,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X600809.SH,X000568.SZ,X000651.SZ,X002304.SZ,X600690.SH,X600104.SH,X600031.SH,X002475.SZ,X000725.SZ,X000661.SZ,X300014.SZ,X003816.SZ,X300124.SZ,X000338.SZ,X000063.SZ,X002241.SZ,X000100.SZ,X000625.SZ,X000596.SZ,X600703.SH,X300142.SZ,X000157.SZ,X002129.SZ,X002371.SZ,X600741.SH,X002179.SZ,X002049.SZ,X002007.SZ,X000799.SZ,X002236.SZ,X601877.SH,X600584.SH,X300146.SZ,X300003.SZ,X002414.SZ,X600183.SH,X000800.SZ,X600779.SH,X601799.SH,X600460.SH,X600702.SH,X600089.SH,X002074.SZ,X600707.SH,X000977.SZ,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.130926881455191,0,0,0,0.035906633168474,0,0,0,0,0,0,0,0.390371621404815,0,0,-0.0885772830054313,0,0,0,0.0115217416251998,0,0,0,0,0.0393613945021842,0,0,0,0,0,0,0.0151626677960593,0,0,0,0,0,0,0,0,0,0.174122453283117,0,0,0,0,0,0,0,0,0,-0.0370505505103726,0,0,0,0,0,0
X000858.SZ,0,0,0,0.145070546408466,0.0738261416906203,0.278990482482096,0,0,0.0301657295741277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129246443119127,0,0,0.236554374391878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182002734668425,0,0,0,0,0,0,0,0,0.00120805789110106,0,0
X002415.SZ,0,0,0,0,0,0,0,0.0784542304183484,0,0,0,0.0237521465385137,0,0,0.0929070875243688,0,0.0421823698118901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166248131700013,0.16568790131703,0.315387515387236,0,0,0,0.017772766931297,0,0.0556153393222689,0,0,0,0,0,0,0,-0.0399056962231776,0,0,0,0.0442432251731028,0.00611940830795133,0,0,0,-0.00995445588203103,0,0
X600276.SH,0,0.218431020686413,0,0,0,0.134906477174395,0,0.0621353930828585,0,0,0,0.0447134866584287,-0.0273536959481074,0.085607187795797,0,0,-0.164108648357635,0,0,0,0,0,0,0,0,0,0,0.0491168696290555,0,0,0,0,0,0.00361167040755741,0,0,-0.143644058026521,0,0,0,0,0,0,0,0,0,0,0,-0.012165356954438,0,0,0.0199168153195131,0,0,0,0,0.031534430519966,0,0
X600809.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05689437318666,0,0,0,0,0,0,0,0,0,0.0416733847522486,0,0,0.0901932322135943,0,0,0.0920336531041089,0,0.431658367549025,0,0,0,0,0,0,0,0,0,0.0122157232863012,0,0,0,0,0,0,0,0,0,-0.0842448658614641,0,0,0,-0.0556541221922868,0,0
X000568.SZ,0,0.724712929650175,0,0,0,0,0,0.0226428350954169,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00610325378286823,0,0,0,0,0,0,0,0.00663271515947326,0,0.291820693159233,0,0,0,0,0,0,0.00173381535412682,0,0,0.0275966246461757,0,0,0,0,0,-0.00264395395064963,0,0.0378372174961852,0.116431912704375,0,-0.0441066407320454,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0.0896439897081105,0.0217072071774736,0,0,0.0518144899157045,0,0,0,0,0.0182182778390912,0,0,0,0.193311153451285,0,0,0,0,0.0318522866789882,0,0,0.0684247941417143,0,-0.0186128480576782,0,0,-0.0204794664963333,0,0,0,0,0,0,0,0,0,-0.0350868157743529,0.0466765592087706,0,0,0,0,0,0,-0.0171047769194859,0,0,0,0,-0.00903457798318352,0,0
X002304.SZ,0,0,0.00638321992134207,0,0.121318270239141,0.118821608288798,0.148725866936889,0,0.116772974044909,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0.0184278086310869,0,0,0.0280879474659932,0,0,0,0,0,0,0,0,0,0.242709185244135,0,0,0,0.119051294006926,0,0,0,0,0,0,0,0,0,-0.0283853473265098,0,0,0,0,0,0,0
X600690.SH,0,-8.67361737988404e-19,0,0,0,0,0,0.0828853472152485,0,0,0,0,0,0.106843221917993,0.116968052557717,0,0,0,0,0,0,0,0,0,0,0,-0.0402434693523568,0,0.391587922951914,0,0,0,0.0295170380908245,0,0.0635019315986738,0,0,0.067163469492447,0,0,0,0.141581912838957,0.0124429735894057,0.0610726165511146,0.0809554528403176,-0.0743697142061503,0,0,0,0,0,0,-0.0234910321202397,0,0,0,0.0254221278938521,0,0
X600104.SH,0,0,0,0,0,0,0.0439427161296117,0,0,0,0,0,0,0,0,0,0.0608717241012752,0.0643702355652819,0,0,0.00846365872821948,0,-0.0436481473017065,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,-0.0826842325265038,0,0,-0.0461374239416693,0.0203775964832709,0.0804431397421962,0.0371989015932144,0,0,0.117611678252853,0,0,0.0322061447620986,0,0,0,0,0.00999165668384464,0,0
X600031.SH,0,0,0,0,0,0,0,0,-0.214962952719257,0,0,0,0,0,0,0,0.250926434725457,0.144256660252938,0,0.0495663450140466,0,0,0,0.0164613831021691,0.102217312561294,0,0.0435222196829344,0,0,0.361815918667189,0,0,0,0,0,0,0,0,0,0.069083434426991,0,0,0.145467274629732,0,0,0,0.103054615104964,0.147096237877157,0,0,0,-0.027780572297998,0,0,0,0,0.00629198762937175,0,0
X002475.SZ,0,0,0,0,0,0,0.0906627068738703,0,0,0,0,0,0,0.1546242618117,0,0,0.0945728044228711,0,0.0809293203908725,0.364777059743919,0.0826011212983351,0,-0.0499190026616925,0,0,0,0,0,0,0,0,0,0,-0.0107025415559866,0,0,0,0.0770216326345091,0,0,0,0,0,0.0115372155881517,0,0,0,0,0,0,0,0,0.0913668968804678,0,0,0,0,0,0
X000725.SZ,0,0,0.0697241153388351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269622609428167,0,0,0,0.0486519538963637,0,0,0,0,0,0,0,0,0,0,0.0583159238968061,0,0.131858967223286,0.0152011499878381,0,0,0.0319305285835034,0,0.0379531331221547,0,0,0,0.155321477244962,0,0.0567386693979672,0,0.00892050788514174,0,0,0,0,0.00518507017958715,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0,0.1733649768833,0,0,0,0,0.121407397596445,0,0,0,0,0,0.0164511817391117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00773629335344676,0,0,0.167097003524598,-0.0606816408665436,0,0,0,0,0,0,0,0,-0.0128915900345086,0,0
X300014.SZ,0,0,0,0,0,-0.313913461821637,0,0,0,0,0,0,0,0,0,0,0.315993905665738,0.144580349355478,0,0,0.228112100767299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23835598837043,0.180465244843344,0,0,0,0,-0.329570996514891,0,0.0208900141497303,0,0,0,0.0204222763114307,0,0
X003816.SZ,0,0,0,0,0,-0.0547586591743633,0,0,0,0,0,0,0,-0.085994466602391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0585067973634421,0,0,0,0,0,0,0.0084873828414419,0,0,0,-0.0382439789920522,0,0.0418390630450382,0.0412173177696994,0.0677225830931588,-0.0199535501387928,0.0562025344705196,0.0250269909910758,0,0,-0.00556675044873591,0,0,0,0,-0.0190758121207694,0,0
X300124.SZ,0,0,0,0,0.284188287201546,0,0,0,0,0,0.368109085635431,0,0,0,0.109051474038348,0,0,0,0,0,0,0.0634078766314167,0,0,0,0,0,0.132258224585162,0,-0.322666063957226,0,0,0.0622309005441519,0,0,0,0,0,0,0,0,0,0.0344878225798338,0.0164594574071974,0,0,0.0666375470074298,0.101661825216999,0,0,0,0,-0.0180836615793896,0,0,0,0,0,0
X000338.SZ,0,0.125143297557124,0,0,0.0176811944730625,0.010871602087203,0,0,0,0,0,0,0,0,0.0597171599469601,0,0,0,0,0.0830699679149628,0,0.123084496715369,0,0,0,0,0.10281891878396,0,0,0,0,0,0,0,0,0,0.106177031600077,0,0,0,0,0,0,0,0.0372544895709955,0,0.10821382787585,0,0,0,0,0,0,0,0,0,-0.00415216748271975,0,0
