,X600519.SH,X000858.SZ,X000651.SZ,X600276.SH,X600104.SH,X002415.SZ,X002304.SZ,X000725.SZ,X000063.SZ,X000568.SZ,X600031.SH,X002475.SZ,X600690.SH,X000338.SZ,X600741.SH,X600809.SH,X000596.SZ,X000661.SZ,X601877.SH,X000157.SZ,X000100.SZ,X300003.SZ,X600703.SH,X002007.SZ,X002236.SZ,X300142.SZ,X600271.SH,X300124.SZ,X002179.SZ,X000625.SZ,X002008.SZ,X002506.SZ,X002241.SZ,X600183.SH,X002371.SZ,X600177.SH,X600498.SH,X600867.SH,X000050.SZ,X600487.SH,X000977.SZ,X300014.SZ,X600066.SH,X000066.SZ,X300146.SZ,X600118.SH,X600522.SH,X002049.SZ,X002129.SZ,X600372.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0511009267850481,0,0,0,0,0,0,0,0.156315986799007,0,0.0526585759944807,0,0,0,0,0.11051002637809,0,0,0,0,0,0,0,0.229036517475698,0,0,0,0,0,0,0,0,-0.0260905288720605,0,0,0,0.10641176895848,0,0,0,0,0,0,-0.255441311949327,0,0,0.049031362145564,0,-8.67361737988404e-19,0,0,0.0400862012793632,0,0.150063666955931,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0.0961066313392181,0.367717899415471,0,0.0559699550248624,0,0,0,0.161002554598987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0621541266710416,0,0.106021943449833,0,0,0.010676992051063,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0270870118263536,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0.515014871971285,0,0.0238871454147049,0,0.157470396152372,0.0733044442262682,0,0,0.17210192809535,0,0,0.295873661147846,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,-0.182015729651165,-0.0613046080974612,0,-0.0209102683748958,0,0,0,0,0,0,0,0,0,0,0.00081924779855124,0,0,0,0,0.0231556331836903,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0.182404599389216,0,0,0,0,0,0.0959043455671619,0,0,0,0,0,0,0,0.279625381382315,0,0,0,0,0,0,0,0.00201196642460474,0,0,0,0.0402097138788929,0,0,0,0,0,0,0.0803593708538279,0,0,0.0630309462751079,0,0,0,0.00989649713799228,8.67361737988404e-19,0,0,0,0.0240099277481578,0,0
X600104.SH,0,0,0.0566478891649501,0,0,0,0,0,0,0,0,0,0,0,0.285294546332769,0,0,0,0,0,0,0.140583685735323,-0.0134794742244602,0.0562807182353752,0,0,0,0,0,0.230672348089143,0,0,0,0,0,0,0,0,0,0,0,0.017443848454435,0.00374874387082187,0,0.0158418878944737,0,0,0,-0.00134836025100581,0,0,0.00576476184333763,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0.280893764265738,0,0,0,0,0,0,0.135018974918636,0,0,0,-0.155013042957362,0.0445436625057911,0.573190332054353,0,0,0,0,0,0,-0.054128322029274,0.182280033384901,0,0,0,-0.126662613893398,0,0,0.162917998411107,-0.0747185106146349,-0.0348833833360579,-0.089189735447235,0,0,-0.0272648207675621,0,0,0.0308939703214712,0,-0.0443916041289185,-0.0140177293482804,0,0,0,0,0.0249919841117534,0,0
X002304.SZ,0,0,0.125950536521195,0,0,0,0,0,0,0.10530408992634,0,0.0358020737319521,0,0,0.0139043032609658,0.0963518655669481,0.109583995478025,0,0,0,0,0,0,0,0,0.0401656481431049,0,0,0,0,0,0.0385186398115643,0,0,0.102192854596236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11063538119973,-0.026504146861017,-0.0559099689966164,0,0,0,-0.0214358475896564,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135503131839417,0,0,0,0.365819602609399,0.0575151366358958,0.00144605025982601,0,0,0.0466809273621203,0,0,0,0.0253572178764176,0,0,0,-0.00685806034280919,0,0,0,0,0.0452213254110862,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0339025014678057,0,0,0,-0.0356985359275914,0,0.0620795122092243,0,0,0,0.296151853531109,0,0.171436821336965,0,0,0.387571912912985,0,0,0,0,0.108258810098687,-0.252638140924665,0,0,0,0,0.0295488610088312,0.126583001818086,0,0,0.057527487570717,0,0,0,0,0.0520013618355245,0,0
X000568.SZ,0,0.288510896251694,0,0,0,0,0,0,0,0,0,0.0434498572307155,0,0,0,0.25041765784346,0.00853311880726436,0,0,0,0,0,0.0323893271520363,0,0.0595022007903579,0.0628137646120322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0786725424598812,0,0,0,0,0,0,0,0,0,-0.0180947349086267,0,0,0,0,0,0,0
