,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X002304.SZ,X600690.SH,X002475.SZ,X600276.SH,X600104.SH,X000651.SZ,X002129.SZ,X300014.SZ,X300124.SZ,X000625.SZ,X600031.SH,X000725.SZ,X002371.SZ,X003816.SZ,X000596.SZ,X000063.SZ,X002049.SZ,X002241.SZ,X600703.SH,X000338.SZ,X600089.SH,X002179.SZ,X000661.SZ,X600522.SH,X300142.SZ,X601877.SH,X002074.SZ,X600460.SH,X600741.SH,X002180.SZ,X000733.SZ,X600702.SH,X000100.SZ,X600884.SH,X000799.SZ,X000157.SZ,X002236.SZ,X601799.SH,X600584.SH,X600563.SH,X600779.SH,X000800.SZ,X002056.SZ,X002176.SZ,X002414.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0.0551284686195037,0,0,0.0703033782407057,0,0,0,0,0,0,-0.0197678737883467,0.0556024629492899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100698026443568,0.541714034058989,0,0,0,0,0.101357383086559,0,0,0.0103807329783779,0.047776845404824,0,0.00972689983313997,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0.0612595010658255,0,0,0,0,0,0,0,0.081839139061628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0549014179285099,0,0,0,0.346496348137905,0.083214894013712,0,0,0.046427967864165,0,0,0,0,0,-1.38777878078145e-17,0,0,0,-0.01300988449614,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0.124034952130427,0,0,0,0.0655115412311585,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.112901839951489,-0.0663193262453652,0,0,0.323459557792982,0,0,0,0.242217689903455,0,0.0518089247011,0,0,0,0,0,0.223356843960581,0,0,-0.0366811469287202,0,0,0,-0.0568904386187688,0.0822236262668743,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0.0288578845781057,0,0,0,0,0,0.039713491801102,0,-0.0479262168450932,0.0923794125657369,0,0,0,0,0,0,0,0,0,0,0.0196444917141977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167899732442153,0,0,0,0.0322728175288811,0,0,0,0.00571889495116394,0.0404975422897001,0,0,0,-0.0390503866705374,0,0
X000596.SZ,0,0.0760782436768835,0,0.357203597668568,0,0,0,0.218538398877554,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0892595748870031,0,0.0190749372091953,0,0,0,0,0,0,-0.0195724942054386,0.0915496924891895,0,0,0,0.0792965275408163,0,0
X000063.SZ,0,0,0,0,0,0,0,0.161358170366862,0,0,0,0,0.127905987768803,0,0,0.101835572388101,0,0,0,0,0,0.119437628219807,0,0.0449064052532738,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0.0200251707897052,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015349456952148,0,0,0.00773630722503734,0.0394383822487846,0,0,0,-0.029996897642468,0,0
X002049.SZ,0,0,0,0,0.0934934158057546,0,0,0,0,0,0,0,-0.00298733262348265,0,0.0862263543074569,0,0,1.73472347597681e-18,0,0,0.217783319416303,0,0,0,0,0,0,0,-0.0514775233836795,0,0,0.0492224803639737,0,-0.0118058322764478,-0.0981455823167227,0.374757576067797,0,0,0,0,0,0,0,0,0,0,0.0372364656973617,0,0.265800357759993,0,0,0,-0.0601312181430153,-0.156084208659327,0,0,0.0659084258856564,0,0
X002241.SZ,0,0,-0.0378937759768439,0,0,0,0,0.238174144162726,0,0,0,0,0,0,0,0.248039795347735,0,0,0,0,0,-0.0574260956745821,0,0.016890303860465,0,0,0,0.255881969461995,0.0094666955291573,0,0,0,0.551672057679812,0,0,-0.024895197109237,0,0,-0.0949507926855016,0,0,0,0,0,0,0,0,0,0,0,0,0.0252978925211993,0,0,0,0,0.256915328372781,0,0
X600703.SH,0,0,0,0,0.0556012093462106,0,0,0,0,0,0,0,0.0235971079439513,0,0,0,0,0.115968006604028,0,0,0,0,0,0,0,0,0,0,0.0395029628324571,0,0.255402374421948,0.338334779935742,0,-0.0415461355638973,0.053181173725781,0,0,0,0,0,0,0,0,0,0.0592844080450831,0,0,0,0,0,0,-0.0149071215717202,0,0,0,0,-0.0805955645558653,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.0913565426159085,0,0,0,0,0,0.0703235886039376,0.295902228699878,0,0.0583423753966832,0,0,0,0,0,0,0,0,0,0.144411637987243,0,0,0,0.0752342798341361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00424447193990042,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.062558919217683,0,0,0,0,0,0.00806394875980735,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247158123583868,0,0,0,0,0,0,0.0126199963837123,0,0,0,0.357686381538577,0,0,0,0,0,0,0,0,0,0.0695365302734956,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21909050506298,0,0.112449767029722,0,0,0,0,0,0.0143109790177734,0,0,0.24085580729554,0,0,0.0435763130776443,0.0274904465620129,0,1.0842021724855e-19,0,0,0,0.00641747376086565,0.0236629891357519,0,0.0714432935121297,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0.2198795444249,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0309173822799137,0,0,0,0,0,0,0,0,0.0967479153057862,0,0,0,0,0.0581065955295167,0,0,0,0,0,0,0,0,0.224498941027774,0,0,0,0,0,0.0155877874172365,0,0,0,0,0,0,0
X600522.SH,0,0,0,0.209251936396711,0,0,0,0.160770210746996,0,0,0,0.0390687812565593,0,0,0,0,0,0,0,0,0,0,0,0.0503902659271161,0,0.147178005795084,0,0,0,0,0,0,0.170726521739665,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00689627140177576,0,0,0,0,0,-0.030930249711255,0,0,0,-0.021660989932452,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.348770486075997,0,0,0,0.0514359115877073,0,0.00655054041596527,0,0,-0.377583382537863,0,0.0602121936791394,0,0,0,0,0,0,0,0,0,0,0,0,0.0712031369611645,0,0,0,0.344622297995307,0,0.0764265136632721,0,0,0.124810880805345,0,0,0,0,1.38777878078145e-17,-0.314685158262624,0.114529103512638,-0.140566999840113,0,0,0,-0.0707377145636143,0,0
X601877.SH,0,0,0,-0.0102714649537348,0,0,0,0,0,0,0,0.0233071489902198,0,0,0,0,0,0,0,0,0,0.0894610723795779,0.214059727587828,0,0,0,0,0,0.215868443098941,0,0,0.108183641674163,0,0,0,0,0,0,0,0,0,0,0,0,0.221050035229941,-0.0374707883683767,-0.00796590914568155,0,0,0,0,2.16840434497101e-19,0,0,0,0,0.0125938607147688,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0.0751710623505423,0,0,0,0.0549088168522463,0,0,0,0,0,0,0,0,0.306248975358855,0,0,0,0,0,0,0,0,0.0799448508642561,0,0,0,0,0,0.0345472291905254,0,0,0,0,0,0.0117197904337972,0,0,0.187113471841767,0,0.17685311602426,0.0690613151602139,0,0,0.00463132608188767,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0.0411330635216746,0,0,0,0.155785683438235,0,0,0,0,0,0.369355123305329,0,0,0,0,0.0200413598151135,0.027857551650283,0,0,0,0,0.0162881801408264,-0.0884601231208011,0,0,0,0,0.138240090660287,0,0,0,0,0,0,0,0,0,0.0486881670665831,0,0,0.0751556765984292,0,0,0,0.0659202589968687,0,0,0,0,-0.0100090102376955,0,0
X600741.SH,0,0,0.0236286212904044,0,0,0,0,0,0,0,0,0,0.0227151182721797,0,0.124905263689078,0,0,0,0,0,0,0,0.102248329273776,0,0,0,0,0,0,-0.0839649675768383,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.199095565143607,0,0,0,0.167891083881682,0,0,0,0,-0.00958890452629761,0,0,0,0,0.0119798676828045,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0141513659373279,0.052718240578282,0.0352922630044177,0,0,0,0,0,0,0.0267618089221374,0,0,0,0,0.184047278638633,0,0.0920831161128731,0,0,0.0928283384492604,0,0,0,0,0.0128726235279207,0,0,0,0,0,0,0,0.100067467638126,0,0,0,0.155938298908405,0,0,0.0057430806683146,0,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.394839670874619,0,0,0,0.0372567820044278,0,0,0,0,0,0,0,0,0,0,-0.035466887525364,0,-0.015555534652832,0,0,0,0.129628693878917,0,0,0,0,0,0,0,-0.277634972301494,0.0145166828434888,-0.0894006557566562,0,0,0,0.0624617079929154,0,0
X600702.SH,0,0,0,0.15177577022077,0,0,0,0,0.0293556511659861,0,0,0,0,0,0.0556909572498219,0,0,0.0119749833636858,0,0,0,0,0,0,0,0,0,0,0,0.084837221022099,0,0.0579539075234542,0,0,0,0,0,0,0,0.689344449072,0,0,0,0,0,0,0,0,0,0,0,0.00976503280248118,-0.00649873974684666,0,0,0,-0.0367836078549877,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.0246766508503861,0,0,0.0165422477167877,-0.0154086402211815,0,0.0298317321773333,0,0.821074654585538,0,0,0,0,0,-0.108655036819783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11208860640114,0.157839579100933,0,0.0816032802933477,0,0,0.033327394458964,0,0,0,0,0.0033923181160613,0.0020881242180753,0,0,0,0,0,0
X600884.SH,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0.223037586959682,0.147737014954937,0,0.14196127076773,0,0,0,0,0,0,0,0,0,0,0.195177841492566,0,0,0,0,0,0.196902340384901,0,0,0,0,0,0,0,0,0,0,0.067809205599743,0,0.01998157598718,0.0489048815688965,0.073552402581438,0,0,0,0,-0.010810072100713,0.0438949024791662,0,0,0,0,0,0
X000799.SZ,0,0,0,0,0,-0.0779811270159671,0,0,0,0,0,0,0.0816542520702538,0,-0.0346521564843578,0,0,0.0577700854445258,0,0.00425042190332263,0,0,0,0.000486542355012852,0,0,0,0,0,-0.0380030374062449,0,4.33680868994202e-19,0,0,0.00140846456509844,0,0.564245141152282,0,0,0,0,0,0,0,0,0.0605542855411129,0,0,0,0,0,0,0.022084398204222,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,-0.018258173047981,0.0628605562083301,0,0,0,0,0,0,0,0.182800404291089,0,0,0,0,0,0.21244517365766,0,0,0,0,-0.0594831954022704,0,0,0.108082681298881,0,0.0470928432446653,0,0,0,0.0195115964089682,0,0,0,0,-0.0163561293014387,0,0
X002236.SZ,0,0,0,-0.221186079026319,0.541340594198847,0,0,0.0489441444957024,0.0583499073110497,0,0,0,0.0367035313667789,0,-0.0443650480870582,0.0943908481476019,0,0.218329421604671,0,0,0,-0.018300870725591,0,0,0,0,0,-0.0169336262013381,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0692306230399486,0,0,0.0876588345633546,0,0,0,0,0,0.0185016953206093,0.0101806760002214,0,0,0,0,0,0
X601799.SH,0,0,-3.46944695195361e-18,0,0,0,0,0.211597854256878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,-0.220226093484921,0.380228981984322,-0.143438731571909,0.128555723765428,0.052020044260949,0,0,0,0.2780972222881,0,0.132917970594509,0,0,0,0,0,0,0,0,-0.109144315211009,0,0,0,0.0833873091522724,0,0,0.0922582474594698,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0.0434405269402481,0,0,0,0.0197719758379002,0,0.0510530746504776,0,0,0.0465849376399779,0,0,0,0.00908782868233836,0.00668089033891261,0.155641578886432,0,0,0,0,0,0,0,0.00117434083251886,0.0928586287626295,0,0,0,0,0,0.10974260688012,0,0,0,0,0,0,0.0660679723390528,0.0423168290137735,0.105496159428135,0,0.0351306522040773,0,0,0.01973721004832,0,0,0,0.00658371408721872,0,0
X600563.SH,0,0,0,-0.0253510843804761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12132597012451,0,0,0,-0.0339292070907575,0,0,0.289657851558898,0.0678626320663522,0.260027781197604,0,0,0,0.108628031133042,-0.0870517295189373,0,0,0.0528851529673836,0,0,0,0,0.0753496692299567,0,0,0,0,-0.0524458973831339,0,0,0,0,0,0
X600779.SH,0,0,0,0,0,0,0,0,0.455981699625817,0,0,0,0.0705398979844006,0,0,0,0,0,0,0,0,-0.182971756978583,0,0.0222739931620566,0,0,0,0,-0.016853067146872,0,0,0,0,0,0.114634061286984,0,0,0,0.200843380651483,0.114455260674735,0,0,0.030322233562863,0,0.0144404696746846,0,0,0,0,0,0,0.0133736006285427,0.0854967029107626,0,0.0750430651931694,0,-0.0056283873758453,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0469515883259052,0,0.0771284698214203,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.146814963221737,0.0105603556029791,0,0,0,0,0,0,0,0.156068058917363,0,0,0,0.124413419716503,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.112623856116723,0,0,-0.048296363580983,0,0,0,0,0.0491685428004918,0,0
X002056.SZ,0,0,0,0,-0.0248740014907237,0,0,-0.115919971826849,0,0,0,0,0.060766450101109,0,-0.0449433017065826,0,0,0,0,0,0,0,-0.0949542094576087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090874498263683,0,0,0,0.214626318384361,0,0.565484338799764,0,0,0,0,0.393127190483329,0,-0.0461573326213574,0.323589259562056,0,0,0,0.087700156809989,0,0
X002176.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.182071579353574,0,0,0.00576198380680508,0,0,0,0.14029079327607,0.0471216621432788,0,0,0,0,0,0,0,0.0513194448656488,0,0,0,0,0,0,0,0,0,0.148782145585564,0,0,0,0.161573007022952,0,-0.0577523239860671,0,0,0.212212627032777,0,0,0,0.051921915205781,-0.139422161592726,-0.121857070157732,0,0,0.0202498456243268,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0.0206541025541557,0,0,0,0.201302618306595,0,0.00184455776819046,0.0755336795471184,0,0,0,0,0,0,0,0,0.105583460349732,0,0.117059680953841,0,0,0,0,0,0,0,0,0,0,0,0.0326269929838641,0,0,0,0,0.103673531832223,0,0,0,0.186171236678222,0,0,0,0.0152639323816015,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.19741896261797,-0.0124720156133735,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,-0.162358694700142,0.0667756600732174,-0.0740663334634518,0,0,0,0,0,0,0,0.143368746469785,0,0,0,0,0,0,0,0,0,-0.0367662511809685,0.192816912473605,-3.46944695195361e-18,0,0,-0.0483031402933982,-0.0429331417102255,-0.129259624119154,0,0,-0.122359236621157,0,0
Slope,0,0,0,0,0,0,-0.105318124907416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01380536531899,0,0,0,0.763551115766909,0,0,0,-1.99093538941068,0,0
TED,0,0,0,0,0.134981149172264,0,0,0,0,0,0,0,0.0659699134359111,0,0,0,0,0,0,0,0,0,0,0.120956141848163,0,0,0,0,0,-0.360237611542018,0,0,0,-0.00497356970875523,0,0,0,0,0,0,0,0,-0.142383186760246,0,-0.217591373588655,0,0,0.0639649976112231,0,0,0,0.215100413950114,0,0,0,0,0.238567294363509,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0.0181322052369993,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130681261015947,0.075151795996946,0,0,0,0,0,0,0,0.0600634146739767,0.0097035518579549,0,0,0.0377522247156736,0,0,0,0,0,0.0336671895393563,0,0,-0.119748054698599,0,0,0,0.00017090336323496,0,0,0,0,-0.0843572465271967,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0.0411380236825242,0,0,0,0,0.0708959580946875,0,0,-0.0321113338180925,-0.268348746754895,0,0,0,0,0.138179842663447,0,-0.0907665653604112,0,0,0,0,0,0.0215093623144393,0,0,0,0.166310486109705,0,0,0,0,0,0.0204659094155013,0,-0.0401048242445281,-0.00092690532642013,-0.1498444846652,0,0.0261417300949142,0.0244842391654536,0,0,0,0,-0.00248376032314797,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0.00188033320541967,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.35525271560688e-20,0,0,0.000743909922842584,0,0,0,0,0.000766448016928028,0,0,0,0,0,0,0,0,0,0,0,0,-0.00190687875166957,0.00139399126048558,0,0,0.010176509512899,-0.00729443580382704,0,0,0,0.0184428600698682,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0498603185704344,0,0,0,0,0,0,-0.494876706833548,0.330837479093422,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,-0.00306879694761803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0104242989309293,0,0,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00113011662410007,0.00383568132627856,0,0,0,-0.0581750731748822,0.0346367981274422,0,0,0,0.0149462422314403,0,0
CarbonVol_Hubei,0,0,-0.0246408428321112,0,0,0,0,0,0,0,0,0,-0.00234514343549516,0,0,0,0,0,0,-0.0113059707486858,0,0,0.00258104709949249,0.00154905328318759,0,0,0,0,0.00265752854244111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00921435964837924,0.00452647748588426,0.0248058266553565,0,0,-0.0439012123025632,0.0190265706092372,0,0,0,0.00503885269023772,0,0
