,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X600276.SH,X000858.SZ,X002304.SZ,X600690.SH,X000725.SZ,X000063.SZ,X600031.SH,X000338.SZ,X002475.SZ,X600741.SH,X000568.SZ,X601877.SH,X600271.SH,X600703.SH,X300124.SZ,X002236.SZ,X000100.SZ,X000625.SZ,X300003.SZ,X600487.SH,X600498.SH,X600809.SH,X000661.SZ,X002008.SZ,X002007.SZ,X300142.SZ,X000596.SZ,X000157.SZ,X002179.SZ,X600066.SH,X600089.SH,X600566.SH,X600177.SH,X002180.SZ,X600867.SH,X600522.SH,X300146.SZ,X002506.SZ,X600372.SH,X002456.SZ,X002241.SZ,X002508.SZ,X600118.SH,X002294.SZ,X600183.SH,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0.555896180441365,0.104636803883592,0,0,0,0,0,0,0,0,0.080892733319315,0,0,-0.0756115647865829,0,0,0,0,0,0,0,0,-0.00158321807610483,0.142296141550403,0,0.109874068919398,-0.145082975890055,0,0,0,0,0,0,0.000180833943191083,0,0.00132999846091208,0,0,0,0,0,0,0.0224446757610475,0,0,0,-0.0253013097138517,0.0367579669778402,0,0,0,0,0,0
X600104.SH,0,0,0,0,-0.0561879349991131,0,0.0747948037943941,0,0,0,0,0,0,0,0,0,0,0,0,0.0846279650590849,0,0,0,0,0.0549352519232507,0.151978018834015,-0.0322394728812681,0,0.161054728666827,0,0,0,0,0,0,0.14536341215854,0,0,-0.0612942745662141,0,0,0,0,-0.103772973711323,0,0,0,0,0,0,0,0,-0.0221930151402321,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0.0616343187558353,0,0,0,0,0,0,0,0.0664077604062293,0,0,0,0.653178446377909,0.0724971775452418,0,0,0.0102513685080203,0,0,0,0,-0.0100686973090448,0,0,0,0,0,0,0,0,-0.0432689692440772,0,0,0,0,-0.0759591180032846,0.0962181140833473,0,0,0,0.00838762778350438,0,0,-0.14959774467583,-0.00716998405922481,-0.000593933804642839,0,0,0,0,0,0
X000651.SZ,0.156197241226675,0,0,0,0,0.050755713054197,0,0.154842162788411,0,0,0,0,0,0.0711786325614127,0,0,0,0,0,0,0,0,0,0.113367747298636,0,0,0,-0.0984975043654891,0,0,0.0849635113113273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0310311499422805,0.113799172113246,0,0,0.00188723681244174,-0.00660974004316194,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0.0627613235469346,0.259597648145804,0,0,0,0,0,0.118445199445756,0,0,0,0,0,0,0,0,0.30734162916091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0337132089753226,0,0.00697642554230985,0,0,0,0,0,0,0.19202919730531,0,-0.111361947580689,0,0.0174900396519352,0.0692337393313565,0,0,0,0,0,0
X000858.SZ,0.206872821338531,0,0.0202559911855973,0,0,0,0.219374643472571,0.0884984995937805,0,0,0,0,0,0.0273707909168969,0.13668663708459,0,-0.0347292517576502,0,0,0,0,0,0,0.118626537382869,0,0.153977885876569,-0.033612551850381,0,0,0,0,0,0,0.0877454889159445,0,0,0,0,-0.0892178526191228,0,0.0499249180481898,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,-0.0071267095094359,0.0213077161661524,0,0,0,0,0,0
X002304.SZ,0.0784830653124519,0.0615978155103976,0,0,0,0,0,0,0,-0.089796124822882,0,0,0,0,0.111425114143499,0,0,0,0,0,0,0,0.188632131512948,0,0,0,0,0,0,0,0.595031603317605,0,0,0,0,0,0,0,-0.0255855978876401,0,0.2736408683019,0,0,0,0,0,0,0,0,-0.191234296010651,0,-0.0280991687754471,0.052561386840112,0,0,0,-0.0407465318349328,0,0
X600690.SH,0,0,0,0,0.020386796912088,0,0.298613241858973,0,0,0,0,0,-0.0404033066750961,0,0,0,0,0,0,0,0,0,0,0,0,0.00121694334573297,0,0,0,0,-1.38777878078145e-17,0,0.0571146977776942,0,0,0,0,0,0.0210770332190916,0,0,0,0,0,0,0.224423491880429,0,0.00466255769429696,0,0.174815097562214,0,-0.00316807005064895,-0.0125436456173705,0,0,0,0,0,0
X000725.SZ,0,0,0.0410651646399948,0,0,0,0,0,0,0.138897102303883,0,0,0,0,0,0,0,0,0,0.0471907379837004,0.0017014572970873,0.0361076960721521,0,0.0619094750762812,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0.0474573912494121,0,0,0,0,0,0,0.12283380281017,0.0504226660852969,0.0339228100801153,0,0,0,0,0,0,0,0.0194065094972881,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060322622658341,0,0,0,0,0,0,0.0737553832915902,0.356022564697922,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0.17826000850735,0,0,0,0,0,0.0277252295190368,0,0,0,2.16840434497101e-19,0,0.0303582021348897,-0.0455644336414495,0,0,0,0.121493498433489,0,0
X600031.SH,0,0,0,0,0,0,0.0142821681010619,0,0.0601288955390832,0,0,0,0,0.115219907880514,0,0.0555613134847469,0,0,0.0627590615076618,0,0,0,0.0774997406658876,0,0,0,-0.0760105682675626,0.0685005782657103,0.0764536546622538,0,0.0492530566908295,0,0,0,0,0.00416802898253971,0,0,0,0,0,0,0,0,0,0.0294379161112547,0,0.105588792838862,0,0,0,0.0109801255515002,0.0196305776143755,0,0,0,0,0,0
X000338.SZ,0,0,0.00193218422582106,0,-0.0344726798245356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.00508672117037147,0.102350929113931,0,0.115711566833039,0,0,0,0,0,0,0,0.020110264064305,0,0,-0.0853978103133242,0,0,0,0,0,0,0.12141454610253,0,0,0,0,0,-0.00431149646690476,0,0,0,0,0,0,0
X002475.SZ,2.77555756156289e-17,0,0,0,0,0,0,0,0,0,-0.326363828458002,0,0,0,0.215349524271435,0,-0.157852701678079,0,0,-0.0207180525175462,0,0,0,0,0,0,0.165200663043751,0,0,0,0,0,0,0,0,0,0,0,-0.0841731046774357,0,0.159929557234279,0,0,0.545622649289898,0,0.131012097117939,0,0,0,0,0.241762087721005,-0.0575000552324324,0,0,0,0,-0.186554141115882,0,0
X600741.SH,0,0.0400323348432524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.120046856349194,0,0,0,0,0.146700002627803,-6.93889390390723e-18,-0.0624888233009967,0,-0.0741850659286,-0.0202699490751419,0.486649136688754,0,0,0.0726283051575053,0,0,0,0,0.107064246179915,0,0,0,0,0,0,0.117040942443718,0,0,0,0,0.0840947403019921,0.0215788133568599,-0.00220184613867299,0,0,0,0.0290375054166186,0,0
X000568.SZ,0.0430606281997275,0,0,0,0.0863311925397441,0,0.121437220372575,0,0,0,0,0,0,0,0,0,0,0,0,0.0183565453255228,0,0,0.0436973416003384,0,0,0.389453965278087,0,0,0,0,0.046403828806942,0,0,0,0,0,0,0,0.0638212916663024,0,0.101696953993444,0,0,0,0,0.0604984119326016,0,0,0,0,0,-0.0144968285822751,0.0268181212939076,0,0,0,0,0,0
X601877.SH,0,0,0.00935725642583842,0,0,0,0,0,0,0.0184912578759533,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.00492246658133922,0,0,0,0,0,0,0,0.0735523128579623,0,0,0,0,0,0.0168230852466843,0,0.101681008105863,0.13280085036461,0,0,0,0,0.164272350040748,0,0.127986434207956,0,0,0,0,0,0.0146417424199699,0,0,0,0,0.0021077757674673,0,0
X600271.SH,0,0,0,0,0,0,0,0.00417001094334864,0,0.0258356646969379,0,0,0,-0.0413536243379958,0,0,0,0,0,0,0,0,-0.128979926775269,0.0947821592081319,0,0,0.108214520851087,0,0.0495551449091926,0.130368569849748,0,0,0,0,0,-0.247108008846751,0,0,0,0,0,0,0,0.372039686873487,0,0,0,0,0,0.365024963000182,0,0.0218399180431252,-0.0768088465236905,0,0,0,0.12596136609013,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0.119445976822627,0,0,0,0,0,0,0,0,0,0.076834959837362,0.0407370533746029,0,-0.285272905282029,0,0,0.212099787769957,0,0,0,0,0,0,0,0,0,-0.100381344766631,0,0.224429605929492,0,0,0,0,0.0361494640256169,0.417702605535021,0,0,0,0,0,0.0379201258015368,0,0.0432212692680796,0.0368538849305471,0,0,0,-0.243079906455552,0,0
X300124.SZ,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.190463413387701,0,0,0,0.0328494034126257,0,0,0.0517139044042881,0,0,0,0,0,0.0147396403995667,0,0,0,0,0,0,0.164386661892163,0.229346793299298,0,0,0,0,0,0,0,0,0.0682202888086129,0,0,0,0,0,0,0,0,0,0,-0.113481814188137,0.0318088286179822,0.03013701597818,0,-0.00495972816196395,0,0.232463804816997,0,0
X002236.SZ,0,0,0.630789835180328,0,0.154892474648611,0,0.0737929642506538,0,0,0,0,0,0,0,0,0,0.224346677734083,0,0,0,0,0,0,0,0.0559487951031995,0,0,0,0,0,0,0,0,0,0,0,0,0.0320649411229703,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012733799955989,-0.0063833054647954,0,0,0,0,0,0
X000100.SZ,0,0,0,0,-0.124781209987386,0,0,0,0,0.00597293736050577,0,0,-0.0561809608543943,0,0,0,0,0,0,0,0,0.266918799672335,0.18596422108001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215889834554954,0.0429112812122195,0,0.157148084163248,0,0,0,0.0972720562990158,-0.161714317385332,0.0202446141657794,-0.0515206514672001,0,0,0,-0.0392831592942379,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0704979857927144,0,0.0560907775718366,0.0866574659782647,0,0.192394481135878,0,0,0,0.00103630515395431,0,0,0,0,0.0546499817499115,0,0.258025493714039,0,0,0.0989914535740393,0,0,0.0740366544014742,0,0,0,0,0,0,0,0,0.0947844433320461,0.038728415920029,0,0,0,-0.00800504318475458,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.196597005350678,0.347120151289275,0,0.484828452262255,0,0,0,0,0,0,0,0.0522588114909636,0,0,0,-5.42101086242752e-20,0,0,0.532863283839645,0,0,0,0,0,0,0.00849883014776836,0,0,0,0,0.426795894111481,0,0.0337369114856386,0,0,-0.0656371850146194,0,0,0,0.021946585821426,0,0
X600487.SH,0,0,0.141072487345091,0,0,0,0,0,0,0.439194359558969,0,0,0,0.079369546145446,0,0,0.101764110251394,0,0,0,0,0,-0.0592165015893256,0,0,0,-0.0269316003960684,0,0.284612638727886,0,0.235684491635584,0,0,0.0197269786887815,0,0,0,-0.182682166152764,0,0,-0.212063599356521,0,0,0,0,0,0,0,0,0,0,-0.0106211086644517,0,0,0,0,0,0,0
X600498.SH,-0.138421655382609,0,0,0,0,0,0,0,0,0.783675631538521,0,0,0,0,0,0,0,0.0215431734988304,0,0,0,0,0.122048105275966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.119003596355539,0,0.157260737404463,0,0,0,0,0,0,0,0,0,0.147530806781725,-0.0148965410428696,-0.0055664064978515,0,0,0,0.0881304669501758,0,0
X600809.SH,0,0,0,0,0,0.328803206938825,0.287323143471305,0,0,0,0,0,0,0,0.0662316405498325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0775654857832509,0,0,0.110118490733474,0,0,0,0,0.0814598739131452,0,0.0294379014447198,0,0,0,0,0,0,0,0,0,0,-0.00378155601315405,0.0254194404678818,0,0,0,-0.0242395259050405,0,0
X000661.SZ,0,0,0,0,0.208996975017837,0,0.447035174976706,0,0,0,0,0,0,0,0,0,0.147779844794092,0,0,0,0,0,0,0,0,0,0,0.131590857706743,1.35525271560688e-20,0,0,0,0,0,0,0,0,0,0.000132084894231381,0,0,0,0,0,0,0,0,0,0,0.0603988892571139,0,-0.0679591257324147,0.0772832184512751,0,0,0,-0.143545177899863,0,0
