,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X600690.SH,X000651.SZ,X002475.SZ,X003816.SZ,X600104.SH,X300124.SZ,X002371.SZ,X000725.SZ,X002304.SZ,X000625.SZ,X000063.SZ,X000338.SZ,X600031.SH,X000596.SZ,X000100.SZ,X300014.SZ,X600089.SH,X002179.SZ,X000157.SZ,X600703.SH,X002049.SZ,X002236.SZ,X000977.SZ,X002241.SZ,X600372.SH,X600741.SH,X002129.SZ,X000661.SZ,X002463.SZ,X600584.SH,X600522.SH,X002028.SZ,X601877.SH,X000921.SZ,X600183.SH,X000800.SZ,X601799.SH,X600066.SH,X002180.SZ,X002007.SZ,X600460.SH,X002223.SZ,X002074.SZ,X002156.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.114823452094291,0.0266440309240564,0.109602206775573,0,0,0.163316509359642,0,0,0,0,0,0.351481781588773,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.081028732682296,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0597323012175754,0,0,0,0,0,0.00995098318050298,0,-0.0143462409470558,0,0.00185997672235766,0.0110220375694381,0,0,0,0,0
X000858.SZ,0,0,0,0.0930024794628318,0,0.388804462981052,0,0,0,0,0,0,0,0,0.0533589547650373,-0.0399112139255176,0.0894614128540589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108283579307171,0,0,0,0,0,0,0,-0.0254583166132946,0,0,-0.0212419953627693,0,0,0,0,0,0,0,-0.0205473067105001,0.0171158583255011,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.133522220171902,0,0,0,0,0,0.0951671976322459,0,0.0626456533341512,0,0,0,0,0,0.0797751951530159,0,0.058244936827543,0,0.145002500892061,0,0,0,0,0.0914475439271134,0.114869186734564,0,0,0,0,0,0,0,0,0,0,0,0,0.0879137903763571,-0.0668939981797357,0,0,0,0,0,0,0,-0.00437916276157289,-8.67361737988404e-19,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0.394411863177104,0,0,0,0.0782660742130565,0,0,0,0,0.218037631417506,0,0,0,0,0.126002160025878,0,0.147653811401212,0,0,0,0,0,0,0,0,0.00566164647007394,0,0,0,0,0,0,0,0,0,-0.0991824540686453,0,0.0470015415632645,0,0,0,0,0,0,-0.0918654530929429,0,-0.0304814805735927,0.0249283230884658,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166899176938824,0,0,0,0,0,0,0,0.10618113182433,0,0,0,0,0,-0.126530950004446,0.0683560331960432,0,1.73472347597681e-18,0.241963930370205,0.0842889774197604,0,0.0134396297711641,0,0,0,0.0389695628503858,0,0.0654143435816486,0.0226592756568364,0,0,0,0.20026067261626,0,0,-0.0255687455803245,0,0.00401299653641138,0.00195593780956828,0,0,0,0,0
X000568.SZ,0,0.677514390018047,0,0.301784319179399,0,0,0,0,0,-0.0147290704914768,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0672278433272362,0,0,-0.0827112754342168,0,0,0,0,0,0,0,0,0.0238463038699418,0,0,0.037202161474181,0,0,0,0,0,0,0,0.0864497955251228,-0.00817158686269119,0,0.0520260427759895,0,0,0,0,0,0.0115947789556544,0,0,0,0,0,0
X600690.SH,0,0,0,0.0890416195854833,0,0,0,0,0.0430219948117145,0,0,0,0,0,0,0,0,0.0922575859595689,0,0,0,0.120703466340095,0,0,0,0,0,0,0,0,0,0,0.0373354453630612,0,-0.0287363746171492,0,0,0,0,0.069897124815733,-0.109375107558843,0,0,0,0,0,0,0,0,0,0.0591656798071448,-0.00872049222787164,0.0308562664725651,0,0,0,0,0,0
X000651.SZ,0,0,0,0.385141387624529,0,0,0.0936919780140212,0,0,0,0,0,0,0,0,0,0,0.176637081776662,0,0,0,0,0,0,-0.100435762937898,0,-0.483338061378014,0.142349515572462,0.37257664717325,0,0,0,0,0,-0.0807996887690748,0,0,0,0,0.408913672178849,0,0,0.149592993594974,0,0,0,0,0,0,0,0.0273828782735564,0.132807776608722,-0.131693485506689,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0.0264130704266363,0.159668003903766,0.116327119961117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.145475398257135,0.553340219375726,0,0,0,0,-0.142601050730028,0.213735455102049,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0869382126323535,0,-0.0287925650760453,0,-0.125158576712312,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3624902283686,0.0305988723127074,0.109633060278098,0,0,-0.127223131986957,0,0,0.143808678654605,0,-0.252970396254684,0,0,0,0.145856896308907,0,0,0,0,0,-0.0216550994175429,0,0.0321603878577924,0,0,0,0,0,0.131503087827973,-0.0404280845466641,0.00387349235707935,0,0,0,0,0,0
X600104.SH,0,0,0,0.0090545427783363,0,0.0107624007905307,0.0359001497856638,0,-5.42101086242752e-20,0,0,0.163806542265598,0.00263306468499054,0,0,0,0.0524781104139385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0320388635233612,0,0,0,0,0,0,0,-0.0137698297139063,0.0261290117620144,0,0,0,0,0,0.0617411641343936,-0.0395439179243385,0.0610011497404218,0,0,0,0,0,0
