,X600519.SH,X000858.SZ,X002415.SZ,X600690.SH,X002475.SZ,X600809.SH,X600276.SH,X003816.SZ,X000651.SZ,X000568.SZ,X002371.SZ,X600104.SH,X000725.SZ,X000338.SZ,X600031.SH,X300124.SZ,X000625.SZ,X000063.SZ,X002304.SZ,X000596.SZ,X300014.SZ,X000100.SZ,X002179.SZ,X002463.SZ,X600089.SH,X000157.SZ,X002241.SZ,X600703.SH,X600372.SH,X600066.SH,X600584.SH,X000977.SZ,X002028.SZ,X600522.SH,X600741.SH,X002236.SZ,X000921.SZ,X600183.SH,X002049.SZ,X601877.SH,X000661.SZ,X002223.SZ,X600487.SH,X000800.SZ,X002180.SZ,X002129.SZ,X002074.SZ,X600060.SH,X600418.SH,X002156.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002371.SZ,0,0,0,0,0.0148735707154199,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.385227474411176,0.0145176493598524,0,0,0,0,0,0,0.453154048809331,0,0,0,0,0,0,0,0,0,0,0,0,-0.117685026855131,0,0,-0.0434584082575744,-0.105592773609919,0,0,0,0,0.182827050135545,0,0,0,-0.0616544892258967,0,0
X600104.SH,0,0,0,0,0.043168680179972,0,0,0,0,0,0,0,0,0,0,0,0.0743803904942436,0,0,0,0,0.0778594132244953,0,0,0,0,0,0,-0.00652536527715203,0,0.00472830866435588,-0.0427961548888061,0,0,0,0,0,-0.0380890600858226,0,0,0,-0.0440233603941668,0,0,0,0.0213028201045355,0.0724807978278558,0,0,0,0,-0.0755256747237859,0.02433052978945,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,-0.0193028176423869,0,0,0,0,0.0986538406271325,0,0,0,0,0.096886028972555,0,0,0,0,0.38118511838339,0,0,0,-0.0192842807826488,0.0753806961563708,0,0,0,-0.0694545829365216,0.227641400200228,0,0,0,0,0,0,-0.0868951065727591,0,0,0,0,0,0,0,0.0791354415507521,0.0390408143621064,0,-0.0461207063465371,0,0,0,0,0,0,0.0110608540749812,0,0
X000338.SZ,0,0,0,0,0,0,-0.000339557686582656,0.0790145021481922,0,-0.0717449718986322,0,0,0,0,0.0947368955593686,0,0,0,0,0,0,0.105459245572464,0,0,0.0176595336814458,0,0,0,0,0.0242266228326864,0,0,0.0331517906211958,0,0,0,0,0,-0.0598735203493184,0,-0.118077038378406,0,0.224743111477579,0.270731540428052,-0.0523619040921628,0,0,0,0,0,0,0,0.0129218947121911,-0.235977990357149,0,0,0,0,0
X600031.SH,0,0,0,0,0.0164878832608468,0,0,0,0,0,0,0,0.0353302696460492,0.209559485134819,0,0,0.0884348277449863,0,0,0,0,0,0,0,0,0.584613124928845,0,0,-0.0735978118843869,0,0,0,0,0,0,0,0,0,-0.079024066788466,0,0,0,0,0,0,0,0,0,0,0,0,-0.0345911091054428,-0.0127274351137451,0,0,0,0,0,0
X300124.SZ,0,0,0,0,-0.132570844630232,0,0,0,0,0.205867990700783,0,0,0,0.188593872789375,0,0,0,0,0,0,0,0,0,-0.00513541679996887,0.250341249995512,0,0,0.0738957969137662,-1.73472347597681e-18,-0.0701523374467745,0.00741890635773333,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.0481564206896509,0.0685256990945621,0,0,0,0,0,0.100750164684222,0.0492359505548759,0,0,0,0.14551955441758,0,0
X000625.SZ,0,0,0,-0.230544673799402,0.291292011646421,0,0,0,0,0,0,0.0446724294126885,0,0.226845221850548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.441811298123464,0,0,-0.153861321722403,0,0,0,0,0,0,0,0,0,-0.185731516711618,0,0,0,0,0.189981030907521,0,0.338921946366798,0,0,-0.00951062328288532,0.125623925169998,-0.0310841921792311,0,0,-0.171101769136684,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.106748168235578,0.0415707999909155,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0247370822682483,0.093450795248063,0,0,0.0340001277032068,0,0,0,0.138881300884477,0,0,0.091183342631456,0,0.0211346597326132,0,0,0,0,0.0705518944377058,0,0,0,0.0258052181329814,0,0,0,-0.148423463811651,0,0,0.00409185966990696,0,0
X002304.SZ,0,0.483331253833732,0.0907031401016129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0252221520896442,0,0,0,-0.0663093804400327,0.444750355361077,0,0,0,0.0031020832684271,0,0,0,0,0,0,0,0,0,0.0154470346639007,0,0,0.0736287937120605,0,-0.0330751709183948,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0.260510483861511,0,0,0,0.387083363036205,0,0,0,0,0,0,0.0191311927760128,0,0,0,0.140389471720184,0,0,0,0,0,0.00758998492834038,0,0,0,0.085800222361182,0,0,0,0,0,0.0571168616320928,0,0,0,0,0,0,0,0,0,0,0,0,0.0582954310231432,0,0,0.051788139596262,0,0,0,0.00701137499895129,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0650202627235918,0,0,0.164752287597013,0,0,0,0.176827479418317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.068463658953134,0,0,0.159495863912995,0.278021562625963,0,0,0,0,0,-0.0126173921502607,-0.0196001603534079,0,0,-0.0636193499216413,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.0610087565734566,0,0,0,0.345896652683502,0,0.0564547831930136,0,0.0559976401639555,0,0,0,0,0,0,0.0709943874883561,0,0,0,0,0,-0.0762919736517085,0,0.00068759977649779,0,0,0,0,0.0929126246647952,0,0,0,0,0,0,0,0.00523431048013057,0,0,0,0,0,-0.539287794255161,0.00752926912059022,0.020912796962794,0,0,0,-0.043413374156667,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0.0116863592050579,0,0,0,0.0456783717911518,0,0,0,0,0,0.022866028936917,0,0,0,0,0,0.164197278428615,0,0.0686550408444324,-1.73472347597681e-18,-0.0342367028809425,-0.0168139240127332,0.164818799244557,0,0,0,0,0.0217121860041637,0,0,0,0,0,0,0,0.108888870560536,0,-0.117573529723825,0.098661804430384,0,0,0,-0.0338849526901625,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0438624285080861,0,0,0,0.16840741140941,0,0,0,0,0.149326576202798,0.200333760631952,0,0,0,0,0.166970683882023,0,0,0,0,0,0,0,0,0.108984217144177,0,0,0.174917198430803,0,-0.0942696864315786,-0.0320368691184294,0.125766933546655,0,0,-0.109655456240314,0,0
X600089.SH,0,0,0,0,0,0,0,0,0.462992219101064,0.044105074707909,0,0,0,0.0439847067513543,0,0.103004623098861,0.0464212024529997,0,0,0,0,0,0,0,0,0.214238597496801,0,0,0,0,0,0.061795327190539,0,0,0,0,0,0,-0.00368556781564472,0,0,-0.123532643351427,0.0315159621021692,0,0,0,0,0,0.0597301957937334,0,0,0.00776731517820387,-0.0542869940912737,0,0,0,0,0,0
X000157.SZ,0,0,-0.0162578961114068,0,0,0,-0.0410478059581368,0,0,0,0,0,0,0.294072008338414,0.275165751154523,-0.0980094096918136,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,-0.00248238088861144,0.0218914768678559,0,0,0,0,0.276246977634144,0,0,0,0.117930280581617,0,0,0,-0.0395301443083098,0.025637183296649,-0.0424769165322359,0,0.0170227765055559,0,0,0,0,0,0,0,-0.00274395525925353,0,0
X002241.SZ,0,0,0,-0.0301626592779776,0.218111704007381,0,0,0,0,0,0,0,0,0,0.050857035496128,0,0,0,0,0,0.149018140367706,0,0,0.180885948190874,0,0,0,0.175503883828338,0,0.0605549842200354,0,-0.061488647488658,0,0,0.0845568846804074,0,0,0,0,0,0,0,0.053248936161138,0,0,0,0,0,0,0,0,0.0139721944577297,-0.0057162100680231,0,0,0,0,0,0
X600703.SH,0,0,0,-0.0663019676444714,0,0,0,0,0,0,0,0,0,0,0,0.0667857412767575,0,0,0,0,0,0,0,-0.0198795459600154,0,0,0.210404026852245,0,0.152477856743885,0,0,0,-0.0512471079577116,0,0,0,0,0,0.17328450349832,0,0.0154023571060909,0,0.0240440618928213,0,0.124453191754654,0.0587979297059047,0,0,0,0.073989359679554,0,0,0,0,0,0,0.074729702769028,0,0
X600372.SH,0,0,0,0,-0.000211407590379543,0,0,0,0,0.0556015206784638,-0.0431403389495317,0,0,0,0,0,0.0119632731383641,0.0912590711487677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.353036297084395,0,0,0,0,0.148534746118737,0.0351472547219702,0.0391880866266012,0,0,0,0,0,0.00828176694793317,-0.0130131790740675,0,0,0,0,0,0
X600066.SH,0,0,0,0.0758539939277091,0,0,0,0,0,0,0,0,0,0.372005192201376,0,0,0,0,0,0,0,0,0,-0.19204823151153,0,0,0,0,0,0,0,6.93889390390723e-18,0.459717438362692,0,0,0,0.0106624106433719,0,-0.0925382443375209,0,0,0,0.344052353266691,0.272071466002855,0,-0.195240429720495,0.144057330164628,0,0,-0.0451845648807358,0,-0.00924122926557013,0.0523190468553035,0,0,0,0,0,0
X600584.SH,0,0,0,0,0.00539792206493109,0,0,0,0,0,0.170894083098463,0,0,0,0,0,0,0,0,0.147957177565342,0.103709064629061,0,0,0,0,0,0.0414885632959775,0,0,0,0,0.151168976467649,0,0,0,0,0,0,0.016281274303549,0,0,0,0,0,0,0,0.0805037649336503,0,0.0159850212270852,0.10076228309087,0,0.104406817838204,-0.0097320440797237,-0.0770642878545003,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0610188408413989,0,0,0,0.129727897828438,0.188787874781357,0,0,0,0,0,0.448134776508036,0,0,0,0.00902630553135807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170263278459293,0,0.196957903510674,0.0473151045074371,0,0,0.101466378602468,-0.0759294933882725,0,0,0,0.0307614744797107,0,0
X002028.SZ,0,0,0,0,0,0,0,0.0665196716721477,0,0,0,0,0,0,0,0.424799200243439,0,0,0,0,0,0,0,0.202401852765567,0,0,0,-0.0592659313126183,-0.016950737039025,0.0701409257101635,0,-0.0365844616367451,0,0,0,0,0.105627164534278,0,0,0,-0.151920732066123,0,-0.118249905432184,0,0,0,0,0,0,0,0,0,0.00663304136335215,0,0,0,0.0877875313153352,0,0
X600522.SH,0,0,0,0,0.0817768869458048,0,0,0.0138921865682004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0864988497025563,0,0,0,8.67361737988404e-19,0,0.0397836418009272,0,0,0,0,0.1018948743044,0,0.104755477514691,0.156141559045336,0,0.0831601101503941,0.343723367912008,0,-0.228676061366113,0,0.000678624882779865,0,0,0,0,0,-0.0931771865133791,0,0,0,2.16840434497101e-19,0,0
X600741.SH,0,0.0165673666914919,0,0,0,0,0,0,0,0,0,0,0,0,0.221334703652425,0,0,0,0,0,0,0,0,0,0,0,0,-0.4067704857061,0,0.0732615285945506,0,0,0,-0.013784862462594,0,0,0.00285236453796066,-0.114289101297525,0,0,0,0,0,0,0,0,0,0,0.209173219082233,0.0965500902010503,0,0,0,-0.00504151961062456,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,-0.052423350341926,0,0,0,0,0,0,0,0,0,0.527127210417668,0,0,0,0,0,0,0,0,0,0,0.102165492838483,0,0.0227831721119841,0.0550444660552099,0,0,0,0,0,0.182588275090403,0,0,0,0,0,0,0.0599912585385622,0.0822394475701138,0,0,0.104194480249508,0,0,-1.0842021724855e-19,-0.0634168528942756,0,0,0,0,0,0
X000921.SZ,0,0,0,0.121691149087235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0667649667672114,0,0,0.191211912591764,0,0,0,0.0948306162335759,0,0,0,0.182406993753768,0,0,0,0,-0.12307807907635,0,0,0.0647627904035821,0,0,0,0.107848466715668,0,0.282501213784527,0,0,-0.116037648437173,-0.0364334897928055,0.0220388947062884,-0.0782466618747379,0,0,0,0,0
X600183.SH,0,0,0.302947316941617,0,0,0,0,0,0,0,0,0,0,0,0,0.0524856491866884,0,0,0,0,0,0,0.0106252006526206,0.352683475269578,0,0,0,0.121063571781762,0,0.0961327214075356,0,0,0.191976873720078,0,0,0,0,0,0,0.211287457961735,0,0,0,0.081052622412958,0,0,0.0277414102558058,-0.0780293653091324,0,-0.0527608962885473,0,0,-0.0832842872311141,0,0,0,0.0131644320269893,0,0
X002049.SZ,0,0,0,0,0.110448705393463,0,0,0,0,0,0,0,0,0,-0.18063537677327,0,0,0,0,0,0.0568924703079683,0,0,0,0,0,0,0.395436094107488,0,-0.143760034649258,0,0.223017469298474,0,0.0546851490820487,0,0,-0.170210264143207,0,0,0,0,0,0,0,0,0,0,0,0,0.0133526250827065,0,0,0.0108705585694866,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0.0929263901154039,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0608416626762752,0,0,0.111480039693257,0,0,0,0,-0.0471742644142332,0.040348462158824,0,0,0,0.100406489963681,0,0,-0.0327933439957949,0.0539225344556849,0,0,0.0534885894286561,0.116257276544134,0.0481461406303606,0,0,-0.057137688531531,0,0,0,0,0,0,0.0290362546889836,0,0
X000661.SZ,0,0,0,0,-0.0521736951678891,0,0,0.0550822828615444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0532841839572098,0,0,-0.495128449171126,0,0,0.0432713791213836,0,0,0.104402186492288,0,0,0,0.374117264777262,0,0,0,0,0,0,0.118654470479139,0,0.252383999886265,0.353656270281329,0,0,0.115574905322797,-0.0951460311979005,0.0631753243785209,0,0,0,0,0.00138810212941011,0,0
X002223.SZ,0,0,0,0,-0.0174862402701621,0,0,0,0,0,0,0,0,0,0,-0.136381164293214,0,0,0,0.170247489871784,0.0187622452558979,-0.0401372993436445,0,0,0,0,0,0,0,0,0,0,-0.0644836895846985,0.291870777119253,0,0,0.0721107231564622,0,-0.232198185686992,0.296061608480883,0,0,0,0,0,0,0,0,0,0,0,0,0.0510939641754537,0,0,0,0.0761202633636851,0,0
X600487.SH,0,0,0,0,0,0,-0.0817659984351334,0,0,0,0,0,0,0,0,0.0388078560520499,0,0.0401842777108324,0,0,0,0.0360469073787072,0,-0.0670559374684253,0,0,0,0.0599845567972733,0,0,0,0,-0.0462736434420256,0.310220551888146,0,0,0,0,0,0,0,-0.00499131573896846,0,0,0.301881549337515,0.0477214951036717,0,0.120901598594275,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0.0491338007024135,0,0,0,0,0,0,0.019100944009987,0,0.00361730807479496,0,0,0,0,0,0,0,0.0874668801185786,0.106724353901279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09877090007946,0,0.0624698884057238,0,0.096563053832935,0,0.104637112834788,0,0,0,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,-0.158782950068964,0,0,0,0,0.00268102577787568,0,0,0,0,0,0,0,0,0,0,0.210498913741787,0,0,-0.00845478902914883,0,0,0,0,0,0.164014883690418,0,0,0,0,0,0,0,0,0,0.117236261909375,0.00961117895328341,0,0.0752204345722138,0.0394515381883451,0,-0.0500502368550072,-0.00972799844598589,0.21556921278504,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0.194670683804628,0,0,0,0,0,0,0,0,0,0,0.0957820713780241,0.0603279018556646,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112342337980766,0,0,0,0.171387520341266,0,0,0.0281722088180917,0,0,0,0.0265435396695925,0,0.121233036596584,0,0,0.0176428261515725,0.0414516241816681,0,0,0,0.0825602179621129,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0.0123546978773365,0,0,0.352489748703068,0,0.0853159118050684,0,0.055572035505032,0,0,0,0.19678323467178,0,0,0,0,0,0,0,0,0,0,0.00634607309148895,0,0,0,0,0,0.05339642623614,0,0,0.142972007119866,0,0,0,0.0247277118608008,0,0,0,0,0,0,0,-0.116092367782811,0,0,0,0,0,0
X600060.SH,0,0,0,0,0,0,-0.0858908301839212,0,0.0838364021901325,0,0,0,0,0,0.0118772467266329,0,0,0.0272117189896971,-0.0703904109485616,1.73472347597681e-18,-0.0383446143363898,0,0,0,0,0,0,0,0,0,0,0.100911117831837,0.256842596257326,0,-0.0864128891618918,0,0.311856303001655,0,0.07104758903292,0,0,0,0,0,0,-0.039143773113708,0,0,0,0.0849568006542575,0,0.0269816993147033,0.00607113593650238,0,0,0,0,0,0
X600418.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0910080904549211,0,0,0.421683127460561,0,0,0,0,0.127799794520176,0,0.0509294045118027,0,0,0,0,0.0336636763493694,0,0,0.0679806067165763,0,0,0,0.0686294218178603,0,0.0426439553470521,0,0,0.036955134452482,0,0,0,0.149860843032294,0,0,0,0,0,0,0.0272299828513951,-0.0143375825433183,0,0,0,0,0,0
X002156.SZ,0,0,0,0,0.358402145363739,0,0,0,0,0,0,0,0,0,0,-0.0471592014217942,0,0,0,0,0,0,0,0.0919768464516891,0,0,0,0,0,-0.0746819413816482,0,0,0,0,0.0353256889048518,-0.361695712271702,0,0,0,0,0.220240606122522,0,0,0,0,0.440808051146313,0.215036890588139,0.0257961123586929,0.0245922518443663,0,0,-0.0695082819834756,-0.0386711276223902,0,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.148561077164792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0518277628901124,0,0,0,-0.163753698839935,0,0,-0.0496064354619077,-0.0711612504949257,-0.0177944094507788,0,0,0,0,-0.146150953602489,0.327000399690158,0.109307716256771,0,0,0,0.012750816114218,0,0.137045989741576,0,0,0,-0.224074404955363,-0.0512976989485213,0,-0.214719712806995,0.0220418023318092,0.0501632034722525,0,0,-0.14453326180592,0,0
Slope,0,0,0,0,-0.136129554437182,0,0,0,0,0,0,0,0,0,0,0,-0.187713021637684,0,0,0,-0.0981815563378833,-0.0384955747618973,0,0,0,-0.142207809211974,0,0,0,0,0,-0.0678309821094966,0,0,0,0,0,0,0,0,0.234027649730203,0,0,0,0,0.239027774184041,0,0,0,0,-0.0296862457026374,0,0.0580326296727501,0,0,0,-0.887786957832124,0,0
TED,0,0,0,0,0.155766957253818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0601603459972188,0,0,0,0,0,0,0,0,0,0,-0.110913294357264,0,0,-3.46944695195361e-18,-0.107417639699964,0,-0.0554620888140617,0,-0.0717304347482128,0,0,-0.132663853999558,-0.0256623894015683,0,0,0,0,0,0.426159912790678,0,-0.0382671989547104,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.241058992278438,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0234346338486606,0,0,0,0,0,0,0,-0.0448528022271308,0,0,0,0,0,0,-0.0254567364195034,0,0,0,-0.000441636083033073,0,0.162551690948607,-0.0109335166554317,-0.0453438464805472,0,0.0373877195636231,-0.00102171168693937,0,0,-0.0653142183535311,0,0,0,0,0,0
MKreturn,0,0,0,0,1.73472347597681e-18,0,0,-0.0134928178428517,0,0,0,0,0,0,-0.10521277873506,0,0,-0.0247295369424762,0,0,0,0,0,-0.0217303862786814,0,0,0,0,0,0,0.114045042383724,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016774951149761,0,0,0,-0.0547293225103732,0,0,0,0,0.0980736577332663,0,0,0.00794819295369391,0,0
MKvol,0,0,0,0,0,0,0,0,0,0.00423405971780782,0,0,0,-0.00555321651526683,0,0.00592445931130415,0,0,0,-0.000754625266157457,0,0,0,0,0,0,0,0,0,0,-0.000329807288682888,0,0,0,0,0,0,-0.00150614128591924,-0.00118371211956527,0,0,0,0,0,-0.00255809983282614,0,0,0.00351718973261702,0,0.00273045059082857,0.00820165510395729,-0.00444027345188961,0.00409972419479373,0,0,0,0.0335481894234757,0,0.0033221371818732
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.006712715483477,0,0,0,0,0,-0.0347694576198813,0,0,0,0,0,0.0373999990196601,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,-0.432613528672624,0.485248278011575,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,-0.00380839126092232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00573239611618578,0.000696738960065474,0,0,0.00577587945301244,0,0,0,0,-0.00459639094032185,0,0,0,0,0,0,0,0,0,0,0,0,0.00407086026346711,0,0,0,0.00218164148915683,0,0,0.00759188946924285,0,0.00479038918952482,0,0,-0.0218396683114855,0,0
CarbonVol_Hubei,0,0,0,-0.00601816846311973,-0.00641539270544612,0,0,-0.0243091118860759,0,0,0,0,0,-0.0216310319595395,0,0,0,0,0,-0.0191620442920964,0,-0.00126766237375383,0,0,0,0,0,0,0,0.0269313019044881,0,0,0,0,0,0,0,0,0.00887952118204214,0,0,0,0,0,-0.00767801811466407,0,0,0.0176373014672843,0,0,0,-0.0619208054045373,0.0347732821554329,0,0,0,0.131314697844604,0,0
