,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X000568.SZ,X600703.SH,X600741.SH,X002475.SZ,X000338.SZ,X002236.SZ,X600031.SH,X300003.SZ,X002008.SZ,X600809.SH,X300124.SZ,X600867.SH,X002456.SZ,X601877.SH,X600066.SH,X600271.SH,X000625.SZ,X600487.SH,X000596.SZ,X002294.SZ,X000100.SZ,X600566.SH,X002241.SZ,X000981.SZ,X000661.SZ,X300136.SZ,X300142.SZ,X002508.SZ,X000050.SZ,X002180.SZ,X000157.SZ,X002007.SZ,X002038.SZ,X002179.SZ,X600522.SH,X000977.SZ,X000869.SZ,X600498.SH,X600177.SH,X002049.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000568.SZ,0.281071802578372,0,0,1.38777878078145e-17,0.124720572095588,0.129990561649798,0,0,0,0.136856171796603,0,0,0,0.0609187471086847,0,0,0,0.0375856682651957,0,0,0,0,0,0,0,0,0,0,0.160918550843218,0,0,0,0,0,0,0,-0.155170399534262,0,0,8.67361737988404e-19,0,0,0,0.0451174711120268,0,0,0,0,0,0,0,0,-0.0190622448018632,0,0,0,0,0,0
X600703.SH,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,-0.159210070617397,0,0,0,0,0,0,-0.0572474676768476,0,0,0,0,0.473380640879728,0,0.0748088480977708,0,0,0,0,0,0,0,0,0,-0.0953289868096886,0,0,0,0.408105134131428,1.73472347597681e-18,0,0,0,0.435248471016879,0,0.00723928577945431,0,0,0,0,0,0.0746088149354349,0.0101088971935376,0,0,0,0,0,0
X600741.SH,0,0.440893042442917,0,0.120437964696154,0,0.00262286888692267,0,0,0,0.16011422422075,0,0,0,0,0,0,0,0.0912329511781833,0.044701195799949,0,0,0,0,0.0179266488981594,0,-0.0848143870416393,0,0,0,0,0,0,0,0,0,0,0,-0.0715244121012512,0,0,0,0,0,0,0,0.0327138439433245,0,0,0,0.00918647218587524,0,0.0258128028096824,-0.021078038635104,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0.0351787542051336,0,0,0,0,-0.0953418741460339,0,0,0,0,0,0,0,0.0528260173535536,0,0,0.448817723826546,0,0,0,0,0,0,0,0,0,0.0965321895505574,0,0,0.0771598603767178,0,0,-0.0341940121968484,0,0,0.243918793751662,0,0,0,0,-0.137455222187183,0,0,0.0728895818352371,0,-0.0088181566372041,0,0,0,0,0,0,0
X000338.SZ,0.160187884863367,0,0,0,0,0,0,0.0980889097071014,0,0,0,0,-0.106632027160304,0,0,0,0.17579391244488,0,0,0.0520152851417453,0,0,0,0,0,0,0.0369975383857362,0.0308775301457923,0,0,0.0248988946269085,0,0,0,-0.0153278401622717,0.0576171267607401,-0.034916136170778,0,0,0,0,0,0,0,0.00741780019339894,-0.0439346519123956,0,0,0.114500431782867,0,0,-0.00829181556384548,0,0,0,0,0,0,0
X002236.SZ,0,0,0.465095349089553,0,0,0,0.0194225407526884,0,0,0,0,0,0,0.0807067935940579,0,0,0,0,0.129302479846305,0,0,0,0,0.170030178133236,0,-0.053745943370138,0,0,0,0,0,0,-0.054669722089805,0,0,0,0,0.287560654097915,0,0,0,0,-0.0116269032353009,0,0,0,0,0,0,0,0,0,-0.0239798255118693,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0.0283710987998433,0,0,0,0,0.171384440810055,0,0,0,0.256093066298787,0,0,2.71050543121376e-20,0,0,0,0,2.16840434497101e-19,0,0,0,0,0.062665811297557,0,0,0,0,0.0343970913285525,0,0,0.128484335152481,0,0,0,0,0,0,0,0,0,0,-0.0742630561387504,0,0,0,0,0,-0.00102168669224079,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.120004919387048,0.0726266856301418,0,0,0,0,0,0,0,0,0,0,0,0,0.132295039850091,0,0.466469595395312,0,0.0273880387873321,0,0,0,0,0,0,0,0,-0.0323995442632076,0,0.0130818741140251,0,0.0033817632408157,0,0,-0.11529887530843,0,0,0.055251348725598,0,0,0,0,0,0,0,0,0.00694398305527961,0.00343747697150412,0,0,0,-0.0552948400335254,0,0
X002008.SZ,0,0,0,0,0,0.172055294179035,0.293240992655314,0,0,0,0,0.0360022268763137,0,0.0947892488071029,0,0.178206841141979,0,0,0,0,0,0,0,-0.0419283813087591,0,0.197751917597162,0,0,0,0,0,0,0.0394420608683629,0,-0.0572394996118548,0,0,0.112799545463897,0,0,0,0,0,0.370594384242601,0,0,0,0,0,0,-0.190814841765824,0.00960117225269893,0,0,0,0,0,0,0
X600809.SH,0,0,0,0.0827190678451047,0,0.0396914446920809,0.0342355124348408,0,0,0.41342509925376,0.0851228164514502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0478736341506895,0.0295564528139836,0,0,-0.0870223684944325,0,0.039386543754838,0,0,0.128712056210226,0,0,0,0.207788094623099,0.037424771020488,0,0,0,0,0,0,0,0,-0.0134342562188073,-0.0173974916767572,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137604289100412,0,0,0,0,0,0,0.324505680217052,0,-0.137455710978365,0.0234064097894174,0,0,0,0.0349737945919406,0,0,0,0,0,0.0308559458347441,0.103681407863845,3.46944695195361e-18,0,0,0,-0.0345084719818204,-0.0384763912825305,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,-0.129492511381486,0,0,0,0,0,0,0.0540315616298441,0,0,0,0.480851576764977,0,0,0,0,0,0.0446432535567069,0,-0.0126985045290813,0,0,0,3.46944695195361e-18,0,0,0,0,0.0850981787204932,0,0.255809462992022,0,0,0,0,0.0106007360417568,0,0,0,0,0,0.108471457585987,0,0.0397249047919562,0,-0.0355202234125055,-0.00924126261816448,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0.325432639888904,0,0.654393753574277,0,0,0,0,0,0,0,0,0,0.0120624107876372,0,0.0691977151362185,0,0,0,0,0,0,0,0,0,0.105561672086859,0,0,0.0601030709304341,0,0,0,0,0,0.0454191778117015,0,0,0,0,0,0,-0.0041982340703708,0.0137870769105734,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327098852530839,0,0,0,0,0,0.00331435687716783,0,0,0,0.360657640909824,0,0,0,0,0,0,0,0,0,0,0,0,0.0205136946805375,0,0,0,0.256771680144096,0,0,0,0,-0.124173336662201,0,-0.0903303398512019,-0.183922963531447,0.116561708274417,0.116260533513577,0,0,0,-0.047811649877748,0,0
X600066.SH,0,0,0,0,0,0,0,0.0362096178329797,0,0.256095849890515,0,0,0,0,0,0,0,-0.0759108862142647,0,0.0246996647096857,0,0,0,0,0,-0.129834222367977,0,0,0,0,0,-0.0138814809835627,0,0,0,0.00422233194660391,0.190077067835139,0,0,-0.186259007526106,0,0,0,0,0,0.121444109359444,0,0.0336234853145296,0,0,0,0,0.0188111693313317,0,0,0,0.0936957867707449,0,0
X600271.SH,-0.375904429443319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0449704599397228,-0.00676807246619331,0,0.0644569600922456,-1.38777878078145e-17,0.181045105917044,-0.31158431279767,0,0,0,0,0,0,0.117291387622664,0.182027772462242,0,0,0,0,0,0,0.266641511253865,0,0,-0.0303480311525892,0,0,0.285172111781139,0,0,0,-0.194581754859964,0,-0.0232980148727754,1.73472347597681e-18,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0.0333587160439989,0,0.0636971392683965,0.116572771890223,0,0,0,-0.0472868051734441,-0.0944501474309953,0.166899897440105,0,0,0,0,0,0,0.0666567963148594,0,0,0,0,0,0,0,0,0.0730033515731398,0,0.0633730585140984,0,0,0.122434440097409,0,0,0.0107388227855894,0,0,0,0,0.0950965627334976,0.135677299522229,0,0,0,0,0,0,0.00816814469455113,-0.0130832997462663,0,0,0,0,0,0
X600487.SH,0.0648873817114236,0,0,0,0,0,0,0.147811738966557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77555756156289e-17,-0.00505259788315495,0,0,0,0,0,0,0.0789015103660541,0,0,-0.0584598546279757,0.0270087722255289,0.00387528310888291,0,0,0.397544945940097,-0.0327123310280287,0,0,-0.0569011800801853,0,0.54399672241017,0,0,0.120698749865495,0,0,0,0.00475415149255579,0.00697191732577656,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0,0,0.29264556884949,0,0,0,-0.0462097697597107,0,0,0,0,0.154336935258653,0,0,0.0213552746117894,0,0,0,0,-0.0447225172958436,0,0,0,0,0,0,0.0930582938489737,0.0552031501249762,0,0,0,0.13932217177036,0,0,0,0,-0.109266274064048,0,0,-0.0388619395672427,0,0,0,0,-0.00858464651172518,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0.18828798141435,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.272292229850656,0.0228068821474675,0.0580423606013164,0,0,0,0,0,0,0,0.0126186376186226,0,0,0,0.165382498857737,0,0,0.037076856946694,0,0.433167223980561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00580279754006,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0.0118490148257808,0.0290267328666707,0,0.0999789726072113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149689488773039,0.136560004879805,0,0,0,0,0.0388847959863012,0,0,0.0178818440737291,0,0,0,0,0,0,0,0,0.0404609402752887,-0.0292683607537063,0,0.0274385084469079,0,-0.0313118895172231,0,0,-0.014848009737944,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0.21503219723738,0,-0.0827804693271532,0,0,0,0,0,0,0,0,0,0.185866683689447,0,0,0.0854423888171871,0,-0.0936126869356251,0,0,0.0514930548662816,0,0,0,0,0,0,0,0,0.124680791192303,0,0.285119528723348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00104475287253468,0,0,0,0,0,0
X002241.SZ,0,0,0.0594924784076968,0,0,0,0,0.00625982296018511,0,0,0,0,0,0,0,0,0,0,0.240729219466563,0,0,0,0.0669685511541768,0,0,-0.0204634131865218,0,0,0,0,0,0,0,0,0,0.336189315858543,0,0,0,0,0,0,-0.162587886305285,0,0.101242180431642,0.1064467136012,0,0,0,-0.020552980156927,0,-0.00179037686467227,-0.04459378745445,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,-0.11810438756622,0,0,0,0,0,0,0,0,0,0,-0.163077626920539,-0.0659942293155372,0,-0.0629213522826245,0,0,-0.0826049251971727,0,0,0,0,0,0,0,0,0,0,0.10506310114464,0.270860998809497,-0.019886674791568,0,0.0919946314793721,0,0,0.0867189221809013,0,0,0,0,0,-0.0049672223158383,0,0,0,0.0118414724184774,0,0,0,-0.127593742354575,0,0
X000661.SZ,0,0,0,0,0,0.325847686873767,0,0,0,0,0,0.0937042914693751,0,0,0,0,0,0,0,0,0,0.472349688579355,0,0,0,-0.101941204929278,0,0,0,0.00340145728554789,0,0.110222590917734,0,-0.253718538953606,0,0,0,0,0,0.0550435438300097,0,0.0110914458765009,0,0,0,0,0,0,0,0,0,0.0136421629218115,0.0369169301029385,0,0,0,0,0,0
X300136.SZ,0,0,0.215572373974543,0,0,-0.0524354508397606,0,0,0,0,-0.191474742468658,0,0,0.402966675514078,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.223436192169993,0.205887193867936,0.24469230217377,0,0,0,0.342937432870401,0,0,0,0,0,0,0.0516530510312769,0,0.0202092206273307,0,0,0,-0.0303531998947588,0,0.0539372568330009,0,0,0,0,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0.101674588582287,0,0,0,0,0,0,0,0,0,0,0.0977489991820212,0,0,0.050838643968716,0.184638184824897,0,0.0775905638235293,0,0,0,0,0,0.234671004520762,0,0.0125893792618845,0,0.0891691759045684,0,0,0,0,3.92307549174856e-06,0,0,0,0.008047975565103,0,0,0,0,0,0,0,0,0.0263193146713117,0,0,0,0,0,0,0
X002508.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00696591811035238,0,0,0,0.0585020872835112,0.165262483674915,0,0,0,0,0,0,0.123356187196917,0,0,0,0,0,0,0.0496250882950671,0,0,0.0473266813596687,0,0.0971216199513612,0,0.0913709627855898,0,0.0137857283538727,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0.075240018271244,0,0,0,0,0,0.0972881861083575,0,0,0,0,0,0,0,0.0161079330207094,0.0951537714470657,0,0,0,0.404025495938669,0,0,0,0,0,0.239812073061752,0,0,0,0.0276000920686924,0,0,0,0,0.100727927385889,0,0,0,0,0,0,0,0,0.0199389406147019,-0.0166573188507924,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,-0.217446370543558,0.00544032122667103,0,0,0.0961596779942524,0,0,0,0,0,-0.435125740198546,0,0,0,0,0,0,0,0.0809439142638474,0,0,0.237961247500678,0,0,0,0,0.3093121005707,0.0728664614758488,0.133520336040508,0,0,0,0,0,0,0,0.0709625104864729,0,0,0,0.0275928615777219,0,0.201651402521372,0,0,0.0338944131421139,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0.0066521395536779,0,0,0,0,0,0,0,0.123212528236352,-0.0843802573464408,0,0,0,0,0,0.0470736740599188,0,0,0,0.0120921140956788,0,0.139472082903165,0,0,0,0,0,0,0,0,0.0181295167084374,0,0,0,0,0,0,0,0,-0.0365820813985536,-0.0265137064844326,0,0,0.0142085066335343,0,0.0237161523150508,0.0151732004587884,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,-0.273717293166533,0,-0.198701859908331,0,0,0,0.0836180045029043,0,-0.0830150306776243,0,0,0,0,0,0,0,0,0,0.0305522711106556,0,0,0,0.0766151859958794,0,0,0,0,0.477426582169691,0.102095489561548,0,0,0,0.0316627423254735,0,0,0,0.0407246797185534,0,0,0,0,0,-0.0478482064927515,0,0,0,0,0,0,0,0,0
X002038.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.110411733285267,0.454448494346574,0,0,0,-0.138586074644623,0,0,0.267497312257841,0,0,0.249498439249649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134833834460682,0,0,0,-0.0457090761472911,0.00876400204361909,0,0,0,0,0,0
X002179.SZ,0,0,0,0,-0.142884885080205,0,-0.0231242943264825,0,0,0,0,0.142764982489034,0,-1.38777878078145e-17,0,0,0,0,0.103362953061516,0,0.0137823489970246,0,0,-0.0234464270237651,0,0.120350834211033,0,0,0,0,0,0,0,0,-0.0278458445506258,0,0,0,0,0.125960504810244,0,0.0632442128950267,0,0,0,0.0027811414325226,0,0.242382506768328,0,0,0.0153311122731319,-0.0381351587062201,0.00431153158544357,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0.163190646285318,0,0,0,0,-0.208419457815199,0,0,0,0,0.032743417598692,0,0,0,0,0.376229429419454,0,0,0,0,0.473108005175543,0,0,0,0,0,0,0,0,-0.0819542454174628,0.119700840388273,0,0.0276821908880977,0,0,-0.0680739812407457,0,0,0,0,0.0833537973620273,0,-0.216923764506119,0.0294295751976345,0,0.0455739249109393,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,-0.308828201884985,0,0,0,0,0,-0.0543491718540991,0,0.243611662977337,0,0,0,0.0937779066462158,0,0.0491882852913188,0.142696563011451,0,0,-0.04185424444879,0,0,0,0.0127957730317702,0,0.246073524796702,0.159530350298139,0,0,0,0,0,0,-0.0251676651939701,0.346855915488668,0,0,0,-0.0237599749640942,0,0.306240242318893,0,-0.0530566337528462,-0.0593675041968628,0,0,0,0,0,0
X000869.SZ,0,0,0,0.192052937211094,0,0,0,0,0,0,0,0.246126249096903,0,0,0,0,0,0,0,0,0,0,0,0.088635300115368,0,0,0.15485682754639,0,0,0,0,0,0,0,3.46944695195361e-18,0.167756209123265,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,-0.00109957051722654,0.0800730721324641,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,-0.0907301557352193,0.0516110331455598,0,0,0,-0.105108560327148,0,0,0,0,0,0,0,0,0,0,0,0,0.0495849316543225,-0.11845921321781,0,0.460131046437165,0,0,0.0997244668978571,-0.0293928291401792,0.400679740739631,0,0,0.106771241297588,0,0,0,0,0,0,0,0,0,-0.165942989000884,0.175842663328572,0,0,0,0,-0.0138840364136711,0.0368616457875736,0,0,0,0,0,0
X600177.SH,0,0,0.0313401333107757,0,0.0920074594643362,0,0,0,0,0,0,0.00492498143309201,0,0,0.0255708418286961,0.0412003557012124,0,-0.0701592252483877,0.0218477015596489,0,0,0,0,0,0,0,0,0.00707268747825692,0,0,0,0,0,0,0,0.0408771589942607,0,0.106755856924351,0.0887710828598548,0,0,0,0,0,0.0407331664052905,0,0,0,0,0,0,-0.0166922860596786,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0.0989936529064305,0,0,0,0,0,0,0,0,0,0,0,0.013917203073094,0,0,0,0,0,0.175925268397972,0,0.0598776766411045,0,0,0,0,0,0,0,0,0,0,0.165757430052524,0,0,0.333989604960343,0,0,0,0.0313010230203974,0,0.0186309684418067,0.231338701233458,0.152476755910572,0,0,0,0,0.0803339353796079,0,0,0,0,0,0
Change_TY3M,0,0,0,-0.255927541990726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0405257547390344,0.0594927954723671,0,-0.0128174776214125,0,-0.0362039951865718,0,0.0411787240194996,0,0,0,0,0,0.0157977159586681,0,0,0,-0.170572149108723,0,0,0,0,0,0,0,-0.02264911809266,0.191691595226897,0,0,0,0,0,0,-0.0701458452392128,-0.104130202864655,0,0,0,0,0,0
Slope,-0.314521152064989,0,0,0,0,-0.0555278851092258,0,0,0,0,0,0.151228401290969,0,-0.403611144595782,0,0.603697156248321,0,0,-0.426447873773163,0,0,0,0,0,0,0.0610450467149762,0,0,0.121303437935923,0,0,0,0,0,0,-0.275988558745645,0,0,0,0.227242016499782,0,0,0,0,0,0,0,0,0,0,-0.151242036001599,0,-0.61901298843499,0,0,0,-3.72248277813509,0,0
TED,0,0,0,0,1.28730630450452,0,-0.222597222973953,0,0,0,0.182616458941453,0,-0.376235146422004,-0.511830781800041,0,0,0,-0.425370091018791,0,0,0,0,0,0.269086964317469,0,0,0,0,-0.0270146718651574,0,0,0,0,0,0,0,0,0,-0.0428340674092616,0,0,0,0,0,0,0,-0.00137637870189907,0,0,0.0483053235507053,-0.715778974756041,-0.176877495589915,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,-0.00696055497356913,0,-0.102623857075591,0,0,0,0,0,0,0,0,0,-0.0474536820600428,1.0842021724855e-19,-0.0319797125200963,0,0.0241880662892342,0,0,0,0,0,0,0,0,0,0,-0.0522341222667789,0.0634891283069283,0,0,0,0,0,0,0,0,0,0.028048477521256,0,0,0,0.0111756812903492,-0.0024766764681746,0,0,0,0,0,0
MKreturn,0,0.0786868320373422,0,0,0,0,0,0,0,0,0,0,0,0.00692293898860861,0,0,0,0,0.035809219978916,0,0,-0.114627008295108,0,0,0,0,0,0,0.0580453463204485,0,0,0,0,0.0776937666149038,0,0,0,-0.060755235073685,0,0,0,0,-0.0208383353914627,0,0,-0.0243677834521257,0,0,0,0,0,0.0241432778538946,-0.0310584954398227,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0.00066261519327694,0,0,0,0,0,0,0,0,7.64210979689774e-05,0,0,-0.000415968120019219,0,0,0,0,0,0,0,0,0,0,0.000570892518327654,0,0,0,0,0,0,0,0.00198570599617954,0,0,0.00457489422751355,0,0.000114209792013964,0,0,0,0,0.00240154419866843,-0.00212077878123033,0,0,0,-0.0260627019053729,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0.0159140965616501,0,0,0,-0.0417169152264834,0.0310009461608682,0,0,0,0,0,0,0,0,0,0,0.00961229951699482,0,0,-0.0282399297559628,0,0,0,0,0,-0.0226736416347383,0,-0.0688646085720728,0,0,0,0.0401512696499205,0,0,0,0,0,0,0.00948133379728383,0.0104760530953728,0,0,0,0.0882144032084028,0,-0.0409185899942438,-0.0694436601988451,0,0,0,0,0,0
CarbonVol_Guangdong,0.0061595084575467,0,0,0,0,0,0.0115907674057218,0,0,0,0,0,0,0,-0.0191400494816395,0,0,0,0,0,0,0,0,4.2351647362715e-22,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00306007314571112,0,0,0,0.00929487014811532,0.00627397360540706,0,-0.0190682387200184,0,0,0,0,0,0,0.015944206019299,0.00997539068079582,0,0,0,-0.0214785578494531,0,0
CarbonVol_Hubei,0,0,0,-0.0198837574871582,0,0.0102752097537295,0,0,0,0,0,0.000127052961711266,0,0,0,0,-0.0144044032875632,0,0,0,0,0,-0.0180156655067224,0,0,0.0119511694979048,0,0,0,0,0,0,0,0,0,0,0.00458131700001303,0,0,0,0,0,0,0,0,-0.0128192280646692,0,0.00507984953075401,0,0,0,0.0213335056262091,0.0144713879960133,0,0,0,-0.0996618591156292,0,0
