,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000625.SZ,X002304.SZ,X000858.SZ,X000063.SZ,X600690.SH,X000100.SZ,X600031.SH,X600276.SH,X000338.SZ,X600372.SH,X000157.SZ,X600741.SH,X002241.SZ,X600271.SH,X600703.SH,X600089.SH,X600066.SH,X002236.SZ,X600118.SH,X601877.SH,X600177.SH,X000559.SZ,X000550.SZ,X000581.SZ,X002129.SZ,X300124.SZ,X600582.SH,X000568.SZ,X600060.SH,X000623.SZ,X002475.SZ,X000050.SZ,X300003.SZ,X300146.SZ,X000800.SZ,X000977.SZ,X600839.SH,X002294.SZ,X002292.SZ,X002456.SZ,X000400.SZ,X002465.SZ,X000869.SZ,X600166.SH,X600435.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0.0683620805691736,0,0,0,0,0,0,0,0.147801398472755,0,0,3.46944695195361e-18,0,0,0.442411731170458,0,0,0,0.0801141953677422,0,0,0,0,0.0555075201740931,-0.131193140549943,0.102714210808244,0,-0.00565473487391098,0,0,0,0,0,0,0,0,0,0.0393678483283204,0,0,0,0,0,0,0,0,0,0,0,0,-0.0202967510164833,0,0,0,0,0,0
X600519.SH,0,0,0.0694009860208688,0,0,0,0.169607053032011,0.0111794681375005,0,0.0765228218627767,0,0,0,0,0,0,0,0,0,0,0,0,-0.00791524925092073,0,0.0602456667541743,0.0893569871464198,0,0,0,0,0,0,0.0934039825891753,0,0.0267301084494653,-0.0763970633100223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0503567881182084,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.188428769117435,0,0.262321690820469,0,0,0,0,0.0704871119343285,0,0,0.118202490677731,0,0,0,0,0.0286588748534099,0.0370128128843413,0.0730075298963463,0,0,0,-0.0108014373555687,0,0,0.166436481810985,0,0,0,0,0,0,0,-0.0421172085025427,0,0,0.13623429664622,-0.0474113997018027,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0.23591202853352,0,0.032309391358602,0,0.00319291086360096,0,0,0,0,0,0.0293691993886759,0,0,0,0,0,0,0,0.118094583151579,0,0,0,0.0604083491100559,0,0,0,0,0.0412429107301968,0,0,0.144889793891387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.134929172837967,0,0,0,0,0.111614494545889,0,0,0,0,0,0.0342426565601998,0,0,0,0,0,0.256165221807722,0,0,-0.15908628334139,-0.0263254790237617,0.14317434471179,0,0,0.157066624207455,0,0,0,0,0,0,0,0,0.314658156619228,0,0,0,0.02240118105251,0,0.130869892877793,0,0,0,0,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0,0.057979039949473,0,0,0,0.238352981937276,0,0,0.0257511429475521,0,0,0.0105783530641137,0,0,0,0.120303316889271,0,0,-0.152007023323756,0,0,0,0,0,-3.46944695195361e-18,0,0.402082832966005,0,0,0,-0.0400051923628424,0,0,0,0,0.0228076135037184,0,0,0,0,0,0.220359553017704,0,0,0,0,0,0,0,0,0,0,0,0.0384702331962692,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0.0603005600780435,0.140644377628294,0,0.114407615145145,0,0,0,0,0,0,0,-0.0169854259011027,-0.0804597842222678,0,0.0423350469050335,0.0372942861510021,0,0,0,0,0.316176970507335,0,0,-0.0465380942730449,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.31685615503532,0,0,0.178715536439519,0,0,0,0.0714135059808744,-0.0459030357524142,0,0,0,0,0,0
X000858.SZ,0,0,0.0632910747971985,0,0,0,0.0912890821543004,0,0,0.0675305199685494,0.0443573357585183,0.187320565861269,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0961986719494269,0,0,0,0,0,0,0.091809401748893,0,0,0,0,0,0,0.0674429903870811,-0.0436459560078825,0.0902925595284425,0,0,0,0,0,0.0242792466317554,0,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0.206432086512998,0,0,0,0.0456913260587796,0.0175351577211912,0,0,0.0124252367488284,0.130328678703628,0,0.0342004313857206,0,0.104636055366647,0,0,0,0.0930798769637513,0,0,0.0500961524929767,0,0,0.0635787616839112,0.099975204949469,0,0.0221962571685812,0,0.0717641874374603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7762635780344e-21,0,0,0,0,0,0
X600690.SH,0.198082606895663,0,0.141161476798363,0,0,0,0,0,0,0,0.166892731712342,0,0,0.081396261156937,0,0,0,0,0,0,0,0,0,0,0,0.177701808334589,0,0,0,0,0,0,0,0.0261864193924244,1.73472347597681e-18,0,0,0,0,0,-0.0256871343810126,0,0,0,0,0,0,0,0,0,0,-0.0376012914662356,0,0,0,0,0,0,0
X000100.SZ,0.0154799051244363,0.0296302860288831,0.145449766613306,0,0,0,0,0,0,0,0,0.102545720801702,0,0,0,0,0,0,-0.0422586271760048,0,0.0145510571200973,0,0,0,0,0.0480700736049086,0,0.111097134449201,0.0445613047446817,0,0,0,0,0.310925682628,0,0,0,0,0,0,0,0.108949297941079,0,0,0.0264852449449049,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600031.SH,0.139612527984704,0,0,0,0,0,0,0.0223063947948588,0,0,0,0,0,0,0,0.727234656149959,0,0,0,0,0,0,0,0,0,0.0724310886431923,0,-0.0652357437636249,0,0,0,0,0,-0.00127588061294636,0.035362475334948,0,0.0128374255247385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0.0027695764138335,0.0671600222200846,0,0.00357006228390888,0,0,0,0.0824679446544734,0,0,0,0,0,0,0,0,0.0843633096887784,0,0.157442243078468,0.0426044659751988,0.0331950243786559,-0.0983348031525624,0,0,0,0,0,0,0,0,-0.0451974416270669,0,0,0,0,0,0,0,0,0,0,0,-0.0337837859671057,0,0,0,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.0789800613592256,0.069360534035184,0,0,0,0,0,0.594405420616017,0,0,0.0470210625043389,0.123123328348424,0,0,0,0,0,0.0393260635861232,0,0,0,0,0,0,0,0,0.021309360438575,0,0,0,0,0.019907813028373,0,0,0,0,0,0,0,0,0.0351649196045661,0,0,-0.0222254386664376,0,0,0,0,0,0,0
X600372.SH,0.00409549541816433,0,0,0,0,0,0,0,0.000912322705930874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250265948109267,0.00131801554669083,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0272460056079112,0.147558852168052,0,0.029666334397959,0,0.073454400637276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0.679608033426786,0,0,0,0,0,0,0,0,0,0,0,0.0638231612007422,0.0134817508482338,0,0,0,0,0,0,0,0.0798157525572508,0.0932200994170399,0,0,0.0819043855027513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00205067521285614,0.0200017327555573,0.0575738598375647,0,0,0,0,0
X600741.SH,0.454834318783975,0,0.105909281955624,0,0,0.0256312494693888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11998370634954,0,0.0119358725977795,0.0187688600527804,-0.0255040302773026,0,0,0.00636073384590696,0,0,0,-0.00629960487793852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002241.SZ,0.171300758155784,-0.159224094252015,0,0.173836829110945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053842497657934,0,0,0.246053629026718,0,0,0,0,0,0,0,0,-0.00919337599033446,0,0,0,0,0,0,0,0,0,-0.000262749981096566,0,0.0715866680968593,0.116577614585206,0,0,0,0,0,0,0.000242746399486572,-0.024355353867004,0,-0.194958388736408,0,0,0,0
X600271.SH,0,0,0.0875456410900895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126477694106397,0,0,0,0,0.0865603044430663,0,0.0240953906085283,0.127778062715761,0,0,0,0,0,0.0910625781877216,0.00423091855143942,0,0,0,0,0,0,0.114998652838694,0.255939316832707,0,0,0,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0.0123350534308311,0.0396707881876298,0,0,0,0,0,0,0,0.0461564165570778,0,0,0,0,0,0,0.109772906883881,0,0,0.0438008164463494,-4.33680868994202e-19,0,0,0.0753698600311617,0,0,0.106906805416174,0,0,0,0,0.0142117072154216,0,0,0,0,0,0,0,0.192132624075178,0.0428986835537351,0,0,0,0,0,0.0612683055504426,0,0,0,0,0,0,0,0,0,0
X600089.SH,0.26033982754069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162047000280746,0,0.0100029031261193,0,0,0.0561388112767968,0,0,-6.93889390390723e-18,0,-0.0604508710109599,0,0.013758240271383,0,-0.0693680334624693,0,0,0,0,0,0,0,0.074973319399917,0,0,0,0,0,0,-0.0214160814016587,0,0,0,0,0,0
X600066.SH,0,0,0,0.325174620666138,0.0234124872642406,0,0.0752613830871206,0,0,0,-8.67361737988404e-19,0.159512370944081,0,0.0325050102979786,0,0.0196965954177809,0,0,0,0,0,0,0.055951513536994,0,0,0,0.0453090964449917,0,0,0.0208483268099726,0,0,0,0.0499938351220471,0.015181355437744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
