,X600519.SH,X600104.SH,X002415.SZ,X000725.SZ,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000063.SZ,X000625.SZ,X600690.SH,X600031.SH,X600703.SH,X000100.SZ,X600271.SH,X000559.SZ,X600118.SH,X600066.SH,X000157.SZ,X600372.SH,X002475.SZ,X002236.SZ,X600089.SH,X600741.SH,X000338.SZ,X002292.SZ,X002241.SZ,X000568.SZ,X300124.SZ,X600839.SH,X600177.SH,X002465.SZ,X002294.SZ,X000869.SZ,X600867.SH,X000800.SZ,X300003.SZ,X002074.SZ,X000977.SZ,X600582.SH,X600525.SH,X002129.SZ,X600498.SH,X000581.SZ,X000550.SZ,X002085.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0,0,0,0,0,0,0.121977187650495,0,0.47374314058605,0,-8.67361737988404e-19,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.0211888603768079,0,0,8.67361737988404e-19,0.137449706716082,0,0,0,0,0,0.0133868699381915,0.0631423312349726,0,0,0,0,0,0,0,0,0,0.029079620539153,0,-0.0383104416678224,0.0282727186800612,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0864812116815476,0.1946450394231,0,0.430055464858627,0,0,0.0518748812320094,0,0,0,0,0,0,0.0303649743417305,0.00284640559885481,0,0,0,0,0,0.0162602227110301,0,0,0.0458627607192369,0,0,0.0280259118980883,0,0,0,0,0,0,-0.024053694307887,0,0,0,0,0,0
X600703.SH,0,0,0,0.403281083279298,0,0,0,0,0,0,0,0.103378718909907,0,0,0,0,0.0346903727519177,0,0,0,0,0.118208375191462,0,0.0324015561043949,0,0,0,0,0,0,0,0,0,0,0,0,0.109253690559427,0,0,0,0,0.0432684771787317,0,0.0171825690966217,0,0,0,0,0.00220390126670539,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0947792461458862,0,0,0.205864894183656,0,0,0,0,0.164280551918306,0,0,0,0,0,0.00717820969451588,0.0593603533735191,0,0,0,0,0.0129743385745063,0,0,0,0,0,0,0,0,0.235101747308117,0,0,-0.0282921956342724,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0.237362081574338,0,0,0,0,0,0,0.0605393841076744,0.0955498822032311,0,0,0.210125989317401,-0.0325466141038253,0,0.0408336040597482,0,0,0,0,0,0,0.0162569584952916,0,0.146524673989232,0,0,0,0,0,0,0.120832895422472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183028831907227,0,0,0.0330739128097158,0,0,0,0,0.0116459846467767,0,0,0,0.00994799814915079,4.33680868994202e-19,0,0,0,0,0,0,0,0.0120212635086008,0.0261166250727341,0,0,0,0.00285165389040675,0,0,0,0,0,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0.164540149256786,0,0,0.0517759863648626,-8.67361737988404e-19,0,0,0,0.454711962236475,0,0,0,0,0,0,0,0,0,0.153243055165145,0,0.229492999862588,0,0,0,0,0,0,0.0946503235170761,0.207589363426274,0,0,0,0,0,0,0,0,0.0238515918958765,0,0,0,0,0,0
X600066.SH,0,0.173360459696534,0,0,0,0,0.378500529762312,0,0,0.109697866346103,0,0,0,0,0,0,0,0,0,0,0,0,0.0686907903590699,0.164602524859871,0,0.154922132551394,0,0,-0.111884403707565,0,0,-0.00399525653411979,0,0,0,-6.93889390390723e-18,0,0,0,0,0,-0.0236746097919088,0,0,0,0,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0.0702702495228329,0.14930133690562,0,0,0,0.0931636843660846,0,0.209541056933087,-0.0750981632057034,0.0624912253363455,0,0,0.0571089796432917,0,0,0,0.118369059844645,0,0,0,0,0,0,0,0,0.0341785324495859,0.0853278481120203,0,0,0,0,0.208332900132046,0,0.0641771662202918,0,0,0,0.0270171311152407,0,0,0,0,0,0,0.0196530377349059,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,-0.128698317982642,0,0,0,0,0,0,0,0,0.291016756714511,0.311125244092039,0,0,0,0.0102522435468243,0,0,0.102371144424713,0,0.160770820911998,0,0,0.0379217266808868,0,0,0,0,0,0,0.116222201060858,0,0,0,0,0,0.0440135985868375,0,0,0,0,0,0.0372439712722051,0,0,0,0,0,0,0
X002475.SZ,0,0,0.0709010067737522,0,0,0.0124378392095541,0,0,0,0.203509935768978,0,0,0,0,0,0.193127803410963,0,0,0,0,0,-0.0116682810779031,0,0,0,0.0437666208612946,0,0,0,0,0,0,0.477627190667114,0,-0.254684247879453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.184118944799519,0,0.039103769626587,0,0,0,0,0,0.139590259865872,0,0,0,0,0,0,0,0.0976999671469341,0,0,0,0,0,0,0,0.0852103091419612,0,0,0,0,0,0.0702566161618114,0,0.104472512696838,0,0,-0.0462256085733543,0,0,-0.056794491705164,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0.517145002372819,0,0,0,0,0,0.111987462856309,0.0608962391466748,0.0354278841795225,0,0,0,0,0.00827502208954992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00192077417756607,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0.0795785127508083,0,0.0153198355271592,0,0,0,0,0.4114320038797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00727531487290035,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0.139510945488905,0,0,0,0,0,0,0,0,0,0.0520549893219053,0.0683364165582044,0,0,0.307977238322354,0.154274705410092,0,0,0,0,0,0,0,0.0610417523774561,0,0.0335802741422677,0,0.0429836354077404,0,0,0,0.070610069755425,0,0,0,0,0,0,0,0,0,0,0,-0.0190640154910054,0.0534167427707131,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,-0.135865531421824,0,0,0,0,-0.055293350040388,0,0,0,0,0,0,0,0,0,0.232435667887111,-0.340826450947203,0,0,0,-0.0270583723177148,0,0,0,0,-0.0864556096596176,0,0,0,0,0,0.0955881307388308,0,0,0,0,0.15326147733177,0,0,1.73472347597681e-18,0,0.210790405854806,-0.050970719043308,0.414797214306066,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289205873694373,0,0,0,-0.011227212598212,0,0,0.110696834628302,0,0,0,0,0,0,0.140542836246241,0,0,0,0,0,0,0.045072750115615,0,0.00877279256823837,0,0,0.239117039533512,0,0,0,0,0,0.00479825602964837,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0.135274444948043,0,0.176953987213936,0,0,0,0,0,0.0727189931376541,0.0220232630126581,0,0,0,0,0.0011443859850185,0,0.0587801732526834,0,0,0,0,0,0,0,0,0,0.0741184864013043,0,0,0.097910825770421,0,0,0,0,0,0,0,0.052521847212876,0,0,-0.101572235712095,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0361021146817653,3.46944695195361e-18,0,0.235681069218613,0,0,0,0,0,0,0,-1.73472347597681e-18,0.310572691055982,0,0,0,0,0.0770848022019777,0,0.110040901443744,0,0,0,0,0,0,0.0289070407936679,0,0,0.0444816604745208,0,0,0,0.0445833561373151,0,-0.0168770048870778,0,0,0,0,0,0,0
X600839.SH,-0.0433920362675073,0,0,0,0,0,0,0,-0.00313590688843131,0,0,0,0,0,0,0,0.213263472365436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160347192202665,0.0417050239930594,0.0808259853480147,0,0,0,0.000812273718920143,0,0,0,0.0190513885220311,0.128414275028359,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190451995451976,0,-8.67361737988404e-19,0,0,0.206563479739145,0,0,0,0.0924630877103037,0,0,0,0,0.0788345503767038,0,0,0,0,0,0.0730388225065348,0,0,0.0556124642673202,0,0,0,0,0,0,0,0,0,0,-0.0146139969088657,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.00915275496503268,-0.0259317212098184,0,0,0,0.34795256206272,0,0,0,0,0,0,0,0,0,0.106779619111523,0,0.0519713375352801,0,0,0,0,0,0,0,0,0.0805441069878567,0.102032574386329,0,0,0,0,0,0,0.0530060608318069,0,0,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0.206257520794761,0,0,0.0975827294988627,0,0.00636601696236559,0,0,0.136751283145384,0,0.148466961707304,0,0,0,0,0,0,0,0.178032858494235,0,0,0,0,0,0,0.00245907299686131,0,0,0,0,0,0,0,0,0.0390789179543148,0.016429677320017,0,0,0,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0.12227341287664,0,0,0,0,0,0,0,0.111876689952261,0,0,0,0,0,0,0.0547635725950733,0.0294166419592087,0,0,0.136560586467702,0,0,0.29874603171217,0.0694057897277885,0,0.043468589072688,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,-0.00237249183600697,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0744918951291724,0.115686070396424,0,0,0,0.246736953432529,0,0,0,0,0,0,0.153504676038879,0.0370957483210484,0,0,0,0.0117424659413177,0,0.0373480820616868,0.130509568689634,0,2.67598045198594e-06,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0.0187231751358152,0,0,0,0,0,0,0,0,0.109537520454106,0.0991950622454934,0,0.230004830329538,0,0.0362321121129836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152653859869179,0.027324454822356,0,0,0.0631353224251679,0,0,0,0,0,0,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0856513582467203,0.296748571950378,0,0.052326161075238,0,0,0,0,0,0,0,0,0,0,0.221774029657022,0,0.0776026861069749,0.000712499204842275,0,0.111903676024436,0,0,0,4.33680868994202e-19,0,0.00507971228925166,0,0,0,0,0,0,0,0,0,0,-0.0243029054988093,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0.390847104588907,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157426239287087,0,0,0,0,0,0,0,0,0.00585272831822168,0,0,-0.0611248800348432,0,0,0,0,0,-0.0068608524221378,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00844836496040025,0.14829975172783,0,0,0,0,0,0,0,0,0,0,0,0,0.0336182521791343,0.18071540375376,0,0.1077055277077,0,0,0,0.0661739451712534,0,0.0638226419193765,0,0,0,0.0795794003824825,0.00061789653863313,0,0,0,0,0.0377371231874061,0,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.0400253519214488,0,0,0,0.0637246580057301,0,0,0,0,0.112535297662586,0.00331782375918155,0,0.000118689384925613,0.240657864428699,0,0,0.0472955849333576,0.222815452104919,0,0,0.194096006893837,0,0,-0.00403676477431054,0,0,0,0,0,0
X600525.SH,0,-0.173930035887111,0,0,0.225155758421631,0,0,0,-0.212907716536986,0,0,0,0,0.374590383756595,0,0,0,0,0,0,0,0.139296981687616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,-0.0831650728781863,-0.0179671345717431,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,-0.151984832093761,0,0,0,0,0,0,0,0,0.000743293182144006,0.131244284975064,0,0,0,0.127943198713922,0,0,0,0,0,0.0524120156801408,0,0,0,0,0,0.00155424388410086,0,0,0,0.209607532054124,0,0,0,0.275251121747731,0,0,0,0,-0.0227121001330811,0,0,0.00160578849775504,0,0,-3.46944695195361e-18,0,0,0,0
X600498.SH,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.367140253212724,0.0507765818975343,0,0,0,0,0,0,0,0,0,0,0,0.0185272986064453,0,0,0.0634608337172122,0,0,0,0,0,0.0100754229024691,0.070857675594409,0.121782636959193,0,0,0,0,0,0,0,0,-0.0225561197481685,0,0,0,0,0,0
X000581.SZ,0,0,0,0,0,0,0,0,0.366804194521229,0,0,0.0387217420930767,0,0,0,0.233834071368281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033447987141212,0,0,0.0169479399050171,0.0449047349098338,0,0,0.00834499348218377,0,0,0,0,0,0,0,0,0
X000550.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0487217761495446,0.0169159599867688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.418399797291413,0,0,0.261758688153251,0,0.042653314212046,0,0.0396753532517924,0.177644157643984,0,0,0,0,0,0,0,-0.0219879043558042,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0,0,0.135461073397809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391275469693382,0,0,0,0,0,0.0538263174803219,-0.110788451525658,0,0,0.0509286013835206,0,0,0,0,0,0,0,0,0.0346223038771358,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0644015296421155,0,0,0,0,0.0402083424545705,0.0867496185260647,0,-0.203267234385707,0,0.0682479008929068,0,0,0,-0.0631637685839887,0.118602911409684,-0.178905862024133,0,0,0.183526363170666,0,0,-0.0269087351063913,-0.0774202958248524,0,0,0,-0.0449731182146925,0,0,0.069515332618789,0,-0.0650560785298151,0.0483368379319815,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0.0449569927386393,0,0,0.136325143777916,0,0,0,-0.131818648465482,8.67361737988404e-19,0,0,0,-0.251976269703427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0213203049379655,0,0,0,0,0,0,-0.178243477196032,0,0,1.19066071117544,0,-0.206639059149957,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0.0708732455397618,0,0,0,0,0,0,0,0,0,-0.17758347469851,0.357921572332186,0,0,0,0,-0.201911926941227,0,0,-0.0377725410065818,0,0,0.0390580724872729,-0.0878773863425283,0,0.20213764622119,0.103610433848412,0,0.698911053826235,0,0,0.128096316370372,0,0,0,0
RealEstate_excess,0,-0.113730750182577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0493371347219415,0,0,0,0.206343324986198,0,0,0,0,0,0.184393436732657,-0.0390691121736674,0,0,-0.249201214098947,0.123343287167209,0,-0.158895778468178,0,0,0.0490385680391406,0,-0.00780706106081514,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,-0.443934341539625,0,0,0,0,0,0,0,0.107534363378819,0,0,0,0,0,0,-0.0289271841087451,0,0,0,-0.216889142488247,0,0,0,0,0.0738069510001002,0,0,0,0,0,0,-0.0492387433754594,0,0,0,0.0914580159877966,0,0,0,0.247759722633322,0,-0.0539752688655376,0.0517992590950995,0.123633784627577,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0.00476212603530684,-0.00129205007244821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000204556902163839,0.00175479529404381,0,0,-0.0127982598512479,0,0,0,0,0,0,-0.001569389200159,-0.00234928398106352,0,0,0,0,0,0,0,-0.0193925283941344,0.00654060093806476,-0.000417608031050466,0,0,0.0190595550795433,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,-0.0774812800751215,0,0,0,0,0.0328568302015391,0,0,0,0,0,-0.0108016621724317,0,0.0374524284544588,0,0,0.00468432309166806,0,0,0,0,0,0,0,0,0,0,0,-0.03181186081028,0.0211568063490817,-0.0164071385652166,-0.09895800508883,0.020613336240574,0,0,0,0,0.0242838550299202,-0.132044729141802,0,-0.0602996980197302,0,0,0,0,0,0
CarbonVol_Guangdong,-0.00254972847293058,0,-0.0186485943507988,0,0,-0.0108049025410195,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00231258168577873,0,0,0,0,0.00483260051910712,0,0,0,0,0,0,0.0145513667267499,0,0,0,0,0,0.0381110290490072,0.00222719873414581,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0.000551717124389134,-0.00396550934374411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35525271560688e-20,0,0,-0.00171673115526142,-0.00348969641411262,0,0,0,0,-0.000779844705113104,0,0,-0.00985645227916004,0,0,0,0,0,0,-0.010064321762136,-0.0112476760695903,0,0,0,0,0,0,0
