,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X600690.SH,X002304.SZ,X002475.SZ,X000651.SZ,X600276.SH,X600104.SH,X300124.SZ,X003816.SZ,X000725.SZ,X600031.SH,X300014.SZ,X002129.SZ,X002371.SZ,X002241.SZ,X002049.SZ,X000063.SZ,X000596.SZ,X000338.SZ,X002179.SZ,X000625.SZ,X600703.SH,X300142.SZ,X601877.SH,X600089.SH,X000661.SZ,X600741.SH,X002180.SZ,X600460.SH,X000733.SZ,X000100.SZ,X600522.SH,X000157.SZ,X002074.SZ,X600884.SH,X600702.SH,X002236.SZ,X000799.SZ,X600584.SH,X600183.SH,X002414.SZ,X000977.SZ,X601799.SH,X000800.SZ,X600372.SH,X002432.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0,0.018728620247454,0,0,0,0,0,0.136937818310298,0,0.0431755898148344,0,0,0,0,0,0,0,0,0,0.145612445280066,0,0,0,0,0,0.121018811405635,0.0244991623122611,0,0,0,0.0278359058974223,0,0,0,0,0,0,0,0,0,0,0,0.0601855452148848,0,0,0,-0.00494910693515029,0.00498466616787032,0,0,0,0,0,0
X300124.SZ,0,0,0.00725544694757564,0,0,0,0.204428639295239,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,-0.0158291768205892,0,0,0,0,0.220124984926278,0,0,0,0.243056500604082,0,0,0,0,0,0.05571614435398,0,0,0,0,0,0,0,0,0,0,0.0236149857500878,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0.0523823487987924,0,0,0,0,0,0,0,0,0,0.0936059612570256,0.0393835323129018,0,0,0,0,-0.0602714661404474,0,0.0865531656236178,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0246128248633979,-0.0377081792415686,0,2.71050543121376e-20,0.185316736486381,0,0,0,0,0.387526416562635,0,-0.0619547176851082,0,-0.0154503070532793,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0776732918179534,0,0,0,0,0,0,0,0,0,0.162560619120014,0,0,0,0,0,0,0.0487456676350999,0,0,0,0,0.21751468422249,0,0,0,0,0,0,0,0,0,0.0442474675158218,0,0,0.182185015745412,0,0.029777511318745,0,0,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0.046753109843035,0,0,0,0,0,0,0,0.0728890930190329,0,0,0,0,0.289164071204627,0,0.105949595472155,0,0,0,0,0,0,0,0,0,0,-0.0172427169526268,0.118742860651917,0.0600191912380951,0,0,0,0.112023119922315,0,0,0,0.143063492761418,0,0,0,-0.00326153586155159,0,0.023266133250871,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212529680690598,0.146867248480655,0,0,0,0,0,0,0.0755843397638434,0,0,0.079382205023545,0,0.272922230131494,0,0,0.00885517260327663,0,0.477957945954833,0,0,0,0.0639160374014901,0,0,0.0977888571836175,0,0,0,1.38777878078145e-17,0,0,0,-0.0442176660364351,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,-0.0560744824610966,0,0,0,0.192156334243815,0,0,0,0,0,0,0,0.20751273847403,0,0,0,0.139244145229274,0.103681911331776,0.016358992451318,-0.0460995623823994,0,0,0,-0.253294381488365,0,0,0,0,0,0,0,0.359137771969708,0,0,0,0,0,0,0,0,0,0,0.064339116986082,0,0,0,0,0,0,0,0,0
X002371.SZ,0,0,-0.0180771080166357,0.042022206170953,0,0,0,0.374390132289419,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,-0.126781298975851,0,0,0,0,0,0.398823942243111,0,0,0,0,0,0.121856317844867,0,0,0.0892782142589837,0,0,0,0,0,0,-2.77555756156289e-17,0,0,-0.0520922450270515,0.00121859154316821,0.232002475445703,-0.215598477494371,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0.607643126786975,0,0,0,0,0,0,0.0514836986181717,0,0,0.087503213706626,0,-0.0879778092197225,0.0836667127896294,0,0,0,0.0249126779542316,0,0,0.227470299224754,0,0.133493394922453,0,0,0.00447164129985839,0,0,0,0,0,0,0,0,-0.107956459726157,0,0,0,0.0563021162923918,0,0,0.0592868528212487,0,0.0707175686191577,0.0394859305126831,-0.0125891764546146,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0.000302908222310536,0,0,0,3.46944695195361e-18,-0.168940637491381,0,0,0,0,0,0,0,0,0,0,0.69596618664766,0,0,0.0664591857443441,0,0,0,0,0,0.253116607971599,0.053949517493144,0,0.0464691844742939,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108479849125738,0,-0.0564036719594419,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.270337755499661,0,0,0,0,0,0,0,0,0,0,0,0.0810272144673594,0,0,0,0,0,0,0,0,0.0510199830924032,0,0,0,0,0.287437794864755,0,0,0.0448234656684884,0,0,0,0.14953278006159,0,0.0185515124565961,0,0,0,0.0875584137649722,0,0,0,0,0.0460398623823888,0,0,-4.33680868994202e-19,0,0,0,0,0,0
X000596.SZ,0,0.40317121772135,0,0,0.185863649754912,0,0.158036402179739,0.0234949159433833,0.0974936249087196,0,0,0,0,0,0,-0.0519397376299352,0,0,0.037247888580065,0,0,0,0,0,0,0,-0.00694180130183552,0,0,0.0632608629344159,0,0,0,0,0,0,0,0,-0.104250237841336,0,0,0,0,0,0.054404742389624,0,0,0,0,-0.0516409193382666,0.0157338714820679,0,-0.0186036838819763,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0.000939647490958079,0,0.077865850128432,0,0,0.173038202420107,0,0,0,0,0.325542633545066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166370802332306,0,0.0871564605332008,0.124457463947546,0,0.0424895042411659,0,0,0,0,0,0,0,0,0,0,0.158456196583247,-0.0137677466447611,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,1.73472347597681e-18,0,-0.0037344306395167,0,0,0,0,0,0,0,0,0,0,0,0,0.201046644518032,0,0,-0.0318257864658099,0,0,0.115415716834892,0.0249304106728929,0.304575621204424,0,0,-0.0812397830542012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0250569130229382,0,0,0.415092612703455,0.0521411260402987,-0.0448387324292351,0.0218026490598669,-0.00743832980912103,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0.0504123160281961,0,0,0,0,0,0,0,0,0,0.0413022096612382,0,0,0.250656020225894,0,0,0,0.11149166565118,0,0,0,0,0.0717664694371445,0,0.0532136629191142,0.291936046553407,0,0,0,0.141036140512686,0,0,0,0,0,0.0608743356938442,0,0,0,0,0,0,-0.109709302647033,0.0695632477168864,0,0,0,0,0,0
X600703.SH,0,0,0,-0.102231643241084,-0.0505908313201446,0,0,0,0,0.0869845074528323,0,0,0,0,0,0,0,0.193144723005971,0,0,0.178655580951591,0,0,0.0834019845706972,0,0,0.00803790260454247,0.231613639199957,0,0,0,0.00154925207378412,0,0,0,0.0672776058062458,0,0.226128944001116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359512398200815,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.222517542261299,0,0,0.182804275669303,-0.123490547544313,0,0.24173915795296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0697539688398615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215789359526905,-0.645550050679036,0,0.0178956865786146,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293037173329801,0,0,0.158868269287355,0,0,0,0,0.0877846322964558,0,0,0,0,0,0.00632048556336621,0,0,0,0,0,0.126835788006587,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0298784734540783,-0.136424785746023,0.0649953193587706,-0.03253332693787,0.065480488492087,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0.101609281988376,0,0,0,0,0,0,0,0,0,0.037106947248863,0,0,0,0.0309533931394466,0,0,0,0,0,0,0,0,0,0,0,0,0.0142450025005844,0,0.0110360024476829,0,0,0.119122166342627,0,0,0,0,0,0,0,0,0.158547114229586,0,0,0,0,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0.157075590144118,0,0,0,0.247801749445687,0,0.0326601741658846,0,0,0,0,0,0,0.0179328528454616,-0.0158034289208464,0,0,0,0,0,0.033197555045905,0.0145253017675047,0,0,0,0,0,0.202246903732446,0,0,0,0.119398133664332,0,0,0.00182670170920464,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0.155983480138672,0,0,0,0,0.0513044624655882,0,0,0,0,0,0,0,0,0,0,0,-0.0294752277974988,0.200219878678528,0,-0.0189311358638961,0,0,0,0,0,0.0139701228635228,0.0718403262435436,0,0.0723024148338632,0,0,0,0,0,0.0254589443927218,0,0,0,0,0.184929855110716,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0.0768708972596986,0,0.0304978699041012,0,-0.0398581403273959,0,0,0,0,0,0,0,-0.179492779154273,0.393293218735712,0,0,0,0,0.505016060272038,0,0,0,0,0,0,0,0.0433795002783812,0,0.169034793263586,0,0,0,0,0,0,0,0,0.142152581497382,0,-0.0730859356476584,0,0,-0.0849159888879883,0,0,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227924319196878,0.260730089665314,0,0,0,0,0,0,0,0,0.0150162611351046,0,0,0.124096431400479,0,0,0,0,0.00209501574423311,0,0,6.7762635780344e-21,0,0,0,0,0,0,0.00657854594607322,0,0,0,0.129820911391762,0,0.0228086578600195,0,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227428776082911,0.190709003893242,0,0,0,0,0,0,0.120393523208594,0,0,0.018280656233164,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.254967926270705,-0.0337474728251122,0,0,0,-0.0111317929051985,0,0.00398646824101766,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0162706688636719,0,0,0,0,0,0,0,0.0268339422322281,0,0.0381442574464419,0,0.07867567899962,0,0,0,0.174574789536422,0,0,0,0,0,0,0,0.391561130704941,0,0,0,0.112635748840963,0,0.0868615908233566,0,0,0.0512184725222629,0,0.041686158417092,0,0,0,-0.0511297914283158,0.0274347735812557,0,0,0,0,0,0
X600522.SH,0.190301431025474,0,0.0304043355964686,0,0,0,0,0.226626030998468,0,0,0,0,0,0,0,0.520678379526474,0,0,0,0.0607784347940517,0.173904443283409,0,-0.0444228315096873,0,0,0,-0.153554560160011,0,0,-0.257771212247563,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040312238502845,-0.012557708108236,0,0.0173785558553904,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.268033576028986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0587391827528662,0.213320304794974,0,0,0,0.0481898114907405,0,0,0,0,0,-8.67361737988404e-19,0,-0.0154629853696363,0,0.00293445229501933,0.0334426275515162,0,-0.0669758274196286,0.0507597605536141,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327283482887763,0,0,0.107890328984071,0,0,0,0,0,0.147814209471187,0.075291006498227,8.67361737988404e-19,0.106803342806074,0.3450548550297,0,0,0,0,0,0.0188618672332783,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00745338480846913,0.00111883659940177,0,0,0.0359132543282012,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271905189047794,0.213003526250185,0,0,0,0,0,0,0,0.0529752531146815,0,0,0,0,0.0498787252844443,0,0.0331633651237634,0,0,0,0,0,0.0968433624016107,0,0,0,0,0,0,0,0.0751699041316639,0,0,0.126623706097289,0,0,-0.000467655703448607,-0.00467762423372878,0,0,0,0,0,0
X600702.SH,0,0,0.0583487495748205,0.0764553010592344,0,0,0.114719500575117,0.00893577964308397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129610612869107,0,0,0,0,0.108150592401628,0,0.0541271508855694,0,0,0,0,0,0,0,0,0,0.481239502460619,0,0,0,0,0,0,0,-0.0396726493775966,0,0,0.0193756665812809,0,0,0,0,0,0
X002236.SZ,0,0,0.50708531200443,0,0,0,0,0.0126421058340164,0,0,0,0,0.0165163007047665,0,0.0793921632185594,0.0772423368898059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399494340657552,0,0,0,0,0,0,0,0,0,0,0.0741670995989242,0.0815886122466201,0.111479828571067,0,0,0.0114926821215691,0,0,-0.0709567253375783,0.0821908518346516,0,0,0,0,0,0
X000799.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0629341011031546,0,0,0,0,0,0.0537751438288544,0,0,0,0,-0.0529586869614814,0,0,0,0,0.0573068483465031,0.094607255226581,-0.125600382975879,0,0,0,0,0,0.70836558986297,0,0,0,0,0,0,0,0,0,0,0,-0.00966922985821947,0,0,0,0,0,0,0
X600584.SH,0,0,0.0618403299156263,0,0,0,0,0,0,0,0,0,0,0,0.0318125935149718,0,0,0,0,0,0,0.074887949271923,0.0423327864774728,0,0,0,0.0153553486247717,0,0,0,0.0290329350830208,0,0.00555887785872459,0,0,0.0518978561104611,0,0,0.0848556198491524,0,0,0,0,0,0.352213950722954,0.102374652894676,0,0.0453209024268948,0.0762768689850549,0,0,0,0.00341290500121288,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0.149652468657424,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117037377840554,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.114801593664612,0,0,0,0.0228936662943138,0,0,0,0.06894076147025,0,0.141774335382183,0,0.136734223945201,0,0,0.015276289309858,0,0,0.0280144557651377,0,0,0,0,0,0,0,0,0,0
X002414.SZ,0,0,0,0,-0.15062807524392,0,0,0,0,0,0,0,0,0,0,0,0,-0.0903656651717138,0,0,0,0.310223397111593,0.192119801539884,0,0.22884275130466,0,0.124058977865934,0,0,0.106135804971665,0,0,0,0.168824890296351,0,0,0,0,0,0,0,0,0.0568390346617706,0,0,0,0,0,0,0.196588286103376,0,0,0.0200815753424774,0,0,0,0,0,0
X000977.SZ,0,0,0,0,-0.0131316959693635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.129130054952007,0,0,0,0,-0.0177791028794147,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.35062219923828,-0.0201521914091923,0.274958110150755,0,0,0,0,0,0,0,-3.46944695195361e-18,0.263529779547693,0,0.132729155855275,-0.080459844831157,0,0.0238258375847665,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0.181430244113116,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.318046553001296,0.519596804960863,-0.00702613561587876,0,0.142494682213214,0,0,0.020437891377468,-0.336705539449417,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,-0.0261286979729402,0.148150129938464,0.148197316854753,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0.0560545449105585,0,0,0,0,0,0.129705120601322,0,0,0,0,0,0,0,0.0353749769625784,0.0720768476384614,0,0,0.121039958949949,0,0,0,0,0,0,0,0,0,0.272154297231831,0,0,0,0.071217222259622,0,0,0,0,0.0699537097039482,0,0,0,0,0,0,0.060167238985388,-0.0320165902530564,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,-0.158971335286165,0,0,0,0,0,0,0,0,0,0,0,0,0.0892931498266723,0,0,0,0,0.107980625801826,0,0,0,0,0,0,0,0,0.261013032772072,0,0,0,0,0.0609530460778908,0.0852145726108975,0,0,0,0.176072516132778,0.130860666339571,0,0.0954137848578274,0.110061390898334,0,0,0.0590558876124278,0,0.0117140609405958,0,0,0,0,0,0,0
X002432.SZ,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0.0307821460158028,0,-0.198143597342833,0.152459602864254,0,0,0,0,0,0.300830314809493,0,0,0,0,0,-0.352747641707656,0,0,0,0,0,0,0.614039813730894,0,0,0,0,0,0,0,0.374387375249783,0,0,-0.221306178629134,0,0.0700312891082945,0.144657324939078,-0.102314132707085,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0.107412137742812,0,0,0,0,0,0,0,0,0,0,0.019189861082072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110687961954107,0,0,0,0,0,0.0114636745932532,0,0,0,0,0,-0.11477335019516,-0.169648623695908,0,0,0,0,0
Slope,0,0,0,0.010940680958581,0.0659009810459703,0,0,-0.183033007044505,0,0,0,0,0,0,0,0,0,0.0960330501364497,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.578094734699016,0,-1.15646471248387,0,-0.0151581758419009,0,0,0.649260441400269,0,0,0,0,0,0
TED,0,0,0,0.489872106667676,0,0,0,0,0,0,0,0,0,0,0,-0.702724750128892,0,-1.38777878078145e-17,-0.196347816140573,-0.254925166927826,-0.0691337791292914,0,0,0,0,0,0,0,0,0,0,-0.229321816614764,0,-0.255082345332012,0,0,0,-0.102474833545711,0.655989827876891,0,0.138020778897872,0.544731211978153,0,0,0,0.0195440974369506,0,0,0,0.0671932799307203,0,0.371717304531483,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.165512478017981,0,0,0,-0.0344991329917989,0.0340748795861019,0,0,0,0,0.251097880457633,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,-0.0685675124254948,0,0,0.0351710804027418,0,0,0,0,0,-0.0166494493350296,0,0,0,0,-0.0528419057630594,-0.0881181332752771,-0.0300996478912524,0.0461515742900209,0,0,0,0,0,0
MKreturn,0,0,0,0,-0.017810520513012,0,0,0,0,0,0,-0.0978848463451918,0,0,0,0,0,-0.227271440525883,0,-0.0573691865722193,0,0,0,0,0.116771203229,0,0,0,0,0,0,0.200469268437942,0,0,0,-0.105382632005544,0,0,0,0,0,-0.0140032518542132,0,0,0,0.124160263623037,0.000220355022280463,0,0.0620996903933077,-3.46944695195361e-18,0,0,0.0277368160162013,0.425990589879568,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00270935936789159,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,-0.0255777792865503,0,0,0,0.0734690217786193,0,0,0,0,0,0,0,0,-0.00889095370750902,-0.0224602842995742,0,0,0,0.00275231133058868,0,0,0.0394559895174162,0,0,-0.0374321860184645,0,0,0,0,0,0,0,0,0,0,0.0111769526205538,0,0,0,0,0,0,0,0.00827086757411426,0,0,0.00610955071978792,0,-0.0261071025980803,0.0255196042781478,0,0,0,0,0,0
CarbonVol_Guangdong,0.0583478408069696,0,0.0198238850259254,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,-0.00553039640427844,0,0,0,0,0,0,0,-0.00875530518757233,-0.00149843737208407,0,0,0,0,0,0,0,0,0,-0.0239760697355984,-0.0303420144707577,0,0,0,0,0,0,0,0,0,0.0211364616607241,-0.0117201121025156,0,0,0,0,0,-0.0195273485716198,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00219327082396328,0,0,0,0,0,0
