,X600519.SH,X002415.SZ,X600104.SH,X000858.SZ,X000651.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600703.SH,X600690.SH,X000568.SZ,X002236.SZ,X600741.SH,X002475.SZ,X000338.SZ,X002241.SZ,X000625.SZ,X002456.SZ,X600031.SH,X000100.SZ,X002008.SZ,X601877.SH,X600066.SH,X600487.SH,X300136.SZ,X600809.SH,X300124.SZ,X002508.SZ,X600522.SH,X300003.SZ,X600498.SH,X600867.SH,X002294.SZ,X600699.SH,X600089.SH,X002085.SZ,X000596.SZ,X600271.SH,X000981.SZ,X000157.SZ,X600177.SH,X000050.SZ,X600566.SH,X600118.SH,X000559.SZ,X600584.SH,X002180.SZ,X000661.SZ,X300142.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.190763397911258,0,0,0.186429921889865,0.203633139464084,0,0.0339615955374565,0,0,-0.105214036303656,0,0,0,0,0,0,0,0.00782690646333577,0,0,-0.0739940099486109,0,0,0,0,0,0.0666182465199355,0,0,0,0,0.0375168685889668,0,0,0,0,0,0,0,0,0,0.0235077808239199,0.146870273302839,-0.00420006917882804,0,0,0,0,0.0220268108526129,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0.0605256382950411,0,0.15114948347723,0,0,0,0.0357141348591558,0,0,0,0,0.138168334972079,0,0,0,0.0642370624976814,-0.00119508317380623,0.051732438158804,0.0715285279590615,0,0,0,0.0920207567365301,0,0.0113032936117416,0,0,0,0,0,0,0,0,0,0,0,0,0.0838664757748104,0,0,0,0,-0.00942272682969759,0.0269223154885432,0,0,0,0,0
X600104.SH,0,0,0,0,0,0.0499100070743464,0,0,0,0.00718572100932791,0,0,0,0.326025895627829,0.105559968044412,-0.168390475874046,0,0,0,0,0.139547743070748,0,0,0,0,0,0,0,0,0,0,0,0,-0.132335364756238,-0.0070691078188972,0,0,0.0259486793208951,0,0,0,0,0,-0.0663040674233645,0,0,-0.0597194214428979,0.0830353794679395,0,0,0,-0.0280459203826629,0.0312349976564082,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0.10748227224003,0,0,0,0.286928303363396,0,0,0,0,0,0,0,0,0,0,0.0446970271537936,0,0,0,0.241559440861784,0,0,0,0,0,0,0,0,0.0320747972408066,0,0,0,0,0,0,0.00358359336023288,0,0,0.13055005036748,0,0,0,0,0,-0.0214901822088538,0,0,0,0,0,0,0
X000651.SZ,0,-0.0762006519723148,0.157179956514034,0.140800036585366,0,0,0,0,0,0,0,0,0.0861856126045085,0,0,-0.0425188981649635,0,0,0,0.134222690972524,0,0,0,0,0,0,0,0,0.0746627625936557,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0184117420423096,0,0,0,0,0.0101450919413109,0,0,0,0.00818917451829798,0,-0.0464996905004762,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,-0.0512637798327079,0.137757234095918,0,0,0,0,0,0.237964230127709,0,0,0,0,0,0,-0.0726605403696383,0.306052890027301,0,0,0,0,0,0,0,0,0,0.374907432645902,0,0,0,0,0,0,0,0,0,0.26165786194336,0,0,0.0739372885373506,0,0,0,0,0,-0.0167897131989612,0.0386727426081688,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0.075104725711524,0,0,0,0.278637323626864,0,0,0,0,0,0,0,0,-0.229493300743306,0,0,0.0241301796119935,0,0,0,0,0.0281187355880923,0.228440171149628,0,0,0,0,0,0.210963764272622,-0.0408878430543055,0,0,0,0,0,0,0,0,0,0,-0.124930560617214,0,-0.00473948364664626,0,0,0,0,0.0152505559747125,0,0,0,0,0,0
X002304.SZ,0,-0.0175954307563503,0,0.502627127639283,0,-0.00568808079445686,0,0,0,0,0,0,0,0,-0.0552754818359652,0,0,0,0,0,0,0,-0.0195115850700818,0,0,0,0,0,0,0,-0.0251101948361934,-0.0115257309762925,0,0.182054014434457,0,0,0.0852809230964412,0,0,0,0,0,1.38777878078145e-17,0,0,0,-0.0754420021382263,-0.101569755875455,0,0.0195704999431255,0,-0.0775851935552106,0.0704071812719848,0,0,0,0,0,0
X000063.SZ,-0.0679866868141217,0,0,0,0,0.295324282599241,-0.10810420319018,-0.130444073208554,0,0,0,0,0.142118135602377,-0.0760263729616377,0,0.181141714604073,-0.102794175774837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0919089979782709,0,0,0,0.159859887925206,0,0,0,0,-0.0280337731787218,0.0509378884915071,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0.0628448109796166,0.19082620783117,-0.170485572454827,0,0,0.229251366984574,0,0.0231423429283217,0,0,-0.061785692222852,-0.0541475515638414,0,0,0,0,0,-0.324682539746175,0,-0.0386437554755182,0,0,0,0,0,0,0.0580379541592042,0,0,0.156064727418452,0,0,0,0,0,0,0,0,0,0,0,-0.0414023397360639,-0.0124588349298129,0,0,0,0,-0.00697356795976008,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.0530990967975397,0,0,0.172273653034156,-0.00570392684284018,0.0697293575328778,0,0,0,0,0,0,0,0,0,0,0.0943571055796589,0.104437220281262,0,0,0,0.0423534555897377,0,0,0,0.29168916998533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.208124124883576,0,0.14616260943087,0,0,1.0842021724855e-19,-0.000625085901023326,0,0,0,0,0,0
X000568.SZ,0.154697850039808,0,0,0.375024930112216,0.17604124018822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00446566137052145,0.0724798932760782,0,0,0.061195033723031,0,0.0632933075843878,0.0583088925006259,0,0,0,0,0,0,0,0,0,-0.0857461124458332,0,0,0,0.0890959650062702,0,0,0,0,0,0.00687468709978149,-0.0868212800352054,0,0,0,0,0
X002236.SZ,-0.116615716252933,0.186037200850556,0,0,0,-0.00477056608260002,0,0.17470051958311,0.205418085823282,0,0,0,0,-0.115145005101026,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.112693267582947,0,0,0,0,0,0,0,-0.131497076661705,0.0174292493115897,0,0,0,0,0,-0.0174113035905761,0,0,0,0,0,0
X600741.SH,-0.125303985198417,0,0.400195529003386,0,0,0.0426462415231675,0,0,0,0,0.0969307597210877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0643165357365905,0,0.00278410762849669,0,0,0,0,0,0.0738621676102447,0,0,0,0,0,0,0,0,0,0,0.0156878556460838,0,0,0,-0.059117506568845,0,2.71050543121376e-20,0.000689529892262258,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0.0886902237714681,-0.0142609721887346,0,0,0,0,0,0,0,0,0.0595868254401344,0,0.17513185226453,0,-0.0151383065660592,0.191728434972075,0,0,0,0.186540700956058,0,0,0,0,0,0,0,0.0520675907635299,0,-0.0985647104530089,0,0,0,0,0,0,0,0,0,0,-0.104430660682049,0,0,0,0,-0.0640048565572769,8.67361737988404e-19,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0.00593384558009848,0,-0.0260636834143896,0,0.0670329060815416,0.0146174256228239,0,-0.0256507084592661,0,0,0,0,0,0,0,0.0289457002615182,0,0,0,0.0405589618968296,0,0,-0.0593109873939935,0,0.100758372600394,-0.192510423250804,0,0.150258956990941,0,0,0,0,0,0,0,0.255263617338235,0,0,0,0,0.00365762918384755,0,0,0,0,0.0265630376449939,0,0,0,0,0,0
X002241.SZ,0,0.118506815784285,0,0,0,0,0,0,0,0,0,-0.0515897773038639,0,0,0.0855263359164079,0,0,0,0.445117414253857,0,0,0.111050134515289,0,0,0,0,0,0,0,0,0,-0.0780448160463931,0,0,0,0,0,0,0,0,0,0,0,-0.113932944098052,0,0,0,0.0443533897709139,-0.0527812161565292,-0.00728436187709515,0,0.0299820929601659,0,0,0,0,0,0,0
X000625.SZ,0,0.0498750741988551,0,0,0,0,0,0.0904786343270574,0,0,0,0,0,0.274927154692267,0,0.00405440933241796,0,0,0,0.120541551749017,0,0,0,0,0,0,0,0.118206999126138,0.0867989308671573,0,0.0340410360626844,0,0,0,0.0909579289312095,0,0,0,0,0,0,0,0.0478921504771727,0,0,0,0,0,0,0,0,-0.0176449184637479,0.0444027079238284,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0.10012653106672,0,0,0,0,0,0.168942230226584,0,0.292404164176189,0,0,-0.0534341577516691,0.0125348116252368,0,-0.0704621586942579,0,0,0,0,0,0,0,0,0.238016049052259,0.199105345304316,0,0,0,0,0,0,0,0,0,0.195380063417709,0,0,0,0,0.142264550633897,0,0,0,0.0139455578684552,-0.0123988889119951,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,-0.355888109631699,0,0,0,0,0,0,-0.109048210694162,0,0,0,0,0.134431557007213,0.131088279039657,-0.0955551890130525,0,0,0,0,0,-0.143909107358542,0,0,0.00757995652454166,0,0.0615013053407792,0.00395603687061321,0,0,0.879720854065008,0,0,0,0,0,0,0,0,0,0,-0.141036205301521,0.0399366797349348,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0.158078771282205,0,0,-0.075948174303307,0,0,0,0,0,0,0,0,0,0.147046061994658,0,0,0,0.0284513165639784,0,0,0,0,0,0,0,0,0,0.0083757549313521,0,0.071909057320538,0,0,0,0,0,0,0,0.0940363497945175,0,0,0,0,0.064062786981449,0.12848165339758,0.0155430118853944,0,-0.0160744079531865,0.0200593269395574,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0.127893408987355,0,0,0,0,0,0,0.307516039218502,0,0,0,0,0.00855517105556485,-0.0716086585649038,0,0,0,0,0,0.245748496532303,0,0,0.254029303763487,0,0,0,0.0093403167981668,0,0,0,0,0,0,0,0,0,0.0291306231031157,0,0,0,0,0,0,0,0,0,0.00977229790717692,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.0926895964041257,-0.0191425629622404,0,0,0,0,0,0.0524981551443334,0,0,0,0.0308962659037668,0,0,0,0.148095075632257,0,0,0,0,0,0,0,0,0.0121157658374174,0,0,0,-0.0126619001863354,0,0.255953604606792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201355184227599,-4.33680868994202e-19,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0.173491898272558,0,0.105125814719677,0,0,0.0688300531794507,0,0,0,0,0.086908030979607,0,0,0.185987304613642,-0.304673277894491,0,0,0,0,0.0985240348304395,0,0,0,0,0,-0.0266461190550064,0,0,0,0.121951989145927,0,-0.256419740554918,0,0,-0.174796338727552,0,0,0,0.122999010774664,0,0,0,0,0,0.0060436761599996,0,0,0,0,0,0
X600487.SH,-0.173630093537419,0,0,0,0,0,0.132114708575166,-0.0856811312022752,0,0,0,0,0,0,0,0.148002509513646,0,0,0,0.19338022655719,-0.0708422106659373,0,0,0,0,0,0.165271023037296,0,0,0.149919692040322,0,0.0484657772018381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00704412038319252,-0.00362821855461318,0,0,0,0,-0.0232530132865159,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0.0539729042657745,0,0,0.060323637451796,0,0,0,0,0,0.307078899931907,0,0,0,0,0,0,0.126476535489148,0,0,-0.125952945798125,0,-0.00766498168722728,0,0.0417284683498064,0,0.0647381067804927,0.141444791508231,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0630400654906401,-0.0460933546317342,0,0,0,0,0,0
