,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X002304.SZ,X600690.SH,X000651.SZ,X002475.SZ,X600104.SH,X600031.SH,X000725.SZ,X002371.SZ,X300014.SZ,X300124.SZ,X000338.SZ,X002241.SZ,X000063.SZ,X600703.SH,X003816.SZ,X000625.SZ,X002129.SZ,X002049.SZ,X601877.SH,X000596.SZ,X300142.SZ,X000661.SZ,X000100.SZ,X600089.SH,X002179.SZ,X600460.SH,X000799.SZ,X000157.SZ,X600741.SH,X002074.SZ,X002236.SZ,X600702.SH,X600884.SH,X002414.SZ,X600779.SH,X600584.SH,X000800.SZ,X601799.SH,X600183.SH,X002007.SZ,X002176.SZ,X300003.SZ,X000733.SZ,X300146.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.413391081597318,0,0,0,0.0311604372184683,0,0.0368126108908459,0,0,0,0,0,0,0,0.0338492031564846,0,0,0.0403907461665756,0,0,0,0.0672716071882351,0,0,0,0,0,0,0,0,-0.0505757881385982,0,0,0,0,0,0.0859200437594819,-0.0442441839105995,0,0,0,0,0,0,0,0,0,0,0.0131362840565321,0,-0.00774566633861567,-8.67361737988404e-19,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.12788017685782,0.354867146575154,0,0,0,0,0,0.0954005129631509,0,0,0.0252909819735065,0,0,0,0,0,0,0,0.0278674182064716,0,0,0,0,0,0,0,0,0,0,0,0,0.0050899472852318,0.00821230750675018,0,0,-0.111593316646713,0.190156769350169,0,0,0,0,0,0,0,0,0,0,0,1.35525271560688e-20,0,0,0,0.042177458168031,0,0
X002415.SZ,0,0.0699528382409682,0,0,0,0,0,0,0,0,0,0.0549178715073918,0,0,0.0660856860113572,0,0,0,0,0.218521227001745,0,0,0,0,0,0.0180871020023754,0,0.0472182511858932,0,0,0,0,0,0,0,0,0.0745709409718595,0,0.0636125528695646,0.0468212808854947,0,0,0,0.150813377051115,0,0.0316706952707228,0,0,0,0,0,0,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0.03855755818034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.107249038340227,0,0,0,0,0,0,0,0,0,-0.103811557536123,0.415571433481066,0,0,0,0,0.321986037770195,0,0,0,0,0,0,0,0,0.0408380105734874,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0.273987214223863,0,0,0,0,0,3.46944695195361e-18,0,-0.0963471687164025,0,0,0,0,0.269531933557261,0.329410092269784,0,0,0,0,0,0,0,-0.2887878523293,0,0,0,0.0724543696809177,0,0,-0.198468986573927,0,0.0164813176318522,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00745987218850161,0.0937856154772789,0,0,0,-0.014206572005596,-0.00186019229121171,0,0,0,0,0,0
X000568.SZ,0,0.507971007257214,0,0.149603113829481,-1.73472347597681e-18,0,0,0,0,0,0,-0.0140526518820324,0,-0.0279780807097859,0,0.0456408461236056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0688785186361546,0,0,-0.0960256608588576,0.00840843890591094,-0.0826092539883307,0,0.078461638321919,0,0,0,0,0,0,0,0,0,0,-0.0324322046712722,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0.0574551446817001,0,0.244179082783457,0,0,0,0,0,0,0,0,0,0,0,0,0.0567104171654606,0,0,0,0,-0.0529352522166391,0.107281994281888,0,0.0174451496364292,0,0,0,0,0,0.0879951112003614,0,0.0581664329175885,0,0,0,-0.0293217949382646,0,0.132226027925864,0,0,0,0,0.0986644404269217,0.0513876254851454,0,0,0,0,-0.0383563951522979,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.150119257398545,0.101242150605007,0,0,0,0,0,0.0722914525335716,0,0,0.0572273119840622,0,0,0,0,0,0,0,0,0,0,0,0,0.0218511395745222,0,0,0,-0.0381256028223862,0,0.14126813042982,0,0,0,0.0434573765052167,0,0,0.0705504191754492,0,0,0,0,0,-0.0407245528659203,0,0,0,0,-0.00821842259041604,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206669476866044,0,0,-0.0256183573424109,-0.0442430351441869,0,0,0,0,0.0742867742395723,0,0,0,0,0,0.0815672265103145,0,0,0,0,0,0,0,0,0,-0.121465961056718,0,0,0.0603340418101918,0,-0.000516702616920767,0,0,-0.0363086144759756,0.0515626547974997,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0.00116644171256672,0,0.134693163871062,0,0,0,0.226360633278866,0,0,0,0.0098860566361468,0,0.0428118942605338,-0.174540422953202,0,0,0,0.0645982009823986,-0.180964332215781,0,0.0992147163992484,0,0.0129350795418251,0,0,0,0,0.00684767168700253,0,0,0.0283581446702045,0,0.180988119303344,0,0.168129597077835,0,0,0,0,0,0,-0.0276203552028776,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0.13366387476806,0,0,0.0329059400584032,0,0.0927105537247484,-0.032149745963036,0,0,0.0304655851767107,0,0.0859434497780679,0.130620681204683,0.100898548031887,0,0,0,0.0146654008281531,0,0,0,-0.00911924912808593,0,0,0,1.73472347597681e-18,0,-0.0752258811455898,0,0,0,-0.0353970175467484,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0.156249700048759,0,0,0,0,0,0.127579029363887,0,0,0,0,0,0,0,0,-0.0286343411388306,0,0,0,0,0,0,0,0,0.282368942730703,0,0.1040840681089,0,0,0,0,0,0,0,0,0,0.0111723620085719,0,0,0,0,0,0.0130363897457244,0,0,0,0,0.186125161887493,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0347393949399448,0,0,0,0.0138994125372501,-0.00228066105726372,0,0,0,0,0,0.336893218367855,0,0,0,0,0,0.0667178598180057,0,0,-0.00519134632924768,0,0,0,0,0.123626086559021,0,0,0,0.012727533305106,0,0.0384062915927665,0,0.104439460741727,0.0120471505057142,-0.0248780758552241,0,0,0,-0.0117966097012981,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208591681816778,0,-0.0739268460623427,0,0,0,0,0,0,0.328384925543067,-0.0852603601586963,0,0,0,0,-0.0539969410276986,0,0.370098548090351,0,-0.057324276325018,0,0,0,0,0.294215645079608,0,0.00558231332004953,0,0,-0.179594131354246,0,0,-0.00383991162354626,0,-0.420197055870634,0,0,0.0549516519575388,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0.0190262543783689,0,0,0.0194847643960284,0,0,0,0,0,0,0,0.00747751157680822,0,0.194825658621424,0,0,0,0.370238501627501,0.159531564502706,0,0,0,0,0.121471176396293,0,0,0,0,0,0,0,0.201060821412306,0,0,0.176664959838597,0,0.0489443878442139,0,0,0,0,0,0.0855043770045571,0,0.0497685037035408,0,0,0,0,0,0,0,-0.0494687363292338,0,0
X300124.SZ,0.337993268165021,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020828491290499,0,0.0918616845901619,-0.171085273188038,0,0,0,0,0.316236232434388,0.18957900986686,0.0616249922428861,0,0,0,0,-0.0239772550931467,0,0,0,0,0,0,0,0,-0.337880562396285,0.0643340959052727,0,0,0,0,0,0,0.164181198354296,0,0,0.0823392092995698,0,-0.0701580399975233,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0.118587778458897,0,-0.00587419197590422,0,0.0800592700855815,0,0,0,0,0,-0.0616984551687744,0,0,0.116403954654752,0.0254404898933063,0.110422541028662,0,0.0977341220429252,0.0318737422308435,0,0,0,0,0,0.0294705033024743,0,0.0564763135038037,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134564417253751,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0.117722319671372,0,0,0.426066828179048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.149431385016884,0,0,0,0,0,0,0,0,0,-0.128034206016734,-0.225381139252919,0,0,0,0,0,0,0,-0.118728994264412,0,0.463416687580506,0,0,0,0,0,0,0,-0.414931079041951,0,0
X000063.SZ,0,0,0,0.172529705571754,0,0,0,0,0,0,0,0,0,0.0846920674180855,0,0,0,0,0,-0.0422110490286186,0,0,0,0.156383157604603,0,0,0.187143924542189,0,0,0,0,0,0,0.162861087182526,0,0,0,0.192541839453196,-0.0670586859309169,0,-0.384579700627115,0,0,0,0,0,0,0,-0.0452256664822866,0.184277330946235,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0790805496210483,0.0371122670715271,0.00651030313127379,0,0,0,0,0,0,0.314464396159819,0,0.0732098921081094,0,-0.0119261552063626,0.0642283792320783,0,0,0,0.153066984205018,0,0,0,0.0300563420589346,0,0,0.0284361671188396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0473486818617803,-0.00855547624388257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136194980765124,0.0210455641011452,-0.00586864777248046,0.0667631507642386,0,0,0,0,0,0.0117460658337393,0,0,0,0,0,0,0,0,0,0.0208623667549087,0,0,0,-0.134797266772269,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0798608543511399,0,0,0,0,0,0,0,0,0,0,0.0387694676066148,0.0849723025118088,0,0.185214941332704,0,0,0,0,0,0,0.0384823543661149,0,0,0.0219071831899314,0.28012795843049,0,0,0,0,0,0,0.148429925017679,0,0,0,0,0,-0.0199562517752026,0,0,0,0,0,0
X002129.SZ,0,0,0.18254086775651,0,0,0,0,0,0,0,-0.15792970529289,0,0,0.0654017845442917,0.161388205953632,-0.027995528374624,0,0,0,0.100543623819949,0,0,0,0,0.161786977946086,0,0,0,-0.0664640126332453,0.0889858870133531,0,0,0,0,0,0.230455526127282,0,0,0.103677928953564,0,0,0,0,0,0,0,0,0,-0.0164639125285334,0,0,0,0,0,0,0,0,0,0
X002049.SZ,0,0,0,-0.19986384631266,0,0,0,0,0,0,0,0,0,0.40700947346389,0,0.109125067003004,0,0,0,0,-0.0714667799860371,0.140904420694019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161936648811722,0,-0.0871222248028734,0,0,0,-0.107443194628484,0,0.152828272981475,0,0,0,0.0460434925405752,0,0,0,0,0,0
X601877.SH,0,0,0,0.0277202245992973,0,0,0,0,-0.185699539834107,-0.203090832164506,0,0,0,0,0,0.101565525471469,0,0,0,0,0,0,0.233056269823758,0,0,0.0133763814687929,-0.142566539706683,0,0,0,0,-0.0206354324497963,0,0,0.364531364148728,0.0857966523519633,0,0,0.0857162090852798,0,0,0,0,0,0,0,0.11824316837034,0,0.202059316770118,0,0,0,0.044432242342239,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0549856069122036,0,0,0,0,0,0,0,0,0,0,0,0,0.124856091278812,0.149216669162534,0,0,0,-0.00965440983005333,0.114873582847234,0,0,0,0,0.0729289696559162,0,0,0.0360564504559104,0,-0.0463666805801179,0,0,0.143140929252103,-0.0547410944288151,0,0,0,0,-0.0791399527583678,0,0,0,0,0,0,0
X300142.SZ,0,0,0.270834846815106,0,0,0,0.306059144322747,0,0,0.179697505828043,0,0,0,0.174033407323572,0,0.261391875972351,0,0,0,0,0,0,0.100855212185358,0,0,0,0,0,0,-0.0649233517028559,0,0.21810263150025,0,0,0.00746150568959001,0,0,0.26098236326483,-0.348106288238112,0,-0.36550902781284,0,0,0,0,0,-0.0167592322331025,0,0,0,0,0.0283061280463905,0,0,0,0,0,0,0
X000661.SZ,0,0.300119443181047,0,0,0,0,0,0.230581929755276,0,0,0,0,0,0,0.223495500740553,0.120354400973848,0,0,0,0,0,0.0141075550982715,0.0266706392049409,-0.156294242656384,0,0.130155228959549,0,0,0,0,0,0,0,0,0,-0.200098145853955,0.333517256971021,0.0406650026866884,-1.73472347597681e-18,0,0,0,0,0,0,0,-0.153201240774156,0,-0.0359005108336866,0,0,0.118288599516406,-0.125400390357982,0,0,0,0,0,0
