,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002475.SZ,X002415.SZ,X600104.SH,X000063.SZ,X600031.SH,X002304.SZ,X000725.SZ,X003816.SZ,X000661.SZ,X000568.SZ,X600809.SH,X600690.SH,X000338.SZ,X600703.SH,X000100.SZ,X002241.SZ,X300014.SZ,X002371.SZ,X300142.SZ,X002007.SZ,X000596.SZ,X600741.SH,X600183.SH,X300003.SZ,X300124.SZ,X000977.SZ,X601877.SH,X002129.SZ,X000800.SZ,X000625.SZ,X002236.SZ,X000157.SZ,X300136.SZ,X600584.SH,X002456.SZ,X002463.SZ,X002414.SZ,X002179.SZ,X002049.SZ,X000066.SZ,X600118.SH,X002185.SZ,X600522.SH,X002074.SZ,X000021.SZ,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.484465274024306,0.0330671732978803,0,0,0,0,1.38777878078145e-17,0,0,0,0,0.065706201126627,0,-0.149637365665373,0,0,0,0,0,0.0669002428330084,0,0,0,0,0.0195832413060984,0,0.045602882105048,-0.0483389759745294,0,0,0,0,0.0248306600849851,0,0,0,0,0,0,0,0,0,0,0,0.0143406292621691,0,-0.0530349082764179,-0.0351142721401085,0,0,0.00936562793075695,0.00319878473467385,0,0,0,0,0,0
X000858.SZ,0,0,0.0206795407358518,0,0,0,0,0,0.0544291321868828,0,0,0,0,0.251183525524346,0.385039209953577,0,0,0,0,0.1178433048162,0,0,0.0941778829708996,0,0.0351353841526273,0,0,0,0,0,0,0.0274718264086136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.090363339520219,0,0,0.00574507591567508,-0.00214690065152918,0,0,0,0,0,0
X600276.SH,0,0.238874664732773,0,0,0,0,0,0,0.000906028089429238,0,0,0,0.373668972623648,0,0,0,0,0,0,0,0,0,0,0.0268191707911074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223115680680499,0,0.0215001385455547,0,0,0,-0.111042804970368,0,0,0,-0.00898961427379625,-0.0139036420936034,0,0,0,0,0,0,0
X000651.SZ,0,0.135227559037592,0,0,0.0540691467355625,0.0877098343150863,0.0989088206970869,0,0,0,0,0,0.0389200502477784,0,0,0.205369189445547,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0185586168470126,0,0,0,0,0,0,0,0,-0.125482188009913,0,0,0,0.0629700123918876,0,0,0,0,0,-0.00199826870723157,0,0,0.00980861598842137,-0.00194723458209452,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0433473314209714,0,0,0,0.161865618486825,0.173865892433548,0,0,0,0,0,0,0,0,0,0,0.120576821190423,0,0,0,0,0,0,0,0,0,0,0.0183124609212182,0,0.238565079006792,0,0,0.037226050860684,0.0750787744050102,0,0,0.00509817293105172,-0.0212927461093546,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,-0.0328822511256123,0.229988224787764,-0.0931121332492837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205688473932943,0,0,0,0,0.353280879672875,0,0,0.07762578362585,0,0,0,0,0,0,0.211676245057147,0,0,0,-0.0501168344469531,0,0,-0.00684372243884732,0.0107278158527359,0,0,0,0,0,0
X600104.SH,0,0.184815894340493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0411974590101279,0.244701145239487,0,0.0578419939043056,0,0.0838987146952502,0,0,0.0398113878892972,0.0393658141180032,0,0,0,0,0,-0.0462672248375709,0,0,0,0,0,0,0,0.0561342020931545,0,0,0,0.0277838353298903,0.0129464214742983,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.233688683091128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.085350642332031,0,0,0,0,0,0,0,0,0.182734451567279,0.0429754909321012,0,0,0.283721922348384,0,0,0,0,0,0,0,0,0,-0.0486697193638461,6.93889390390723e-18,-0.0183438953249986,0,-0.00982414988679726,0.0565760398114428,-0.0528026311867811,0,0,0,0,0,0
X600031.SH,0,0.0816034278552162,0,0,0.205121105686537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129767572262776,0.169913022449992,0,0,0,0,0,0,0.000979915269982299,0,0,0,-0.0304191346704143,0,0,0.0449033470959954,0,0,0,0,0,0,0,0,0,0,-0.00874888406215302,-0.00805446070383139,0,0,0,0,0,0
X002304.SZ,0,0.0496521947818242,0,0,0,0,0,0,0,0,0,0,0,0.045120277834523,0,0,0.0229249588305937,0,0,0,0,0,0.0843204963680458,0,0,0,0,0,0,0,0,0,0,0.0192610792129499,0,0,0,-0.0562254527333867,0,0,0,0,0,0,0,0,0,0,0,0.243700942128105,0,0.0116831837993633,-0.00808065495566319,0,0,0,0,0,0
