,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X600741.SH,X002475.SZ,X002236.SZ,X600031.SH,X000338.SZ,X000625.SZ,X600487.SH,X002241.SZ,X002456.SZ,X002008.SZ,X000100.SZ,X601877.SH,X600066.SH,X300136.SZ,X600809.SH,X002508.SZ,X002294.SZ,X300124.SZ,X600522.SH,X300003.SZ,X600271.SH,X600867.SH,X002085.SZ,X600089.SH,X000981.SZ,X000596.SZ,X600498.SH,X002129.SZ,X600177.SH,X000157.SZ,X600699.SH,X000661.SZ,X600566.SH,X600118.SH,X002179.SZ,X300142.SZ,X002049.SZ,X600584.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.568677225302869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.014047805135295,0,0.149836461813988,0.0106462680445963,-1.73472347597681e-18,-0.106825578112586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0779540940023655,0,0,0.058278177317852,0,0,0,-0.0677463589858039,0,-0.0460450058010877,0.0825324224027649,0,0,0,0,0,0
X600104.SH,0,0,0,0,0.111750545681013,0,0,0,0,0,0.0612410446820173,0,0.086751695382075,0.141136367668264,0,0,0,0,0,0,0,0,0.123789169007383,0,0,0,0,0,0,0,0,0,0,0.0895606218008221,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0304748533960368,0,-0.110693833201577,0,-0.041364278645963,0.059003098465561,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233616955405078,0,0,0,0.174596037327091,0,0,0.290421487471695,0.0269362886861231,0.0633723855075089,0,0.0149038961303352,0,0.0143621700389443,0,0.0309345499825533,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0707716900295474,0,0,0,0,0.0255013218347855,0.0443127514406608,0,-0.0182049339675262,0,0,0,0,0,0,0
X000858.SZ,0.0261011168308189,0,0,0,0,0,0,0.0816538836518805,-0.0964179812988556,0,0,0.432164757448006,0,0,0,0,0,0,0.0520283301940962,0,0,0,0,0,0,0,0.25086737336014,0,0,0,0.0645369731563995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.0153762277282545,0,0.0130387738303412,0,0,0,0,0,0,0
X000651.SZ,0,0.274574928181578,0,0.216666970127344,0,1.73472347597681e-18,0,0,0.124441879341935,0,0,0,0,0,0,0,0,0,0.0246467737076846,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,-0.0407656623285886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0225948456217581,0,0,0,-0.000920246822797701,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0.0775954823339117,0.369601128199796,0,0,0,0,0,0,0.109090232712394,0,0,0,0,0,0,0,0.171515248210984,0,0.00251195786689741,0.12044011434295,-0.127302296593224,0,0,0,0.119305561738576,0,0.159193020143992,0,0,0,0.27187716893981,0,0,0,0,0,0,0,0,0,0,0,0.11288787579285,0,-0.0555110057058756,0.0910291058918901,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0.0880833922337029,0,0,0,0.0835705716244031,0.0843874177043041,0,0,0,0,0,0,0,0.010097787909916,0,-0.071464613880706,0,0,0,0,0,0,0,0,0.196308460430349,0,0,0,0,0,0,0,0.0294377228507183,0,0,0,0,0,0,0,0,0,0.121162345967194,-0.0965398836483789,0,0,-0.0298582948044134,0.0644675033217575,0,0,0,0,0,0
X002304.SZ,0.289639283050837,0,0,0.0247497961973723,0,0,0,0,0,0,0,0.263985581968788,0.0895814834645444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0580254496676508,0,0,0,0,0,0,0,0,0.113642611768945,0,0,0,0,-0.0134491368157734,0,0,-0.0334624329804278,0.0232807680552232,0,0,0,0,0,0
X000063.SZ,0,0,0,-0.134026656753767,0,0.346932838378708,0,0,0,0,0,0,-0.00893502447386905,0,0.201735805112843,0,0,0,0,0,0,0,-0.0622935753193217,0,0,0,0,0,-0.208488346671151,0,0.212535038314503,0,0.178957441560117,0,0,0,0,0,0.240894093989993,0,0,0,0.0837756900184713,0,0,0,0,0,0.107012377068877,0.183305293886808,0,0,0.0186216129146434,-0.101250203703766,0,0,0,0,0
X600690.SH,0,0.0447112817825297,0,0,0.252797189649939,0,0,0,0,0,0,0,0.0834964604829075,0,0.148285467374325,-0.109267210355236,0,0,0,0.124850085723332,0,0.14346547588558,0.0384890382308569,0,0,0,0,0,0,0,0.114101834171203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12491627716226,0,-0.0160700739808489,0,0,0,0,0,0,0
X600703.SH,0,0,0.102070070396367,0,0,0.319718320776071,0.0334021800555286,0,0,0.000532212812092894,0,0,0.156998446376121,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.310981029893206,0,0,0,0,0.0535136392372076,0,0,0,0,0.123188926070638,0,0,-0.0352483902953563,0,0,0,0,0,0,0
X000568.SZ,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.0254205348044242,0,0,0,0,0,0,0.178245721446479,0,0.0357143920138814,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249121890334172,1.0842021724855e-19,0,0,0,0,0,0,0,0,0.0867407548861172,-0.00113948534407446,0,0,0.00516384242694722,0.000641023133451398,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0.308498876196115,0,0.108905621107867,0,0,0,-0.00816231481240759,-0.0213914558616713,0,0,0,0,0,-0.040032925631913,0,0,0,0,0,0,0,0.00756634135467895,0,0,0,0,0,0,0,0,-0.100462369875849,0,0,0,0,0,0,0.0182172828264663,0.120793131373082,0,0,0,-0.0436631823585719,0.0925745567954198,0,0,0,0,0,0
X002475.SZ,0,0.00199717939134127,0.0392896700664343,0,0,0,0.0994332260824187,0,0,0,0,0,0,0,0,0,0,0,2.77555756156289e-17,0,0.29710058167126,0.163016825053713,0,0,0,0.245624749365995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0613429548148703,0,0,0,0,0,0,0,0.0115814399032475,0,0,0,0,0,0,0
X002236.SZ,-0.0348734491484901,0,0.438319675488846,0,0,0,0.00885275518041311,0,0,0.0448442685878029,0,0,0,0.0385890663372364,0,0,0,0,0.123390279730559,0,0.135576655317759,0,0,0,0,0,-0.0266026553715831,0,0,0,0,0,0,0,0,0,0,-0.0961601146435712,0,0,0,0,0,0,0,0,0,0,-0.122727293379585,0.11487191775374,0,-4.33680868994202e-19,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0.210301616041541,0,0,0,0,0,-0.136683525707521,0,0,0,0,0,0,0,0,0,0,0,0.0693480919392287,0,0,0,0,0,0,-0.0242263992319736,0,0,0,0,0,0,0,-0.102125720355297,0.0318471402244437,0,0,0,0,0,0,0,0,-0.0295717697362118,0.149684349879357,0,0.0189475768939638,0,0,0,0,0,0,0
X000338.SZ,0,0,0.0775519551149005,0,0,0,-0.0548210846148215,0,0,0,0,0,-0.0152506579806283,-0.0568851569778764,0.133181370969039,0,0,0,0,0,0,0,0.0318780882984663,0,0,0,0,0,0,0,-0.148289924433256,0,0,0,0,0,0,0,0.256529782207226,0.257572564240042,0,0,0,0,0,0,0,0,0.0845586575862884,0,0,0.0164519532448158,0.019810826906891,0,0,0,0,0,0
X000625.SZ,-0.130864595854051,0,0,0,0,0,0,0,-0.0294258254602365,0,0.0108686545420729,0,0.0178056818587547,0,0,0,0,0,0,0,-0.0379403503413357,0.101794670769307,0,0,0,0,0,0.0969644364286168,0,0,0,0,0,0.115158989851429,0,0,0,0,0.0761800508735969,0.0797053171809788,0,0,0,0,0,0,-0.00795009620878479,0,0.0710884031769695,-0.0168142032179394,0,-0.0106488132589786,0.0148872733037861,0,0,0,0,0,0
X600487.SH,0,0,0.0410192136209666,0,0,0,0,0,0,0,0,0,0,0,0.0767951927685966,0,0.0168996244873692,0,0,0,0,0,0,0.147717904087428,0.143737935352349,0,0,0,0,0.0317043618483102,0.0742088064702946,0,0,0,0,0,0,0,0.391181961640128,0.0833428576504327,0,0,0,0,0,0,0,0.0658156482628892,0,0.0909969488734866,0,0.0326125522109129,-0.0286017760916892,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.0274726147669125,0,0,0,0,0.30820192397158,0,0,0,0,0,0,0,0,0,0.00533252211380529,0,0,0,0,0,0.0862950369330933,0.106651356800443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0792664755518129,0,0,0,0.0227836895608877,0,0,0,0,0,0
X002456.SZ,0,0,0,-0.0439415366303425,0,0,0,0,0.0433292838433207,0,0,0,0,0.673579098711157,0,0,0,0,0,0,0,0,0.0134212148428153,0,0,0,0,0,0,0,-0.0473410974503395,0.304480395957641,-0.084394931945745,0,0,-0.00398756877330519,0,0,0,-0.197251243949651,0,0,0.268364621870371,0,0,0,0,0,0.0340821932436709,0,0,0,0,0,0,0,0,0,0
