,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X002292.SZ,X600690.SH,X600703.SH,X600741.SH,X000100.SZ,X600066.SH,X600031.SH,X600118.SH,X002506.SZ,X002236.SZ,X002241.SZ,X000559.SZ,X002475.SZ,X600372.SH,X000157.SZ,X000568.SZ,X600177.SH,X000338.SZ,X002085.SZ,X002074.SZ,X300003.SZ,X300124.SZ,X002294.SZ,X600089.SH,X002465.SZ,X600867.SH,X002049.SZ,X600498.SH,X601877.SH,X002456.SZ,X002180.SZ,X000981.SZ,X002007.SZ,X002512.SZ,X000869.SZ,X000050.SZ,X300001.SZ,X600699.SH,X600582.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0299767815332691,0.247270609747313,0,0,0.238458196415266,0,0,0,0,-0.0391125403670103,0,0,0.0078567578338755,0,0,0,0,0,0,0,0,0.0352362118040387,0,0,0,0,0,0,0,0,0,0,0,-0.0307179569319708,0,0,0,0,0,0,0,0,0,0.0124249722745103,0,-0.0460052907592103,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0
X600104.SH,0,0,0.150319919870123,0.0527387607912681,0,0.00248210087829647,0,0,0.0634499062621564,0,0,0,0,0.300783672627936,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0971826616704801,0,0,0,0,0,0,0,0,0,-0.00537135946639557,-0.00660711784125177,0,0,0,0,0,0
X002415.SZ,0,0.165819562374555,0,0,0,0,0,0,0,0,0,0,0,0,0.301124074589355,0,0,0,0.00429545749916494,0,0.0546221819600478,0,0,0,0,0,0,0,0.0641310526644625,0.017505114062066,0,0,0,0,0,0.0968627554408054,0,0,0,0.196765433122375,0,0,0,0,0,0,0,0,0,0,0.0170859555148631,0.0672652844808602,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0.247745914157366,0,0,0,0.0473807217462954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112536499740763,0,0,0,0,-0.0501471244717348,0,0,0,0,0,0.199746849280494,0,0,0.127435042165579,0,0,0.0472489900525568,0,0.12869171668928,0,0.0314897553542324,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.100704718748821,0,0,0,0,0.0183533395800326,0,0,0,0,0,0,0,0,0,0,0.104012266103438,0,0,0,0.264879544963718,0,0,0,0,0,0,0,0,0,0,0.0583165015935173,0.1348400379364,0,0,0.0299574752884295,0,0,0,0,0,0.0831266253401782,0,0,0,0.0183445195408553,0,0,0,0,0,0,0
X002304.SZ,0,0.0868906770027039,0,0,0,0,0,0,0,0.0747145081506026,0,0,0,0,0,0,0,0.0116268503439493,0,0,0,0,0,0,0,0,0.173043966718808,0,0,0,0.141803597693478,0,0,0,0,0,0,0,0,0,0.0828500259177821,0,0,0,0,0,0.0757133564258355,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0.0135142817177613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255675784574836,0,0,0.0575127995482379,0,0,0,0,0,0,0,0.057393674177977,-6.93889390390723e-18,0,0.000155802991976505,0,0,0,0,0,0,0,0,0,-0.00920010999477274,0,0,0,0,0,0,0
X000725.SZ,0,0,0.122568267122139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102409847040045,0.0532728564984064,0,0.0815889877342658,0,0,0.104670738057456,0,0.116817098392686,0,0,0.0316452282118696,0,0,0,0.186154824848372,0,0,0,0.024314414604671,0,0.101326016636743,0,0,0,0,0,0,0,0,0,0,0.00142578720169952,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0.228203287901934,0,0,0,0,0,0,-3.46944695195361e-18,0,0.0370023385106324,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17328878409322,0,0,0,0,0,0,0,0.0135426251807549,0,0,0,0,0.0856218486565099,0,0,0.172283987107034,0.0536851532987232,0,0,0.0691535345797896,0,0.0150155701127787,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.0370022974897875,0,0,0.0482872820988803,0,0,0,0,0,-3.46944695195361e-18,0,0.0239890301439624,0,0,0,0,0,0,0,0,0,0.195233442589635,0.0601264633950926,0.0124997888442086,0,0,0,0,0,0,0.080802660339576,0,0,0,0.0790044766207198,0.0654279017892366,0,0.152950228416802,0,0,0,0.0916869325266896,0,0,0,-0.000382983294436078,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.157983571182976,0,0,-0.0748316623425472,0,0,0.130861314420434,-0.176546961055157,0.128055515403384,0,0,0,0,0,0,0,0,0,0,0.103996672179554,0,0,0,0,0.565671020685934,0.299274046681445,0,-0.151046527577792,0,0.0538739449634997,-0.0750445839791869,0,0,0,0,0,0
X600690.SH,0,0,0,-0.27522242009726,0,0,0,0,0,0,0,0,0,0,0,0,0.111731202343301,0.20349935511336,0,0,0,-0.0399241530386072,0,0.0271107239145985,0.427802737743148,0,0,0,0,0.180277410387075,0,0,0,0,0,0,0,0,-0.287281516018404,0,-0.157334905702475,0,0,0,0,0,0.0984893762038266,0,0,0,0.0717478382213801,-0.359320469390343,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0.0180777091919145,0,0,0,0,0,0,0,0,0,0,0.0100277234611721,0,0,0,0,0.0838934631896709,0,0.159350995204591,0,0,-8.67361737988404e-19,0,0,0,0,0,0.0407868058722573,0.0630283770600456,0.0156295962999189,0.0221746846229458,0,0,0.0785270676200989,0,0.144327735256529,0.152790477013153,0,0,0,0,0,0,0,0,0,0,0
X600741.SH,0,0.334328788565319,0.124557146697478,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00869545540438889,0.0648842196755045,0.0404969211772657,0,0.00496338063911086,0,0,0,0,0,0.151068677725821,0,0,0,0,0,0,0,0,0,0,0,0.0802315179107122,0,0,0,0,0,0,0.0179819166376845,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0.0266494188556898,0,0,0,0,0,0.25659644843314,0,0,0,0,0,0,0,0,0,0.112142933152793,0,0,0.0613662934385143,0.0184994955155271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0456723175932501,0.169925599181019,0,0,0,0,0,0,0,0,0.0289905632039299,0,0.0169108239818683,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,-0.0306264614937886,0.0137623586931976,0.396453474513874,0,0,0,0.0161604438380137,0,0,0,0,0,0,0,0,0,0,0,0,0.127489380849897,0,0,0,0,0,0,0,0.131975212307082,-0.0338071470069615,0,0.0593786057149791,0,0,0,0,0,0,0,0,0,0,-0.0649546083924439,0,-0.0326938699808649,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0529023462404053,0,0,0.0327086792667681,0,0,0.213313959397313,0,0.167494533213605,0.155894132244199,0,0,0,0,0,0.18897376651995,0,0.0254861829660872,0,0,0,0,0,0,0,0,0,0.0351443763370537,0,0,0,0,0.0175787440855569,-0.0487358253089909,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146921675664101,0,0,0.0974145632761833,0,0.158841332259333,0,0,0.158541050467718,0.0378238095559973,0,0,0,0,0,0,0,0,0,0,0,0.202825238118347,0.0294332695108086,0,0,0,0,0,0.157152792566481,0,-0.0554543593497213,0,0.0335692033577088,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0.0233168742018487,0,0,0.108360712215733,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107398149029198,0,0,0,0,0,0.208346082471102,0.055875996495527,0.161547678757801,0,0.0901286679978034,0,0,0.0803546046941957,0,0.104379673723682,0,0,0,0,0,0,0.174446474832622,0,0,0,0.0518084176190782,0,0,0,0,0,0.189537175100848,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265860993572514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37353060405202,0.323697755044365,-2.77555756156289e-17,0.00258469704281949,0,0,0,0,0,-0.0107294959735202,0,0,0,0.0125340238980431,-0.117957212932543,0,0.137146698192723,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0.110491359762891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182801625279584,0.0933021237288908,0,0,0,0.192232011694151,0,0,0,0,0,0,0,0.00972401578772587,0.157852146442251,0,0.291227353730394,0.141391592033875,0,0,0,-0.028392682582876,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0.142262038805882,0,0,0,0,0,0,0.0628004647731142,0.13056694603474,0,0,0,0,0,0,0,0.0406932528480705,1.73472347597681e-18,0,0,0,0.149134365295476,0,0,0,0,0,0,0.149175367476273,0.0373379405606365,0,0,0.044142956354369,0,0,0.00841731629659094,0.159949724623014,0,0,0,-0.0167755697518206,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170781480510929,0.250869127084964,0.0179243277037103,0,0,0,0,0.0175944240952872,0,0,0,0,0.0781211723098505,0,0,0,0,0,0,0.0508058670228789,0,0.08527045086398,0.0409432301681283,0,-0.10851755735555,0,0.0519203301184545,0,0,0,0,0,0,0,-0.00401819485843196,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,-0.0108910414786591,0,0,0,0,0,0,0.401323830348758,0.0953118235321743,0,0.159524101917803,0,0,0,0,0,0.049633708068419,0,0.0204090016769579,0,0,0,0,0,0,0,0,0.0262588721406825,0,0.166578011819178,0,0,0,0.0171198948803906,0,0,0,0,0,0,0.000430986560703313,0.0233542888983699,0,0.0516815241942139,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.0335176097546794,0,0,0,0,0,0,0,0,0.394911292381923,0,0.110557382962753,0.0677914799125937,0,0,0,0,0,0,0.00661718992319395,0,-1.38777878078145e-17,0,0,0.0398929903004209,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0874101853178307,0,0,0,0,0.0197549561603698,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0291982849199389,0.00518447980676993,0,0,0.00484302790405777,0,0,0,0,0.0713530530987085,0,0,0,0,0,0,0,0,0.150539968044796,0,0,0.0203696761054813,0.0713941723182041,0,0,0.0630713387589471,0,0.133448729583541,0.0769484136756013,0.0590905875752101,0,0,0,0,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164679008744711,0,0.175488830916802,0,0,0,0,0.196200217334685,0,0.248784772953959,0,0,0,0,0,0.146379059131704,0,0,0,0,0,0,0,0,0,0,0,0,0.0720602333614303,0,0,0,0,0,0,0,0.0250047207463335,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0.150964178479092,0,0,0.0761829207370252,0,0,0,0,0,0.197630118214532,0.144048714042092,0,0,0,0.0340275270611615,0,0.0547155197783065,0,0,0,0,0,0.076964154258093,0,0,0,0.0305889769012756,0,0,0,0.117439971685954,0,0,0,0,0,0,0,0,0,0,-0.0887836009265619,0,0.0211590284120835,0,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0,0.0400292576361208,0,0,0,0,0,0,0,0,0.163518042613511,0,0,0.303293292318388,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,-0.200606499137694,0,-0.124437977349564,0,0,0,0.13690191213754,-0.0344570617665949,0.0658824825058185,0,0,0,0,-0.241208017000431,0.147712259029004,0,-0.0177219643018335,0.0886583534515564,0,0,0,0,0,0
X002074.SZ,0,0,-0.106310941361356,0,0,0,0,0,0,0,0.108163749520659,0,0,0,0,0,0,0,0,0,0,0.25507673695149,0,0,0,0,0.0902952949630779,0,0,0,0.102863545114299,0.135514681341069,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0845774813657134,0.197401490768167,-0.12758489126539,0,0,-0.0413920359792812,0.0739307488121496,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0441087099904355,0.0678687035538301,0.197094302193299,0,0,0,0,0,0,0,0,0,0,0.0253347548988225,0,0,0,0,0,0,0.0367079435760355,0.0180723939728323,0,0,0,0,0,0,0.0539265591051691,0,0.317804942824067,0,0.0242895333073675,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0.0891289054289822,-0.0103109171770512,0,0,0,0,0,0,0,0.0821948500053977,0.0617510440188727,0.116091512311493,0,0.0066133317519012,0,0,0,0,0,0,0.102198058958731,0,0,0,0,0,0,0,0,0.115886639999704,0.0705994098568896,0,0,0.205320443099739,0,0,0.162850246003868,0,0,0,0,0.00650544354832493,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174382401649259,0.0633735831007209,0.00312199993530144,0,0,0.138079793293153,0,0.00418548937776745,0,0,0,0,0.107079440979381,0,0,0.111883654483367,0,0,0,0,0,0.037508523515303,0,0.0228843507316393,0,0,0.00494749659687826,0,0,0.00341680366656777,0,0,0,0,0,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.225084245786204,0,0,0,0,0,0,0,0,0.0647428063275553,0,0.0310985046196742,0,0,0.012173387456323,0,0,0,0,0.200164242449344,0,0.0045358530915739,0,0,0,0,0,0,0,0,0,0.03196416773187,0.122198935041596,0,0,0.0564126950211036,0,0,0.0750870517161216,0,0,0,0,0,0,0,0,0,0,0,0
