,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600741.SH,X600703.SH,X600066.SH,X002236.SZ,X000568.SZ,X600271.SH,X000100.SZ,X002241.SZ,X600031.SH,X600118.SH,X600177.SH,X002292.SZ,X002007.SZ,X000338.SZ,X600372.SH,X000559.SZ,X002475.SZ,X002456.SZ,X600522.SH,X002074.SZ,X002506.SZ,X000157.SZ,X002180.SZ,X300003.SZ,X600867.SH,X002294.SZ,X002426.SZ,X002085.SZ,X300124.SZ,X600089.SH,X002508.SZ,X000981.SZ,X601877.SH,X000869.SZ,X600498.SH,X002465.SZ,X000050.SZ,X002179.SZ,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.401857068309229,0,0.0530863475546655,0,0,0,0,0.189070291431352,0,0,0,0,0.129404347566008,0,0,0,-0.0192523583653886,0,0,0,0,0,0.0201808511940203,0,0,0,-0.0279531305460689,-0.0227338126096644,0.126895090409535,0,0,0,0,0,0,-0.125296375113256,0,0.24017246801758,0,-0.157715430114994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600104.SH,0.201429131773627,0,0.0298458180409371,0,0,0,0,0.304284979202873,0.0213585526533372,0,0.12804897245516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,-0.0216681108041136,-0.0846393365727843,0,0,0,0,0.0119712377453129,0,0,0,0,0,0,0,0.0435638976567726,0,0,0,0,0,0,0
X002415.SZ,0.0819835285443955,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027985143716644,0,0,0,0,0,0,0,0.140591187977958,0,0,0,0.109290074178808,0,0,0,0,0,0,0,0,0,0,0.00403152454182638,0,0,0.0525035466450783,0,0,0.138930903873331,0.132306340579772,0,0,0,0,0,0.0336363677073916,0,0,0,0,0,0,0
X000858.SZ,0.163973505464538,0,0,0,0.299266950267079,0,0,0,0.24270267493247,0,0,0,0,0,0.268777290995988,0,0,0,0,0,0,0,0,0,-0.022156293651361,0,0,0,0,0,0,0,-0.00384622631123384,0,0,0,0.0146742938493355,0.0600739835246574,0,0,0,0,0,0.134520887881251,0,0,0,0,0,0,0,0.0202757497300069,0,0,0,0,0,0
X002304.SZ,0,0,0,0.731520197507944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0742217782306069,0,0,-0.0120121228270641,0,0,0.0147666704062975,0,0.0391436247438383,0,0,0,-0.0115492484264051,0,0,0,0,0,0.0304284967811812,0,0,0,0,0,0,0,0.00941604588122858,0,0,0,0,0,0,0
X600276.SH,0,0,0,0.042264424742821,0,0,0,0,0.144545642152561,0,0,0,0.108055272401348,0.0774421992952522,0.00870348325645419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229308671304052,0,0,-0.0335554294012715,0,0,0,0,0,0,0,0,-0.0169908101281949,0,0,0,0,-0.0235786418976781,0,0,0,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.0609105709762236,0,0,0.05196764155656,0,0,0,0,0.126624395774216,0,0,0,0,0,-1.35525271560688e-20,0.138518952728198,0,0,-0.00686095758942485,0,0,0,0,0,0.000562911223765583,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171570129090633,0.0415751026425786,0,0,-0.0245926074412034,0.0287788894731852,0,0,0,0,0,0
X000625.SZ,0.0225915674395636,0.145550490783371,0,0,0,0,0,0,0,0,0.0401950488195957,0,0.0378826837560712,0.0675413204841889,0,0.0584066176033084,0,0.0374495570093805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0366219931799084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.140786121496052,0,-0.00726374059937405,0,0,0,0,0,0,0
X600690.SH,0,0,0.00885524783342082,0.0914538742537117,0,0,0,0,0,0,0,0,0.0600734759066995,0,-0.0316004590201817,0,0,0,0,0,0,0,0.15892458737618,0,0,0,0,0,0.115406892851506,0,-0.0222000397777604,0,0.0142915826468455,0.0425281994253544,0,0,0,0,0,0,0.0161226572643846,0,0.0260597859856209,0.119424062023935,0,0,0,0.0681788329431272,0,0,-3.46944695195361e-18,0.0573550383363854,0,0,0,0,0,0
X000063.SZ,0,0,0.0496819741440956,0.0787127604157681,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0760854159357858,0,0,0,0,0,0,0,0,0,0.106307173638043,0.0334451585682151,0,0,0,0.0551755989788451,0,0,0,0,0,0,0,0,0.0573601614569642,0.0263739708601147,0.0146367803410647,0.131882672400892,0,0.0380099552068228,0,0,0,0,0,0,0,0,0,0,0
