,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X600276.SH,X002304.SZ,X600690.SH,X002475.SZ,X000651.SZ,X300124.SZ,X300014.SZ,X600104.SH,X000725.SZ,X000596.SZ,X000625.SZ,X600031.SH,X002129.SZ,X003816.SZ,X000063.SZ,X002371.SZ,X002049.SZ,X000338.SZ,X600703.SH,X002179.SZ,X600089.SH,X000661.SZ,X002180.SZ,X000100.SZ,X002241.SZ,X601877.SH,X300142.SZ,X600702.SH,X000733.SZ,X002074.SZ,X600741.SH,X600522.SH,X600460.SH,X000157.SZ,X600584.SH,X000799.SZ,X600884.SH,X300003.SZ,X002007.SZ,X002294.SZ,X601799.SH,X600563.SH,X000066.SZ,X600779.SH,X002414.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300124.SZ,0,0,0,0,0,0,0,0,0.185050259308316,0,0,0.0447276166545265,0,0,0,0.0762508694540653,0,-0.0442388828537456,0,-0.0878449978527728,-0.124341414796044,-0.0637566386655982,0,0,0,0,0,0,0,0,0.0236176845008901,0,0.194666844038577,0,0,0,0.0184875322497341,0,0,0,0,0,0,0.112759509189229,0,0,0,-0.0325343077501615,0,0,0,0,-0.0124269594488398,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,-0.0576026975697571,-0.00101694879127972,0,0,0.395817341450538,0,0,0,0,0.128316240547283,0,0.198278511744294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243944069757532,0,0,0,0,-0.0427565445356786,-1.38777878078145e-17,0.317420915220218,0,0,-0.0836521487568221,0,0,0,0,0,-0.0631655013877721,-0.047023051300541,-0.00562265269077607,0,0,0,0,0,0
X600104.SH,0,0,0,0.049885068504604,0,0,0,0.00889879169741867,0,0,0,0,0,0,0,0.0332792340413039,0.119530866002266,0,0,0,-0.014269602596405,0,0,0,0,0,-1.73472347597681e-18,0,0.145200501841645,0.0353702850854207,0,0,0,-0.0331893938555859,0,0,0,0,0,0,0.021764016192571,0,0,-0.00413055743577296,0,0,0,0,0,0,0,0.0294425130951671,0,0,0,0,0,0,0
X000725.SZ,0,0.0532404553165997,0,0,0,0,0,0,0.0178809901200312,0,0.0206594223334563,0,0,0,0,0,0,0,0,0,0.0361380555625923,0,0,0,0,0,0.1013816502453,0,0.447395128988072,0,1.73472347597681e-18,0,0.00558227073080877,0,0,0,0,0,0,0.0884431199261925,0,0,0,0.0497078607068024,0,0,0,-0.119482325548018,0,0,0,0,-0.00106719117639431,0,0,0,0,0,0
X000596.SZ,0,0,0,0.173025709086828,0,0,0.122612584013188,0.0217638410534986,0,0,0,0,0,0,0,-0.0132182417275746,0,0,0,0,0,0,0,0,0,0,0.0963087418470035,0.0461697383633561,0,0,0.0647251531229531,0,0,0,0,0,0,-0.107542635350301,0,0,0.188590162080828,0,0,0,0,0,0,-0.0242085611051644,0.0149920239518514,0,0,0.0118752064193217,-0.0047671203379613,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,-0.0744461131712064,0,0,0,0,0,0.271147163361882,0,0,0,0,0,0,0,0.104623164076512,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00128417437831885,0.12907673112376,0,-0.089326142421725,-0.0410559962993679,0,0,0.170455878716364,0,0,0,0,0,0,0,0.0546524842735003,0,0,0.0931206726714167,0.00637767257540774,0,0,0,0,0,0
X600031.SH,0,0.146144937454451,0,0,0.110937558728802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0196333602298841,0,0,0.00505499663023586,0,0,0,0.214956625964535,0,0,-0.225488247147772,0,0,0,0,0,0,0.503854726574389,0,0,0,0,0.205495512724126,0,0,0,-0.109051385628545,0,0,0,8.67361737988404e-19,-0.0083659120984935,-0.131236393250048,0,0,0,0,0
X002129.SZ,0,0,0,0.0117749312150651,0,0,0,0,0,0,0,0.0690212150347403,0,0,0,0,0,0,0,0,0.167571313508631,0,0,0,0,0.2404505313221,0,0,0.0688446814324,0.0407670648844788,0.0669190085878456,0.0409530238696454,0,0,0,0,0.195884513432584,0.105988579436373,0,0,0,0,0.0300063592599336,0.0111434533030604,0,0,0,-0.0943779644071161,0,0,0,0,0.024064931626018,0,0,0,0,0,0
X003816.SZ,0,0,0.0452848496541353,0.016949135416044,0,0,0,0,0,0,0.0451631241787708,0,0,0.0928949173367875,0,0,0,0,0,0,-0.0127809277102643,0,0,0,0,0.0552881001500593,0,0,0,-0.0236803412957597,0.0462012906762219,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,-0.00102079920306744,0,0,0.0673501159240584,0,0.0318791923674532,0,0,0.00017808168806216,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.114435924248248,0,0,0,0,0,0,0,0,0,0,0.000229098410868024,0,0,0,0,0,0,0,0,0,0,0.0244728091467252,0,0,0.0378692364192355,0,0,-0.0706792413908528,0,0,0,-0.028530335206359,0,0,0,0,0,0.0121661619143635,0.117417975836814,0,0,0,0.123270752887741,0.0791545706601783,0.0289037994931953,0,-0.00193743885066505,0.00280230620309102,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0.127138615801534,0,0.0681373517279661,0,0,0,0,0.102609413788684,0,0,0,0,0,0,0,0.365721709800864,0,0.0770986340412507,0,0,0,0,0,0.0498236315187293,0,0,0,0,0,0,0,0.145760054484261,0,0.414060133129944,0,0,0.187289636135078,-0.0997929298579776,0,0,0.0868439354510059,-0.0556544592818287,0,0,0,-0.0312505220182981,0.0217075874948983,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0.37255205568718,0,0,0,0,0,0,0,0,0,-0.440894035801109,0,0,-0.0225181359483391,0,0,0.515139096340929,0,0,0,0,0,0,0,0,0,-0.293806263522919,0,0,0.120910783295356,0,0,0,0,0,0,0,0,0,0,0.122884057541018,0,0.164489301137541,0,0,0,0,-0.0194543548924273,-0.0200727575646608,0,0,0,0,0,0
X000338.SZ,0,0.0226566207208139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.350747058114351,0,0,0.0465449590142859,0,0,0,0,0,0,0,0,0,0.119740051642995,0.0439968767580565,0,0,0,0,0,0,0,0,0,0,0.0152604901137185,-0.0188709218941018,0,0,0.0175740861859243,0,0.0619658879416463,0,0,0,-0.00478131058294326,0.0061422806536514,0,0,0,0,0,0
X600703.SH,0.131357963987611,0,0,0.0855055233212799,0.0401544889460359,0,0,0,0,0,0,0.0601831538782731,0,0,0,0,0,0.0745817799055389,0,0,0,0,0,0,0,0,0,0.103410513898301,0,0.0585756695635229,0,0,0,0,0,0,0,0.319724597309408,0,0,0,0,0,0,0,0,0,0.0549989505318664,0,0,0,0.0149569460385307,0.031125768775643,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0772407087892518,0,0,0,0,0.0634218206292358,0,0,0,0.0204485676294751,0,0,0,0,0,0.00241739671683438,0,0,0,0,0,0,0.25628807322869,0,0,0,0,0,0,0,0,0.0135903928529274,0.0682058276407377,0,0,0,0.0205684497618714,-0.070722383232062,0,0,-0.0137371708621143,0.00812290812984159,0.0293945074950167,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18830751294566,0,0,0,0,0.0168293946095651,0,0,0,0,0,0.197035338758145,0,0.150037170917741,0,0,0,0.0283032845444872,0,0.0393514753077488,0,0.0221242537799615,0,0,0.119633077918063,0,0,0,0,0,0.00350904612990934,-0.0780391590008311,0.151336577700911,0,0,-0.00532670599220894,0,0,0,0,0,0
X000661.SZ,0,0,0,0.0110206133281635,0,0.109147732619759,0,0,0,0.190604246872712,0,0,0,0.133369304973001,0,0,0,0.112264849914502,0,0,0,0.0525012438710017,0,0,0,0,0,0,0,0,0,0,0.236901902544102,0,0,0,0,0,0,0,0,0,0.0624474072969085,0.282330520718836,0,0,0,0,0,0,0,0.00323717868247549,0.00112686745775919,0.00879667380313174,0,0,0,0,0
X002180.SZ,0,0,0,0,-0.0396333965758186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059101114174024,0,0,0,0,0,-0.215482917723785,0.0150686959535567,0,0,0,-1.73472347597681e-18,0,-0.0296758727729258,0.156664871144857,0,0.21240368257864,0,0,0,0,0.0186670801420487,0,0,0.180661453248154,0,0,0,-0.0376222503839957,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263246188599576,0,0,0,0.0355635538656336,0,0,0.0379145054369116,0,0,-1.73472347597681e-18,0,0.137403517627529,0,0,0,0,0,0,-0.000976806182238493,0,0,0,0.0337471299035125,0,0,0,0,0,0,0.126801329146324,0,-0.0361710895537087,0,-0.0110523646287927,0,0,0,0.0160249190054888,0.0237206995449616,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.0609893565669948,0,0,0,0,0,0,0,0,0,0,0,0.285365483380655,0.00479123877007056,0,0,0,0,0,0,-0.0733475827374427,0,0,0,0,0,0.218573121308864,0,0,0,0,0,0,-0.108619931346519,0,-0.0389878301326529,0,0,0.0655470591194963,0.626234175402266,0,0,0,-0.108810280530304,0.136492286439404,0,0,0,0,0,0
X601877.SH,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0239756872578506,0,0,0,0.103592872276223,0,0,0,0,-0.0738246088462853,0.330330225234906,0,-0.045657011765626,0,0.0232515873302315,0,0,0.0208158832213777,-0.15208331589674,0,0,0.0406189001988226,0,0,0,0,0.169479281106917,-0.0230110474497283,0,0,0,0,0,0,0,0,0.0179045414727521,-0.0237515384111141,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0.0428281413545832,0.107193261988761,0,0,0,0,0,0,0,0,0,-0.327563172667675,0,0.216758856260579,0,-0.223846699813222,0,-0.0150939828845801,0,0,0,0,0,-0.383866143290754,0,0,0,0,0,0,0.0567153420464183,0,0,0,0,0,0,0,0.0588385384063097,0.293443030693656,0.113697185793658,0,0,0,0.123584587036744,0,0,0.0201642034209539,0,-0.0772998145361539,0,0,0,0,0
X600702.SH,0,0,0.323244457723113,-1.38777878078145e-17,0,0.0165440101660911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258944137075466,-0.0663626603103037,0,0,0,0,0,0,0,0,0,0,0,0,0.149000986828761,0,-0.250965384396942,0.0734686598347929,0,0,0,-0.00886016163325191,0,0,0,0,0.0102119132234565,0,0,0,0,0,0
X000733.SZ,0,0,-0.0794165195500293,0,0,0,0,-0.111190887079842,0,0,0,0,0,0,0,0,0,0,0,-0.080792313452755,0.150008165810426,0.0856293782198391,0,0,0.265099264679811,0,0,0,0,0,0,0,0,0,0,0,0.0481282333600877,0.164406030413994,0,0,0,0,0,0,0,0,0.000204086127800952,0.035646769913213,0,0,0.00527140249536531,-0.0385117990350823,0.00166721740857418,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,-0.0605413185388973,0,0,0,0,0,0.345914194076899,0,0,0,0,0.0416127599020762,0.0896141002402643,0,0,0,0,0.0460446268501159,0,0,0.0587478886077704,0,0,0,0,0,0,0,0,0,0,0,0.221631846699708,0,0,-2.16840434497101e-19,0,0.0205942486518776,0.0149476643857494,0,0.199803205510304,0,0,0,0,0,-0.00052136679245845,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0.0967320117252471,0,0,0.0791689265739053,0,0,0,0,0,0,0.113160922752749,0,0,0,0,0,0,0,0,0,0.304758784873195,0,0,0,0,0,-0.0570163585722292,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136797466208087,0.0290526907788616,0.0346935120377995,0.0597221670311883,0,0,0.0250289188312537,-0.00625993722756522,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,-0.961576412896826,0,0,0,0,0,0.0281186642921143,0,0,0,0.659664563026497,-0.517312217966654,0.193343994973846,0,0,0,0,0,0,0,0,0,0,0,0,0.396930760989426,0,-0.312511643881545,0.163446892444685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0199040773257578,-0.616137250033306,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133835598129918,-0.110072150668176,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203099884773324,0,0,0,0,0,0,0,0,0,0,0.115231529083185,0,0,0.0204536943162715,0,0.0737679608593134,-8.67361737988404e-19,0,0,0,0.377893797971276,0,0.0466855088780393,-0.0150678106313524,0,0,0,0,0,0
X000157.SZ,0,0.069886861936209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186846616433546,0,0,0,0,0,0,0,0,0.162515250773876,0,-0.0629326651853524,0,-0.0281441897972816,0.017906045032941,0,0,0,0,0,0,0,0,0,0.0629881085104259,0,0.0817387044576641,0,0,0,0,0,0,0,0,0.0143865998739787,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,-0.0496558567002561,0,0,0,0,0,-0.0813062805675949,0,0.106894109887025,0,0,0,0,0,0,0.157922067668308,0,0,0,0,0.068129457107332,0,0,0,1.0842021724855e-19,0,-0.0513187984643724,0,0,0.00739366009213276,0,0.0206325830311015,0.308373546534082,0,0,0,0,0.128252192965066,0,0.0121432862952543,0.030178583943176,0,0.0974911366161959,0,0,0,-0.00713814296451959,0.00668146328350833,0,0,0,0,0,0
X000799.SZ,0,0.148597723873187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0511908970659513,0.00237969597337605,0.0925642560620033,0.344231630969922,-0.0177347161072901,0.0877713777253556,0,-0.0194898569649339,0,0,0,0,0,0,0,0,0,0,0,0.43556495346688,0,0,-0.0262370654348566,0.0275890523478972,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0.073503942187494,0,0,0,0.0315667843519964,0,0.0534897971299784,0,0,0,0,0,0,0,0,0,0,0,0,0.0116682397334139,0,0,0,0.403035184153356,0,0,0,0,0,0,0,0,-0.104708423091682,0,0.0776066573775738,0,0,0,0,0,0.00555800405748214,0.0271246686065532,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.54269978313857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059408837769623,0,0,0,0,0,0,0,0,-0.0616297793850898,0.144552763662047,0,-0.191907973600289,-0.445102757297901,0,0,0,0,0,0.381251363873925,0,0,0,0.155483870200406,0.165839021450617,0,0,-0.0193791860309029,0,0,0,-0.0178504904229451,-0.00198674059701135,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0.326358963038968,0.382835490812611,0,0,0,0,0,0.119365174671349,0,0,0,0,0,0,0,0.214984833410149,0,0.495227635403392,0,0,0,0,0,0.0261228501531223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.161570795411813,-0.139151914382534,0.101773631972817,-0.0287075670017229,0.0218351343124216,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0.0838640594551489,0,0,0.175298789438177,0,-0.0921520963462945,-0.164356222249878,0,0,0,0,-0.167156265843677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147473652012657,0,0,0,0,-0.0276218077138917,0,0,0,0,0,0,0.0968799625843407,0,0,0.306747880853891,0,0,0,0.160675539602027,-0.0430052209835176,0.0303177361304588,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,0,0.0811521920743196,0,0,0,0.0816923008853641,0,0,0,0,0.135509836644159,0,0.0417940152917101,0,0,0,0.0402707770399549,0,0,0,0,0,0,0,0.173694402709872,0,-0.0391873953376114,0.00636776477582051,0,0,0.0466297721875973,0,-0.0673343129090598,0,0,0,0,0,0,0,0,0.00635757069494814,0.00500247355306852,0,0,0,0,0,0
X600563.SH,0,0,0,0,0,0,0,0,0.177187500325817,0,0,0.0650818089219108,0,0,0,0,0,0.224963743028474,-0.0917869944600497,-0.187708630639746,0,0,0,0,0,0,0,0.107040223436779,0,0,0,0,0,0.133114280275822,0,0,0,0,0,0,0,0,-0.11501703487178,0,0.147177247124602,0,0,0,0,0,0,0.00859184993758036,0.037807328563171,0,0,0,0,0,0
X000066.SZ,0.292041794900047,0,0,0.0453553925188462,0,0.0582723871903755,0,0,0,0,0.114863092590237,0,0,0,0,0,0,0,0,0,-0.01410432536282,0,0,0,0,0,0,0.347100339215613,0.0691726884856253,0.158763368949137,-0.0144476536407547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0218155616224967,0.0446475515579421,0,0,0,0,0,0
X600779.SH,0.278809173298827,0,0,0,0,0,0,0,0,0,0,0.00444165393433128,0,0,0.131421253754049,0.0306248151700544,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0116840597917008,0,-0.00756651949089138,0,0,0,0,0,0,0,0,0.365830774188982,0,-0.0458282697462703,0,0,0,0,0,0,0,-0.0710325299379719,0.00479512763497095,-0.0331560049205934,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0.035405051429979,0,-0.0312509531955234,0,0,0,0,0,0,0,0,0.0469112392939921,0,0,0,0.17279789936419,0,0,0,0.220199844124719,0,0,0,0,0,0.0603058141175054,0,0.0876263185095228,0,0,0.192657602761765,0,0,0.261037542368578,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.028620027375797,0.0301048058535924,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.230411660375547,0,0,0.0589396192743061,0,0,0,0,0,-0.0478161903591141,0,0,-0.159766387417131,0,0,0,0,-0.22873789864259,0.066025181016565,-0.078524305389577,0,0,0,0,-0.0481759591330772,0,0,0.187751415132756,-0.0677543811420112,0,0,0.293511916763904,0,0,0,0.0460629568046885,0,0,0.247452148896403,0,0,0,-0.0261959509060205,0.176046239055197,0,0,0.0086084011844355,-0.080245743743321,-0.319814111516872,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.762419642087204,0,0,0,0,0,0,-0.516168278020257,0,0,0,0,0,-0.313284177455343,0,0,0,0,0.204055434452717,-0.877482508972057,1.45794999940398,0,-1.04700691663516,1.63040818238398,0,0,0,0,0,-0.192839054860002,0,0,-0.517854787227194,0,-0.896635373147581,0,0.488720889499722,0,0.57512572260344,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0.51466049489664,0,0.366921098337512,0,0,-1.27594684268743,0,2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0.271278268606698,0,0,0.230541099014915,0,-0.774064241179662,0,0,0,0,0.273375810085497,0,0,0,0.589380830227964,0,0,0.144518330506596,0,0.125201737560823,4.33680868994202e-19,-0.303671828148073,0,0,-1.97333028642675,0,0,0,0,0,0,0,0
RealEstate_excess,-0.0617753314256957,0,0,0,0,-0.0816975529254336,0,0,0,0,0,0,0,0,-0.0358241361177791,0,0,-1.73472347597681e-18,0,0,0,0.123957774982817,0,0,0,-0.124358311842367,0,0,0.221811908885555,0,0,0,0,0,-0.0196119792765057,0,-1.73472347597681e-18,0,0,0,-0.0267558198195664,0,0,0.0678223786840023,0,0,0,0,-0.0269598336163707,0,0,0.0145353328359394,2.16840434497101e-19,0,0,0,0,0,0
MKreturn,0,0.0336540766898392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0348111727571474,0,0,0,0,0,0,0,0.18393935467827,0,0,0,0,0,0,-0.083949212580494,0.0038490725675889,0,0,-0.0481030245695106,-0.0356587058203668,0,0,0,0,0,0,0.0678201228832913,0,0,0,0,0,0,0,0.0103050169997966,0.00552822597692071,0,0,0,0,0,0
MKvol,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,-0.000992643882948291,0.00023685128561031,0,0,0.000671323529035122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00179871518400386,0,0,0,0,0.002851139188315,0,0,0,0.00242142263719181,0,0.00118432900558908,0,0,0,-0.00273083611506445,0,0.00183965942016606,0,-0.00270444007241917,-0.000529016836007374,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0.00592636137216078,0,0,0,-0.00130209412167978,0,0,0,0,-0.00346676614927983,0,0,0,0,0.00813616649273426,0,0,0,0,0,0,0,0,-0.0101960460634786,0,0.00578323750828745,0,0,0,0,0,-0.00361546068867649,0.00235508374075909,0,0,0,0.00736623446555241,0,0,0.0279727559857321,-0.0143235679839868,0.0183535284691033,0.00986766196415643,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,-1.06725275389553e-05,0,0,0,0,0,0,0,0,0,0,-0.00275942898871174,0,2.71050543121376e-20,0,-0.00404945505919877,0,0,0,-0.00101075020684149,0,0,0,0,0,0,-0.00287093683869499,0,0,0,0,0,0,0,0,0,0,0,0.00471447712892037,0,-0.00499306250370508,0.00467322225284215,-0.0110109949311502,0,-0.00421046457153103,0,0,0,0
CarbonVol_Hubei,0,0,0,-0.00732206381021428,0,-0.00096488897974502,0,0,0,0,0,0,-0.0147180474920319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00521289933219378,0,0,0,0.00777570291544373,0,-0.00388053298303266,0,0,0,0,0,0,0,0.00939648585995863,0,0,0,0,0.0194018764952333,0.00429247720616725,-0.0331163934591518,0,0,0,0,0
