,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X600276.SH,X002475.SZ,X600690.SH,X002304.SZ,X300014.SZ,X600104.SH,X000651.SZ,X600031.SH,X002371.SZ,X000725.SZ,X002241.SZ,X300124.SZ,X600703.SH,X000338.SZ,X003816.SZ,X000063.SZ,X000596.SZ,X000625.SZ,X002129.SZ,X002049.SZ,X000661.SZ,X601877.SH,X002179.SZ,X300142.SZ,X002074.SZ,X000100.SZ,X600741.SH,X600460.SH,X600089.SH,X600702.SH,X000799.SZ,X002236.SZ,X600779.SH,X000157.SZ,X601799.SH,X002414.SZ,X000733.SZ,X002180.SZ,X600884.SH,X600584.SH,X600183.SH,X600522.SH,X002007.SZ,X002008.SZ,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.520433394454318,0,0.00794574459669696,0.0476357920464132,-0.026813085422576,0,0,0,0,0,0,0,0,-0.131444468334144,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0.00726897881874523,0.0616868664686839,0.00581280382507275,0,0,0,0,0,0,0,0.00159166810246497,0,0,-0.00345785793145039,0,0,0,0,4.33680868994202e-19,-0.00144802944214663,0,0,0,0,0,0
X000858.SZ,0.139831828512644,0,0,0.342092667879607,0.141474846018,0,0.0177657781604353,0,0,0,0,0,0,0,0,0,0,0,0,-0.11282240906457,0,0,0,0,0,0.27726311483088,0,0,0,0,0,0,0,0.126884456817411,0.0549322684776816,0,0,0,0,0.0120724583325493,0,0,0,0,0,0,-0.00616370999935591,0,0,0,0,-0.0193458352032124,0.0137724519162904,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.0451573369148081,0.108784571124905,0.293491604735841,0,0,0,0,0,0,0,-0.00579205112782433,0,0,0,0,0,0,0,0,-0.0780100924261001,0,0,0,0,0,0.0683850527248208,-0.00555145746587654,0,-0.0579520097137115,0,0,0,0,0,0.0975351181822998,0,-0.117799515964458,0,0,0,0,0,0,0,0,0,0.00712937040067073,0,0,0,0,0,0
X600809.SH,0,0.120658054897332,0,0,0,0,0.0354591596285405,0,0.134170307202445,-0.0395279315636137,0,0,0,0,0,-0.0636636143738114,0.0111579542310712,0,0,0,0,0,0,0,0,0.140305665467299,0,-0.10302032331465,0,0,-0.159429814313299,0,0.140414277356133,0,0,0.435635823912438,0,0,0,0.00550992985218662,0,0,-0.108350991897368,0,0,0,0,0,0,0,0,0,-0.0676762335403735,0,0,0,0,0,0
X000568.SZ,0,0.0704724922540657,0,0,0,0,0,0,0,0.0198219773995249,0,0,0,0,0,0,0.0905572341229481,0,0,0,0,0.445666065618556,0,0,-0.104496959385736,0.0448695271348066,0,0,0,0,0,0,0,0,0,0,0,0.126636677870642,0,0,-0.154579174231294,0,0,0,0,0,-0.125161821310279,0,0,0,0,0.0273650696509174,0,0,0,0,0,0,0
X600276.SH,0,0,0.0318443036836676,0,0,0,0.096097691302669,4.33680868994202e-19,0,-0.0971187311677797,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.176813080746597,0.0341850361166201,0,0.0370397143515862,-0.349569926833329,0.0358260004409912,0,0.0649726978491131,0,0,0,0,0,0,0,0,0,0,0,0,-0.0959097720338937,0,0,0.0323257433037723,0.151351885669038,-0.103979582119915,0,-0.00750557367626776,-0.0217022524587254,0.0207391564074859,0,0,0,0,0,0
X002475.SZ,0,0.238207951511796,0,1.38777878078145e-17,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0.0920084775978714,0,0,0.181650273234021,0,0,0,0,0.00222884982588761,0,0,0,0,0,0,0,0,0.176603180667385,0,0,0,0,0,0,0,0,0,0,-0.072774224789661,0,-0.0758090041458481,0,0,0.126377766446783,0,0,0,0,0.0208579285417116,-0.0024706239036751,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0.0195071452890479,0,0,0,0,0,0,0.0864233890443163,0,0,0,0,0,0,-0.0728116388164445,0,0.0740084928456694,0,0,0,0,0,0,0,0,0.181954446920319,0,-0.178019483124556,0.031121264199088,-0.00690792341051341,0,0,0,0,0,0,0,0,-0.0296131305987135,0,0.144678411592077,0,0,0,0,0,0.000188396107349225,0,0,0,0,0,0,0
X002304.SZ,0,0.274063089063255,0.0355672608350901,0.196178275952989,0,0,0,0.185267567430876,0,0,0,0,0,0,0,0,0,0.00934890856457798,0,-0.0996603560626553,0,-1.73472347597681e-18,0.0436432253878993,0,0,0,0,0,0.00729534202665216,0,0,0,0,0,0,0,0.0912016999570271,0.0956937061494919,0,0,0,0,0,0,0,0,-0.0424899878591934,0,0,0,0,0.0555406431355786,-0.0452981811257908,0,0,0,0,0,0
X300014.SZ,0,0,-0.339356325891142,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0809825184708581,0,0.0509401017484329,0,0,0,0.0360992604515142,0,0.0553928902817009,0,0.110432435771537,0,0.12279416190162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0446170421993082,0.148833938437032,0,0,0,0.0839532026001745,0,0
