,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X600809.SH,X000568.SZ,X000651.SZ,X002475.SZ,X002304.SZ,X600104.SH,X600690.SH,X600031.SH,X000725.SZ,X300014.SZ,X300124.SZ,X000661.SZ,X000063.SZ,X000338.SZ,X002241.SZ,X600703.SH,X000625.SZ,X003816.SZ,X002371.SZ,X000596.SZ,X002129.SZ,X000100.SZ,X300142.SZ,X002049.SZ,X002179.SZ,X000799.SZ,X600741.SH,X000157.SZ,X600460.SH,X600702.SH,X002414.SZ,X002007.SZ,X002236.SZ,X600584.SH,X601877.SH,X601799.SH,X300146.SZ,X600779.SH,X300003.SZ,X600183.SH,X000800.SZ,X002074.SZ,X000066.SZ,X000977.SZ,X002508.SZ,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0.0892722413060828,0,0.0821889280656985,0.0103794410755087,0,0,0,0,0,-0.016155804149664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00903263039652944,0,0,0,0.0146792987262199,0,0.0383363395180678,0,0,0,0,0,0.122393708534477,0,0,0,0.0634022105081883,0.0499848021537876,0,-0.151475310780081,0,0,0,0.0195358093850818,0,0,0,0.00783691657828951,0,0
X000858.SZ,0,0,0,0.170712260718938,0,0.398222559667907,0,0,0,0,0,0,0,0,0,0,0,0,0.043002635878518,0,0,0,0,0,0,0,0,0,0.0387150837286215,0.148388399664939,0,0,-0.0300119810684848,0,0,0,0,0,0,0,0.0166427980952852,0,0,0,0,0.0468396354040351,0,-0.0510247783351299,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0.0241765691358953,0,0.165062093660202,0,0,0.0253113882155004,-8.67361737988404e-19,0,0,0,0,0,0.0965492397707714,0,0,0,0,0.0275525839883008,0.00931845377045717,0.0365210074149941,0,0.107368809709517,0,0,0.0425716114102221,0,0.0124037996202533,0,0,0,0,0,0,0,0,0,0,0.00657060119689706,0.0554274324964927,0,0,0,0,-0.0132976386734806,-8.67361737988404e-19,0,0,0,0.00774204036702931,0,0
X600276.SH,0,0,0.0522927175615624,0,0,0,0,0.0801849388188277,0.109109622624607,0,0,0,-0.109375092640561,0,0,0,0.0602140905249352,0,0,0,0,0,0.0182880374225498,0,0,0,0.0230093226161423,0.00839999337309128,0,0,0,0,0.0143032494689128,0,0,0,0.071799182191366,0,0.0623895543029978,0,0,0,0,0,0,0,0,0,-0.0530966877973507,0,0,0.154257245257824,0,0,0,0,0.0271428722678888,0,0
X600809.SH,0,0,0,0,0,0.25022232403713,-0.138085044372206,0,0.102167207621445,0,-0.164577634984256,0,0,0,0.276686245641537,0.0158499654626929,0,0,-0.0957857324672204,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.515192934422805,-0.20240766922726,0,0,0,0,0,0,0,0,0,0,0.0195192226642047,0,0,0,0,-0.0350360487748605,0,0,0,0,0,0.0593450147863361,0,0,0,0.0126864593418333,0,0
X000568.SZ,0,0.314405278846601,0,0,0.0144218194971267,0,0,0,0.207360051643585,-0.0876186351904949,0,0,0,0,0,0,0,0,0,0,-0.0321507178389313,0,0.0337530589799878,0.161547565529494,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0641123119383003,0,0,0.0936677606667232,0,0,0,0,0,0,0.107334952476233,0,0.0194793019432302,0,-0.0228334377181101,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0.200585093404828,0,0,0.047620930047748,0,0,0,0,0,0,0,0,0.03939285159184,0,0,0,-0.00957812076060804,0.0123928573666027,0,0,0.142716930194277,0,0,0,0.117924078477285,-0.178158647951627,0,0,0,-0.0648147472979274,0,0,0,0,0,0,0,0,0,0,0,-0.0778566257171673,0.156160946544848,0,0,0,0.0123276397338515,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0496616653640091,0.0178825691128867,0,0,0,0.070743077634537,0.374299515249526,0,0,0,-0.0864529948648255,0.107219973805597,0,-0.0124859737777341,0,0,0,0,0,0,0,0.0935401545617628,0,0,0,0,0,0,0,0,0,0,0,0.0343027606718152,0,0,0,0,0,0,0,0,0,-0.024524289118717,0,0
X002304.SZ,0,0,0,0,0,0.106289468134888,0,0,0,0,0,0,0,-0.0739977067969729,0,0,0,0,0,0.574714706114772,0,0,0,0.0335116152184229,0,-0.0938151019732784,0.0506704493621101,0,0.0259522710025384,0,0,0,0,-0.0186072903834588,0,0,0,0,0,0,0.286263700568357,0,0,0,0,0,0,0,0,0,0,-0.198491076951507,0.192298742421385,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0.0766455904691693,0,0,0,0,0,0,0.0507178080948349,-0.0252907771092818,0,0,0,0,0.0700710845498843,0,0,-0.154731115136052,0,0,0.085144196928789,0,0,-0.0144612818125197,0,0,0,0.0936493296759768,0,0,0,0,0,0,-0.0147262023034849,0,0.0290332379643348,0,0.0470426643524899,0,0,0,0,0,0,0.0190507349349248,0.0599909404884382,0,0,0,0,0,0
