,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X002475.SZ,X600690.SH,X002304.SZ,X600276.SH,X000651.SZ,X300014.SZ,X600104.SH,X002129.SZ,X300124.SZ,X002371.SZ,X000625.SZ,X003816.SZ,X000725.SZ,X000596.SZ,X600031.SH,X002049.SZ,X000063.SZ,X002241.SZ,X600703.SH,X000338.SZ,X002179.SZ,X600089.SH,X600522.SH,X000661.SZ,X300142.SZ,X601877.SH,X002180.SZ,X002074.SZ,X000733.SZ,X600741.SH,X000100.SZ,X600460.SH,X600884.SH,X600702.SH,X000157.SZ,X000799.SZ,X002414.SZ,X002236.SZ,X600584.SH,X600487.SH,X600563.SH,X601799.SH,X000800.SZ,X002007.SZ,X002176.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.388459182068006,0,0.000750144180628635,0,0,0,0,0.0521758164617873,0,0,0,0,-0.062262869581467,0,0,0,-0.0704932739833147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0351854296460593,0,0,-0.00042003388422019,-0.00459493194686295,0,0,0.0337069996499689,0.0172804786691032,0,0,0,0,0,0
X000858.SZ,0,0,0.0745421085312792,0,0,0,0,0.154726931334507,0,0,0,0,0,0,0.0814080748268294,0,0,0,0,0,0,0,0,0,0,0,-0.00798527111485669,0,0,0,0,0.0232826562911268,0,0,0,0,0,0,0.283594702616968,0,0,0,0,0,0,0,0,0,0,0,0,0.020232773571956,0,0,0,0,0,0,0
X600809.SH,0,0,0,0.230519626739869,0,0,0,0,0,0,0,0,0,0,0.15353128454173,-0.0926837475733213,0,0,0,0,0,0,0,0,0,0,0,0,0.00975080215851378,0,0,-0.113175217632053,0.117708034716902,0,0,0,0,0,0.120675798254354,0,0,0,0,0,0,0,0,0,0,0,0.249232519132538,-0.0724978069058045,-5.42101086242752e-20,0,0,0,-0.00401885949381185,0,0
X000568.SZ,0,0.175573768432409,0.167230640234505,0,0,0.0475772164069286,0,0,0,0,0,0,0,0,0,0,0,0,0.0567802523400994,0,0,0,0,0.0197887712116272,0,0,0,0,0.0286034222611103,0,0,0,0,0.0298447632553745,0,0,0,0,0.22291971027873,0,0.0654679990920257,0,0,0,0,0,0,0,0,0,0,-0.0351015157814637,-0.00838862507636792,0,0,0,-0.000690122659705418,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136540291734253,0,0.0369381754160147,0,0.585110782626627,0,0,-0.0798951096053704,-0.0482866843487131,0,0.157478288305899,0,0,0,0.0403208692863846,0,0,0,0,0,0
X002475.SZ,0,0.0992363117491395,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165654724899261,0,0,0,0,0,0,0.419717576810732,0.108603960084129,0,0,-0.129514007502621,0,0,0,0,0,0,0,0,0.0256898848751654,0.0891580611471168,0,0,0,0,0.0936011871113003,0,0,-0.0465695554109966,0,0,0,-0.049829642923483,0,0,-0.078567220158959,0.0418897086470067,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0.0452258132256603,0,0,0,0.192969872725103,0,0,0,0,0,0,0,0,0,0.0432091414952101,-0.138628915745581,0,0,0,0,0,0,0,0.0668419187046378,0,-0.133179811274148,0,0,0,0,0,0,0.0206823354477887,0,0,0,0.135121095043575,0,0.133214826737528,0,0,0,0,0,0,0,-0.0993032428196349,-0.0584303025522484,0,0,0,-0.02174307805222,0,0
X002304.SZ,0,0.337540158946499,0,0,0,0.0848600470359954,0,0,0,0,0,0,0,0.0628304807077634,-0.0164963966128508,0.048042642148782,0,0,0,0,0,0,0,0,0,0,-0.084005023856093,0,0,0,0,0.13082207181161,0,0,0,0,0,0,0.158318874332813,0,0,-0.0623518160873539,0,0,-0.00607357084119104,0,0,0,0,0,0,0,0.0369486334570339,0,0,0,-0.0300084447170284,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0.270118260022563,0,0,-0.389149291377574,0,0,0,0,0,0,0,0,0,0.285552577915351,0,0,0,0,0.053419274178962,0.0391510982372258,0,0,0,0.127697556215578,0,0,0,0,0,0,0,0,0,0,-0.113426508445827,0,0,0,0.0477469642459742,-0.303065803808334,0,0,-0.035903416044382,0,0,0,0.131015115119695,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0597471886821377,0,0,0,0.0667614534297671,0,0,0.105613249113173,0,0.173479375853124,0,0,0,0,0.148495923175823,0,0,0,0,0.0390495325900481,0,0,-0.135574041177564,0,0,0.218534477540804,0,0,0.00218458935698615,0,0,0,0,0,0,0,0,-0.0225419536054336,0,0,0,0.0305159225286237,0,0
