,X600519.SH,X600104.SH,X002415.SZ,X600276.SH,X000858.SZ,X000651.SZ,X002304.SZ,X000725.SZ,X600690.SH,X002475.SZ,X600703.SH,X600031.SH,X000568.SZ,X000063.SZ,X600741.SH,X000338.SZ,X300003.SZ,X600271.SH,X002236.SZ,X002008.SZ,X601877.SH,X300124.SZ,X002456.SZ,X600867.SH,X600809.SH,X600487.SH,X000596.SZ,X000100.SZ,X000661.SZ,X600566.SH,X000625.SZ,X600498.SH,X000977.SZ,X600066.SH,X002294.SZ,X300136.SZ,X000157.SZ,X002179.SZ,X300142.SZ,X002180.SZ,X002007.SZ,X000981.SZ,X300146.SZ,X002241.SZ,X000050.SZ,X002049.SZ,X600522.SH,X000869.SZ,X600779.SH,X600089.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.13965014052241,0.0818484176401811,0,0,0,0,0,0.0137985359450726,0,0,0,0,0,0.0356828825979922,0.0571594005825057,0,0,0.0289427422997836,0,0.267576251959957,0,0.000546338865622541,0,0,0,0,0.064987466641993,0.0303854471527616,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0
X600031.SH,0,0,0.202290543548015,0,0,0,-0.165179229277751,0,0.0844746967057119,0,0,0,0,0,0,0.346253321084042,0,0,0.0872444192334147,0,0,0,0,-0.0125263044746848,0,0.0744047403104681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.193995252053638,0,-0.0527746402808221,0,0,0,0,0,0,0,0.0971598029528418,0.00197750328264726,-0.00955935958862626,0,0,0,0,0,0
X000568.SZ,0,0,0.0838504405537209,0.0431864005813332,0.0446511108360818,0,0.171489490752223,0,0.148050467810766,0,0.0739163631663239,0,0,0,0,0.0535396649684672,0,0,0,0,0,0,0,0,0,0,0.24479676645048,0,0,0,0,0,0,0,0,0,0,0,0,0.101204622298669,0,0,0,0,0,0,0,0,0,0,0,0.014454590883308,0.0163082545267235,0,0,0,0,0,0
X000063.SZ,0,0.39688834718671,0,0,0,0,0,0,0,0,0.333063073470294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207664499000062,0,0,0.132940523911429,0,0,0,0.169673914033739,0.228831278032752,0,0,0,0,0,0,0,0,0,0,0.10076973222543,0,0,0,0,0,0,0
X600741.SH,0,0.453033308489729,0,0,0,0,0,0,0.121987489643658,0,0,0,0,-0.00768937770054126,0,0,0.0995883009463516,0,0,0,0.0908266596242394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0439541295461603,0,0,-0.0751842173100398,0,0,0.115441982699299,0,0,0,0,0,0.0118356084229513,0.010895776091572,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0.55010176288004,0,0,0,-0.0369417292940816,0,0,0,0,0,0,-0.0463617343827203,0.25152321530324,0,0,0,0,0,0.0107870838082188,0.0515949188392286,-0.166427665278739,0,0,0,0,0.1241945414071,0,0,0,0,0,0,0,0,0,-0.033625736900082,0,0,0,0.191579921853082,0,0,0,-0.0229340417058983,0,0,0.0264729531214491,0.0334278454442843,0,0,0,0,0,0
X300003.SZ,0,0,0,0.20214563650402,0,0,0.185832207923949,0.185196393332132,0,0,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0.225996126551636,0,0,0,0,0.196368198127488,0.0100495053945895,0,0,0,0,0,0,0,0,0.0749660290782911,0,0,0,-0.105885706337908,0,0,0.0130001633024225,0,0,0,0,0,-0.0238149616876705,-0.0404588312121645,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130989279956928,0,0.0652528863436566,0,0,0,0,0,0,0,0,0,0,0.245952260361903,0.0541151883022357,0,0,0,0,0,0,0.0371059269250128,0.0493862914057951,0,0,0,0,0,0,0,0,0.639348098282572,0,-0.00250516051786066,-0.0326148712120618,0,0,0,0,0,0
X002236.SZ,0,0,0.857887021669641,0,0,0,0,0,0,0,-0.0133822992841207,0.256319941355658,0,0,0,0,0,0,0,0,0,0,-0.27976944396065,0,0,0.292787333786928,0.100674963952231,0,0,0,0,0,0,0,0,0,0,0,0,0.344102323249234,0,0,0,0,0,0,0,0,0,0,0,0.00326373903970163,-0.0178976961013324,0.265799314106867,0,0,0,0,0
X002008.SZ,0,0.0860599261101517,0.0102970881896223,0.0158005733663768,0,0,0,0,0,0.12567443977397,0,0,0,0.0573506663473095,0,0,0.250406273930379,0,0.241541592330788,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.0106411293172337,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0432855552949294,0.238646053022048,0,0,0,0,0,0.0784063792952149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105238567732222,0.788577869667701,0,0.010680983410921,-0.0273154831659983,0,0,0,0,0,0
X300124.SZ,0,0,0,0.00821473288974807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.119926745712164,0,0,0,0,0,0.0162957788397328,0,0,0,0,0,0,0,0.022430441601851,0.0134707674608355,0,0,0,0,0,-0.143264439512821,0,0,0,0.312620493816161,0,0.048035964395871,0,0,0,0,0.0227556320557496,0.0118012900864033,0.0373737041860667,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0.498093224060397,0.0921154782651759,0,0,0,0,0,0,0,0,0,0.100347352290285,0,0,0,0,0.0111557748314336,0,0,0,0,0,0,0.0730759829892696,0,0,0,0,0,0,0.086139394508167,0,0,0,0.0480304725862587,0.35790259379822,0.0186948010576465,0,0,0,0,0,0.00176801761587238,0.00923292658077622,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0.211690375577516,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.268861776416198,0,0.0647852082466188,0,0,0,0,0,0,0,0.459679550634979,0,0,0,0,0,0,0,0,0,-0.37318259118153,-0.204752267393771,0.323147059624696,0,0,0,0.383625685795443,0,0,0,-0.0761731568808559,0,0.364061321964703,0.0107708326573219,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0.494877747485457,0,0,0,0,0,0.256467523745595,0,0,0,0,0,0.0423215742682685,0,0,0,0,0,0,0,0.0717208750815602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0992469368367484,0,0.339470498145243,0,0,0.0066670503632153,0.0375782804831579,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,-0.11302058548867,0,0,0,0,0,0,0.109141035259717,0.199943064531124,0,0,0,0.0827422287934009,0,0,0,-0.0355196045527487,0,0,0,0,0.321236302614264,0,0.11328750421601,0,0,0,0,0,0,0,0,0,0.147338010039855,0.22893276391686,0,0.160339999616597,-0.0981084773723415,0,0,0,0,-0.0129196062799224,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0.423268524225908,0.0241557609030112,0,0,0,0,0.000482105216323129,0,0,0.0309536861057111,0,0,0.199946876499194,0,0,0,0,0,0,-0.0815002101713124,0,0,0,0,0,0,0,0.162795471475153,0,0.157811660588131,0,0,0,0,0,0,0,0,0,0.0070909292873323,0.0205848545229903,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.370573033332586,0,0,0,0,0,0.0265390784854848,0.0283981957358612,0,0,0,0.0175193369258821,0,0,0,0.0673771958785468,0.00821844633341007,0,0.112776970908607,0,0,0,0,0,0,0,0.00128870676756722,0,-4.33680868994202e-19,0,0,-0.00453658463541438,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.014634133550165,0,0,0,0,0,0
X000661.SZ,0,0,0,0.0361935879546831,0,0,0,-0.602901353523305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0565568463180194,0.31821768536538,0,0,-0.0267151810573202,0,0,0.487322544915284,0,0,0.19442099922308,0,0,0,0,0,0.162562467823613,0,0.0563021893782651,0,0,0,0,0,0,0,0.0693053696668759,0,0,-0.0141839859953666,0.018181378390083,0,0,0,0,0,0
X600566.SH,0,0,0,0.141531539989268,-0.213413485971922,0,0,0,0,0,0,0,0,0,0,0,0.263415288838129,0,0,0,0,0,0,0,0,0.0243287707329567,0,0,0.150533584324073,0,0,0,0,0.267989801413851,0,0,0,0,0.0920725763252448,0,0,0,0,0,0,0,0,0.197025684285745,0,0,0,-0.0141731437073288,-0.0171548717498092,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0464231452916105,0,0,0,0,0.158278553869626,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0411978037651719,0,0,0.286477040834905,0,0,0.0372300328931233,0,-0.118543842030054,0.127249722530271,0,0,0,0.0416798895189737,0,0,0,0,0,-0.00528252876478937,-0.0135900770520082,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,-0.0872438742734133,0,0,0,0,0,0,0.0273582094003116,0,0,0,0.0933408839019677,0,0.043280198876701,0,0,0,0,0,0.430771171377069,0,0,0,0,0,0,0.164888381564749,0,0,0,0,0,0,0.0504078068055063,0.0997270059093696,-0.0581602902928438,0,0,0,0.12711874590727,0,0.252337227629711,0,0,0,-0.00964521221994195,0.0164281197228875,0,0,0,0,0,0
X000977.SZ,0,0,0.0434122462090936,0,0,0,0,0,0,0,0,0,0,0.132643724982277,0,0,0,0.0661736694830143,0,0,0,0.126707549318403,0,0,0,0,0,0,0,0,0,0.611533057220284,0,0,0.292896757719221,0,0,0,0,0,0,0,-0.105891970148242,0,0,0.0225027889609551,0,0,0,0,0,-0.0317532936587421,-0.037790383105165,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0.0137181185153263,0,0,0,0.294522747422135,0,0,0.135505182690056,0.152771364601577,0,0,0.186959708325073,-0.126936095104334,0,0.0520165337623643,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00617413535300666,0,0,0,0,0,0.172215612846756,0.0487344308603706,0.0388455981627474,0,0,0,0,0,0
X002294.SZ,0,0,0,0.27883473202018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0596039832562854,0,0,0,0,0,0.106576506896645,0,0.0401697207530964,0.147732891760937,0,0,0,0,0,0.215545940951182,0,0.0907816010407615,0,0,0,0,-0.147395308003891,0.180735962375239,0,0.0622556667869287,0,0,0,-0.0162439848379362,0,0,0,0,0,0
X300136.SZ,0,0,0.102636024989546,0,0,0,0,0,0,0,0,0,0,0.090604136351202,0,0,0,0.00841812392913522,0,0,0.0718295534504115,0,0,0,0,0.177476991626674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19859154809731,0.445538704148728,0,0.180135499241775,0,0,0,0,0.0487402413485898,-0.00575605355211271,-0.0300882553542383,0,0,0,0,0,0
X000157.SZ,0,0,0,-0.000235893322051932,0,0,0,0.0693666509836592,0,0,0,0.0119729224408033,0,0,0,0,0,0,0.0401114613798909,0,0,0,-0.00829099236397817,0,0,0.0419633039325118,0,0,-0.0133911681817236,0,0.0401020582853447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130134711475945,0,0.00856811593291774,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0183963914444859,0,0,0,0,0,0,-0.0575198598124481,0,0,0,0,0.276657429177217,0,0,-0.119042502843757,0,0,0,0,0,0,0,0,0,0,0,0.110934243068775,0.0870238285545687,0,0,0,0.0013048214832237,0.044642051174916,0,0,0,0,0,0
X300142.SZ,0.0982643135514992,0,-0.131113614232539,0,0,0,0,0,0.161991145318882,0,0,0,0,0,-0.241972852267359,0,0,0,0,0.0238204648268096,0,0,0,0,0,0,0,0,0.655351849090205,0,0,0,0,0,0,0,0,0,0,-0.121058885906442,0.0258659001660016,0.200455966007779,0,0,0,0,0.221039471503042,0.114368345222062,0,0,0,0.00904336571098153,0.00684058000087616,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,-0.0304155934685102,0,0,0,0,0.120742844956941,0,-0.260065111965372,0,-0.00197765719768923,0.0762077846965783,0,-0.0572922469065792,0,0,0,0,0,0.22754039818705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.345055928391478,0,0,0,0.48241267336528,0,0,0,0,0,-0.0195466384529255,-0.0536178412534494,0,0,0,0,0,0
X002007.SZ,0,0,0,0.28538606725528,0,0,0,0,0,0,0,0,0,0.10656768757525,-0.0387294074769455,0,0,0,0.0411395469521944,0,-0.0917532207403746,0,0,0.1534718677471,0,0,0,0,0.382428097751101,0,0,0,8.67361737988404e-19,-0.142307986162896,0,0,0,0,0.114638558666474,0,0,0,-0.167193976610907,0,0,0,0,0,0,0,0,0.00181344535070333,0.0149312242764781,0,-0.269117272209141,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105131827569919,0,0,-0.0738159007519073,-0.0174544180582896,0,0,0,0,0,0,0.0898724709920747,0,0,0,0.152841714853413,0,0.137624454456632,0,0,0.195759025865228,0,0,0.162484873486325,0.136248689579415,0,0,0,0,0,-8.67361737988404e-19,0,0,-0.0886824894970501,0,0,0.0054910295202785,-0.0359077951221384,0,0,0,0,0,0
X300146.SZ,0,0,0,0.0221426265778084,0,0,0,0,-0.0185050051493763,0,-0.0507118853728281,0,0,0.067944020067857,0,0,0,0.0413277864818779,0,-0.0633924805787393,0,0,0,-0.152727006376781,0,0,0,0,0.257152198143982,0,0,0,-0.101737586765862,0,0,0.0397223679701281,0,0,0,0,0.12001983889491,0,0,0,0,0,0,-0.0545697634783887,0,0,0.0149244928419459,-0.055473635038862,0.07478762748985,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00920176101747913,0,0,0,0,0.00526915023023657,0,0,0,0,0,0.0106214074380105,8.67361737988404e-19,0,0,0,0.0443140721451892,0,0,0,0,0,0.298431162667436,0,0,0,0,0,0,0,0,0.0912019959165193,0,0.370374618250081,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0.207145636509996,0,0,0,0,0,0,0,0.240124420539506,0,0,0,0,0,0,0.124260436935261,0,0,0.205708445495741,0,0,0,0,0,0,0.0510184380997936,0,0,0.0585448198998651,0,0,0.0898669559637977,0,0,0,0,0,0,0,0.0270017056681807,0,0,0,0,-0.0119286738946243,-0.0283405928156955,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0.280978625245675,-0.17520556542145,0.128776719885001,0,-0.034064415083972,0,0.0365741187748089,0,0,0,0,0,0,0.160875010132177,0,0.315602225107468,0,0,0,0,0,0,0,0,0.0106185931972749,0.137739332285377,0,0,0,0,0,0,0.146333773167547,0,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,-0.0226555684893248,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0.0931830602725559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220342959194976,0,0,0,0,0,-3.46944695195361e-18,0.0408482014847445,0,0,0.0527221465679932,0,0,0,0,0,0.000742367674657064,0,0.332257309605523,0.107696713600889,0,0,0.0159269628783208,0.185105479216352,0,-0.0659289863404973,0,-0.00612954199214169,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0.0625142206019818,0,0.241506425825589,0,0,0,0.121485843762777,0,0,0,0,0,0,0,0,0,0,0,0.232740433082909,0,0.00443635839002629,0,0,0.011040375912132,0,0.0601261578067072,0,0,0,0.0936840322789113,0,0,0.0227401089208268,0.108696458725169,0,0,0,0,0,0,0,0,0,0,0,-0.0080798836120299,0,0,0,0,0,0,0
X600779.SH,0,0,0,0,0.232571029433074,0,0,0,0,0.14252860037826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119245184271313,0,0,0,0.034229932268721,0,0,0,0,0,0,0,0,0,0,0.0132320685576245,0,0,0,0,0,0,0,0,0,0,0,-0.0166875761682966,-0.0352615945681998,0,0,0,0.0942103898837434,0,0
X600089.SH,0,0,0,0,0,0,0,0.0303283025390789,0,0,0,0,0,0,0,0,0,0.0962925139126364,0.0348964110022632,0,0.239293694634449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0366105728917287,0,0,0.184730905163824,0,0.0388574937385737,0.157703095435969,0,0,0,0,0,0,-0.00477760845916816,-0.022728384807037,0,0,0,0,0,0
Change_TY3M,0,0,0,0.0378823835440905,0,0,0,0,0,0,0,0,0,-0.11128167044542,0,0.12569020553418,0,0,0,0,0,0.527008067749258,-0.189846402345659,0,0,0,0,0,0,0,0,0,-0.134874370324582,0,0,0,0,0,-0.0398528503136315,-0.168370864297645,-0.0508860039375448,-0.0553521142336269,0,0,0,0,0,0,0,0,0,-0.0161426591474872,0.00606924102031814,0,0,0,0,0,0
Slope,0,0,0,1.06009098380144,0,0,0.396260325638432,0,0,-6.93889390390723e-18,0,0,0,0.949262482747222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.49130740880175,0,0,0,-1.70410625085407,3.29715226474549,0,-0.0637316070418025,0,0,0,0,0,0,0,0,0,-0.0456228472754936,0,0,0,0,-0.547238463489203,0,-0.298846940199931,0,0,0,0,0,0
TED,0,0,0,0.194526446830391,0,0,0,0,0,0,0,0,0,1.19174957536046,2.24819853025113,0,0,0,0,0,0,0,0,0,0,0,0.322425660148067,0,-0.388815557249506,0,0,-6.93889390390723e-18,0,0,0,-0.0284162905647935,0,0,0,0,0.244380835713609,-0.732406356474833,-0.0354941628624403,0,0,-2.05106143284315,0,0.21817550932594,0,0,0,-0.330513586966059,0,0,0,0,-1.85714048741227,0,0
RealEstate_excess,-0.0417976959844234,0,0,0,0,0,0,0,0,0,0,0,0,0.101940420020682,0,0,0,-0.0279085629732148,0.0208597554755486,0,0,-0.172978571798766,0,0,0,0,0,0,0,0,0,-0.14628294959354,0,0,0,0,0,0,0,0,0.0889864216708922,0,-0.0236605401428027,0,0,0,0,-0.0501923401433462,0,0,0.016633185194779,0.00576244342147996,0.00313805542820684,0,0.238535837289466,0,0,0,0
MKreturn,0,0,0,-1.73472347597681e-18,0,0,0,-0.0675384604416129,0,0,0,0.01782524979166,0,8.67361737988404e-19,0,0,-0.000518684620461844,-0.0284507928841749,0,0.0558344709291502,0,-0.0776630898875479,0,0,0,0,0.0573711708042575,0,0,0,0,0,0,0,-0.0546596835501733,0,0,0,0,0.0260841846562721,0,0.0287320878974759,0,0,0,0,0,0,0,0,0.0973970518552003,0.0038961029241533,-0.00186870516113586,0.556281318216236,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,-0.00148724446887151,0,0,0,0,0,0.000279896442619543,0,-0.00166636918973327,0,0,0,0,0,0,0.000167074800609804,0,-0.0026457670888483,0,0,0,0,0,0,0,0.00133528209635564,0,0,0,0,0,0.00174117906006241,0,0,0,0,0,0.00622050247450306,0,0,0,0,0.000873344277483117,-0.00314069124215633,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,-0.105410535723772,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013721838817421,0,0,0.309891031147597,0,0,0.0299554828056431,0.212931000862351,4.33680868994202e-19,0,-0.0220654587188377,-0.0348493665393254,0,-0.395488841736733,0,4.33680868994202e-19,0,0,-0.0972778275362635,0,0,0,0.0840691458567735,0,0,0,0,0,0,0,0,0,0,-0.0678277268403387,0.00459406692369279,-0.0957975091156684,0,0.0282046617481831,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00349953897264708,0.0108544143890622,0,0.00860954110203492,0,0,0,0.0052236240982479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0108947297090725,-0.00649464649264416,0,0,0,0,-0.00818903796774438,-0.00132013204267052,0,0,-0.00280624105194421,0.00650008664820384,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,-0.00052062189840376,0,0,0,0.0028911399301077,-0.00755602242088813,0,0,0,0,0,0,-0.00363316366157139,0,0,0,0,0.00310063110060192,0,0.00624674708746249,0,0,0,0,0,0,0,0,0,0.00124630157514116,0,-0.0103073825486182,0,0,0,0,0,0,0,0,0,0.0110755881403655,0.000403939202881187,0.0064482074756262,0,0,0,0,0,0
