,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X600276.SH,X002475.SZ,X600690.SH,X002304.SZ,X600104.SH,X000651.SZ,X000725.SZ,X300014.SZ,X300124.SZ,X600031.SH,X002371.SZ,X002129.SZ,X003816.SZ,X002049.SZ,X002241.SZ,X000338.SZ,X000063.SZ,X600703.SH,X000596.SZ,X002179.SZ,X300142.SZ,X000625.SZ,X601877.SH,X600089.SH,X000100.SZ,X600460.SH,X000661.SZ,X600741.SH,X002180.SZ,X600884.SH,X000733.SZ,X600522.SH,X000157.SZ,X002074.SZ,X600702.SH,X002236.SZ,X000799.SZ,X600563.SH,X600584.SH,X002008.SZ,X600779.SH,X000800.SZ,X002414.SZ,X000977.SZ,X600183.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.323111900225993,0,0,0,0,0,0.176139882936203,0.132037949268836,0,0,0,-0.0165415812306249,0,0,0,0,0,0,0,0,0,0,0.0808781373231756,0,0,0,0,0,0,0,-0.0537243980481441,0,0,0,0,0,0,0,0.0211218622841215,0,0,0,0,0,0,0,0,0.0199263728212904,0,0,-0.0165320651773263,-0.0150792320641211,0,0,0,-0.0452891709479089,0,0
X000858.SZ,0,0,0,0,0.195371975887136,0,0,0.168530445821299,0.0736857509158646,0,0,0,0,0,0,0,0,0,0,0,0,0.096522724962536,0,0.054094843154798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040506398949767,0,0,0,0,0,0.022592394721788,0,0,0,0,0,0,-0.000158777516236989,0.0150376845859596,0,0,0,0.0138449001015157,0,0
X002415.SZ,0,0,0,0.0977716992272292,0,0,0.116084409827628,0,0,0,0,0,0.0461745042705571,0.00829180887172901,0,0,0,0,-0.0161123726627249,0,0,0,0,0,-0.0106920291533895,-0.0436016319543913,0,0,0,0,0,0.0359010593493986,0.0941512797648636,0.0660418047805696,0,0,0,0,0,3.46944695195361e-18,0,0.0122658977383167,0,0,0,0,0,0,0.230122813052105,0,0,3.46944695195361e-18,0.00691129572869597,0,0,0,0.0240699082146027,0,0
X600809.SH,0,0.144439919008307,0,0,0.171642111752423,0,0,0,0,0,0,0,0,0,0,0.0461462021781305,0,0,0,0,0,0,0,0.128386847110103,0,0,0,0.0987854108278926,-0.266668330156066,0,0,0,0,0,0,0,0,0,0,0.305189404355206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00307805883502096,0,0
X000568.SZ,0.290224633583588,0.205277970584039,0,0.0166840208877326,0,0,0,0,0,0,0,0,0.0233455031499496,0,0,0.0688062243193931,0,0,0,0.0495489437068365,0,0.0547982342412332,0,0.167849202465049,0,0.00570185171653297,0,0,0,0,0,0,0,0,0,0.0162269696204442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00378532791015877,0.0442861930639263,0,0,0,0,0,0
X600276.SH,0,0,0,-0.0566199313583838,0.0738783380006313,0,0,0.208042381902162,0,0,0,0,0,0,0,0,0,0,0,0.102444451444752,0.116654686649103,0.168143768878865,0,0,-0.035830191281544,0.0392348379979352,0,0,0,0,0,0.133331235288393,0,0.0377406311023242,0,0,0.00943318938615211,0,-0.0942004255603525,0,0,-1.38777878078145e-17,0,0,0,0,-0.0340869669743012,0,0,0,0,0.0223228711308068,-0.0404726922314524,0,0,0,0,0,0
X002475.SZ,0,0,0,-0.14301347738484,0.195295028004459,0,0,0,0,0,0,0,0.0430895138909975,0,0,0.266805980304507,0,-0.0872336724222391,0.0531922053743627,0.371452171828941,0,0,0,0,0,0,0,0,-0.0925977142620974,0,0,-0.0338139289861009,0,0,0,0,0.121922748354945,-0.111252779489643,-0.117843498148565,0,0,0,0,0,0,0,0,0,0,0,0,-0.0320220857965206,0,0,0,0,0,0,0
X600690.SH,-1.73472347597681e-18,0.141776818253748,0,0,0,0.0649202407602032,0,0,0.00790462505375487,0,0,0,0,0,0.156434659264021,0,0,0,0,0.0588127866907813,0,0,0,0.171379454855888,0,0,0,0,0,0,0,0,0,0,0,0,0.0915488177288813,0,0,0.038749631202025,0,0,0,0,0.11759421383147,0,0,0,0,0,0,0,-0.0123891041473049,0,0,0,0,0,0
X002304.SZ,0.154610288883339,0,0,0.00899670646777455,0,0,0,0,0,0,0,0,0,0.252111545153979,0,-0.0909380102867482,0,0,0,0,0,0,0,0.252228251030564,0,0,0,0,0,0,0,0,0.236264321077312,0,0,0,0,0,0,0.186234579844959,0,0,0,0,0,0,0,0,0,0,0,-0.0111649627153153,0,0,0,0,0.000379994197750918,0,0
X600104.SH,0,0,0,0,0,0,0,0,0.0644865251609297,0,0.0922619981716623,0.146422564446075,0,0,0,0,0,0.129591691407847,0,0,0.0369384186817426,0,0,0,0,0,0.064722257253829,0,0,0,0,0,0,0,0,0,0.0289415881864307,0,0,0,0,0,0.0295219730335401,0,0,0,0,0,0,0,0,0,0.000618539682370691,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.0325453604281046,0,0,0,0.0639645138516408,0,0,0,0,0.0552248619268462,0.17567054414364,0,0,0.121763212184453,0,0,0,0.0138224892134894,0,0.042308071154896,0,0,0,0,0,0.1984056224591,0,0,0.0349897972620753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0305459045635126,0,0,0,-0.0347873528687389,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0350649926856949,0,0,0,0,0.0998564873766137,0,0,0,0,0,0.237305385837347,0,0,0.24518181222292,0,0.030773642413572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10953121986459,0.0079660472219998,0,0,0,-0.00643682405846404,0,0,0,0,0.0150635240572904,0,0
X300014.SZ,0,0,0,0,0,0,0.119251429334386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0259895400564877,0,0,0,0,0,0.195211291186143,0,0,4.33680868994202e-19,0,0,0,0.702954286672015,0.00781501547675233,0,0.188800918199467,0,0,0,0,0,0,-0.170645489878281,0,0,0,-0.0339424502604559,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0.0434274844959118,0,0,0,0.345872953392831,0.14430893025584,0,0,0,0,0,0,0.128350655621694,0,0,0,0,0,0,0,0,-0.299694025785694,0,0,0,0,0,0,0,0,0,0.302532562057661,0,0,0,0,0,0.399602830470137,0,0,0,-8.67361737988404e-19,-0.0663943192599997,0,0,0,-0.0404545129312325,0,0
