,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600809.SH,X600276.SH,X002475.SZ,X600690.SH,X000651.SZ,X002304.SZ,X600104.SH,X300124.SZ,X003816.SZ,X000725.SZ,X000625.SZ,X000596.SZ,X002371.SZ,X000063.SZ,X600031.SH,X000338.SZ,X300014.SZ,X002179.SZ,X002129.SZ,X600703.SH,X000100.SZ,X600089.SH,X002236.SZ,X600372.SH,X002049.SZ,X002241.SZ,X600741.SH,X000661.SZ,X000157.SZ,X600584.SH,X600522.SH,X601877.SH,X601799.SH,X000977.SZ,X002007.SZ,X000800.SZ,X002074.SZ,X600183.SH,X002463.SZ,X002028.SZ,X300142.SZ,X600702.SH,X002223.SZ,X000066.SZ,X000921.SZ,X002180.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.142595601570646,0,0.0803751569638086,0.155953748340562,0.00644443226827915,0,0.073907858654355,0,0,0.30780024072786,0,0,0,0,0,0,-0.023965070593667,0,0,0,0.183884741628654,0,0,0.0270447822082524,0,0,0,-0.155607275463735,0,0,0,0,0,0,0,0.166905457095157,0,0,0,0,0,0,0.0943922271731963,0.0199358214817969,0,0,0,0,0.0721341076467312,0,0.0276536092100318,0.00725847133227817,0,0,0,0,0,0
X000858.SZ,0.104176524938142,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114492117695712,0.232913387251143,0,-0.0672292959494194,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,-0.118039200322474,0,0,0,0,0,0,0,-0.132832739820237,0.0615087580434839,0,0,0,0,0,0.0364262080129939,0.089775714186815,0.131679647242712,0,0,0,0.0614996458173153,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0.029545991476311,0.0657434366699969,-0.14561932224155,0,0,0,0,0,0,0,0,0.108736969413882,0.0605557166536042,0.0636636491166074,0,0,0,0,0,0.0566629767252941,0,0,0,0.142601518565261,0,0,0,0,0,0,0,0,0,0,0.0441655379971637,0,0,0,0,0,0,0,0.0997857482271372,0,0.0503862854618103,0,0,0.0591071626433095,0,8.67361737988404e-19,0,0,0,0,0,0
X000568.SZ,0.379796696605605,0,0,0,0.330793782978764,0.0382084082789433,0,0,0.0707763517422504,0,0,0,0,0,4.11723418637325e-05,0.206831029810981,0,0.0419420956478689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00747758912042557,0,0,0,0,0,0,0,0,0.0103650427390482,0.0108097065002287,0,0,0,0,0,0
X600809.SH,0,0,0,0.601215295625609,0,0,0.15417859876748,0.0569081925630598,0,0,0,0.0653980156802159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0411399219137986,0,0,0,0.00894616688469942,0,0,0,0,0,0,0,0,0,0,0,0,0.0323116872230564,0,0.0490076927511339,0,0,-0.110696581901356,-0.151250595035865,0,0.0437414717466192,-0.0724693567438306,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.402350946415042,0,-0.20502664931618,0.0425028061805248,0,0,0,0,0.229697795686623,0,0,0,-0.0930612841966081,0,-0.21243556370419,0,0,0.382190749691069,0,0,0,0,0.0913089780069452,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0464944962187481,0,0,0.252479879535637,0,0,-0.0408427329352355,0.0350370403730704,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0.21502934140183,0,0,0,0,0,0,0,0,0,0.0541329794545226,0,0,0.28769603890343,0,0,0,0,0,0,0,0,0.0224700584038992,0,0,0.026237121575996,0,0,0,0,0,0,-0.0738454970680377,-0.150373849535215,0,0,0,-0.0152230691912007,0.328316165263066,0.0702028641524988,0,0,0,0.0394788620875201,0.109029866152455,0,0,-0.116269860394016,0.132420815143212,0.190704656459321,0,0,0,0,0
X600690.SH,0.0682369863613343,0,0,0,0.0727366974502772,0,0,0,0,0,0,0.00808891150625681,0,0,0.0284223107544226,0,0,0,0.139810096245279,0.0684286675709766,0.0193441410258539,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0523118627591122,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.00303787240351458,0,0,0,0,0,0
X000651.SZ,0,0.0567229489120709,-0.0626788034381928,0,-0.0640692692699426,0,0.172020565855014,0,0,0,0,0.171881932099117,0,0,0,0,0,0,0.25468679952273,0,0,0,0.0307897539162232,-0.0957727667581925,0,0,-0.0726006960848431,0,-0.0198915965930646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131621407413839,0,0,0,0.0547167945869764,0,0,0.029465060025217,-0.0725285501307979,0,0,0,0,0,0
X002304.SZ,0.11875685731451,0.0128851395721813,0,0.406277533073115,0,0,0,0,0,0,0,0,0,0,0.117151713711302,0,0,0.0718450128412443,0,0,0.0512101511398905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.19600351730185,0.0201417047876629,0,0,0.117637505297723,0,0,0,0,0,0.00885004460570852,-0.0141713067406224,-0.119288815375314,0,0,0,0,0
