,X600519.SH,X600104.SH,X000651.SZ,X000725.SZ,X002415.SZ,X000625.SZ,X000063.SZ,X000858.SZ,X002304.SZ,X600276.SH,X600690.SH,X600031.SH,X000100.SZ,X600372.SH,X600271.SH,X600118.SH,X000338.SZ,X002129.SZ,X000157.SZ,X600703.SH,X600089.SH,X002241.SZ,X600741.SH,X600177.SH,X002236.SZ,X002292.SZ,X600582.SH,X600066.SH,X000800.SZ,X601877.SH,X300124.SZ,X600060.SH,X002475.SZ,X600839.SH,X000977.SZ,X000581.SZ,X000623.SZ,X000869.SZ,X002456.SZ,X002294.SZ,X002465.SZ,X000559.SZ,X000568.SZ,X600435.SH,X000550.SZ,X002007.SZ,X600867.SH,X300003.SZ,X300146.SZ,X600498.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0,0,0.020407564301231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0075325774045522,0,0.100486452766902,0.134034001438645,0.077859155212441,0.0223258030744833,0,0.0616493543808139,0,0,0.0335380248212414,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,-0.0125600339946083,0,0,0,0,0,0,0
X600031.SH,0,0,-0.028283585532738,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0208856678509046,0,0,0,0,0.393236108078142,0,0.125995751360007,0,0,0,0,0,0,0.0482655687758455,0.0710726268700218,0.0317194680529174,0,0,0,0,0.016711409335501,0,0,0,0,0,0,0.0366128468741944,0,0,0,0,0,0,0.0683287286718777,0,0,-0.0163858039626738,0.0366533428021211,0,0,0,0,0,0
X000100.SZ,0,0,0.0113278216366832,0,0,0,0.0458853347025384,0,0,0,-0.0291432998777134,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0161705795809274,0,0,0,0,0,0,0.27864001386589,0,0,0,0,0,0,0,0,0,0.023852583120984,0,0.0849355089475967,0.134374304999819,0,0,0,0,0.148905529788756,0,0.00671741588550684,0.0400083177412224,0,0,0,0,0,0
X600372.SH,0.0448159152898049,0,0,0.0418053617431212,0,0,0,0,0,0,0,0.313608311718337,0,0,0,0.0673043827090179,0,0,0,0,0.0510564104090215,0,0,0.0539941835029283,0.0340891073059219,0.0466562881553878,0,0,0.0296058929023574,0.0222669200220068,0,0,0.10421021462261,0,0.0309411207587646,0,0,0,0,0,0,0,0.0920245330872273,0.00740265913057749,0,0,0,0,0.0289367162993979,0,0,0.00228157844257267,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0.243229043799787,0,0,0,0,0,0,0,0,0,0,0,0,-0.0771799334381758,0,0,0,0,0,0,0.198147510783727,0,0,0,0,0,0.126247049505381,0,0,0,0.134593354153101,0,0,0,0,0,0.047830790958174,0,0.0742133875618161,0.181253267274507,0,0,0.0804667792460695,0,0.0101257747266859,0,0,0,0,0,0,0,0,0,0
X600118.SH,0,0,0,0.186984359587137,0,0,0,0,0.0549917958057244,0,0,0,-0.0371341077961275,0.104692134840011,0,0,0,0,0,0,0,0,0,0,0,0,0.230656577850077,0,0,0,0.119370348290742,0,0.018873877355843,0,0,0,0,0,-0.16348488764352,0,0,0,0.00172841215569314,0.30766891396624,0,0,0,0,0,0,0,-0.0500327382561418,1.0842021724855e-19,0,0,0,0,0,0
X000338.SZ,0,0,0.0826510299363598,0,0,0,0,0,0,0,0,0.0748141466938049,0,0,0,-0.0016822548402814,0,0,0.180263576079224,0,0,0,0,0,0,0,0.00924751374394087,0,-0.0146719477252873,0,0,0.0467324899605211,0,0,0,0,0.0598028931268213,0.14312745815274,0,0,0.0746396702099787,0,0,0,0,0,0,0,0,0,0,0,0.015337590428395,0,0,0,0,0,0
X002129.SZ,0,0.232581981104279,0,0,0,0,0.178478947301099,0,0,0,0,0,0,0,0,0,0,0,0,0.265453895227012,0,0.191604702886327,0,0.0137351373439694,0.00613290671390009,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.0625677664012323,0,0,0,0,0,0,0.0422520442272806,0,0,0,0,0,-0.0486442771085852,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0.00162987770403543,0,0,0,0,0,0,0,0.554418388271389,0,0,0,0,0.0960645278135828,0,0,0,0.0390995952884566,0,0.0190032174626173,0,0,0,0,0,0,0,0,0.0362799801815065,0,0.159207978660355,-0.0292967194974893,0,0,0,0.0237811467798905,0,0,0.0724237444025241,0.00644185382336267,0,0,0,0,0,0,0,0,0.00126601041887793,0.0121090213245063,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0.0980175580316493,0,0,0,0.101821805087557,0,0,0,0,0,0,0,0,0,0,0.115296897656651,0,0,0,0,0,0.0228056265874611,0.18626277305678,0.143245109220292,0.00211451420851876,0,0,0,0,0,0,0,0.0158167533172615,0,0.12986669107087,0.0840126761742718,0,0,0,0,-0.00902728040717233,0.00316363758810466,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,-0.0353719805985949,0,0,0.146682598078081,0,0.132691361226291,0,0,0,0,0.481306155453774,0,0,0,0,0,0.0380366133144197,0,0,0,0,0,0,0,0.0624754198594221,0,0,0,0,0,0,0,0,0,0,0.0286146108661204,0,0,0,-0.0610466855597812,0,0.000264787979944049,0,-0.00329475740752707,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0783720462078885,0,0,0,-0.0385363879965481,0,0.0747064512655964,0,0.0535587423670125,0,0,0,0,0.274749222217769,0,0,0,0.0269666002329763,0,0,0.0532838938267118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097130898235984,0,0,-0.00902648726834405,-0.0214628404203339,0,0,0,0,0,0
X600741.SH,0,0,0,0,0.132474740858031,0,0.0857356310854013,0,0,0,0,0,0,0.0307840448534756,0,-0.307820962086211,0,0.0448644421504066,0,0,0.0162476941279981,0,0,0,0,0,0,0,0.1118238704573,0,0.202903112299076,0,0,0.0305788288642341,0,-0.0307991788275746,0,0,0,0,0,0,0.048087737480827,0,0,0,0,-0.0152351519109276,0,0,0,0.0244342978687391,0.0422676941730235,0,0,0,0,0,0
X600177.SH,0.270882421453387,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0532977350208958,0,0,0.00198812134119532,0,0,0,0,0,0,0,0,0,0,-0.0648003403823305,0,0,0.0385375753222333,0,0,0,0,0,0,0.112812367716501,0,0,0,0.0529504487314861,0,0.03135921092985,0.102937228717488,0,0,0,0.0919037255329561,0,8.67361737988404e-19,0.00412178311711702,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.25290805715305,0,0,0,0.273676994433955,0,0,0,0,0,0,0.0291017037673295,0,0,0,0.0706687883609539,0,0,-0.0917143026392612,0,0.0254359065191079,0,0.047282029041054,0,0.0450068687180628,-0.098016720529308,0.05069077820407,0,0,0.0302381743996102,0,0.115000645511926,0,0,0,0,0,0,0,0.169572500318056,0,-0.00593543082506814,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28259769517654,0,0,0,0,0,0,0.0813777458879648,0,0,0.144382239291473,0,-0.127415718282269,0,0,0,0.0713495291745456,0,0,0,0,0.121720129577762,0.04407501392194,0.212185241558637,0,0.0887699979497992,0,0.00439073592179803,-4.33680868994202e-19,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130826445076367,0,0.0859930426608532,0,0.0162121829817095,0,0.319666995220465,0,0.0878887863828681,0,0,0,0,0.0588529221677578,0,0,0,0.0600921263706112,0,0.0393294801009715,0,-0.0565515564768717,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0.0742874304415587,0,0,0,0,0,0,0,0,0,0,0,0,0.0403285046803887,0,0,0.0347633315480073,0,0,0,0,0,0,0,0.0322380610203263,0,0,0.0395543113312328,0,0,0,0,0.196674528131738,0.139522248933042,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0.00143749173978227,0,0,0,0,0,0
X000800.SZ,0,0,-0.081477402587759,0,0,0,0,0,0,0,0,0,0,0.131267325717699,-0.15817964083238,0,0,0,0,0,0,0,0.0856825726285497,-0.0134336978733549,0,0.00440175345334463,0,0,0,0,0,0.124601360442754,0,0,0,-0.25085535957569,0,0,0,0,0,0,0,0,0.261732539822406,0,0,0.0170794469920436,0,0,0,-0.0397440162558736,0.039116722751803,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0.0741869573338229,0,0,0.0975001337656903,0,0.0503453539837112,-0.0206756743962053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406375928240277,0,0,0,0,0,0,0,0.00215149644538758,0,0,0.0395237787787624,0,0.107292514313041,0,0,0,0.0904844255377413,0,0,0,-0.066003636565433,-0.0767838927048303,0,0,0,0,0,0
X300124.SZ,0,0,0,0.12302235958964,0,0,0,0,0,0,0,0,0,0,0,0.215174276280756,0,0.161097458018729,0,0,0,0,0,0,0,0,0.0305395443504474,0,0,0.228198513094163,0,0.101110142338681,0,0,-0.0277124882355466,0,0.011011853114649,0,0.047978312038898,0,0,0.0517752662811755,0,0.107342028842947,0,0,0,0,0,0,0,-0.0232770100204482,0,0,0,0,0,0,0
X600060.SH,0,0,0,0,0,0,0.00705646677825836,0,0.138191750687325,0,0.0643947960978776,0,0.184331622200975,0,0,0,0,0,0,0,0,0,0,0,0,0.0543195074674568,0,0,0.0335655200041329,0,0.0831856582540768,0,0,0.0957198095143204,0,0,0,0,0.147573111426693,0.0121102679973587,0,0,0,0,0,0,0,0,0.199899719269656,0.222780951563888,0,0.0070103856664772,-0.0260277446577477,0,0,0,0,0,0
X002475.SZ,0,0,0,-3.46944695195361e-18,0.231210879944803,0,0,0,0,0,0,0,0,0,0,0.0909887514382391,0,0,0,0,0,0,0,0,0.049733313771831,0,0.135547321835231,0.0634244566391321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0649533757916586,0,0,0,-0.00361687694814881,0,0.072852808288858,0,0.0180699224884368,0,0,0,0,0,0,0
X600839.SH,0,0,0,0.123094069795765,0,0,0.103752438475743,0,0,0,0,0,0,0.0309935592622035,0.308556790158076,0.192386738061124,0,0,0,0.107007707297885,0.0753654180248964,0,0.120276815006749,0,0,0,0,0,0,-0.061904193056045,0,0.122245009991474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134687357815106,0,0,0,0,0.0152929802575936,0.0368542642853591,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0.0459881053673177,0,0,0,0.054696336545906,0,0,0,0,0,0,0,0,0,0,0.05645960291203,0,0,0,0,0.109185288661382,0.13050400508563,0,0,0,0,0,0,0.119835292967105,0,0,0.0155446848495311,0,0,0,0,0,0.0217974277086043,0,0.287014179252311,0,0,0.00425236137223242,0,0,0,0,0,0
X000581.SZ,0,0,0,0,0,0,-0.0657807761112826,0,0,0,0.103500626858747,0,0,0,0,0,0.0600974463921703,0,0,0,0,0,-0.0700285650810802,0,0,-0.106946318859953,0,0,0,0,0,0.23350973559632,0,0,0,0,0,0,0.0218584517502449,0,0,0.113936808394661,0,0,0,0.0484564579632023,0,0.0301971447128158,0,0,0,0,0.000264112416902239,0,0,0,0,0,0
X000623.SZ,0,0,0.147348052932016,0,0.202730625756737,0,0,0,0.0711093370394724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0615470707852131,0.0241038746932574,0,0.141670723994307,0,6.93889390390723e-18,0,0,0.100357580042378,0,0,0,0,0,0,0,0,0.0286689574328751,0.0609012580157628,0.184935518615824,0,0.0339390973294148,0,0,0,-0.101746243952665,0,0,-0.0233856073769411,-0.00335596792684336,0,0,0,0,0,0
X000869.SZ,0,0,0,0.0529008031809545,0.0869223524032645,0,0,0,0,0,0,0,0,0,0.00371763351573814,0,0,-0.0333043526522741,0,-0.0274177012620103,0,0,0,-0.0122401214554595,0,0,0.0635183017106301,0.080192932571492,0,0,0.151815327946003,0.0274512400680234,0,0,0,0,0.267655155786025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0391305983820652,-0.0303061961058394,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,-0.171837783869669,0,0,0,0,0,0,0,0,0,0.12032040013533,0.127738662080439,0,0,0,0,0.13202033239204,0,0.0794143414774181,0,0,0,0,0.138843698043964,0,0,0,0,0,0,0,0,0,0.0634647641072227,0,0,0,0,0,0,0,0,0,-0.049194849928835,-0.00903435768230069,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0.108827559791962,0,0,0,0.100231417084182,0,0,0,0,0,0,0,0,0.0327468932375941,0.0668653553722818,0,0,0,0,0,0,0.14944227163798,0.0976578660800256,0,0.0511019758404382,0,0,0,0,0,0,0,0,-0.0886512429589152,0,0,0,0,0,0,0,0,0.00406790178558354,0,0,0,0,0,0
X002465.SZ,-0.0763150360711038,0,0,0.0670827993861521,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.0537640889756437,-0.028622031664902,0,0,0.112603779760158,0,0,0.11073856555079,0,0,0,0.184103814884562,0,0.1167841729313,0,0,0,0,0,0,0,0,0,0,0,0.0322613035392725,0.161187041418255,0,0,0,0.0267839904748348,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0820334806866075,0,0,0,0,0.0389397790757433,0,0,0,0,0,0,0.034571889597373,0,-0.0653821985350636,0,0.0189477849408731,0.213479292021355,0,0,0,0,0,0,0.221824174857306,0.0411445603223554,0,0,0,0.0490948316635963,0,0,0,0.147117348500063,0.0625856632387645,0,0,0,-0.00150478419970464,0,0,0,0,0,0
X000568.SZ,0,0,0.0180534547789273,0.000885135519754237,0,0,0,0.0577971674929731,0.20153724916509,0,0,0,0,0,0,0,0,0,0.096617943107393,0,0,0,0,0,0,0,0.0195926220205312,0,0,0,0,0,0,0,0,0,0.00439882055238484,0,0.00724236295145853,0.18704772786163,0,0,0,0,0,0,0,0,0,0.0120502712102381,0,0,0.04949951381131,0,0,0,0,0,0
X600435.SH,0,0,0,0.00403960560568888,0,0,0,0,0,0,0,0,0,0.174455635671822,0,0,0,0,0,0,0,0,0,0,0,0,0.136765917995577,0,0.081216191989645,0.0935484429342213,0.178805381509195,0,0,0.0833785705882651,0,0,0,0,0,0,0,0.106606855128204,0,0,0,0,0,0,0,0,0,0,0.00350944622738596,0,0,0,0,0,0
X000550.SZ,0,0,-1.73472347597681e-18,0,0.222313176032335,0,0.0513797972617594,0,0,0,0,4.33680868994202e-19,0.0177177643657757,0,0.0294901497812056,0,0,0,0,0,0.0607196357263042,0,0,0.0215252168359109,0,0,0,0.0341665597970584,0,0,0,0.0400719437139176,0,0,0,0,0,0.0333027828050009,0.0484100215355315,0,0,0,0.140118147256704,0,0,0,0,-0.0125831043332789,0,0,0,0,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123369804534911,0,0.00491399884401349,0,0.0222521536106805,0,0,0,0,0,0.0505224753394837,0,0.0560088004297326,0,0,-0.0788570219861438,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0953832520531315,0,0,0,0.280562372505856,0,0,-0.0194683729867141,0,0,0.0305901456698879,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0262303625149905,0.0131414361665848,0.0648228003547966,0,0,0,0,0,0.0570728047531424,0,0,0,0.0444726671395705,0,0.0096687775512201,0,0,0,0,0.215019900913335,0,0,0,0.0529604353888294,0,0,0,0,0.185269071427815,-8.67361737988404e-19,0,0,0,0,0,0,0.0239560110537437,0.011057547382739,0,0.0241294989105603,0.0354127803861956,0,0,0,0,0,0
X300003.SZ,0,0,0,0.0953002154298499,0,0,-0.00273380713213318,0,0,0,0,-0.219380282410597,0,0,0,0,0,0,0,0.0177380137420085,0,0,-0.220664461708813,0,0,0.0857569342005306,0.0707545584840695,0,0,0.0789749500388655,0.20793919591654,0,0,0,0.307757843114427,0,0,0,0,0,0.0995207617340759,0.128956107975859,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,-0.151803769503751,0,0,0,0,0,0,0,0,0.158501611672909,0,0,0,0,0,0,0,0,0,0.111821932702977,0,0,0,0,0,0,0,0,0.18812765369709,0,0,0,0,0,0,0,0.00134106799611512,0,0,0,0,0,0.278283277041899,0,0,0,-0.0456919761345277,0,0,0,0,0,0,0
X600498.SH,0,0,0,0.15952707907305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0818574099768576,0,0,0,0,0.19387236911403,0.129501680702679,0,0,0,0,0,0.0685287251413899,0.0668236693016922,0,0.00324524452386915,0.0906861545007055,0,0,0,0,0,0,0,0,0,0.0573620791132931,-1.73472347597681e-18,0.0901097236831699,0,0,0,-0.028135722563431,0.00901283775459764,0,0,0,0,0,0
Change_TY3M,0,0,-0.0308880374733676,0,0,0,0,0,0,0,0,0.0219255624992811,0,0,0,0,0,0,0,0,0.106339060649899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079298581873717,0,-0.0272989892046326,-0.0820433151831908,-0.0661651990703435,0,0.0353011869496906,0,-0.0556994239414799,-0.0155537473848497,0,0,0,0,0,0
Slope,0,0,0,0.170784431322171,0,0,0,0,0,0,-0.901798057853758,0,0,0,0,0,0,0.152058574189,6.93889390390723e-18,-0.224282348228688,0,0,0,0.555985268576559,0,0,0.702562096271414,0,0,-0.444488288479382,0,-0.116578080188116,-0.0797240277535685,0.365637556481306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.542933550412418,-1.3126082977593,0,-0.890320029999511,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0.0422890368487437,0,0,0,0,0.652215299347423,0,-0.698303881708806,0,0,0,0.360256760232001,0,-0.733859858868534,0,-0.592665012699104,-0.758117358326795,-0.0273970435947132,0,0,0,0.941416404648732,0,0,0,0,0,0,0,0,0,-0.46641746254859,0,0,0,0,0,0.405785318464592,0,-0.816834597452772,0,0,0,0,0,0,0
RealEstate_excess,0,0,-0.206675226984672,0,0,0,0,-0.199005456947722,-0.149506064663347,0,0,0,0.034867859305534,0,0,-0.0648101654780608,0,0,0,0,0,0,0,0.188172739991084,-0.285577827270106,0,-0.0853256879250029,0,0,0.068364647380334,0,0,0,0,-0.023240300231576,0,0,0,0,0,0,0.216833915827997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MKreturn,-0.02914462582238,0,0,0,0,0,0,0,0,-0.141579984848112,0,0,6.93889390390723e-18,0,-0.146396551256331,0.185831633107983,0,0,0,0,0,0,0,0,0,0,0,-0.0810822367642638,0.0156475666613639,0,0,0.081516397384901,0,0,0,0,0,0,0,0,0.208248859828821,0.0183412398046969,-0.059137820865471,0,0,0,0,-0.0324017393658136,0,4.33680868994202e-19,0,-0.0163829502085184,0.0159434237990786,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,-0.000912249342811449,0,0,0,0,0,0,0,0,-0.0029835579179444,0,0,0,0,0,0,0.00701354227815168,0,0,0,-0.00611121128275046,0,0,0,0,0.000465373349045837,0,0,0,0,0,-0.0020364068908209,-0.00115468168783245,0,0,0,0,0,0,0.00101385303363389,-0.000910840227962009,0,0,0,0,-0.00803008462745815,0.00667955183957314,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.0413552422998773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0130892445125326,0,0,0,0,0,0,0,0,0,0.00549728883313994,0,0,0,-0.007505238541604,0,-0.0211803734992852,-0.00773754060423978,-0.0344633058758176,0,0,0,0,-0.00407577742323324,0.0143224881754976,0,0,0,0,0,0
CarbonVol_Guangdong,0.00484849574840677,0,0,0,0,0,0,0,0,0,0,0,0.00722676204250635,0,0,0,0,0,0,0.00433376794784303,0,0,0,-0.0204672662549168,0.00293264923594291,0.0113048879912444,0,0,0,-0.00309436376902258,0,0,0,0,0,0,0,0,0,0,0,-0.0124493465969401,0,-0.00271808865559338,-0.0181764867366477,0,0,0,0,0,0,0.0148495450113112,-0.0163208738770034,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,-0.0189086045513296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00105734108811439,0,0,0,0,0,-0.00934154725462951,-0.011358381420674,0,0,2.16840434497101e-19,-0.0112551796552694,0,0,-0.00678084116509719,0,0,0,0,0,0,0.00566235390049163,0,0,0,0,0,0,0,0.0070896986746023,0.0861930453729302,0.0329887054685321,0.00462393134966264,0,0.0133151473261026,0,0,0,0
