,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X002292.SZ,X600741.SH,X000100.SZ,X600066.SH,X600031.SH,X002236.SZ,X002506.SZ,X600118.SH,X002241.SZ,X000559.SZ,X002475.SZ,X000157.SZ,X600372.SH,X002074.SZ,X000568.SZ,X600177.SH,X300003.SZ,X000338.SZ,X002085.SZ,X300124.SZ,X002294.SZ,X600089.SH,X002426.SZ,X002456.SZ,X600867.SH,X002465.SZ,X600498.SH,X601877.SH,X600699.SH,X000050.SZ,X000869.SZ,X300001.SZ,X002049.SZ,X002180.SZ,X002007.SZ,X000981.SZ,X002129.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600031.SH,0,0,0,0,0,0,0,0,0,0,0.0701697866696993,0,0,0,0,0,0,0,0.0680571397220813,0,0,0.0761697412666957,0,0,0,0,0,0.185979587066491,0,0.0831572307091024,0,0,0,0.141290642853925,0,1.73472347597681e-18,0,0,0,0,0,0.110264354060032,0,0,0,0,0,0,0.0415614203460777,0,0.0180532266606337,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0.03892815933944,0,0,0,0,0,0,0,0.126094913054182,0,0,0.0927641015981627,0,0,-0.0105317091204443,0,0,0,0,0,0.021001634245532,0,0,0,0.352523092984612,0,0,0,0.163176606794299,0.28185231508885,0,0,1.73472347597681e-18,0,-0.0625927446205462,0,0,0,0,0.0444208768103488,0,-0.1356307845639,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0.141193692805662,0,0,0.047640792763557,0,0,0,0,0,0,0.0171533227443426,0,0,0,0,0,0,0,0,0,0,0,0.238922156670626,0.227357421986274,0,0,0,0,0,0.115858805048392,0,0,0,0,0.168460533937111,0,0.251761153624101,0,0,-3.46944695195361e-18,0,0.0334255236628663,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0226335015406837,0,0.0961390145339412,0,0,0.150752802686911,0,0,0.24224857096197,0,0,0,0,0.0592800631573234,0,0,0,0,0,0.251017189232196,0.0442682598421794,0,0,-0.00259238899085134,0,0,-0.0464610074790233,0.118370416262081,0,0,0,0,0,0,0.00987117795124457,1.35525271560688e-20,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.152157612386554,0,0,0,0,0,0,0.0631249558749844,0,0,0,0,0,0.103155278705345,0,0,0.017582070978238,0,0,0.323068582601823,0,-0.14737147611266,0.0546504985494611,0,0.0601131353441295,0.246901796794524,0,0,0,0.0784961803197392,0,0.136133797722489,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0276776326434417,0,0,0,0.00099729015605316,0,0.0281577941905336,0.0102096789692829,0,0,0.0416897747176452,0,0,0,0,0,0,0,0,0,0.14062008918137,0,0,0.30036396668772,0,0,0,0.214887132809409,0,0,0,0.0710964329764679,0,0,0,0,0.0901461128361612,0,-0.0186235365653538,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0253974550575108,0,0,0,0,0,0.0158234092685881,0,0,0.207550567467138,0,0,0,0,0,0,0,0,0,0.0349859194124234,0,0,0,0,0,0,0,0,0,0.00797414939217393,0,0,0,-0.00485683954637596,0.350533754692468,0.0769104526806219,0,0,-0.0228129165715275,0.0559514152000167,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337301544512256,0.026720117077872,0.110187051876058,0,0,-1.73472347597681e-18,0,0,0,0.0440018153591606,0,0,0,0,0,0,0,0,0.00126459101556356,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181873619760954,0,0.0315172841968376,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0218812246612901,0,0,0,0,0,0,0.510507541297573,0.0643647234560012,0,0,0,0,0.0784776569522019,0,0,0,0,0,0.00235189263237197,0,0,0,0,0,0,0.0662056328971567,0.0333449872808834,0,0.205887446295656,0,0,0.010489931075785,0,0,0,0,0,-0.00471539010201195,0,0,0.0732978710546561,0,0,0,0
X002074.SZ,0,0,0,0,0,-0.110829686918215,0,0,0,0.00479001569845335,0,0,0,0,0,0,0,0,0,0,0.264027264205911,0,0,0,0,0,0,0.138347787419917,0,0,-0.129225226045112,0.0784710922683092,0,0,0.182396935570476,0.148023138878125,0,0,0.0834967174854855,0,-0.132413368425634,0,0,0.227116030148019,0,0,0,0,0,0,0.00601561243590355,0.0151129690639582,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0.115005990019267,0,0,0,0,0,0,0.0392179183406177,0,0,0,0,0,0,0.0695513748272078,0,0,0,0,0,0,0,0,0,0.0633171144517562,0,0,0,0,0,0.168674697296354,0,0,0,0,0,0.0882179769445667,0,0,0,0,0.00682054530321782,0,0.0728626794543121,0,-0.00200369586129498,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0.202535398790098,0,0,0,0.0414796700492417,0,0,0.127783796679801,0,0,0.0401094189258055,0,0.175621721969786,0,0,0,0.0987563542220893,0,0,0,0,0.0503094033652624,0.0691935410735298,0,0.0656683698289766,0,0,0,0,0,0.063131805107834,0,0,0,0,0,0,0,0,0,0,-0.0184372065380298,0,0,0,0,0,0,0
X300003.SZ,-0.145681363435003,0,0,0,0,0,0,0,0,0,0,0,0.0154785869952713,0,0.02812533257731,0,0,0,0,0,0.138372011733676,0,-0.0314357820410186,0,0,0,0,0,0,0,0,0,0,0,0.278045523493474,0,0,0.0733887883804517,0,0,0,0.0913193073791979,0.14150693294824,0.141436929448355,0,0,0,0,0,0,0.0120657011074846,0,0,-0.086844880830879,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0.0409592411742926,0,0,0.0672765943402898,0,0,0,0.191648336321127,0,0,0.191866066450676,0,0.0354838011452791,0,0,0.0252835298025903,0,0,0,0,0,0,0,0,0,0,0.10734433803242,0,0,0.174725182486689,0,0,0,0,0,0,0,0,0,0,0,0.0271677391117177,0,0.017639998621143,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0.0231357911596363,0,0,0,0,0,0,0,0,0,0.103000141575709,0,0,0.271908096170564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0584241434911607,0,0,-0.316895283617557,-1.73472347597681e-18,0,0.132119149451195,-0.082258480538248,0.151090953252619,0.0813033587490877,-0.129196425255634,0,0,-0.0194044198757463,0.157624043132176,0,-0.134156877927484,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0590495803433118,0.0354362306170055,0,0.13977328687228,0.0262981355380644,0,0,0,0.100749005934568,0,0,0,0,0,0,0,0,0,0.0149156274089242,0,0,0,0,0,0.189950886049151,0,0,0,0,0.223102936668594,0,0.162195038969755,0,0.00134217625896575,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174730493971507,0.000546589532459685,0,0,0,0.12295492262038,0,0,0,0,0,0,0.0416031956994659,0,0.0869455339410484,0.124239023512098,0,0,0,0.0678332614328963,0,0,0.0788428440456776,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.00297980897392388,0,-0.0365430652259146,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.178778379177144,0,0,0,0,0,0,0,0,0.126802757081513,0,0,0,0,0,0,0,0.0011014330863052,0,0,0.194799509588267,0,0,0,0,0,0,0,0.154352822966836,0,0,0.015998687736629,0,0,0,0,0.0346552520213625,0,0,0.049225771802099,0,0.0902091136231424,0,0.00186798231715143,0,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168587383870042,0,0,0,-5.42101086242752e-20,0,0,0,0.21798393175738,0,0,0,0,0.0991126824799087,0,0,0,0,0,0,0,0.162515232132508,0,0,0,0.172210231729177,0,0,0,0,0,0,0,0.0167791710574632,0,0,0.128010364129307,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0920019848860028,0.131271460252574,0,0.159049046245787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0720574416679937,0,0,0,0.253123965208826,0,0,0,0,0.0759992889225048,0,0,-0.0212471985637466,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0680304873825847,0,0,0,0,0,0,0.118469717655694,0,0.0364144784473614,0,0.104807372973286,0,0,0,0.0404149049257914,0,0,0.0737186130235798,0.015949740206606,0,0.0211700482173754,0,0,0,0,0,0,0.152315934133975,0,0.015597849255324,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.312384840396039,0,0.128423933749125,0,0,0,0.275715931979147,-0.653559653156157,0,0,0,0,-0.49796496230142,0.272339835519444,0,0,0.0153710470140581,0,0,0,0,0,0.0120001273460402,0,0,0.12183915825694,0,0,0,0,0,0,0.0370159680978316,-0.130897675700848,0,0.107335486403256,0,0,0,0
X600498.SH,0.178632639216965,0,0.288933247662815,0,0,0,0.174720198089945,0,0,0,0,0,-0.0909861871367973,0.12367125254194,0,0,0,0,0.3797643286384,0,0,0,0,0,0.0995311528487258,-0.0990594703213026,0,0,0,0,0,0,0,0,0,0,0.402194968701738,-0.421074038504391,0,0.0916413104691869,-0.111417017410353,0,0,0,0,0,0,0,0,0,0.0249305376801791,0,0,0.638102634492039,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0215117298499647,0,0,0,0,0.0411879505822887,0.0671654304647983,0,0.0701536290326146,0.120668323636528,0,0,0,0,0,0,0,0,-0.023864450022519,0,0,0,0.0656313221281,0.225073835346971,0,0,0,0,0,0,0.323066963039239,0.0876261361883397,0,0,0,0,0.041628510632109,0,0,-0.00891689516527458,0,0.100449861427787,0,0,0,0
X600699.SH,0,0,0.0395812247768043,0,0,-0.0572931787079137,0.324694618270477,0,0,0,0,0,0,0,0,0.215754182319388,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.364216908886519,0,0,0,0,0,0,0,0.0984864419383267,0,0,0.406315713944274,0,0,0,0,0,0,0,0,0,0,0,0,-0.149988704683961,0.0371378916123451,0.258736165222021,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0722406251255373,0,0,0,0,0,0.0304446856320336,0,0.0488992881079407,0.0772085378840559,0.0277001461547631,0,0.133615759975274,0,0,0,0,0,0,0,0,0,0,0.0560040439013252,0,0,0,0.0284977027996983,0,0,0,0,0,0,0.136132027878796,0,0.214559950186837,0,0.0151719229893986,0,0,0,0,0,0,0
X000869.SZ,0.214990706880724,0,0.0774739271274489,0,0,0,0,0,0,0,0,0,0,0.153405866911147,0.0198486462525576,0,0,0,0,0.000279117887105313,0.0585380917972819,0.188222196624533,0,0,0,0,0,0,0,0,0,0,0,0,0.105642563273804,0.0648363540699504,0,0,0,0.0810683993121338,0,1.0842021724855e-19,0,0.0278742529499983,0,0,-0.0279244768710303,0,0,0,0.014221473243535,0.0356032046060591,0,0,0,0,0,0
X300001.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0924929306648068,0,0,0,0,0.12767015227523,0.177333251830669,0.207319609107838,0,0.0676462509899433,0,0,0,0,0,0,0.102316982830246,0,0,0,0,0,0,0.180821828172611,0,0,0,-1.38777878078145e-17,-0.130983218956126,0,0,0,0,0,0,0,0,0,-0.0483177352566162,0.124385519492325,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0.232552284014596,0,0.158021951460802,0.238484850937328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.169855596636868,0,0,0,0,-0.408633282218137,0,0,0,0.080822835057682,-0.242968760114041,0,-0.278577450668216,0,0,0.488483107935687,-1.38777878078145e-17,0,0.193730800198813,0,0.173117115635332,-0.0872103379246473,0,0,0,-0.209617764401051,0.1875330541756,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0609958891247719,0,0.0920867506877219,0,0,0.192133754369431,0,0,0,0,0.0440571049589381,0,-0.178797008050725,0,0,-0.0736625081477761,0.079174770181598,0,0.19355169807057,0,0,0,0,0,0,0.0533420361421547,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158017022853911,0,0,0,0,0.232249720839135,0.0836093379209547,0,0,0,0,0,0,0.0734811024020915,0,0.258889417393292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390886404691075,0,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184335846136401,0,0,-0.0199127978051452,0,0,0,0,-0.0144103551670861,0,0,0,0,0,0,0,0,0,0.075731515816528,0,0,0,0.124659595779786,0,0,0,-0.0636560532623422,0,-0.0624158333348361,0.0136823862406531,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0.0019371134688084,0,0,0,0,0,0,0.0506472169776827,0,0.00295610460545095,0,0.0904738706000294,0,0,0.0941191251024051,0,0.108805197125704,0,0,0,0,0,0,0,0,0,0,0,0.176264244730972,0,0,0.143333599671438,0.249427331283362,0,0.0613880778220745,0,0,0.0117876518041798,0,0,0,0,0,0.00371466590635627,0,0,0,0,0,0,0
Change_TY3M,-0.00282918511706571,0,0,0,0,0,0,0,0,0,0.0180297659440317,0,-0.135836741023377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266549958484336,-0.101172792169363,0,0,0,0,0.0716796758725252,0,0,0,0,-0.0146638111110136,0.156373949340425,0,0,0,0,-0.12247524678455,0,0.0396550575534266,0,0,0,-0.098738272112424,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0.333251338981707,0,0,0,0,0,0.460806141891693,0,0,-0.117183753934829,0,0,0,0,0,-0.31873864254639,0,0,0,0,0,0,0,0,0,0,0,0,0.171954108606072,-0.149080240733306,0,-0.199122404895479,0,0,0,0,0,0,0,0,0,1.02431193119731,0,0,0,0,2.30470350161989,0
TED,0,0,0.0244722055934158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43731066132901,0,0,0,0,0.072126489773338,0,0,0,0,0,0,-0.211014840415222,0,0,0,0,0.075275757929487,1.38777878078145e-17,0,-0.668712625793314,-0.00399986049683499,0,0,-0.618718074781223,0.217890211013954,0,0,0,0,0,0,0
RealEstate_excess,0.443949504976686,0,0,0,0,0,0,0,0,0,0,0,0.0828845346962963,0,0,0,0,0,-0.0692073599309358,0,0,0,0,0,0,0,-0.505291033089647,0,0,0,0,-0.00151065646822951,0,0,0.0186355340536283,0,-0.0847819744407456,0,0,0,0,0,0,0,0,0,0.0356726498029492,0,0,0.101970795804784,-0.0434423206406826,0,0,0.240722850770794,0,0,0,0
MKreturn,0,0,0,-0.153718581316227,0,0,0,0,0,0,0,-0.00250118659631479,0.0550144259443447,0,-0.166199365188182,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,-0.0585763642277502,0,-0.0656411038185423,0,0,0,0.0200584298283595,0,0,0.0470001364576758,0.0595315985015506,0.0778454593181325,0,0,0,0,0,0,-0.205966351133177,0,0,0,0.0339181598497875,0,0.749974957370932,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03088085352525,0,0,0.0135160187698425,0,0,0,0,0,-0.00462342572027571,0,0,0.00149064406234922,0,0,0,-0.0053737778397951,0,0,0,0.000593360023274441,0.00632500098024621,0,0,0,0.0141808270430585,-0.00276185854325276,0.00278636178434353,0,0,0,0,0.012141883198623,0,0,0,0,0,0.00255621450886822,0
CarbonVol_Shenzhen,0,0,0.0174550592645126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0417517088221124,0,0,0,0,0,0,0,-0.0281285272666683,0,0,0,0,0,0,0,0,0,0,0,0,0.00689791087035947,0.00735149293411447,0,0,0,0.00949573533450113,0.0219872458578357,0,-0.00630886470649428,0,0,0,0.00266834921407726,0,0,0,0,0.00512226564614782,0
CarbonVol_Guangdong,0,0,0.00993129272733943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0800481186790185,0,0,0.0471727893732898,0,0,0,0,0,-0.0219107672642847,0,0,0,0,0,0,-0.0475544294301869,0,0,0,0,0.0298846555020718,0,0,0,0.0301268845276575,-0.0132349531837531,0.0295689400099233,0,0,0,0,0.0624993106717789,0,0,0,0,0,0,0
CarbonVol_Hubei,0.00487361164423241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00384774818597657,0,0,-0.0020482293405471,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00817526637633679,0,0,0.00307931625382775,0,0,0,0,0,0,-0.0193147508587238,0,0.000746342866021126,0,0,0,0,-4.2351647362715e-22,0,0.00277062579894516,0,0,0,0
