,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000063.SZ,X000625.SZ,X600690.SH,X600118.SH,X600703.SH,X000100.SZ,X600031.SH,X000157.SZ,X600271.SH,X002292.SZ,X002236.SZ,X600066.SH,X600372.SH,X000559.SZ,X000338.SZ,X002475.SZ,X000016.SZ,X600741.SH,X600839.SH,X600089.SH,X002241.SZ,X000568.SZ,X300124.SZ,X600177.SH,X000800.SZ,X000066.SZ,X002129.SZ,X600006.SH,X002465.SZ,X600582.SH,X600435.SH,X002294.SZ,X000547.SZ,X300003.SZ,X600867.SH,X600312.SH,X600498.SH,X002074.SZ,X000869.SZ,X000581.SZ,X002506.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0259324608266923,0,0,0,0,0.0828637300144849,0.164115031007154,-3.46944695195361e-18,0,0,0,0.0395244075973024,0,0,0,0,0,0,0,0,0,0,0.0873278558839656,0,0,0,0,0,0,0,0,0,0,0,0.0130156062390224,0,0,0,0,0,0,0.0255263412281296,0,0,0.00646991491242065,0,0.0844151883488375,0,0,0.0377964009465555,0.00925939900227277,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0.273825531830129,0,0.231378427097113,0,0,0,0,0,0,0,0,0,0.127313919992167,0,0,0,0.00581008535597959,0,0.0126829602116066,0,0,0.192952629297511,0,0,0,0,0,0,-0.070671182856136,0,0,0,0,-0.0837953722129862,0,0,0,0,0,0,0.110807782660299,0,-0.128774557166403,0.0229091040455578,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,-4.33680868994202e-19,0,-0.0426076024587557,0.0573540727981555,0,0,0.0426319624728245,0,0,0,0,-0.107684002349323,0,0,0,0,0,0,0,0,0,0,0,0,0.157517255194214,0,0,0,0,-0.0534919736409857,0.0503110669244772,0.0254496436002316,0,0,0,0,0,0,0,0,0.00678985732464729,0,0,0,0,-0.0631026385545617,-0.0363034398381111,0.0272907205629348,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0.00955595083472594,0,0,0,0,0.0691294281481908,0,0.00533863350814613,0,0.0719507402716961,0,0,0,0,0,0.0463944384263193,0,0,0,0,2.16840434497101e-19,0,0,0.443667405119315,0,0,0,0,0,0,0.00972528360671387,0,0,0,0,0,0,0,0,0,0.0228780484891521,0,0,0,0,-0.00474133035521971,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0911187446776434,0.188591361132873,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.267594071639938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118769923928734,0,0,0,0.117275892309475,0.0182567200487754,0,0.032934317347846,0,0,0,-0.0069985717097355,0,0,0,0,0,0
X000858.SZ,0,0,0,0.0684563186975331,0,0,0.0517879764418262,0.188560120667145,0,0,0,0,0,0,0,0.0733599966914843,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0.260125433802882,0,0,0,0,0,0.158495653226868,0,0,0,0,0,-0.108374437014205,0,0,0,0,0,0,0,0,0.00663588239042159,-0.0157743087760746,0,0,0,0,0,0
X600276.SH,0,0,0,0.124906422477247,0,0.010375872156955,0,0,0,0,0,0.0398933852683285,0,0,0.138816546370901,0,0,0,0,0.223713607552675,0,0,0,0,0,0.0943207717224621,0,0,0,0,0,0,0,0,0,0.0357479030704824,0,0,0.0887114511417746,0.0588492735825377,0,0,0,0,0,0,0,0,0,0,-0.00646670883674658,0,0,0,0,0,0,0
X002304.SZ,0,0.266880909787395,0,0,0,0.235794833149173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00751016559710773,0,0,0,0,0.00451212432705814,0,0,0,0.120747328451183,0,0,0,0.0483378166051896,0,0,0,0,0,0,0,0.156088490254583,0,0,0,0.0363643970726221,0,0,0,0.0115494628695426,0.0392828678576026,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0.156257440727599,0,0,0.11461359159618,0,0.0504216303893083,0,0,0,0,0.00291722198264699,0,0,0,0.0562553208140858,0,0.214771376970929,0,0,0,0,0,0,0,0.0031444097199971,0,0,0,0,0,0,0,0,0.0519688950537951,0,0,0,0,0,0,-0.00829627197585103,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0.0285090806121458,0,0.0201285174072034,0,0,0.102016500525077,0,0.214459083609067,0.0566908442796514,0,0,0,0,0.0119311629709445,0.0105167094548903,0,0,0.153879789210792,0,0,0,0.109121202506083,0,0,0.0299146636696211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00148079126026353,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0.0977703077191737,0,0,0,0.0750868425539837,0,0.0455036801295621,0,0,0,0,0,0.0217208683448056,0.0756778558517107,0,0,0,0,0,0,0.0628818865483843,0.213612708536509,0,0.10839502278974,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0297933815542671,0,0,0,0,0,0,0
