,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X000651.SZ,X002415.SZ,X600104.SH,X000063.SZ,X000661.SZ,X000725.SZ,X600031.SH,X002304.SZ,X003816.SZ,X000568.SZ,X600809.SH,X600690.SH,X600703.SH,X000338.SZ,X002241.SZ,X002007.SZ,X300014.SZ,X002371.SZ,X000100.SZ,X300142.SZ,X000596.SZ,X600183.SH,X300124.SZ,X600741.SH,X300003.SZ,X002129.SZ,X002236.SZ,X601877.SH,X000977.SZ,X000625.SZ,X300136.SZ,X000157.SZ,X600584.SH,X002456.SZ,X000800.SZ,X002414.SZ,X002179.SZ,X002049.SZ,X002463.SZ,X000066.SZ,X002008.SZ,X002185.SZ,X002223.SZ,X600118.SH,X600867.SH,X600522.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300124.SZ,0,0,0,0.113279699077999,0,0,0,0,0,-0.188506176797311,0,0,0,0.0302398799815154,0,0,0,0,0,0,0,0,0,0.00588418069179314,0.155668530210372,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.0449332873869039,0,0,0.24938895158475,0.167937987975673,-0.0615396618977303,0,0.0176487435941,0,0,0.0359488558532575,0,0,0,0,0,0,0
X600741.SH,0,0,0.036492165714063,0,0,0,0,0,0.152410306546279,0.0943149661163003,0,0,0,0,-0.000781291334015956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.17981067806485,0,0,0,0.0574022702479546,0.00842185395539527,-0.162584281094306,0.0652056248499216,0,0,0,0,0,0.254394565753567,0,0,0,0,0,0,1.73472347597681e-18,-0.00993389078243732,0.00597758561821851,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0.367778227992412,0,0,0,0.125103688432369,0,0,0,0,0,0,0,0,0,-0.0142550375157965,-0.00802004430001952,0.0557143524653254,0,0,0,-6.93889390390723e-18,-0.454837936773473,0,0.26880568676417,0,0,0,0,0,0.439893923930291,0,0,0,0.129503098259802,0,0,0,0.142537448228883,0,0,0.140654073453771,0,0,0,0,0,-0.0389517307077849,0,0,0,0,0,0
X002129.SZ,0,0,0.0588288549833134,0,0,0,0,0,0,0,0,0.191156404044849,0,0,0.247636866906334,0,0,0,0.122673449661918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.610569075624821,0,0,0,0,0,0,0,0,0.0448490215577123,0,0.0478102561654198,0.0474937989961452,0.0538793308683641,0,0.0583803824172656,0,0.0277367420348682,0.00403969011034699,0,0,0,0,0,0
X002236.SZ,0.0375602555252478,0,0.105980380178772,-0.111589162713091,0,0.424746416739351,0,0.0480048601845753,0,0,0,0,0,0,-0.125809805339478,0,0.0283157959140874,0.00613896135052127,0,0,0,0,0.179951003493969,0,0,0,0,0.178316765314446,0.13490954697128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0287931391523719,0.044571412622547,0.0302740571314917,0,0,-0.00463374917171874,0,-0.000626343138346064,0.00341107889762516,0,0,0,0.0229380238825999,0,0
X601877.SH,0,0,0,0,0,0,0,0.0270101778849999,0,-0.0409042130765493,0,0,0,0,0,0,0,0,0.0316553169611189,0,0,0.0531264417711208,0,0,0,0,0,0,0,0.00776954464785085,0,0,0,0,0,0,0,0,0,0.0892210430186688,0,-0.0131242862533914,0,0,0.111013838164916,0,0,0,0,-5.42101086242752e-20,0.0131773332316373,-0.0167055006153159,0.012330915069487,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,-0.348268227252414,0,0,0,0,0,0,0,0.00160416556110798,0.0206406112227646,0,0.114217311878598,0,0,0,0.638629462933182,0,0.0530839730486711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.482197953715298,0,0.123448183884509,0,0,0,0,-0.128117323939187,0.0316799546333425,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0.337527007242255,0,0,0,0.153445304075882,0.106347813186237,0,0,0,0,0,0,-0.00419740033107505,0,0.0731021033609678,0,0,0,0,0,0,0.331279624659826,-0.153908986515522,0,0,0,0,0,0,0,0,0,0,0,0,0.0346560802693601,0,0,0.200658140342482,0,-0.0202090655501847,0,0,-0.0756114590282568,0.00546190918798864,0.0120170423410564,0,0,0,0,0,0,0
X300136.SZ,0,0,0,0.0960243198530607,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,-0.030005705501119,0,0.04202906815983,0,0,0,0,0.0769522556576713,0,0,0.0638142700017486,0,0,0.145700901288323,0,0,0,0,0.216311147678269,0,0,0,0,0,0,0.0475452009296446,0.163973712547358,0,0,0,0.0555180424184235,0,0,0.0040411752892166,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.0188575819142144,0,0.279605853394954,0,0,0,0,0,0,0,0,-0.063016510730778,2.96518720229056e-05,0.16198811146001,0.0108201577220636,0,0,0,0,0.0374419937502994,0.183217972183758,0.0172982057192973,0,0,0,0,0,0,0,0,0.00917747240380048,0,0,0.0497333042251091,0,0,0,0,0.0639499900970674,0,0,0,0,0.0183216370924594,-0.0141033376078146,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215315516517703,0,0,0,0,0,0,0,0,0,0,0.145151623377731,0,0,0,0,0,0,0,0,0.308699800662124,0,0,0,0.261855574751605,-0.0548756513546481,0,0,0.150406761522178,-0.0099503723374432,-0.0219419862132393,0.00507507892072884,0,0,0,0,0,0
X002456.SZ,0,0,0,0.181457290280511,0,0,0,0,0,0,0,0,0,0,0,0,0.100146703583186,0,0,0,0.040993457257252,-0.0218955776650793,0,0,0,0.165859174650045,0,0,0,0.018963829399167,0,0,0,0,0.107380959145037,0,0,0,0,0,0,0,0,-0.0296892335155976,0,0.0686266498165414,0,0,0,0.21826946352016,0,0,-0.00307588071635355,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0.12131835314788,0.139695073685437,0,0.107754791671183,0,0,0,0,0,0.111538732672208,0.00281695549917898,0,0,0,0,0,0,0,0,0,0,0,0,0.00160766472253848,0,0,0,0.0749345766803238,0,0,0,0,0,-0.0616047290244472,0,0,-0.0218083523425569,0.129333118213876,0,0,-0.107144743342214,-0.00578764030691226,-0.00922984147882533,0,0,0,0,0,0
X002414.SZ,0,0,0,-0.0476946668294171,0,0,0,-0.0274698782982833,0.350691422463375,0,0,0,0,0,0,0,0.131046722183059,0,0,0,0,0,0.0172159360190572,0.0563702015809377,0,0,0.0173797914663874,0,0,0.146680389384673,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0.0451752435600894,0,0.312945051058993,0,0,0.167384143022971,0,0,0,0,-0.00819890640007762,0.0104806181889216,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0.0151133173520458,0.0318802371506234,0,0,0,0,0,0.113081583941476,0,0.0442835802171705,0,0,0,0,-0.137359586259106,0,0,0.0767826358097486,0,0,0,0,0.120575494794029,0,0,0,0.0400185123153585,0,0,0,0.0228553059930786,0,0,0,0,0,0,0,0,0,0.00795613902721484,0.00842723247882457,0,0,0.11643544292648,0,0,-0.0139811102190084,0.00850489499491201,0,0,0,0,0,0
X002049.SZ,0,0,0,0.0255754218957292,0,0,0,0,0.389804945748055,-0.247265561867,0,0,0,0,0,0,0,0,0.0588867638758046,0,0.0980161188018483,0,0,0,-0.320083101200249,0,0,0,0,-0.0929879883224413,0,0,0,0,0,0,0.352646036468624,0,0,0.164013637363305,0,0,0,0.130916338618162,0,0,0,0.0126246976734102,0,0,0,-0.00484546641805755,0.0278883476445647,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220635775920598,0,0.0692111523592354,0,0,0,0,0,0.0426674292005684,0.00937879358899824,0,0.383803267461565,0.0119721621383921,0,0,0.0996689649845349,0,0,0,0,0.019681950041688,0,0,0,0,0.0468563172402392,0,0,0,0,0,0.0199987326875639,0,0,0.0263035987816654,0.126302914149127,0,-0.000615903928835587,-0.016628248732518,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034966898955228,0,0,0.32868372093436,0,0,-0.0792285392118411,0,0,0,0,0,0.247245083218031,0,0,0,0.0721339212453914,0,0,0,0,0.0689154596206331,0.0716688825372804,0,0,0,0.0980220577933676,0,0,0,0,0,-0.125853363817671,0,0,0,0,0.0738480994647661,-0.0288113574475766,0.0204963011790857,0,0,0,0,0,0
X002008.SZ,0,0,0,0.000920901266277492,0,0.0776029850162835,0,0.0648824810068942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0688142985464189,0.13650451220848,0,0,0.154950712470198,0,0,0,0,0,0,0,0.0024188647861211,0,0,0,0,0,0.00462968812310253,-0.00364108160529702,0,0,0,0,0,0
X002185.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208584422224933,0,0,0,0,0,0,-0.0737025564343431,0,0,0,0,0,0.161502024638674,0,0,0,0,0,0,0.365479846789828,0.0473951258865991,0,0.0636527584415046,0,0,0.104023812111505,0,0,0,0,0.239579852150621,0,0.0417289812554872,0,-0.00802007506870041,-0.0102462749280874,0,0,0,0,0,0
X002223.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0604748007760835,0,3.46944695195361e-18,0.213825628783292,0,0,0,0.11758542086925,0,0,0,0,0.323773840820895,0.170254575594041,0,0,0,0.0647886023128531,0,0,0,0,0,0,0,0,0,0,0,-0.143450229178743,0,0.144473467445501,0,-0.0118232044510422,0.0364288339544042,0.00647815077392684,-0.0151888348919199,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0.0381183325509702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152245591745294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108135464461499,-0.0352899890372647,0.304180134230401,0.287674890654008,0,0,0,0,0.0202777422259543,-0.0279615669970254,0,0,0,0,0,0
X600867.SH,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.0751894459055708,0,0,0,0,0,0,0,0,0,0.455426992460789,0.123475702652447,0,0,0.0909385423208917,0,0,0.0305120900428472,0,0,0,0,0,-0.410655809084413,0,0.19251586008737,0,0,4.33680868994202e-19,0,0,0.327210697278956,0,0,0,0,-0.0645008924160445,0,0,0,0.149766957458515,-0.0486474792841999,0.0281606083734086,1.73472347597681e-18,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0.183317473358462,0,0,0,0,0.0297701538944273,0,0.118113591955911,0.132983420504724,0,0,0,0,0,0,0,0,0,0,0,0.0578426308617202,0,0,0,0,0,0,0,0.186131193447824,0,0,0,0,0.0327237159014439,0,0,0,0,0,0,0,-0.0538178041015872,0,-0.0260208465096803,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244745396942642,-0.233934036213465,0,0.0625267205814865,0,0,0,0,0,-0.159135065156334,-0.0114197538025627,0,0,0,0.0846120173931182,0,0,0,0,-0.274473246054099,0,0,0,0,0,0,0,0,-0.253229391125787,-0.100963424301394,-0.0112979373350526,0,0.0355432667220051,-0.137978582097298,0,0,0,0,0,0
Slope,0,0,0,0.0535988181670048,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.128852072253479,0,0,0,0,0,0,0,0,0,0,0.214371919413477,0,0,0,0.118931728439578,0,0,0,0,0,0,0,0,0,0,0,0,0,0.366235662222297,0,0.65056161106551,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.725514059004413,0,0,0,0,0.189434335851965,0,0,-0.124253347943659,0,-0.136190412422578,0,0.117676737921046,0,0,0,-0.669009305859464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.626547149997107,0.41495725216277,0,0,0,0,5.88164732434227,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,-0.00238911246709434,0,0,0,0,0,-0.0120300467838738,0,0,0,0,0,0,0,-0.00517565750714647,0,0,0,-0.076565285963718,-0.0159186626054891,0,0,0,0,0,0,0,0,0.0509705284341723,0,0.0451505921107164,0,0,0,0,0.0211180718356421,0,0,-0.0332744125407355,0,0,2.16840434497101e-19,0,0,-0.00574341704779944,0,0,0,0,0,0
MKreturn,-0.106190657012126,0,0,0,0,0.046778604596304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0206451152968551,0,-0.0197257520043981,0.0517119847035516,0,0,0.0227252227679314,0,0,0,0,0.0308783266993843,0,0,-0.0116808006670935,0,0,0,-0.032470255285229,0.00192568412115131,0,0,0,0.0728286418526873,0,0.0211926738333528,0,-0.0529662897936692,0,0,7.42495027810552e-05,-0.000511077492792538,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00291726260179132,0,0,0,0,0.00299937851857576,0,0.0021059536536577,0,0,0,-0.00351478327863477,0,0,0.00681498819830207,0,0,0,0,0,0.00373454844153397,0,-0.00621494453551053,-0.00337361501302738,0,0,0,0,0,0,-0.00644215960216672,0,0,0.00718809734167713,-0.00399513141346632,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0.163338386328251,0,0,0,0,0,0,0,-0.0558982744031695,0,0,-0.0012156923944514,0,0.0262084051405563,0,0,0,0,0.0802258365795536,0,0,0,0,0,0,0,0,0,0,0,-0.0220746199657687,0,0,0,0,0,0,0,-0.16762069955453,0,0,0.0184235583697195,0.0987019811347247,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0.000975600152463491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00242848289109779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000129211165513166,0,0,0,0,0,0,0,0,0,0,0,-0.00961661534894585,0,0,-0.00302712262417078,0.00715642206969785,0,0,0,0.0126054300300692,0,0
CarbonVol_Hubei,0,0,0,0.00383028413927572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00575125072063896,0.00354321627984077,0,0,0,0,0,0,-0.00342792677529347,0,0,0,0,0,0.00267156366513781,0,0,0,0,0,0,0,0,0,0,0,0,-0.00430513932956028,0.00616928662035048,0,0,0,0.000181141905552069,0.000386331971834054,0,0,0,0,0,0
