,X600519.SH,X000858.SZ,X002475.SZ,X600276.SH,X600690.SH,X002415.SZ,X000651.SZ,X003816.SZ,X600809.SH,X000568.SZ,X002371.SZ,X000725.SZ,X600104.SH,X600031.SH,X300124.SZ,X000625.SZ,X000063.SZ,X002304.SZ,X000338.SZ,X002179.SZ,X000596.SZ,X000100.SZ,X300014.SZ,X002463.SZ,X002241.SZ,X600089.SH,X000157.SZ,X600372.SH,X002028.SZ,X600584.SH,X600066.SH,X600703.SH,X600741.SH,X000977.SZ,X600418.SH,X002236.SZ,X600522.SH,X600183.SH,X601877.SH,X002049.SZ,X000921.SZ,X601799.SH,X000800.SZ,X600487.SH,X002180.SZ,X002294.SZ,X002074.SZ,X000661.SZ,X002129.SZ,X002223.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0660879227782688,0,0,0,0,0,0,0.113995083876864,0.312750383428663,0,0,0,0,0,0,0,0,0,0.0102302724624813,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0974006882336591,-0.0893042680317365,0,0,-0.00175641185376303,0,0,0,0.0228511875875115,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023923180153561,-0.102291314764715,0,0,0,0,0,0
X000858.SZ,0.217096114893746,0,0,0,0,0,0,0,0.251555900262073,0,0,0,0,0,0,0,0,0,0,0.0746528401887537,0.215139013044094,0,0,-0.116172345809163,0,0,0,0,0,0,0,0,0,0,-0.0255080005707314,0,0,0,0,0,0.0412738477483336,0,0,0,0,0,0,0,0,0.118167978130046,0,0.0276634743339923,0.0225430472878316,0,0,0,-0.0366573416427163,0,0
X002475.SZ,0,0,0,0,0,0.158320564959393,0,-0.023254925822936,-0.070929117880749,0,0,0,-0.31866200944972,0,-0.0934261104624106,0,0,0,0,-0.131435349205899,0,0,0,0.105978988195438,0.577274315496543,0,0,0,0.139493429690727,0.167020665454303,0,0,0,0.0228686754493178,0.0158427676720704,0,0.0141464754762671,0,0,0,0,0,0,0.0254520444148561,0,0,0,0,0,0,0,-0.0653390540672356,0,0,0,0,0,0,0
X600276.SH,0,0.13099371503166,-0.196934333201151,0,0,0,0,0,0,0,0,0,0,0,0.110407057354702,0,0,0,0,0,0,0,0,0,-0.106132291086383,0,0,0,0,0,0,0,0,0,0,0,0.105023969876666,-0.0363961699657324,0,0,0,0,0,0,-0.217883002427447,0.0589637416615895,0,0.132764283746414,0.202288325665466,0.212149523617142,-0.0449878617878721,0,-0.106386483466059,0,0,0,-0.0561839252858413,0,0
X600690.SH,0,0,0,0,0,0,0.325788849427047,0,0,0,0,0.0555220473390079,0,0,0,0,0,0,0.08075634637575,0,0,0,0.114944583391922,0,0.0252488729229594,0,0,0,0,0,0,0,0,0,0,0,0.0483788309725486,0,0.0289939761499099,0,0.272619166349822,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,-0.011923200402889,0.000888470745272677,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.208799896175818,0,0.0240576001604996,0,0,0,0,0,0,0.137015552212828,0,0.0603422981270911,0,0,0,0,0.0346720516638752,0,0,0,0,0,-0.196881170055278,0,0,0,0,0,0,0,0,0,0,0,0,0.265062197521974,0,0.131933812834033,0,0,-0.0106980710407768,0,0,0,0,0,0,0.0376688078541889,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.175188962132135,0,0,-0.0741588118948824,0,0.0690312265066667,0,0,0,0.0361971675398924,0,0,0,0,0,-0.123884868491515,0.0280346436703335,0,0,0.0156560260250996,0,0.14278393651072,0,0,0.0750157486271576,0,0,0,0,0,0,0,0,0,0,0,0.090668302557287,0,0,0,0,0,0,0,0,0,0,0,-0.0660030936131219,0.0858305050167858,0,0,-0.0125614657317603,0,0
X003816.SZ,0,0,0.108055228314338,0,0,0,0,0,0,0,0,0,0,0,0,0.0573248212948149,0,0,0.0476555323507882,0,0,0,-0.295566308124551,0,0,0,0,0,-0.289393094520247,0,0,0,-0.230076070141328,0,-0.179508233591602,0,0,0,0,0,-0.00971454959911982,0,0.0564992465081388,0,0,0,0,0,-0.0661453757810824,0,0,0.0195080161147422,-0.0547723738640138,0.280924154138136,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0,0,0.28819785205791,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.522338735773123,0,0,0,0,0,0,0.164591619211129,0,-0.0138423728465681,0.0412915778953679,0,0,-0.0260707532192008,0.0104335897447391,0,0,0,0,0,-0.0848861622456839,0,0,-0.124379999032262,0,0,0,0,-0.0390362103854165,0,0,-0.0206531726922709,0,0,0,0,-0.00351927178011693,0,0
X000568.SZ,0.266536332800995,0.125578341912128,0,0,0,0,0,0,0.338396883574396,0,0,0,0,0,0,0,0,0,0,0,0.246148129991847,-0.0700222859193213,0,0,0,0,0,0.0343438084072158,0,0.0918122678402947,0.032799391780597,-0.0288650282196215,0,0,0,0,0,-0.0794522559337409,0,0,0,0,0,-0.114062214693931,0,0,0,0,0,0,0,-0.0506140519611743,-0.00359462748214242,-0.0722012777681867,0,0,-0.0264805732802223,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0.0479038575271581,0,0,0,0,-0.198794672658514,0.0458766841430886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195939992371251,0.150814121218925,0,0,0,0.00165284486423026,0,0.22526012100789,0,0,0,0,0,0,0,0,0,0,0,0,0.172676126238613,0.0573600284452707,0.0255751655324651,-0.0409638081234393,0,0,0,-0.0489998774046494,0,0
X000725.SZ,0,0,0,0,0.0633084952801514,0,0,0,0,0,0,0,0,0,0,-0.0912923152138791,0,0,-0.102045108961722,0,0,0.874485823755265,0,0.107249388505527,0,0,0,0,0,-0.123047189058941,0,0,0,0,0,0,-0.0238419099960512,0,0,0,0.0932942022053422,-0.0866117448482615,0,0,0.0544901908327651,0,0,0,0,0,0,-0.0366043778535325,0,0,0,0,-0.0323783126811551,0,0
X600104.SH,0,0,-0.141938523059697,0,0,0,0,0,0,0.054245466954994,0,0,0,0,-0.0485324779513803,0,0,0,0,0,0,0,0,-0.109932253455821,0,0.0933676507293368,0,0,0,0,0.19045627696086,0,0,0,0.013222633193462,0,0,0,0,0,0,0.0169624354627461,0.0111900062868872,0.0518036121875897,0.142770827848452,0,0,0,0,0,-0.0247660608507689,0.0179294029439443,0,-0.107865768589976,0,0,-0.0196799534038144,0,0
X600031.SH,0,0,-0.0483653277445055,0,0.23287341760985,1.0488847480217,0.0946575484589867,0,0,0,0,0,0.0201570506425416,0,0,-0.120797765311183,0,0,0,0,0,0,0,0.0365142081043624,0,0,0,0,0,0,0,0,0,-0.0806085774443687,0,0,0,0,0,0,0,0.0363215460592244,0,0,0,0,0,0,0,0,-0.0299445748333957,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,-0.0794248533524332,0,0,-0.0842069981340859,0,0,0,0,0,0,0,0,0.125758698193342,0,0,0.0146660254326796,0,0,0.0481990583880919,0,0,0,0,0.0661800758084297,0,0,1.38777878078145e-17,0,0,0,0.160465708108721,0,0,-0.0388895487798774,0,0,0.263087435910841,0,0,0,0.096839744041317,0.0334425005782497,0,0,-0.151005988284583,0,-0.079203397537819,0,0,0,0,0
X000625.SZ,0,0,0,-0.0936008207060139,0,0,0,0.0485834119202586,0,0,0,0,0,0,0,0,0,0,0,0,-0.0165028087966084,0,0,0.0551584530472851,0.139554239719574,0,0,0,0,0,0.0364909905541715,0,0.22578027412164,0,0.299249930144328,0,0,0,0,0.113985499485863,0,0,0,0,0,0.235275540065583,0,0,0,0,0,0,0,0,0,0,-0.0633527141328437,0,0
X000063.SZ,0,0,0,-0.0224844506316561,0,0,0,0,0,0,0,0,0,0.1557013660972,0,0.000362954931428604,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0.149596216448256,0.0605892988768828,0.167237074613474,0,0.0842056496389992,0,0.0167978477184656,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0.168329352061572,0,0,0,0.0142850129740979,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0.434398130995573,0,0,0,0,0,0,0,0,0,-0.0200789534886955,0,0,0,-0.0130831763078482,0.145286682235129,0,0,0,0,0.102868036153526,0,0,0,0,0,0,0,-0.0732481269090308,0,0,-1.0842021724855e-19,0,0,-0.0246624279740805,0.0616431186078071,0,0,0,0.0332458729654213,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0432834022521429,0.0126800550641293,0,0,0,0,0.456326513223922,0,0.146880791705491,0,0.0378796021640731,0,0,0,0,0,0,0,0,0,0.0496623980532964,-0.116859459613529,0,0,0,0,-0.135968168259476,0,0,0,0,-0.0994793372296488,-0.0257284173452918,0.0755245207347669,0,0,0.120674419927711,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0527410366782979,0,0,0,0,0,0.0972007302616359,0.135747637649189,0.16469679634085,-0.127231649683835,0.014577651825674,0,0,0.132824253290167,0,0,0,0,0,0.134757980961167,0,0,0,0,0.0686737371732312,0,0,0.0195355705457581,0,0,0,-0.0726079496600878,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0.0144344171650628,0.334541245286123,0.433433986612271,0,0,0,0,0,0,0.204121066948288,0,0,0,0,0,-0.0910375405329761,0,0,0,0,0,0,0,0,0.34365838723607,0,0,0.0704048841128551,0,-0.114162976626479,0,0,0,0.0450617626959503,0,0,-0.108143306651797,-0.0575433558379551,0,0,0,0,0,0,0,0,0,0,0,0.00283540069240083,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,-0.00190313891413596,0,0.692331785609639,0,0,-0.0369315150805823,0,0,0,0,0,0,0,0.215470388355677,0,0,0,0,0,0,0,-0.0259708201255976,0,0,0,0.0274659255467024,0,0,0,0,0,0.0179083547271513,-0.00677093096008712,0,-8.67361737988404e-19,0,0,0,0,0,0,0,-0.100427345372984,0,0.026803573047635,0,0,0,0,0
X300014.SZ,0,0,0,0,0.0289860754859153,0,0,-0.126827189444089,0,0,0,0,-0.335464766559517,0,0.185670478293448,0,0,0,0,0,0.259638682217844,0,0,-0.0432790723846841,0,0,0,0,0,-0.138079858520886,0,0,0,0,0.168387916671996,0,0,0,0.0897828028561138,0,0,0,0,0,0,0,0.53102911377513,0,0,0,0,0,0.0393863565399267,0,0,0,0,0,0
X002463.SZ,0,0,0.113826536932104,0,0,0,0,0.160760393698686,0,0,0.0681430738345153,0,-0.288081316232447,0,0,-0.0125146677504367,0,0,0,0,-0.158788730454015,0,0,0,0,0,0,0,0,0.156228177784234,0.125319434885111,0,-0.0624389673301775,0,-0.203033070682926,0,0,0.906393958990932,0,0,0.151117556587753,-0.147027583357344,0,0.0518525915886263,0,0,0.0688858733892041,0,0,0,0,0.00675753155884906,0,0,0,0,0,0,0
X002241.SZ,0,0,0.292149313858052,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000395974250994172,0,0.0631104672802653,0,0.0795719664178123,0,0,0,0,0,0,0.147383966717554,0,0.212922133634744,0,0.185025278811405,0,0,0.00434805540133041,0,0,0,-0.0595494151005921,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.00723781785429344,8.67361737988404e-19,-0.129465714641193,0,0,-0.0785155223392778,0,0
X600089.SH,0,0,0,0,0.0776423977750434,0,0,0,0,0,0,0,0,0,0,0,0.11049659565382,0,0,0,0,0,0.0737922039816293,0,0,0,0,0,0,0.0690959928069912,0,0.198233813190285,0,0,0,0,0.0885065833119012,-0.240248144842682,0.0512378851400978,0,0,0.0707612426912012,0,0,0,-0.0127814254401176,0,0,0,0,0,0,0.0200262217663741,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.0550374503132169,0.162298181114192,0.0296931827194049,0,0,0,0,0,0,0,0,0.0847604930079346,0.234107367264762,0,0,0,0.0471184401544652,0,0,0,0,0.00421744072720209,0,0,0,0,0.0991744253267622,0,0,0,0,0,0,0.0252919888984655,0.116144021100853,0,0,0,0,-0.094865063789321,0,0,0.0213359684942047,0,0,0.0388541989032964,0,0,0,0.0344288690877918,0,0
X600372.SH,0,0,0,0,0,0,0,0.0247466721390983,0.104630118659873,0.0616373011464286,0,0,0,0,-0.0881028472134005,0.120414659577817,0,0,0,0,0,0,0,0.12545379399936,0,0,0,0,0,0,0,0,0,0,0.0888901120571175,0,0,0,0,0,0,0,0.462116456367196,-0.0946968398843969,0,0,0,0,0,0,0,0,0.0104186551061237,0,0,0,-0.0342172222494579,0,0
X002028.SZ,0.0492414756454911,0,0,0,0,0,0,0,0,0,0,-0.0705499103281061,0,0,0,0,0,0,0.25010623229562,0,0,0,0,0,-0.0209206507327058,0,0,0,0,0,0,0,0,0,0,0,0.293216785264408,0,0,0,0,0,0,0,0,0.0243295322760366,0,0,0,0,-0.0352173983862063,0.0936677296183198,-8.67361737988404e-19,0,0,0,0.0756986980451209,0,0
X600584.SH,0,0,0.499141707272493,0,0,0,0,0,0,0.0627531652357142,0.152765045436854,0,0,0,0,0,0,0,0.0818220208232132,0,0,0,0,0.127316172879185,0.184144890303099,0,0,0,0,0,0,0,0,0.199992485520114,0.00187750539107098,0,-0.0126215545754087,0.0588359429477528,0,0,0,0,0,0,0,0,0,0,-0.0862785532790617,0,0,0,-0.0636246562171908,0,0,0,-0.0489300422355306,0,0
X600066.SH,0,0,0.216993798929574,0,0,0,0.102658892271434,0.0497358297592431,0,0,0,0,0,0,0,0,0,0,0,0,-0.174742644528862,0,0,0.0247385680650347,0,0,0,0,0,0.275290212342429,0,0,0,0,0.0758371600314126,0,0.032945542540724,0,0,0,0.210472916921713,0.205918243488289,0,0,0,-0.215066156407939,0,0,0,-0.0860807675263898,0,-0.0172899008297573,0,-0.0707763214922673,0,0,0.0420781406817315,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332761685742677,0.0480830346424945,0.0670269535815961,0.00575899549162757,0,0,0,0,0.0463474116764488,0,0,0,0,0.137134552788297,0.184390290605467,0,0,0,0.0464538356887847,0,2.16840434497101e-19,0,0.0416584020305532,0,0,0,0,0,0,0,0.0117447587649444,0.0278686710802193,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148256712391523,0,0,0,0.0233753303866145,0,0,0,-0.146913099842085,0,0,0,0,0.103431260003449,0,0,0,0,0,0,0,0,0.0665405597633447,0,0.0303201032731063,0,0,0,0,0.087521652561322,0.10241563720382,0,0,0,-8.67361737988404e-19,0,-0.0344287308230053,0.0682978313407093,0.00278432461167798,0,0,0.0207178666094079,0,0
X000977.SZ,0,0,0,0,0,0,0,-0.0463501403879443,-0.10392227334396,0,0,0,0,0,0,0,0.277502724440176,0,0,0,0,0,0,0,0,0,0,0,-0.0483122964564307,0.0820955218772341,0.172926686759624,0,0,0,-0.043799948546224,0.0923218909162595,0,0.166211139530717,0,0,0.0167870952537994,0,0,0,0,0,0,0,0,0,0,-0.0223252419458721,0,-0.0816027076333021,0,0,0,0,0
