,X600519.SH,X600104.SH,X000651.SZ,X600276.SH,X002415.SZ,X000858.SZ,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X002475.SZ,X600031.SH,X000338.SZ,X600703.SH,X000568.SZ,X600741.SH,X300003.SZ,X601877.SH,X600271.SH,X300124.SZ,X002456.SZ,X000100.SZ,X002008.SZ,X002236.SZ,X600566.SH,X002007.SZ,X600487.SH,X000625.SZ,X002179.SZ,X000661.SZ,X600498.SH,X600809.SH,X000596.SZ,X600867.SH,X300146.SZ,X002180.SZ,X600177.SH,X002506.SZ,X000157.SZ,X600089.SH,X002294.SZ,X300136.SZ,X300142.SZ,X600372.SH,X600066.SH,X002241.SZ,X000977.SZ,X000981.SZ,X600522.SH,X600699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0.789010766777067,1.38777878078145e-17,0,0,-0.0438671624989528,0.0231032299886944,0,0,0,0,0,0.0503751298058523,0,0,0,0,0,0,0,0,0,0.119490665615707,0,0,0,0,0,0,0,0,-0.0277067759249856,0,0,0,0,0,0,0,0,0.0183737517782843,0,0,0,0,0.0157874955460465,0,0.00873481364856515,0.00733958126965822,0,0,0,-0.0417928108064955,0,0
X600104.SH,0,0,0,0,0.186176075157049,0,0,0,0.142838812832081,3.38493833997742e-05,0.011309079201834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0398121021106185,0.206099094707818,0.289615293769705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07959132220949,0,0,0,-0.141071257229805,0.0286632756462839,-0.0148379423730054,0,0,0,0,0,0
X000651.SZ,0.0382419443864991,0,0,0,0,0,0,0,0,0,0,0,0.135334685814438,0,0.3103251209077,0.146398384923893,0,0,-0.0401869449877642,0.114058227295193,0,0,0,0,0,0,0,0,0,0,-0.00188660822203513,0,0,0.0911962153549554,0,0,0,0,0,0,0,0,0.101507687265071,0,0.0531982261196601,0,0,0,0,0,0,0.000388907121031639,0.0231683527893745,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.322432037020864,0,0,0,0,0,0,0.206465593964998,0,0.0448941976134295,0,0,0,0,0,0,0,0,0.276207358371119,0,0,0,0,0,0.138994122848333,0,0,0,0,0,0,0,0,0,-0.0402748697155663,0.0259315404193769,0.0040533576014956,0,0,0,0,0,0
X002415.SZ,0,0.030104211240434,0,0,0,0.105851246360291,0,0.00470021613603444,0,0,0,0.032972036889539,-0.165521236932698,0,0,0,0.00373400129454137,0,0,0,0,0,0.0983796128734921,0.599031108436966,0,0,0,0,0,0,0,0,0,0,0,0.11497800491879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186282089572834,0,0.091602195062309,0,0,0,0,0,0
X000858.SZ,0.1229312765733,0.0462456762762275,0,0,0,0,0.206537154017814,0,0,-0.0236231978384756,0,0,0,0,0.0616659176662046,0,0,0,-0.012073973851745,0,0,0,0,0,0,0,0,0,0,0,0,0.253142910240055,0.159026671031326,-0.0197630858286451,0.00432269802633515,0,0,0,0,0,0,0,0,0,0.0961889631082768,0,0,0,0,0,0,0.0147345862961712,0.0131868061305476,0,0,0,0,0,0
X002304.SZ,0,0,0,0.0282568117057587,0,0.161557573794911,0,0,0,0.0700998958209406,0,0,0,0,0.57346682296151,0,0,0,-0.0639260591909424,0,0,0,0,0,0,0,0,0,0,0,0,0.204385540992678,0,0,0.0285602468865045,-0.0511203784963676,0,0,0,0,0,0,0,-0.0321979426877235,0,0,0,0,0,0,0,0.0412569088217174,2.71050543121376e-20,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0264804581511712,0,0,0,0,0.139286877693962,0,0,0,0,0.229064964774072,0,0,0,0,0.168660461194599,0,0,0.0875079147326997,0.102538798955089,0,0,0,0,0,0,0.237493048397239,0,0,0,0,0,0.0931756936630778,0,0,0,0,0.166417969968667,0,0,0.00952583295264122,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0.0281306593759798,-8.67361737988404e-19,0,0,-0.0140086939028304,0,0,0,0,0.155623078617763,0,0,0.106885234000877,0,0.206822651070569,-0.0472957913945837,0,0,0,0,0,0,0.0621994158793144,0,0,-0.0579859647233643,0,0,0,0,0,0,0,0,0,0,-0.0460354895044797,0.00869678514379617,0,0.241657169758161,0,0.295964031388221,0,0,0,0,0.000172918451916681,-0.0430288827538949,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.0148632360801944,0,0,0,0,0,0.223190538210185,0,0,0,0,0,-0.0145400812746641,0,0,0,0.208060436428023,0,0.0157903363679384,2.16840434497101e-19,0,0,0.247437237970117,0,0,0,0,0,0,0,0,0.21236437795558,0,0,0,0,0,0,0,0,0,0,0,0,0.175364499709618,0,0,0.0453869322768423,-0.0258022874252249,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179921496313016,0,0,0,0.540112270482081,0,0,0,0,0,0,0,0,0.20332875802485,0,-0.0797457890815872,0,0,0,0,0,0,0,0,0,0.12431799910209,0,0,0,0,0.1811207916607,0,0,0,-0.0053133443110996,-0.00452371360042786,0.073527065547294,0,0,0,0,0,0
X600031.SH,0,0,0,0.0716145443200249,0.040358182795328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0493788412814352,0,0,0,0,0.0230689663808274,0,0,0,0,0,0.0577427207101863,0.0954783419643386,0.0917989997362867,0,0,0,0,0,0,0,0.272155812163431,0.187204761800923,0,0,0,0.0344381155300216,0,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0.120435325783096,0.232226718839858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0266020174892015,0,0,0,0,0,0,0,0.0187853357355485,0,0,0.0161065928230825,0.0925897799975657,0,-0.0710224379582355,0,0,0,0,0,0.0251179998618725,0,0,0,0.0418053491986711,0,0,0,0,0.164222915079525,0,-0.0289805673235658,0.0429022329796634,-0.0439013509350524,0,0,0,0,0,0
X600703.SH,0,-0.103559314425562,0,0,0,0,0,0,-0.14438948104925,0,0,0,0,0,0,0,0,0,0,-0.0668755022140094,0.130818157463551,0,0,0.230270772602598,0,0,0,0,0.339320373338063,0,0,0,0,0,0.308529838858163,0,0,0,0,0,0,-0.13641092459474,0,0,0,0,-0.125577370647408,0.147675949435709,0,0,0,-0.031975936518357,-0.0478202030016268,0,0,0,0,0,0
X000568.SZ,0,0.0890411502534872,0,0,0,0.432331972827473,0.13339982158699,0,0.0421462016300078,0,0,0,0,0,0,0,0.130821008817907,0,0.0773342502544107,0,0,0,0,-0.010612935807965,0,0.0198482625836193,0,0,0,-0.0343735777292171,0,0.160949787070978,0,0,0,0.141604044783238,0,0,0,0,0,0,0,0,0,0,0.0160258397479624,0,0,0,0.0766494699000703,-0.0105584520356075,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0.0120352621272343,0.0603607258905089,0,0,0.143815008787022,0,0.0502204464016803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0477605279359826,0,0.0999322914813279,0,0,0,0,0,0,0,0,0,0.144492135571492,0.0995613287770137,0,0.151207614334582,0,0,0,0,0,0,0.0447206710851185,-0.00548969613081162,0,0,0,0,0,0
