,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X002304.SZ,X600276.SH,X000858.SZ,X000063.SZ,X000625.SZ,X600690.SH,X600118.SH,X600703.SH,X600031.SH,X000559.SZ,X000100.SZ,X600271.SH,X600066.SH,X600372.SH,X002241.SZ,X000157.SZ,X002292.SZ,X600741.SH,X002236.SZ,X002475.SZ,X600089.SH,X000338.SZ,X300124.SZ,X002465.SZ,X002506.SZ,X600177.SH,X000568.SZ,X300003.SZ,X002074.SZ,X600839.SH,X002129.SZ,X000977.SZ,X002294.SZ,X600582.SH,X000547.SZ,X600867.SH,X002049.SZ,X002276.SZ,X000800.SZ,X000623.SZ,X002008.SZ,X600498.SH,X002180.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0.00402165927875688,0,0,0,0,0,0,0,0,0,0,0.116891164365132,0,0,0,0.137331492635483,0,0.0201959554741326,0,0,0,0.0597333733240425,0,0.067590668355385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0.0614599846834766,0,0,0,0,0,0,0,-0.090377796232549,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0741397196252771,0,0,0,0,0.240825317186715,0,0,0.0465006831495063,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0379937798350496,0.119661060407329,0,0,0.198070655150899,0,0,0,0.208863308806058,0,0,0,0,0,-0.0400388148609896,0,0,0,0,0,0,0
X600703.SH,0,0.0680075734192719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.320621703421681,0,0,0,0,0.062506378001167,0,0,0,0,0.0436954183670695,0,0,0,0,0,0.0605473405090337,1.73472347597681e-18,0,0,0.203287565331856,0,0,0,-0.0139831686033096,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300921759209296,0,0,0,0,0,0,0,0,0.0528917690668653,0,0,0,0.0312499197220236,0.0150872330693026,0.071019584689348,0.0239872526347454,0,0,0,0,0,0,0.0539288012326667,0,0.0903337613779462,0,0,0,-0.0488773628721842,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0998970647473793,0,0,0,0,0,0,0,0.0123991495025751,0,0.0682346859956747,0,0,0,0.0251255714498136,0.192216385325675,0.220732179131914,0.049835477096421,0,0,2.77555756156289e-17,0,0.120003181981062,0,0.0374842560556563,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0776390613958847,0,0.126708678388674,0,0,0,0,0,0,0,0,0.120226557909621,0,0,0,0,0,0.0190879623884481,0.0627462374926559,0,0,0,0,0,0,0,0,0.114813230306843,0,0,0.121548723471804,0,0.0716573126983019,0,0,-0.0343216257595289,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10820113605251,0.0478589462218201,0,0,0,0,0,0,0,0,0.0454466752275706,0.143706828357332,0,0,0,0,0,0.0614954494880265,-5.42101086242752e-20,0,0,0,0,0.128394555448357,0,0,0,0.114158769775783,0,0,0,-0.0500549058997656,0.0239008655169677,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0.0418455299490392,0,0.0768657448555869,0.0637047914820059,0,0,0,0,0,0,0,0,0,0,0,0.0794305256539527,0.0416968139036343,0.148225254175663,0.121862585955314,0,0,0,0,0,0,0,0,0.0520860240320027,0,0,0,0,0,0,0,0,0,0.0916056205217219,0.107342337494017,0,0,0,0,-0.00817341332952332,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0.207936068905845,0,0.613639020251847,0,0,0,0,0,0,0,0,0,0.0254888215836453,0.042068108125465,0,0,0,0,-1.73472347597681e-18,0,0.180692602664201,0,0,0,0,0,0,0,0,0,0,0,0.120097507095756,0,0,0,0,0,0,0,-0.0254280518351808,0.0658554069650625,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,-0.088803139224718,0,0,0,0,0,0,0,0.280234870698657,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.0765597043458623,0,0.0607521036877557,0.195640384754069,0,0,0,0,0,0.0328816289729641,-0.109000078150801,0,0,0.304501313242137,0,0,0,-0.0255769573953951,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124533037106244,0.0602395095272856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00242371340745458,0,0.0758407617555879,0.218960019512266,0,0,0,0,0.0422805376344953,0,0,0.0015949905152859,0,0,0,0,-0.0724551888699752,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.113048700285169,0,0,-0.303893797016374,0,0,0,0,0,0,0,0,0,0,0,0,0.242681444849888,0,0,1.0842021724855e-19,0.170010760256778,0,0,0,0,0,0,0,0.165920277758606,0,0,0,0,0,-0.0264364735812728,0,0,0,0.421155631456503,-0.525323573826274,0,0,0,0
X600741.SH,0,0.0139915568540019,0,0,0,0.100490210297602,0,0,0.102391133899484,0.324048125512411,0.0308221594249308,0.0830430450024565,0,0,0,0,0,0.056950097844541,0.050368923001077,0,0,0.0104292498523846,0,0,0.01176819294258,0,0,0,0,0,0,0.0107381605931316,0,0,0,0,0,0,0,0,0,0.107688326501951,0,0,0,0,0,0,0,-0.00895649114450556,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0.182231091458128,0,0,0.177755212756406,0.0460858596572862,0,0,0,0.232696329091226,0,0,0,0,0,0,0,0,0.0285887491555741,0,0,0,0,0.0336231910658885,0,0,-0.0186958417418443,-0.0140924743061098,0,0,0,0,0,0
X002475.SZ,0,0,0.0257433005909653,0,0,0.0309023821629501,0,0,0,0,0,0,0,0,0,0,0,0,0.358255122575996,0,0,0,0,0,0,0,0,0.257881579254271,0,0,0,0.30238218552822,0,0,0,-0.00296482891259952,0,0,0,0,0,0,-0.0458007922155287,-0.294537892458754,0,0,0,0.278930860891254,0,-0.00772108973608106,-0.0091948588437379,0,0,0,0,0,0
X600089.SH,0,0.0207044201397736,0,0,0,0,0,0,0.301710263389731,0,0,0,0,0.112831336737778,-1.0842021724855e-19,0,0,0,0,0.0836014072546954,0,0,0,0,0.00118808020556949,0,0,0,0,0,0,0,0,0.0204725580546862,0,0,0.0890328567155158,0,0,0,0,0.00723097356982211,0,0,0,0,0,0,0,-0.0518871658374745,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.0548179090485402,0,0,0,0,0,0.169188826974682,0,0,0,0.0627886173465898,0,0,0,0,0,0,0,0,0.0462166747723367,0,0.02133910345245,0.114677996524651,0,0,0,0,0.000517137454645119,0.0145177953577106,0,0.155845290243694,0,0,0,0,0,0,0,0,0.0163427957893446,0,-0.0431209830443987,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241122955705969,0,0.0211320569987096,0,0.0678875683926942,0,0,0,0,0,0.043843787979309,0,0,0,0.126703354411912,0,0,0,0,0.00809438016108316,0,8.67361737988404e-19,0.083188751376826,0,0,0,0,0.0777842456386494,0,0,0,0.230303245089875,0,0,0,-0.0183293723607306,0.0169657030702227,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0.309254666701571,0,0,0,0,0.0323358760360794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227993429164197,0.0363244341679732,0,0,0,0,0.0781257015211611,0.0861558011911367,0,0,0.0250262448161789,0,0,0,0,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,-0.0813813332860814,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.0645204372611561,0.189902522531868,0.100490588531714,0,0,0,0,0,0.270253585184914,0,0,0,0,0,0,-0.00850070406766605,0.0540182280446555,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0.0773238882756941,0,0,0.0675218629022524,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0531242195019564,0,0,0,0,0.0398625177143141,0,0.11541731899618,0.0892343850988296,0,0.0212465019047534,0,0,0,0,0,0.182957980330516,0,0,0,0,-0.047206850484953,0,0,0,0,0,0,0
X000568.SZ,0,0,0,-3.46944695195361e-18,0,0.0420257005545402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0381523458953917,0,0.108490127416569,0.137865982718943,0,0,0,0.0163949504088336,0,0,0.0331231978107759,0,0,0,0,0,0,0,0.0105938662206942,0,0.0262188510504095,0,0,0,0,0.185868051004952,0,-0.0638207130993739,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47034615178587,0,0,0,-0.0454199480452664,-0.0196469436963777,0,0,0,0.0847786181904916,0,0.260844373493469,0,0,0,0,0.109802502638452,0,0,0,0,0,0,-0.0492377667509753,0,0,0,0,0,0,0.0336932695700585,0,0.0534535206467958,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.470906538650813,0,0,0.0883384927782449,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.0882236953637429,-0.0615734295695474,0.144915730809371,0,0,0,0,0,0.129974398303964,0,0,0,0,0,0,-0.0481906529477274,0.038443833062874,0,0,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0,0,-0.111790675686844,0,0,0,0,0,0,0,0,0,0,0,0.00538404609396331,0,0,0,0,0,0,0,0.0891880468221402,0,0,0,0,0,0.0834977583199016,0,0,0.101542762300903,0.267826124406832,0,0,0.153674944535152,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0703254180210929,0,0,0,0,0,0,0,0,0.0320449477088543,0,0.0626161020529839,0,0,0,0,0.0662531269797281,0,0.110045092144759,0,0,0.0775087930582987,0,0,0,0.19882314128306,0.000181439772641224,0.0445102342297021,0,0,0,-0.0213052752368911,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196694022386985,0,0,0,0,0,0,0,0,0,0,0,0.0638375080626974,0,0.0947509642262867,0,0,0.0500634145641997,0.0580125197061719,0,0,0,0,0,0.394766999250829,0,0,0,-0.0331441221579624,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0598803189715202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123238984138508,0,0,0,0,0.201348118636144,3.46944695195361e-18,0.0146844804576646,0,0,0,0,0,0.135683099564393,0,0.00450628946723499,0.0564359036343938,0.0892311379745606,0,0,0.0380441250305482,0,-0.0390229976380595,0,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,-0.0566037451006108,0,0,0,0,0,0,0,0,0,0,0,0.113162586619561,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.0671561981510459,0,0.145661659438669,0,0,0.0535594278378185,0.152155343107936,0.0166649878535699,0,0.13416006380694,0,0,0.177766808278575,0.203466348930236,0,-0.0161123786051716,0,-0.0600469795404178,0,0,0,0,0
X000547.SZ,0,0,0,0,0,0,0,0,0,0,0,0.29788581575014,0,0,0,0,0,0,0.0100264842307616,0,0,0.0286661593504669,0,0,0,0,0,0,0,0.109963838905759,0,0,0,0,0.0504709207175292,0.187713277407327,0.0206207495481522,0,0.0839873547018786,0,0,0,0,0,0,0,0,0,0,0.00792113725286494,0.0123080694474453,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227443310651245,0,0.0516235194081142,0,0,0,0.0287116077144143,0.0286543990964014,0,0,0,0,0.024448942635979,0,0.13349895084355,0,0.105787665706423,0,0,0.0415284382299981,0,0,-0.0338713498931947,0,0,0,0,0,0,0
X002049.SZ,0,0.149844161995764,0,0,0,0,0,0,0,0,0,0.229608344566804,0.142276488081721,0,0,0,0.215210332659606,0,0,0,0,0.400510424265128,0.0958327973421356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0257237548330252,0,0,0.0318255521023655,0.065815328109614,0,0,0,0,0,0
X002276.SZ,0,0,0,0,0,0,0,0,0,-0.0569268768070079,0,0,0,0,0.098339326145257,0,0,0,0,0,0,0.132154252524981,0,0,0,0,0,0,0,0.166736563511228,0,0,0,-5.42101086242752e-20,0,0.311077172568179,0,0,0,0.0376844312446753,0,0,0,0.0764428162611197,0,0,0,0,0,0,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0.0901614268633581,0,0,0,0,0.00261508588558246,0,0,0,0,0,0.0612285057066944,0.149507017022988,0,0,0,0,0,0,0,-0.00610824312215191,0,0,-4.33680868994202e-19,0,0,0,0.228157794187669,0.0127300304231204,0.385918875475519,0.139266566808066,0,0,0,0,0,0,0,0,0,0,0,0,0.01028045080354,0.00171789105893007,0,0,0,0,0,0
X000623.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179776765083728,0,0,0,0,0,0,0,0,0,0,0,0,0.0730244352822041,0,0,0.003501545507044,0,0.0139001486464633,0,0,0.0699881190505854,0.0860750939741214,0,0.0645674221880223,0.0654710344551273,0,0,0,0.0408560990142119,0,0,0.0532223723897784,0,0,-0.0399291189589502,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184764622365349,0,4.33680868994202e-19,0,0,0.107087846170272,0,0,0,0,0,0.0408237083348255,0,0,0.311653817150108,0,0,0,0,0,0.0350817271582343,0.0512286939615094,0.0351955705494207,0,0,0.0809076732909247,0,0,0.017842079930802,0,0.0175125682267997,0,0,0,0,0,0.00238664377371552,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,0.137344026688762,0,0,0.203508605379617,0,0,0,0,0,0,0.0568088902229581,0,0,0,0,0,0,0,0.0253248452350181,0,0,0,0,0,0.0518432000985367,0.192511076753881,0,0.0443998325155256,0.0202497298505373,0,0.00423466191259547,0,0,0,0,0,0.121922228124046,0,-0.0152744519399107,0,0,0,0,0,0,0
X002180.SZ,0,-0.0779532080323284,0,0,0,-0.271238264871388,0,0,0,-0.0163023949079648,0,0,0,0,0.0549189925013907,0,0,0,-0.065310587405424,0,0,0,0,0,0.376348607664133,0,0,0,0,-0.105873478064344,0,0,0,0,0,0.278005314719137,0.050544387731967,0,0,0,0,0,0.163555091186807,0,0,0.0814152804964315,0.145762644199458,0,0.179219241794184,-0.027282930973258,0,0,0.0740200275107097,0,0,0,0
Change_TY3M,0,-0.00608361840466764,0.0106848065047131,0,0,0,0,0,0,0,0,-0.0853943717887822,0,0.0699392754795012,0.00418030084083954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210286672546619,0,0,0.00803214208944833,0,0.0332566537387349,0,0,0,-0.141324721601778,0,0.0772773248009382,-4.33680868994202e-19,0,-0.0356225453127488,0,0,0,0.0959947176545879,0,-0.0160913346122407,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0.348698567635988,0,0,0,0,0.259770583547169,0,0,0,0,0,0,-0.191830643570908,0,0.364257310404835,-0.54811083194211,0,0,5.55111512312578e-17,0.396192799121391,-0.22941998853357,0,0,-0.0392600157493948,0,0,0,0.150697938464346,0,0.804045626037382,0,0,0,0,0,0,-1.2251655190565,0,0,0,0,0.724215329219026,0,0,0,10.2242902063627,0,0
TED,0,0.605057438605219,0,0,0,0,0,0,0,0,0,0,0,0,0.0653996326068295,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0216811597672613,0,0,-0.0570690833076692,0,0,0,0.0692247705548673,0,0,0,0,0.476477060709381,0,0,-0.811255789988624,0.327074341297936,0,0,0,0,0,0,0.301418086123738,0,0,0,0,0.888355628001658,0,0
RealEstate_excess,0,0,0,0,0,0,0.270719124702333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235916974645313,0,0,-0.125066530599857,0,0,0,0,0.234602211781205,0,0,-0.10668730102937,0,0,-0.13993436592298,-0.161715835346941,0,0,0,0.0251717663430601,0,0,0,0,0,0,-0.133564174519705,0,0.0336752313483621,1.73472347597681e-18,0,0.697604663761395,0,0,0,0
MKreturn,0,0,0,-0.0393659324351736,0,0,-0.378704926003247,0,0,0,0.157851234278576,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,-0.124073255277563,0,0,0,0,0,0,0,0,0,0,0.0573174438029284,-0.0388467424763044,0,0,0,0.0765310659429935,0,0,0,0,0.27880342014676,0,0,0,0,0,0,-0.0404305177237843,0.0109255053195521,0.380741048013459,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,-0.00649663553780647,0,0,0,0,0,0,0,0,0,0,0,0,-0.00225648169949982,0,0.0072735258156437,0,0,0,0,0,0,0,0,-0.00217737703968028,0,0,-0.00138377089365809,0,-0.0051133474604236,0,0,0,0.0036969304704222,0,0.00524439369847653,0.00341978461808619,0,0,0,0.0176066651139691,0,0
CarbonVol_Shenzhen,0,-0.152258029227956,0,-0.0944627309536829,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0693710218841503,0,0,0,0,0,0,0.183792973887522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0208450648393897,0.0595734842867403,-0.057050738875771,0,0,0,0,0,0,0,0.0185283164927502,0.162171362693273,0,-0.248752336187777,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0.00149529888305518,0,0,0,0,0,0.000728650868697431,0,0,0,0,0,0,-0.000479295130396454,0,-0.00593391758324145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.52608154598369e-05,0,0,0,0.00414197053707034,0,0,0,0,0,0,0,0,0.0120753211711015,0,0,-0.00635173825777319,0,0.0384864206124911,0,0
CarbonVol_Hubei,0,0,0.0109310931942661,0,0,0,0,0,0,0.00177852507964624,0,0.00666499696543987,0,0,-0.0021799677555715,0,0,0,0,0,0,0,0,0,-0.00362728269671266,0,0,0,0,-0.00459348866803394,0,0,0,0,0,0,-0.00315462055960616,0,0,-0.00471206274581805,0,-0.00341277236992818,0,0,0,0,0,0,0,-0.0113202910129724,0.00724193187026087,0,0,0,0.00861967246601981,0,0
