,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600276.SH,X600809.SH,X002304.SZ,X000651.SZ,X600690.SH,X002475.SZ,X300124.SZ,X002371.SZ,X600104.SH,X000725.SZ,X000063.SZ,X003816.SZ,X002129.SZ,X000596.SZ,X600031.SH,X300014.SZ,X000625.SZ,X600703.SH,X000338.SZ,X002049.SZ,X002179.SZ,X600089.SH,X002236.SZ,X002241.SZ,X000100.SZ,X000661.SZ,X600584.SH,X600702.SH,X002180.SZ,X000977.SZ,X601877.SH,X300142.SZ,X000157.SZ,X600522.SH,X600460.SH,X600741.SH,X002074.SZ,X000733.SZ,X300003.SZ,X002007.SZ,X600183.SH,X002463.SZ,X002294.SZ,X000066.SZ,X000800.SZ,X002414.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000596.SZ,0.183571717743693,0.228366428714343,-0.0279455865370034,0,0,0.0951859295552931,0.060170181324476,0,0,-0.0290998122051689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00275092131028913,0,0.138945857061966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00983709688083429,0,0,0,0,0,0.0197459441447219,0,0,0,0,0,0
X600031.SH,0,0.131827894759618,0,0,0,0,0,0,0.0556311568210413,0,0,0,0,0,0,0,0,0,0,0,0.0731148163750298,-0.0249122816339289,0.239527061083691,0,0,0,0,0,0,0,0,0,0.0716569133329388,0.0977317258948778,0,0,0.48572645371506,0,0,0,0,-0.00954336048014215,0,0,0,-0.16726667188276,0,0.0511543484276435,0,0,0,-0.0172395741254177,0.00661851087015602,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0.0157360874735463,0,0,0,-0.0338074867405187,0.0802471613233728,0,0,0,0,-0.0435767705014224,0,0,0,0,0,0,0,0,0.00862860833024488,0,0,0,0.0717544038846592,0,0,-0.582662013366069,0,0,0,0,0,-0.136066159940836,0.000400898653673046,0.167758006058933,0,0.341053802381278,0.0780208446004198,0.0368840585820018,0,0,0.153466170963442,0,0,0,0,0,2.16840434497101e-19,0.00117023968678695,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0.0806530318880428,0,-0.0186474225373024,0.273407843628693,0,0,0,0,0,0,0.148225931706344,0,0,0,0,0,-0.108746065154831,0,-0.0200558430126577,0,0,0,0,-3.46944695195361e-18,-0.015638329264722,0,0,0,0,0,0.56245388574651,0.0627225603763398,0,0,0,0.160596594350715,0,0,-0.000293421327191874,0,0,0,0.00210270595021712,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0.122513305215903,0,0,0,0,0,0.0834751898036256,0,0,-0.0555943849539485,0,0,0,0.00688623006162335,0.0860478492395597,0,0,0,0.0409220626788123,0,0.0880025683075295,0,0.079488052346565,0,-0.104925427681816,0.113743277935853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173912554634868,0,0,0.133651751260876,0,0,0.0659731024607613,-0.0955796639891866,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0.201750610324306,0,0,0,0,0,0,0,0,0,0,0.228005473073703,0,0,0.0473101563240967,0,0,-0.00277269190357593,0,0.00257675183641837,0,0,0,0,0,0,0.00104924791623628,0,0,0,0,0,0,0.0520874736134753,0,0,0,0,0,0,0,0.0250198420505503,0,-0.101382044254709,0.0346988448262332,-0.0142259906859047,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,-0.016063551989065,0,0,0,0,0.0613761404782883,0,0,0.0985514752277357,0,0,0,0,0,0,0.100762744634725,-0.118449711695219,0,0,0,0.063093893667133,0,0.0663446647532978,0,0,0,0,0,0,0,0,0,0.312561804385502,0,0,0,0,0,0,0.0347279369735857,0,0.000642142593807302,0,0,0,0.0317965301332908,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0.051940933778919,0,0,0,0,0,0,0.023960552161734,-0.0472989671621705,0,0,0,0,0.131245251552628,0,0.0789231181571398,0.131939836911493,0,0,0,0,0,0.0794562427245802,0,0.000822257422627279,0,0,0,0,0,0,0,0,0.0632969992918553,0,0,0,0,0,0,0,0,0.0105763869293631,0,0,0,0,0,0.000332193504373652,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0.00178318878041657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109599750672641,0,0.0616948980632734,0,0,0,0,0,0,0,0,0,0,0,0.185690160592863,0,0.0602626393751894,0.0462313752460114,0,0,0,0,0,0,0,0.00262658368864677,0,0.0597796037865164,0,0,0,0.0241488924982695,0,0,0,0,0,0,0
X002236.SZ,0,0,0.73625145592345,0.244152232944661,0,0,-0.10825654653881,-0.122218692666695,0,0.29107068057245,0,0,0,0,0.285143779869932,0,0,0,0,0,0,0.170144510400027,0,0.00552011912654431,0,0,0,0,-0.00325779318382558,0,-0.0888209470616324,0,0,0,0,0,0,0,0,0,0,0,0,0.0202413240367801,0,0.110771776709993,0,0,0,0,-0.195965647029797,0.037287709948724,-0.0434577132098293,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0.0841487276820827,0,-0.0598188753354604,0,0,0,0,0,0,0,0,0,0,0,0.180788932915894,0.108453066645096,0,0,0,0,0.0646997105654165,0.291809559790187,0,0,0,0,0,0,0,0,0,0,0.0166193995142372,0,0,0,0.122317013225908,-0.0501568462216431,0.103624885931675,-0.013675653228105,0,0,-0.0253277006245572,0,0,0,0,0,0,0
X000100.SZ,0,0.0379093252293665,0.0284877646562257,0,-0.0285529350314494,0,0,0,0,0,0,0.0240155682426066,0,0.386448841856361,0.0376054171272829,0,-0.008697255107405,0,0.00807999349148374,0,0,0,0,0.0528675127136044,0,0,0,0,0,0,0,0,0,0.0324970535694367,0,0,0,0,0,0,0,0,-0.0160177438649763,0,0.0711252345582688,0,0,0,0,0,0,0.0063069903401746,0.0153482152660806,0,0,0,0,0,0
X000661.SZ,0,0,-0.483589822564525,0,0.193059663501379,0.240709009062926,0.334681148880024,0,0,0,0,0.129302815482874,0,0,-0.176562019802997,0,0,0.230173132437045,0,0,0,0,0,0.0057216945614141,0,0,0,0,0,0,0,0,-0.0107021649764319,0,0,0,0,0.0350381844799369,0,0,0,0.250504850445019,0,0.495169098884078,0,0,0,0,0,0,0,0.123483712624781,-0.106172119846728,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0.0595319833510671,0,-1.73472347597681e-18,0,0,0.0046552398460946,0,0,0.0274121001915891,0,0,0,0,-0.207407095106096,0,0.0865543162867318,0,0.0418038343298494,0,0,0,0.115295940067549,0,0,0,0,0,0,0,0,0,0,0.125117609445386,0,0,0,0,0,0.227133848341251,0.188002599650046,0,0.136791575221578,0,0,0,0.0108176499155295,0,0,0,0,0,0,0
X600702.SH,0,0.0473755024896849,0.168323609111952,0.00741786251238755,0.168074106209964,0,0,0,0,-0.0678348653469828,-0.0781558404241213,0,0,0,-0.0584226483988895,0,0,0,0,0.29545372781213,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0890877208395226,0,-0.245990453478865,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188961503920494,-0.0368234890759418,0,0,0,0,0,0
X002180.SZ,0,0,0.15532298692753,0,0.0201657258849131,0,0,0,0,0,0,0.150215516182449,0,0,0,0,0,0.0257483017720151,0.204525680502326,0,0,0,-0.200629459139076,0.102346994605249,0,0,0,0,-0.000956421901026834,0,0,-0.0646184076927495,0,0,0,0,0,0,0,0,0,0.0607174456915224,0.0520753452426483,0,0,0.0794098062902171,0.147117333612103,0,0,0,0,-0.0348180900736384,-0.0465346605120103,0,0,0,0,0,0
X000977.SZ,0,-0.153503394359239,0,0,0,0,0,0,0,0,0.610157854848904,-0.574470674945135,0,0,0.0740971424293763,0,-0.340341762965712,-0.0742937916074884,0,0,0,-0.275910082861917,0,0,0,0,0.116427758567618,0,0,0,0,0,0,0,0,0,0,0.0964387552249901,0,0,0,0,0,-6.93889390390723e-18,0.843551365728898,0.436588491420477,0,0.254789360888608,0,0,0,0.0568203209370768,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.161721064350426,0,0,0,0,0,0,0.00605566459048922,0,0.00245071466498931,0,0,0.0711702899974589,0,0,0,0,0,0,0.0468749420691971,0,0.0409318305721076,0,0.0627737827506441,0,0,0.00414881293629924,-0.082389184084845,0.0158039574992686,0.0190594151664258,0,0,0.117160928215333,0,0,0,0.136496792712095,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,-0.00861067787597094,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0.274248409751965,-0.12407436330476,0,0.230450058933029,0,0,0,0.142027618843671,0,0,0,0,0,-1.73472347597681e-18,0,-0.0814813773206227,0,0,0,0,0,0,0.05460400368417,-0.0738214207087261,0,0,0,-0.171249937568207,0,-0.0898850782278276,0,0,0,0,0,0,0,0.145223865950254,0,0,0,-0.0252583869459622,0,0,0,0,0,0.0273456114136565,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0.121477935406884,0,0,0,0,0,0,0.0311756572129348,0,0,-0.00205225234026493,0,0,0,0.224360203879102,0,0,0,0,0.0102297094058018,0,0.134277808483845,0,0.0713837971597392,0,0,0,0.00644857338953699,0,0.00507576685420481,0.0405777611390316,0,0,0,0,0,0,0,0,0,0,0.0478345065771946,0,0.0128690778029291,0,0,0,0.014225064099843,0,0,0,0,0,0,0
X600522.SH,0,0,-0.20369952807176,0,-0.00183865076694767,0,-0.575689475220604,0,0.0809139853068278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0155043072558651,0,0,0,-0.0501330025420645,0,0,0,0,0,0.223725052793041,0,0,0,0,0,0,0.396183045207697,0,0,0,0,-0.74172583699288,-3.46944695195361e-18,-0.0503763335095313,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0.210642266279406,0,0.174194801708114,0,0,0.0235435855221534,0,0.0115587057747898,0,0,0,0,0.152238217530952,0,0.169957839850358,0,-0.0881033952467652,0,0.0183710045767278,0,0,0.11491184621092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0230059481997232,-0.0677186601413292,0,0,0,0,0,0
X600741.SH,0,0,0,0.00737140691560274,0,0,0,0,0,0.00528040175757918,-0.000901382046999316,0.0321585572260717,0.424901232764551,0,0,0,0,0,0,0,0.358983963552565,0,0,0,0,0.189048117247714,0,0,0.0210317599706923,0,0.022979178913697,0,0,0.0295324328028025,0.0406696016707011,0,0,0,0,0,0,0,0,0,-0.0592765478821623,0,0,-0.0390108616281916,0,0,0,0.0166417503977592,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,-0.138329796444188,0,0,0,0,0,0,0,0.0777588346076539,-0.0424048590406414,0,0.234671884446977,0.199608449313403,0,0.0930190332171285,0,0,0.0721476412333598,0,0,0,-0.0739652691620273,-0.0739625652296585,0,0.0461547496980146,0,0,0,0,0.0504096376258633,-0.0200224392723287,0,0,0,0,0,0,0.0303436438051784,0,0.0494178354983676,0.170785242348173,0,0,0,0,0,0,0,0,0,0
X000733.SZ,0,0,-0.0280737270116641,0,0,0,0,0,0,0,0,0.0964437714373506,0,0,0,-0.314819967416837,0,0,0,0,0,0,0,0.0964429023465301,0.250210050941475,0,0,-0.0307874881081154,0,0.0383348598382497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00908403317342567,-0.343154856095004,0.096388372991703,0,0,0,0.028730526764211,-0.0183454269891959,0,0,0,0,0,0
X300003.SZ,0,-0.0180221381941492,0,0,0.358625068361802,0,0,0,0,-0.121837105152303,-0.0441349152797413,8.67361737988404e-19,0,0,0,0,0,0,0,0,-0.00697809346407005,0,0,0,0,0,0,0,0,0.0899676572649505,0,-0.362584745290521,0.138375127361852,0,0,0,0,0,0,0,0,0,0,0,0,0.00715731718949598,0,0,0,0,0,-0.0220896022522097,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0.0940608541397282,0,0,0,0,0,0,0,0,0,0.0128783123450318,0,0,0,0,0,0,0,0,0,0,0,0.0407912381036314,-0.0925762628173002,0,0.0673244120386168,-0.0426339917457266,0,0,0.0339738274631562,0,0,0,-0.16252005693614,0,0,0,0,0.034642764994965,0,0,0,0,0.0174699278326958,0,0.161908670345079,0,0.00499399587769175,0,0,0,0,0,0,0
X600183.SH,0,0.0898707231662798,0,0,0,0,0,0,0,0.0302706929216764,0,0.070977590695921,0,0,0.0268416526753442,0,0,0,0,0,0,0,0,0,0,0,0,0,0.351383568286194,0,0,0,0,0,0,0,0,0,0.0302058026037306,0,0,0,0,0,0,0.111831085822178,0,0.0921348455154333,0,0,0,0,0.0660899596751656,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,-0.0643470248558369,0,0,0,0,0,0,-0.0386612442191846,0,0,0,0,0,0,0.232635707613686,0,0,0,0,0.208574135351441,0.113278876002432,0.101478362400589,0,0,0,0.109263069913288,0.0408881101156754,0,0,0,0.183491916197703,0,0,0,0,0,0,0.48491095339845,0,0,0,0,0,0,1.73472347597681e-18,-0.00336219519818025,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0.211683416051317,0,0,0,0,0,0,-0.0912337448169201,0,0,0.0369641523201996,0,-0.0390257147342485,0,-0.407647893069933,0,0,-0.0295894660832774,0,0,0,0,-0.091423790226415,0,0,0.126707173493042,0,0,0.0694338290362902,-0.0613299614534343,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.186552325560663,0,0.0251502988538309,0,0.122127072837878,0,0,0.0862472561087153,-0.00837913787727554,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,-0.226485859224756,0,0,-0.207622998298377,0,0,0,0,0.0401239783252011,0,0,0,0.310919644532661,0,0,0,0,0,0.358013181591725,0,0,0,0.383575090818251,0,-0.166555286922176,0,0,0,0,0.176584701243271,0,0,0,0.0750194148435804,0,0,0.520221312228992,0,0.416031520227256,0,0,0,0,0.0933046044509351,-0.0863280592126284,0,0,0,0,0,0
X000800.SZ,0,0,0.0610317722523046,0.0426271603301186,0,0,0,0.0263172939648684,0,0,0,0,0.0464574806469141,0,0,0,0,0,0,0,0.407313451537206,0.082527347129966,0.0498912670473548,0.00466485028661511,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0.0245144131166702,0,0,0,0,-0.0234861220686572,0,0.021708933432662,0,0,0,0.0103163310618639,-0.0108344296146343,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0.0741219327249858,0,0,0,0,0.0291699189009204,0,0,0,0,0,0,0.190958754772756,0,0.0395128988420537,0,0.0569418918027058,0,0.0675320546999511,0,0,0,0,0,0.0222614783751036,0,0,0.0471525023143362,0,0,0,0.11086932271621,0.0798736610317992,0,0.0509060379743967,0,0,0,0.049932105847744,0,0,0,0.0293881370126188,0,0,0,0,0,0,0
Change_TY3M,0,0,0.384149432296879,0,0,0,-0.0775427546887058,0,0,0,0,0,0,0,0.0129734562295391,0,0,0,0,0,0,0,0,0,0,0,-0.191376237503514,0,0,0,0,-0.024607347263217,0,0,0,0,0,-0.113438026527881,0,0,0,0,0,0,0,0,0.0463733793037019,-0.197455672270965,0,0,0,0.0269550458029627,-0.132676784018864,0,0,0,0,0,0
Slope,0,0,0,0,0,-0.111072866218812,0,0,0,0,0,0,0,0,-0.0659979938016185,0,0.3242496071497,0,0,0,0,0,0,0,0,-0.0326162863151126,-0.142597663414974,0,0,0.0651150656877927,0,0,0,0.117055304783856,0,0,0,-0.180094785483326,0,0,-0.287859294084702,0,0,0,0,0,0,0,0,0,0,0,1.22936603753449,0,0,0,0,0,0
TED,0.00900993267475671,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0255925896026054,0,0,0,0,0.0645076164590496,0,0,0.0632967030224738,0,-6.93889390390723e-18,0,0.325220225625146,0,0,0,0,0,0,-0.0412741051820561,0,0,0,0.0456639874373929,0,-0.176251518093136,0,-0.217089422790504,0.115057155002203,0,0,0,0,0,0,0,-0.0707624706770591,0.839744211259465,0,0,0,0,-4.35239475615259,0,0
RealEstate_excess,0,0,-0.00810056805868927,0,0,0,-0.0111772730929915,0,0,0,0,0,0,0,0,0,0,0.0339062377551558,0,0,0,0,0,0,0,0.0115319583120697,0,0.107887507340893,0,0,0,0,0,0,0,0,0,0,0,0,-0.130030879282931,-0.167550881386936,0,0,0,0,0.0313689433689841,0.0510746057821199,0,0,0.0524898046257844,0.0178743818881843,-0.0558459179171244,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0.00553810574069418,0,0.040202060561597,0,0,0,0,0.0309432100581953,0,0,0.0451075118180365,0,0,0,0,0,0,-0.00569809876188365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0272718777135374,0,0.0878568355057792,0,-0.0030661349581165,0,-0.0321483387913808,0,0,0,0.0155324027217286,-0.0119920277618436,0,0,0,0,0,0
MKvol,0,0,0,0,-0.000144176523516535,0,0,0,0,0,0,-0.000811446597390172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000680374475258293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000793392091031373,0.0006353790752162,0,0,-0.00247601830991887,0,0,0.00277383119843515,-0.00415353441879746,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,-0.00101489148567509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00340791090586116,0,0,0,0,0,0,-0.00375771285514336,0,0,0,0,-0.00125311893489376,0,0,-0.0099163698863381,0,0,0,0,-0.0327340538348172,0.0169689589122352,0,0,0,0.0964178594337437,-0.132122133471059,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,-0.00708773090300313,0,0,-0.0104001077423356,0,0,0,-0.00593432175431908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00255996061977556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000334554411375789,0,0,0,0,0.0294876891524474,-0.0406249910380788,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0039469340688998,0,0,0,0,0,0,0
