,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X000651.SZ,X600104.SH,X002304.SZ,X000661.SZ,X000063.SZ,X600031.SH,X000568.SZ,X000725.SZ,X600809.SH,X003816.SZ,X002241.SZ,X000338.SZ,X300142.SZ,X600703.SH,X002007.SZ,X600690.SH,X300014.SZ,X000596.SZ,X002371.SZ,X300124.SZ,X000100.SZ,X002049.SZ,X300003.SZ,X600584.SH,X601877.SH,X002129.SZ,X600741.SH,X600183.SH,X000157.SZ,X002236.SZ,X000800.SZ,X002414.SZ,X000977.SZ,X000066.SZ,X300136.SZ,X000625.SZ,X002456.SZ,X002179.SZ,X002185.SZ,X002008.SZ,X600118.SH,X002463.SZ,X601799.SH,X002180.SZ,X300146.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600031.SH,0,0,0,0,0,0,0,0,-0.137383181161946,0,0,0,0,0,0,0,0.274644124189832,0.00958017190305445,0,0,0,0,0.181222877993174,0,0,0,0.078773612723452,0.00872259049947205,-0.106057267476811,0,0,0,0,0.194731217049244,0,0,0,0,0,0.0944476921772289,0,0,0,0,0,0,0.174357231905809,0,0,0,0,-0.0103684497487107,-0.02008678628851,0,0,0,0,0,0
X000568.SZ,0,0.58123532502817,0.069854392884927,0,0.0684445764684489,0,0,0,0,0,0,0,0,0.192247493860979,0,0,0,0,0,-0.0428510449643568,0,0,0,0.0349167946746701,0,0,0.0555427217486864,0,0,0,-0.00861096392748712,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.103887002507027,0,0,0.015991421571329,0,0,0.0234802288700186,0.00719001605036938,-0.0114784295301939,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0.0632244708785712,0,0,0,0,0,0,0,0,0.0870548893660724,0,0.0511042463093029,0.0588566786628792,0,0,0,0.179706629257967,0,0,0,0,0,0.076058424796741,0,0,0.0564924190844438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019399721268155,0.0184754450853759,0,0,0,0,0,0
X600809.SH,0,0.556638429063814,0,0,0,0,0,-0.0938152754338075,0.062019007538719,0,0,0,0,0,0,0,0,0,0,0.172691557504856,-0.0794879320844977,0,0.232429599222255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00767597043955933,0,0,0.00154762845194349,-0.0137669777299415,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0.0325001014653976,0,0.0388551313345362,0,-0.028466802708955,0,0.0238957521687726,0,0.0485693498247658,0,0,0,0,0,0,0,0.0278412752488133,0,0,0,0,0,0,0,0,0,0.00315677401148569,0,0,0,0.00115400219676623,0.031072690591416,0,0,0.107747734800933,0,0,0.0147068194274621,0,0,0.0121214844574591,0,0,0,0,0,0,0.00498282485069073,-0.00194050881257226,0,0,0,0,0,0
X002241.SZ,0,0,0,0.401277169035009,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334785345158105,0.0483298409658246,0,0,0.067925299478756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0907775184180381,0,0.179169547662965,0,0.12257694090255,0,0.0525437475131008,0,0,0,0,0,-0.0308762204938996,0,-0.0348341341263464,0.00901438544302035,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0.0899613850778392,0,0.0403702169071949,0,0,0.000375068141736004,0,0.0482027356822025,0,0,0.0150382975121028,0,0,0,0,0,0,0,0,0,0.0344532410377742,0,0,0,0,0,0,0,0.0609314020797814,0,0,0,0,0.041848721065742,0,0,0,0,0,0,0,0,0,0,0.0274052818721848,0,0.00163432916519716,-0.00560539286126826,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0.053779414291003,0.00950931737979523,-0.202019201731632,0,0.0985072598026142,0,0.152909610460849,0,0,0,0,0,0.305797076820388,0,0,0,0,0,-0.0468839863770597,0,0.0405849375767111,0,0,0,0,0,0,0,0,0.14267494446367,0,0,0,0,0,0,0,-0.0332849690490558,0.0405791203193384,0,0,0.0702430256780144,0.204355277803727,0,0,0,0,0,0,0,0,0
X600703.SH,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0644991311257676,0.304144420881674,0,0,0,0,0,0,0.167470101847082,0,0.314233606790244,0,0,0.132993392063023,0,0.0687812738371455,0,0.0333194174264144,0,0,0,0,0,0.040963396648877,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171150065036523,0,0,0,0,0,0
X002007.SZ,0,0,0,0.117126100740596,0,0,0,0,0,0,0,0,0,0,0,0,0,0.553728089289845,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0399034797550247,0,0,0,0,0,0.203638588355878,0,0,0,0,0,0,0,0,0,0,0,0,-0.0579175737791952,0.000114895397135939,-0.00746686791154009,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0.181755578575512,0.0357312350910075,0,0,0,0,0,0,0,0,0,0.0398467854673005,0,0,0,0,0,0,0,0.00742758499983378,0,0,0,0,0,0,0,0.15118210697056,0,-0.033603806591291,0,0,0,0,0,0,0,0,0.0782839039947908,0,0.00968106552705651,-2.16840434497101e-19,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122557115809686,0,0,0.0424552751518209,0,0,0,0.236893244704884,0,0.271922275570685,0,0.18228760070983,0,0,0.128475631719654,0,0.0278834723573585,0,0,0,-0.13141469435053,0.209744526760774,0,0,0,0,0,0,-0.0111780380470736,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,-3.46944695195361e-18,0.177652705481832,0,0,0,0,0.347405540407873,0,0,0,0.230583005890593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0869558284857798,0,0,0,0,-0.0286778897586884,0,0,0.115495875125011,0,0,0,0,0,0,0,0.0116845926320408,-0.0136732779763505,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0.18064740444274,0,0,0,0,0,0,0,0,0,0,0,0,0.118187848796534,0,0,0.0548399042553334,0,0,0,0.315593966856437,0,0.0220023972211175,0,0,0,0.04148821087596,0,0,0,0,0.249852062677101,0.0769548810051245,0.0911531202530947,0,0,0,0,0,0.160945970247095,0,0,-0.126893961934171,-0.00553103498942927,0.0133289324590606,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00535927137955978,0,0,0.0291815964590798,0,0,0,0.0913147349979507,0,0,0,0.11754946186876,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156283149571218,0,0,0.236752556155457,0,0,0,0.0105339645249052,0.0238761939307945,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.105467615973545,0,0,0,0.487478382168292,0,0,0.187004940083614,0,0,0,0,0,0.0388382620129543,0,0,0,0,0,0,0,0.221849376467115,0,0,0.124712476601713,0,0,0,0,0,0,0,0,0,0,0,0.0155758388822423,0,0,-0.0407045548014665,0,0,0,0.0206456448301432,0.0106783623740187,0,0,0,0,0,0
X002049.SZ,0,0,0.146834228391493,0.129540838283494,0,0,0,-1.73472347597681e-18,0.231874279775704,0,0,0,-0.203671940485219,0,0,0.156002865197734,0,0,0,0,0,0.19636153874482,0,0,0,0,0,0,0.166566114635498,0,0,0,0,0,0,0,0.103299306404507,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.0294807225677082,0.038746289814805,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0.281798226414088,0,0,0,0,0,0,0.0252972223451807,0,0,0,0,0,0,0.125580440040487,0,0,0.00601145071872833,0,0,-0.105453121436568,0,0,0,0,0,0.108888810415486,0,0.297713446618741,0,0,0.0587575583414691,0,0,0,0,0.197538566821201,0,0,0,0,0,0,-0.0353086234756105,0,0,0,0,0.0378955125359135,0,0
X600584.SH,0,0,0,0,0,0,0,-0.0513392327081746,0,0,0,-0.134159124537069,0,0,0,0,0,0,0,0,0,0,0,0.255518891546885,0,0,0.138666048907386,-0.17456253783997,0,0,0.122228694848193,0,0,0,0,-0.0537946579043381,0.0463378462773129,0.262039565417853,0,0,0,0,0,0.544031081746351,0,0,0,0,0,0,0,0.00306424430452679,0.0207706454257208,0,0.442952333199438,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084701338403157,0.0872745696384645,0.0664362004232892,0,0,0,0.0133079567467181,0,0,0,0,0,0.0532723433056288,0,0,0,0,0,0,0,0.0933134416158924,0,0,0,0,0,0.264570649036328,0,0,0.0582947931441419,0,0,0,0,0,0,0,0,0,0,0
X002129.SZ,0,1.38777878078145e-17,0,0,0,0,0,0,-0.0559017027899108,0,0,0,0.235962926408293,0,0,0,0,0,0.114098928750371,0,0,0,0,0.184252390034732,0,0,0,0,0.228710554255125,0,0,0,0,0,0,0,0,0,0.217800680328887,0,0,0,-0.530724943814583,-0.0419259462792189,0,0,0,0,0.274415533007477,0,0,0.0218097680699497,-0.0338564298597204,0,0,0,0.0419712318659503,0,0
X600741.SH,0,0,0,0.0136460981607792,0.0725288237032755,0,0,0.000771879635042051,0,0.0691374890438522,0,0.0525918537980003,0,0,0,0,0,0,0,0,0,0,0,0.0122093245348467,0,0,0,0,0,0,0,0,0,0.13909167103976,0,0,0,0.00723081474732187,0.0212344567746693,0,0,0.110023435349927,0,0,0,0,0,0,0,0,0,-0.020413636836385,-0.0037713358940204,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0441915275442698,0,0,0.0636872823273815,0,-0.0118901815478791,0,0,0,0,0,0,0,0.15653237371657,0.0628546208253613,0,0.062133521206458,0,0,0,0,0,0.0182604430138368,0,0,0,0,0,0,0,0,0.0681546870979209,0,0,0.448122703701149,0,0.0921620075209506,0,0,-0.0115908883695788,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0335699561304433,0.0389488827157994,0,0.0553306150989321,0,0,0,0,0,0,0.0503767909005013,0.191191569056593,0,0,0,-6.93889390390723e-18,0,0,0,0,0.0288368007876741,0,0,0.0141130858500964,0,0,0.0379322258413773,0,0,0,0,0,0,0,0.0469423337734397,0,0,-0.00021609195656132,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.313599974393215,0,0,-0.0456083653494521,0,0,0,0,0,0,0,0.0541849980604301,0,0,0.0449005156178422,0,0,0.00225032771181317,0,0,0,0,0,0,0,0,0.0221830901351242,0,0,0,0,0,0,0,0.106637034538471,0,0,0.037272768534816,0,0,0,0.108633558945037,0,0,0,0,0,0,0.00685925436929098,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0846554313944019,0,0,0,0,0,0.111135023931518,0,0,0,0.0853631181537863,0,0,0,0,0,0,-0.0462963233795835,0,0,0,0,0,0,0,0.28828005702621,-0.196143483280668,0.316307195571397,0.152262879630716,0,0,0,0,0,0,0,0,-0.140802665192037,0,-0.0333290985830322,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,-0.024394816387087,0,0,0,0,0,0,0,0.0838167758392802,0,0,-0.0695254274294452,0,0,-0.100850751962746,0,0,0,0.101481286952417,0,0,0,0,0,0,0,0.0877910633126916,0,0,0.440846798586114,-0.032181259848686,0,0,0,0.159962111157661,0,0,0,0,0,0,0,0,-0.00448449361155432,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0.0528730666854869,0,0,0,0,0,0.184903887792699,0,0,0,0,0,0,-0.174000162943747,0,0,0,0,0.00411981563997438,0.20677773226953,0,0,0,0.17417180627245,0,0,0,0,0,0,0,-0.23043761205264,0,0,0,0,0,0,0,0.0402203202183947,0.27820083923702,0,0.0163223084272904,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108318571346822,0.0750087468712018,0,0,0,0.0313327032482282,0,0.410455608326583,0,0,0,0,0,0,0,0,0.119357422105646,0,0,0,0,0,0,0.185780019350531,0,0,-0.000315333046899123,0.0116073238215454,0,0,0,0,0,0
X300136.SZ,0,0,0,0.154231391850006,0,0,0,0,0,0,0,0,0,0,0,0.0619028189271718,0,0,0,-0.0432380613320122,0,0,0,0.0829271933140962,0,0,0,0,0,0,0.116828058295457,0,0.264325054898665,0.120614940029856,0,0,0,0,0,0,0,0,0,0,0.0573137978236465,0,0.0719909807755258,0,0,0,0,0.0142142821935115,0.00858653205528366,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32038149972051,0,-0.0781701939870762,0.216736735068761,0.0108316795426283,0,0,0.148913439453986,0,0,0.0171807461356051,0,0,0.0244874111899008,0,0.0558423732031836,0,0,0,0,0.0540289705734846,0,0.0524667169016311,4.33680868994202e-19,0.0282247675499351,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0.0539265544242442,0,0,0,0,0,0.400380258855815,0,0,0,0,0,0.00515031168305864,0,0,0,0,0.0165185908206916,0,0.199556868153492,0,0,0,0,0,0,0.103060245993583,0,0,0.0815158134704756,0,0,0,0.114479039418997,0.0723212703154128,0,0.0159616969660796,0,0,0.103173862751249,0,0,0.00571946821594785,-0.0221151359842591,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0.0986284671080507,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197656990944928,0,0,0.167347189534069,0,0,0,0.0357997254430482,0,0,0,0,0,0.00697486527100721,0.049023147813298,0.0453280727309047,0,0,0,0,0.0916168908355469,0,0,0,0,0,0,0,0,0,-0.00383867657273562,-0.0107022477653801,0,0,0,0,0,0
X002185.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236415340025781,0,0,-0.0392400970341065,0.0324725104967922,0,0,0,0,0,0.388269591332194,0,-1.0842021724855e-19,0,0.0125403666512816,0,0,0,0,0,0.00622710605317458,0.048011677063299,0,0.201284863527872,0,0,0,0,0,0,0,0,0,-0.0141633363245589,-0.00217888704528228,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148892530820927,0,0,0,0,0,0.0282416562768376,0.111004556825438,0.106387057591266,0,0.0495397647742804,-0.0320891688189434,0.210300964427013,0,0,0,0,0,0,0,0,0,0,0,0.120602412645379,0,0.0222612986760908,0,0,0,0,0,0,0,0,0,0.0177411955741147,-0.0272015293191446,0,0,0,0,0,0
X600118.SH,-0.39791772623718,0,0,0,0,0,0,0,0.399168216782368,0,0,0,0.00985701071716862,0,0,0,0,0.0635573925120445,0,0,0,0.0203016327543671,0,0.118334342130828,0,0,0,0,0,0,0,0.164912198411549,0,0,0,0,0,0,0.116268719499006,0,0,0,0.142765734829197,0,0,0,0,0,0.00714446849098774,0.120750545786492,0,0.0175139061174743,-0.0140243766279524,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0.0216015829663053,0,0,0,0,0.0669406444866163,0,0,0,0,0,0,0,0,0.0922294052035058,0,0,0,0,0,0,0,0.00676456930359802,0,0,0,0.053512977290621,0,0.414611802100204,0,0,0,0,0,0,0.068795147849115,0,0,0,0,0.0169324123178932,0,0,0,0,0,0,-0.00654837977270552,3.44331070239234e-05,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0.0377609921033489,0.0341149218786585,0,0,0,-0.0989370015841316,8.67361737988404e-19,0,0.0803200795022814,0,0.220264755074307,0,0,0,0,0.0172380463982194,0.0238772999413027,0.136494971247898,0,0,0,-0.0855722373005087,0,0,0.172888458695563,0,0,0,0,0,0,0,0,0,0,0.023490405559448,0,-0.0218033093714286,0,0,0,0,0,0,0.00696367765240414,0.0386812510797568,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0.0746290797276327,0,0,-0.109811080231049,-0.0786729839906699,0.0861260162137944,0,0,0,0,0,0,0,0.167724959539825,0.137910777247277,0,0,0,0,0,0,0,0,0,0.0675672878164496,0,0,0,0.124030370035544,0,0,0,0,0,0.146448533073451,0,0,0.167964331003613,0,0,0,0.184804654189466,0,0,0,0.0980022195369042,0,0.0203562181107468,-0.0114217394045919,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0.119303329271428,0,0,0.0392397120599295,0,0,0,0,0,-0.146322057183198,0,0,0,0.283653600395887,0,0,0,-0.0516311520880947,0,0,0,0,0,0,-0.109508079138172,0,0,0,0,0,0,0,0,0.618607674650273,0,0,0,0,0,0,0,0,0,0,0.0335472896003985,0,0.0740425264877122,0.0314994110201428,-0.00826866657260474,0,0,0,0,0,0
Change_TY3M,0,0,0,-0.327841459300988,0,0,0,0,0,0,0,0,0,0.0336550462694454,0,0,0,0,0,0,0,0,0,0.146065806965625,0,0,0,0,0,0,-0.099141323913586,0,0.0584750492728557,0,0,0,0.0779368598180883,0,0,0,0.196266429946611,0,-0.217751666453881,0.0169160161490311,0,-0.0995797476780534,0,0,-0.0465038553851936,0,0,0.0247331355714397,-0.0666486404424102,0,0,0,-0.0572512930781271,0,0
Slope,0,0,0,0,0,0,0,0,0,-0.283426479870467,0,0,0,0,0,0,0,0,0.202996943064944,-0.34630401390805,0,0,0,2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,-0.0947294701062526,0.220624202070405,0,0,0,0,0,0,0,0,-0.234024202903004,0,0,0,0,-0.0454082225342452,1.14252274657219,0,0.512954538616172,0,0,0,7.09279087947727,0,0
TED,0,0,0,-3.94793592286534,0,0,0,0,0,0,0,0,0,0,0,1.493404461002,0,0,0,0,-0.493766074283438,0,0,0,1.95247872627926,0,1.04911217960495,0,0.370469767603971,0,0,0,0,0,-0.197142579030494,0,0,0,0.616586218010343,0,-0.022497921421032,0,0,0,0,0,0,0,0,0,-1.74497968597575,0.489316571628383,0,0,0,0,0,0,0
RealEstate_excess,-0.0327694718343228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0247721197407488,-0.0389916182276961,0,-0.0112346191358918,0,0,0,0,-0.103484818815847,-0.0157462043160565,0,0.136654329545874,0,0.00632436883564098,0,0,0,0,0,0,0,-0.026755187958598,0,0,0,0,0,0,-0.143377644096856,0,0,0,0,0,0.000494097876308921,-0.0132200949657263,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0.0527047145836519,0,0,-0.0273026222751763,0,-0.213803791454245,0,0,0,0,0,0.0783103948978261,0,-0.117972715997148,0,0,0.0410940375806463,0,0.154159121450471,0,0,0,0,-1.73472347597681e-18,0,0,-0.122593110069357,0,0.0841004712462633,0,0,-0.0242614007516994,0,0.0864717605832494,0,0,0,0,0,0.00193427146869703,-0.0153859332223563,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,-0.00299830387748181,0,0,0,-0.00649185483591699,0,0,0,0,0,0,0,0,0,0,0,0.00137920433831319,0,0,-0.0112527800405386,-0.00127680298100756,0,0,-0.000522438715377248,-0.00210702361852723,0,0,0,0,0,0,0,0,0,0,-0.0118304613132772,0,0,0,0,0,0,0.00829694634274276,0,0.00641851197041649,-0.00427373616450474,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0.057104483540816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.129493270228177,0.0482168223211219,0,0.0158272957759993,-0.0237513989069228,0,0.0553164527074849,0,0,0,0,0,0.00477206145304778,0,0,0,0,0,0,0,0,-8.03720572130137e-05,0,0,0,-0.0463799448706263,0,0.0625552665989136,-0.00848319532811013,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00263546977679271,0,0,0,0,0,0,0,-0.0015291099021519,0,0,0,0,0,0,-0.00344327426359514,0.00184933566569458,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00066446687796255,0,-0.00246873027785506,-0.000836630635252026,0,0,0,0,0,0.00271625828163274,0,0,0,0,-0.00308016281703273,0,0,0,0.00186846658312612,0,0,0,3.3881317890172e-21,0,0,0,0,0,0,0,0,0,0,0,-0.00153486194100096,-0.00080908578287065,0.00429576703445077,-0.0055908679486266,0,0,0,0.0101822081978759,0,0
