,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600703.SH,X600690.SH,X000568.SZ,X002236.SZ,X600741.SH,X002475.SZ,X002241.SZ,X000625.SZ,X600031.SH,X002456.SZ,X000338.SZ,X600066.SH,X000100.SZ,X300124.SZ,X601877.SH,X300003.SZ,X600487.SH,X002085.SZ,X002508.SZ,X300136.SZ,X600809.SH,X002008.SZ,X000157.SZ,X600271.SH,X600177.SH,X600089.SH,X600522.SH,X002294.SZ,X600118.SH,X600867.SH,X000050.SZ,X300115.SZ,X000559.SZ,X600699.SH,X000981.SZ,X600372.SH,X600566.SH,X600498.SH,X002074.SZ,X002465.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.0402011114906523,0.126230655052944,0,0.137238438246781,0,0,-3.46944695195361e-18,0,0.175365298429435,0,0,0,0,0,0,0,0,0,0,0,0,0.00904423398110981,-0.0206270189820944,0,0.0906160487301869,0,0.0942537111523358,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,-0.120186671614514,0,0,0.00700047407059092,-0.0050972913383992,0,0,0,0,0,0
X600104.SH,0,0,0,0.0913906671880434,0,0,0,0.0539628061449468,0,0,3.46944695195361e-18,0,0.105694560072553,0.388639315099716,0.0174291624026136,-0.0585147706392483,0,0,0,0,0.193070197613826,0,0,0,0.189931483710502,0,0.143713882352067,0,-0.0884053259592623,0,0,0,0,0,0,0,0,-0.0924678997434214,0,0.0373272072527877,0,0,0,0,0,0,-0.355204431575232,0,0,0,0.0027264977974428,-0.00345616507244686,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.0932381313334998,0,0,0,0,0,0.0521785946438105,0,0.244409673361122,0.237747487995799,0,0,0,0,0,0,0,0,0,0,0,0,0.0644015032120134,0,0,0,0,0,0,0,0,0,0,-0.0140676493058203,0,0,0.0435443619724379,0,0,0,0,0.220280966987138,0,0,0,0,0.00873078109704803,0.0145542288469629,0,0,0,0,0,0
X000651.SZ,0,0.11198534275298,0,0,0.10807789903961,0,0,0,0,0,0,0,0.0736243645275207,0.0158989804228473,0,0,0,0.140603305807576,0,0,0,0,0,0,0,0,0,0.125493236450067,0,-0.0125619410949123,0,0,0,0,-0.0601249260325021,0,0,0,0,0,0,0,0,0,0,0.0663157625890548,0,0,0,0.0520892210923035,-0.00492477412571604,0.012573852055332,0,0,0,0,0,0
X000858.SZ,0.282210719314419,0,0,0.193342830250212,0,0,0,0,0,0,0,0.228172253536054,0.0678711520806466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137673001347413,0,0.158689425291925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00413217222561036,0,0,0,0,0,0
X600276.SH,0,0.195263480350282,0,0,0.196696318693424,0,0,0.117404290026477,0,0,0,0,-0.00983118424063809,0,0,0,0,0,0,0,0,0,-0.060464230554,-0.0341724385046273,0,0,0,0,0,0,0,0,0,0,0,0,-0.106872599047262,0,0,0,0,0,0,0,0,0,0.175572519879781,0,0,-0.0325471424465708,0.00721217342082252,0.00318191284958611,0,0,0,0,0,0
X000725.SZ,0,0,0.165591077171771,0,-0.0226248480312431,0,0,0,0,0,0,0,-0.0248329603210165,0,0,0,0,0,0,0.317664091316076,-0.0237330316851432,0,0,0,0,0.0703991145879001,0.240835397295264,0,0,0.151685566493237,0,0,0,0,0,0,0.0594048090873581,0,0,0.152131050174876,-0.0857869800517441,0,0,0,0,-0.0854500229820586,0.00852098121867367,0,0,0,0.00403945564365405,0.00659090792026805,-0.0371016272653707,0,0,0,0,0
X002304.SZ,0,0,0,0,0.24609249977597,0,0,0,0,0,0,0.381044293414926,0,0.116563594238969,0,0,0,0.0921021151481657,-0.190624350201187,0.00664695959334425,0,0,0,0,0,0,-0.042196336200324,0,0,0.0146888007178534,0,0,0,0,0,0,0,0,-0.120768006317683,0.0280083526455937,0,0,0,0,0,0,-0.0486835848619393,0,0,0,-0.00633969309666088,0.0150540294679043,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0.287246031001637,0,0,0.160197449990586,0.0691033735376836,0,0.127055937658968,0,0,0,0,0,0,0,0,0,0.105941819775598,0.014299727715283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0675030037766312,0,0,0.126421001817648,0,0,0,0,0,-0.0366308475848664,0.0415750340393962,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0.208978246007751,0.15688554755652,0,0,0,0.06428582886154,0.101620506810851,0,0.260096487944455,0,0.253980468380399,0,-0.100733749376164,0,0,0.316613432110059,0,-0.163344529550228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115753425919629,0.00448440871023496,0,0,0,0,0,0
X600690.SH,0,0.0448843855676137,0,0.408401995945302,0,0,0.0374241630807337,0,0,0,0,0.0675969710034583,0.0748572061174171,0.188976919992645,0,-0.0021384681442421,0,0,0,0,0,0,0,0,-0.0786760107548959,0,0,0,0.043659051342987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142281312887946,0,0,0,0,0.0154682839505002,0,0,0,0,0,0,0
X000568.SZ,0.340661501643412,0,0,0,0.279468845000127,0,0,0,0,0,0.0308699877449256,0,0,0,0,0,0,0,0,0,0,0,0.0227366771127538,0,0,0,0.0200854486023687,0,0.0659594540509779,0,0,0,0,0,0.0109124475399489,0,0,0,0,0.0545731982235071,0,0,0,0,0,0,0,0,0,0,-0.00797278051430861,-0.0105697635519235,0,0,0,0,0,0
X002236.SZ,0,0,0.341541642286894,0,0,0,0,0,0.090519551669033,0,0,0,0,0,0.19217143460393,0,0,0,0,0,-0.124078640844425,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.0555525764806491,0,0,0,0,0,0.167263906504524,0,-0.122563174094812,0.0475159374642879,0.155340123251183,0,0,0,0,0,-1.73472347597681e-18,0,0,0,-0.00378641495539884,-0.00857692875513297,0,0,0,0,0,0
X600741.SH,0,0.65928964683844,0.0151645169067447,0.00935215864839999,0,0,0,0.000527159024332486,0,0.0537316528914315,0,0,0,0,0,0,0,-0.0348205403180715,0,0,0,-0.123403963201615,0,0,0,-0.0786313263516371,-0.0377904323172782,0.0858644868203309,0.200118149155006,0.0570442358087256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242065470201765,0,0,0,0,0,0
X002475.SZ,0,0.044823623109609,0,0,-0.0462916304782483,0,0,0,0,0.0775642523750061,0,0,0.274293690564942,0,0,0,0,0,-0.0536798604846641,0,0,0,0.100242674843615,0,-0.0217442150421258,0,0,0,0.105518881016054,0,0.232983026557287,0,0,0,-0.0451516589055504,0,0,0,-0.0357037727803202,0,0,0,0,0,0,0,0,0.146688491239945,0,0,0.00959768396402724,-0.0456075308596678,0,0,0,0,0,0
X002241.SZ,0,0.012831755552871,0,0,0,0,0,0,0,0.315241692533024,0,0,0,0.114705737167374,0.00626757191018171,0,0,0,0.399992771916727,0,0,0,0.0681938140247321,0,0,0,0.119287000888005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.220177335802917,0.116099561894865,0,0,0,0,0,0,0,0.00424733565951561,-0.0471612151645055,0,0,0,0,0,0
X000625.SZ,0,0,0,0.0378868117417121,0,0,0,0.134537572351759,0,0,0,0,0,0,0,0,0,0.0959929900987331,0,0.0695545771379387,0,0,0,0,0,0,0,0.0551769779755359,0,-0.0334981508436024,0,0,0,0.135392352116659,0,0,0.0477970417890038,0,0,0.116564742597139,0,0,0,0,0,0,0,0,0,0,-0.000556526089723254,0.0183466097228386,0,0,0,0,0,0
X600031.SH,0,-0.0917146549309185,0,0,0.056532568263851,0,0,0,0.151161842996515,0,0,0,0,0,0,0,0,0,0.0329145514694777,0,0,0,0,0.16854797158836,0,0,0,0,0,0,-0.00800007602550249,0,0,0,0,0,0.143408269284106,0,0,0.363607347867435,0,0,0,0,0,0.0215545936775343,0,0,0,0,-0.0266375715459651,0.0209043889890127,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.138275696278686,0,0,0.259821290274427,0,0,0,0,0,0,0,0,0,0.18916770849236,0,0,0.0470221540199804,0,0.0308251391022902,0,0,0,0,0,0,0,0,0.0270162443409926,0,0,0,0,0,0,0,0,0,0,-0.00852441704253481,0.03514653231672,0,0,0,0,0,0
X000338.SZ,0,0,-0.0306164040373886,-0.145110950009226,0,0,0,0,0,0.0728232181274268,0,0,0,0,0,0,0,0.643994898400284,0,0,0,0,0,0,-0.000649847968859756,0,0,0,0,0,0.262166673497065,0,0,0,0,0,0,-0.188735522681831,0,0,0,0,0,0,0,0,0,0.17256820663645,0,0.180742739266597,0.00542756513082872,0.045960567261076,0,0,0,0,0,0
X600066.SH,0,0,0.119566862541459,0,0,0,0,0,-0.190895698359988,0,0,0,0,0,0,0,0,0,-0.042084234308534,0,0,0,0.0499492146593899,0,0.102153059251879,-0.0809871640820281,0,-0.0810001601086351,0,0.095651017427875,0,0,0,0,0,0,0,0,-0.0356485520966847,0.013663297057083,0,0,0,0.25988557900664,0,0.1260946183102,0,0,0,0,-0.000633668338403914,0.00447058516333681,0,0,0,0,0,0
