,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X002475.SZ,X000651.SZ,X002304.SZ,X600690.SH,X600104.SH,X300014.SZ,X000725.SZ,X600031.SH,X300124.SZ,X000063.SZ,X000661.SZ,X002371.SZ,X000625.SZ,X000338.SZ,X600703.SH,X002241.SZ,X003816.SZ,X002129.SZ,X000596.SZ,X000100.SZ,X300142.SZ,X002049.SZ,X002179.SZ,X000799.SZ,X600460.SH,X600741.SH,X600702.SH,X002074.SZ,X000157.SZ,X002007.SZ,X601877.SH,X600584.SH,X600779.SH,X002414.SZ,X601799.SH,X002236.SZ,X000800.SZ,X600183.SH,X300003.SZ,X600089.SH,X300146.SZ,X600884.SH,X002508.SZ,X000066.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0,0.0126806786022041,0,0,0,0,0,0,0.115610825307499,0.00181124021748343,0,0,0,0.0560620904619593,0,0,-0.0199441186009565,0,0,0,0,0.16610432615108,0,0,-0.0365177589915684,0,0.00737858324353654,0.0404822645021422,0,0,0,0,0,0,0,0,0,0,0,0,0.0683179033637947,0,0.0542707146210713,0,0,0,0.109988485435712,0,0,0,0,0,0,0
X300014.SZ,0,0,0.116022434797069,0,0,0,0,0,-0.15733053943708,0,0,0,0,0,0.260207129403896,0,0.0228404563032332,0,0.151354243323813,0,0.0482015399363836,0.326919396782875,0,0,0,0,0,0,0,0,0,0,0,0.163303031015146,0,0,0,0,0,0,0,0,0,0,0,0.263961222454738,0,0.051816335931695,0,0,0,0,0.0680425964648125,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0.0488379408238541,0,0,0,0,0,0,0.14291542543442,0,0,0,0,0,0,0,0,0.312552948912881,0.0228523488074143,0,0,0,0.0485673781430361,0,0,0,0,0.211480828161057,0,0,0.0706640761466341,0.124516906611215,0,0,0,0,0.00501983912413479,0,-0.0155054996147422,0.0411023693579707,0,0,0,0,-0.00108037924591597,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0.00558200852694284,0.0608333474586227,0,0,0,0.0827451526503026,0,0,0,0,0,0.142777342003985,0,0,0,0.0543187452831184,0,0.00959588984254263,0,0,0,-0.084267930506474,0.0280981667744486,0.0168483110613914,0,0.0464260387842821,0,0,0,0,0,0.0952902297330226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0897722318687219,0,0
X300124.SZ,0,0,0,-0.0796474856132464,0.0357154427191462,0,0.0250302990239104,0,0,0,0,0.194524554593195,0.0227710826319688,0,0,0,0.174996062668661,0.151230308135222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160422513084024,0,0,0.160050126894634,0,0,0,0,0,-0.11764933137564,0,0,0,0,0,0.00562267008292407,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0.0716337045576545,0,0,0,0,0.0268474605925786,0,0,0.0595450425536632,0,0,0.0535891183717119,0,0,0,0.0823822887199621,0,0,0,0,0,0,0,0,0.00254692538876088,0,0,0.072609097585368,0,0.00658506330970215,-0.0138543025249875,0,0,0,0,0,0,0.0311908780529134,0,0,0,0,0,0,0,0,0,0,0,0.0238974057806977,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,-0.301670947259156,0,0,0,0,0,0.286069005553896,0,0,0.144479543324357,0,0,0,0,0,0.00211382794854705,0,0,0.229470332648298,0,0,0.163628780811336,0,0,0.100309856984975,0,0,0,0,0,-0.0961339533063948,0,0,0,0,0,0.141641749001359,0.194565909515007,0,0,0,-4.33680868994202e-19,0,-0.109636103987133,-0.0720748620962644,0,0,0,0.110425361095875,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0179104873119512,0,0.382770244052149,0,0,-0.12928395326915,0,0,0,0,0.0720242855591582,0.0981899135440589,0,0.138521222603254,0,0,0,0,-0.0791132053643675,0.211438709746147,0,0.147038303156228,0,0,0,0,0,0,0,0,0,0,0.0676913139411293,-0.0741985334569732,0,0,0,0,-0.21371776905243,0,0
X000625.SZ,0,0,0,0,-0.207673878069347,-0.135638491764289,0,0,0,0,1.09771396116204,0,0,0,0,0,0.0685075843383176,0,0,0,0,0,0,0.299313813490918,-0.0844483845237607,0,0,0,0,0,0,0,-0.216006024479815,0.176377386933436,0,0,0,0,0,0.0872624115722641,0,0,0,0,0,0,0,0.133919959319387,0,0,0,-0.15126554937291,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147736677545802,0,0,-0.0799670511757668,0.0478829716704905,0.0336680311645853,0,0.0511310222413062,0,0,0,0,0,-0.033169107778381,-0.0833913722315971,0,0,0.00243724321318948,0,-0.0071306267807101,0.122908576856198,0.0572831520585203,0,0,0.0944399949733822,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,-0.02337554588151,0,0,0.0747814483567827,0,0.301784500688361,0,0,0,0,0,-0.0697424724561384,0,0,0.160823787752567,0,0,0,0,0,0.0225579150064326,0,0,0,0.0977165808437332,0,0,0.163477297113074,0,0,0,0,0,0,0,-0.0161660461168201,0.00718147485697433,0,0,0,0,0,0,0,0.0439461304786485,0,0,0,0,0.0773524644989557,0,0,0,0,0,0
X002241.SZ,0,0,0,0.0264880140909457,0,0,0.246236064155993,0,0,0,0,0.180170907291413,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127878433973229,-0.0875237171417775,0,0,0.0372472963666811,0.0882016668766813,0,0,0,-0.0880121048644618,0,0,0,0,0.0755853086905258,0,0,0,0,0,0,0,-0.124627739554568,0,0.219787757971974,0,0,-0.129368909314705,0,0,0,0.0122030819938896,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0280034652946344,0,0,0,0,-0.00597150502060762,0,0.008194165963188,0,0,-0.0783936615144638,0,0,0,0,-0.0148452476925028,0,0,0.0156668350373839,0,0.0165365870716474,0,-0.0244866644403113,0,0,0,0,-0.0331919836953584,-0.0221546324019802,-0.0505999084671756,0.0343701403533935,0,0,0,0,0,0,0,0,0,0.0215782550503922,0,0,0,0,-0.0154795121252911,0,0
X002129.SZ,0,0,0,0,0,0,0.0700546037984805,0,0,0,0,0.129648613204716,0,0,-0.0379602778115321,0,0,0,-0.0269988501046656,0,0,0,0,0,0,0,0,0,0.0194259275986673,0,0,0,0,0.240178802861432,0,0,0,0,0.0652763209286286,0,0,0,0,0.145253912300928,-0.0377725903468241,0.141596073540362,0,0.0833909565245335,0,5.42101086242752e-20,0,0.048735773738747,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0.386154415583063,0,0,0.134412936599906,0,0,0,0,0,0,0,0,0,0.0408380594813868,0,0,0,0,0,0,0,0,0,0.352931692041529,0.39662005422355,0,0,0.0720460758629627,0,0,0.373283493960508,0,0,0.0945909267605033,0,0,0,0,0,0,-0.049185516041963,-0.321594755212329,0,0,0,0,0,-0.14110861467325,0,0,0,-0.0601803275141104,0,0
X000100.SZ,0,0,0,0,0,0,0.00790156714242813,0,0,0,0,0.040498090357138,0.509982253574719,0,0,0,0,0.0478984698341113,0,0,0,0.0541714730695733,0,0,0,0,0.00378618068201993,0,0,0,0,0,0,0,0,0,0,0,-0.0230095351845375,0,0,0,0,0,0,0.0895298758940797,0,0,0,0,0,-0.0597023770148156,0.00882078939625546,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0.221271756997022,0.0437851665651469,0,0,0,0,0.0464288414000674,0.0554081313402664,0,0,0,0.0713558451300137,0,0,0,0,0,0,0,0.175998254696932,0,0,0,0,0,0,0,0,0.244225855079352,0,0.052738479627499,0,0,0.0285679729735975,0,0.297863179188708,0,0,0,0.180299815842253,0,0,0,0,0.177417636727403,0,0,-0.112995539817198,0,0,0,0,0,0
X002049.SZ,0,0,0,-0.046558871610833,0,0,0.0899203587687247,0,0,0,0,0,0,0,0.0340178958717808,0,0,0.322050382844823,0.146368469748196,0,0,0,0,0,0,0,0,0,0,0,0.0409328740746034,0,-0.000140187124806408,0,0,0,0,0,0,0,0,0,0,0,0,-0.0765159158815187,0,0.0740316566534022,0,0,0,0,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046647499026909,0,0,0.0351091720268512,0.0456686108768387,0,0,0.173183970677918,0,0,0,0.450640303596692,0,0,0,0,0,0,0,-0.009261854526918,0,0,0,0,0,-0.122080295757217,0,0,0,0,0,0,0.374670899758622,-0.0583038405296125,-0.0212446561165455,0,0.0994489790435297,0,0,-0.0347582910988985,0,0,0,0,0,0
X000799.SZ,0,0,0,0.501269047236077,0,0,0,0,0,0,0,0.111972762133297,0,0,0,0.238616645312183,0,0.0133217957252753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0230130086126916,-0.130090225744873,0,0,0,0,0.256958477122635,0,0,0,0,0,0,-0.000169071788660878,0.183725689506352,0,0,-0.0109345976694058,0,0,-0.00323946909645168,0,0,0,0.0631717179458842,0,0
X600460.SH,0,0,0,0,0,0,0.154984200907981,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.0402455313097279,0,0,0.26322857050607,0,0.391026270999255,0,0,0,0,0,0,0,0,0,0.0120114316150973,0,0,0,0.494082668242433,0,0,0,0,0,-0.469089770584624,0,0,0,0,0,0.00463272563204446,0,-0.0198063104794754,0,0,0,0,0,0,0
X600741.SH,0,0.0476831616539661,0,0,0,0.174545360445108,0,0,0.0604598365905087,0,0.621614416431548,0,0,1.73472347597681e-18,0.184187321079265,0,0,-0.0701717664521831,0,0,0,0,0,0,0,0,0,0,0.0516067016675299,0,-0.0434413927939405,0,0,0,0,0,0.147239236969486,0.0803034627336162,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.221172345185412,-0.0248293397825535,0,0,0,0,0,0,0
X600702.SH,0,0,0,0,-0.146841768778499,0,0,0,0,0,0,0,0,0.34034301209831,0,0,0,0,0,0,0,-0.236513914410797,0,0,0.485957044987843,0,0,0,0,0.00654061549154515,0,0.324387523826835,0,0,0,0,-0.0829895157049272,0,0.139104450147616,0,0,0,0,0,0,0,0,0.00798339386671156,0.200395145747153,-0.112014599184711,-0.340166484050384,0,0.324984121852972,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0.164718270017174,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,-0.0112570738684844,0,0.0787396891805586,0,0,0,0,0.0366668369735233,0,0.216564823867289,0,0.0864467395582947,0,0,0,0,-0.177321275946898,0,0,0,0,0,0.0859802931735019,0,0,0,0,0,0,0,0.0110771285649885,0.117306613161741,0.263169709332391,0,0,0,0,0,0,0,-0.0256477197349849,0,0
X000157.SZ,0,0,0,0,0,0.0269349383357978,0,0,0,0,0,0,0,0.325391895723107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126039443725365,0,0,0,-0.00877692079831046,-0.0570403993828744,0,-0.0589209876670361,0,0.0549943864437405,0,0,0,0,0,0,0,0.0934321190346786,0,0.00940669558289105,0,0.0737559046405075,0,0,0,0,0,0,0,0,0
X002007.SZ,0.252113342469248,0,0,0,0,0.133466647441861,0,0,0,0,0,-0.045541799062762,0.0150071553003336,0,0.0722724529843695,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.143257783396711,0,0,0,-0.00560464920042214,0,0,0,0,0,0,0,0.0275860396627563,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0806168752731235,0,0,0,0,0,0
X601877.SH,0,0,0.0447534322787629,0,0.0749110765943569,0,0,0,0.027704665306164,0,0,0,0,0,0.0835671552336212,0,0,-0.0439236840563407,0,0,0,-0.0188852723254037,0,0.0470588313624066,0,0,0,0,0,0,0,0.0809079187802947,0,0,0,0,0,0.056782519304946,0,0.216418397814658,0,0,0,0,0.136024747846939,0,0,0,0,0.012206683799318,0,-0.0234088603235312,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0828880867099166,0,0.0435546714286734,0,0.092141746598436,0,0.308397245347046,0,0,0.0144301431175416,0,0,0,0.219637579786697,0,0,0.0112076732956621,0,0,0,0,0,0,0,0.0474166466067753,0,0,0,0,0,0,-0.0629235972100196,0,0,0,-0.136410031775788,0,-0.0700616648669321,-0.0101205219390571,0,0,0,0,0,0
X600779.SH,0,0,0,0.354798206693242,0,0,0,0,-0.238238858478943,0,0,0,0,0,0,0,0,-0.179108904402023,0,0,0,0,0,0.0657726032762718,0,0,0,0,0,0.506632605657647,-0.129239870996655,-0.100565171143834,0,0.108437096522098,0,0,0,0.0186281888970979,0,0,0,0,0,0,0.00839833662572737,-0.0832338859920213,0,0,0,0.166211548279962,0,-0.00145207161639184,-0.073371029408737,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.074936996819248,0,0,0,0,0,0.0652455915472313,0,0,0,0,0,0.0202539319918319,0.099774894765633,0.222246175842844,0,0,0,0,0.0233573817136841,0,0,0.0669876872062637,0,0,0,0.105291517961289,0,0,0,0,0,0.0583938113340804,0,0,0,0,0,-0.0825936009048919,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,-0.0270185575338561,0,0,0.126476679417936,0,-0.0496727803218451,0,0,0,0,0.0245533847029944,0,0,0.46949288122864,0,0,0,0,0.0423965263929057,0,0,0,-0.184880427568382,0,0,0,0,0,0,0,0.0924708397699979,0.0212327757661984,0,-0.0399395644383064,0,0,0,0,0,0,-0.00265186935486529,0,0,-0.0532397545798021,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0.345141602046606,-0.0165674038711385,0,0,-0.237560833574213,0.0865738300260065,0,-0.0609791047876809,0.0161052261698,0,0,0,0,0.26430181381962,0.0905885894075027,0,0,0,0.00978061094387585,0,0,0.177213086099964,0,-0.00818116484418707,0,0,0,0,0.0688848520354363,0,0,0,0,0.230970923447301,0.211648325142513,0,0,0,0,2.16840434497101e-19,0,0.179584184038132,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0.19419647321089,0,0,0,0,0.0128734109759289,0,0,0.0505016207127679,0,0.0609833155535387,0,0,0,-0.0037321193824395,0.00763082568501792,0.0709956409513909,0,0.0396400305895897,-0.0536935635237624,0.0259135789961377,0,0,0,0,0,0,0.00806054103483369,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0302051823453827,0,0,0,0,-0.0473823139879992,0,0
X600183.SH,0,0,0,0,-0.00379610574450604,0,0.0242227550739999,0,0.0445019956717569,0,0,0.0961529412452126,0,0.0970343219245136,0,0,-0.0522907674805839,0,-0.00118859080246306,0,0,0,0,0.119142496751658,0.0226426443653013,0,0,0,0,-0.076217099091799,0,0.0116999119160081,0.0348603083701899,0,0,0,0,0,0,0,0,0,0,0,-0.0398696467387098,0.128218193094267,0,0,0,0,0,0,0,0,0,0,0,0,0
X300003.SZ,0,0.18326993028684,0,0,0,0,0,0,0,0,0.0347161063065205,0,0,0,0.0960243490275555,0,-0.00593234143732778,0,0,0.0551809049921992,0,0,0,0,0,0,0.0837878575712596,0,-0.0230242111507986,0,0,0,0.00330188789083347,0,0,0,0,0,0.0796402081702696,-0.0903440496643004,0,0,0,0,0,0.0949256331930297,0,0,0,0,0,0,0,0,0,0,0.00361561486594848,0,0
X600089.SH,0,0,0.0752981685615969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0491299087516673,0,0.0696621843070708,0,0,0,0,0.13976893673151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120920028640859,0,0,-0.044581870736116,0.0627232792207865,0,0,0,-0.0381617211776968,0,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0702591403348239,0.20289972212009,0,0.156880188579701,0,0.0793031973160599,0,0,0,0,0,0,0,0,0,0,0,0,0.169089054546007,0.168811325701607,0,0,-0.0350970217741822,0,-0.0633016860199434,0.0485958851262801,0,0,0,0,0,0,0,0.0229931284130033,0,0,0,0,0.15206315233799,0,0,0,0.192613065069983,0,0
X600884.SH,0,0,0,-0.154082717855016,0.093591142516831,0,0,0,0,0,0,0.167662975351223,0,0,0,0,0,0,0.176899665352342,0,0,0,0,0,0,0,0.0537444340691541,0,0,0,0,0,0,0.12574936345874,0,0,-0.0676130806810081,0,-0.0856533282294699,0,0,0,0,0,0,0,0,0,0,0,0,-0.0435171931968989,0.0147764311050066,0,0,0,0,0,0
X002508.SZ,0,0,0,-0.0501061374784889,0,0,0,0,0,0,0,0.0237208455203696,0,0,0,0,0,0,0,0.120928164969211,0,-0.0500876189025808,0,-5.85083713008092e-05,0,-0.0667729491762823,0,0,0,0,0.0475936541925541,0,0.0709249820839832,0,0,0,0.0676297778836954,0.12935834462625,0,0,0,0,0,0,0,-0.0213688272013822,0,0,0,-0.0415151723257402,0,0,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0.131419720832371,-0.148157304997771,0,0,0,0,0,0,0,0.0973613645592703,0,0,0.114814135768256,0,0,-3.46944695195361e-18,0,0,0,0.299464129704409,0,0.0170577268616526,0,0,0,0,0,-0.0959879356708031,0,0,0,-0.266010733000994,0.322275011959551,0,0,0,0,0,0,0,0.0134699356843065,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.145764447248931,0.099711517385033,0,0,0.0231885090998015,0,-0.00762552442358533,-0.0475551283981476,0.2060522521614,0,0,0,0.0595584843034618,0.0562631387048735,0,0,0,0,0,0,0,0.0431915611720865,0,0,0,-0.0121477871895049,-0.108618137348309,0,0,0,0,0,0
Slope,0,0,0,-0.124431690406208,0,0,0,0,0,0,0,0,0,0,0.00872993556817002,0,0,0.266040922453235,0,0,0,0,0,0,0,0,0,0.065332831277923,0,0,0.076624145453362,0,-0.0431369337662853,-0.118697977121197,0,0,0,0,0,0,0,0,-0.233027400548761,0,0,0,0,0,0,0.114453072834742,0,0,0.94918621402731,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0.222563897141725,0,-0.464399108922492,0,0,0,-0.262187825188018,0,0,0,0.246810988478878,0,0,0,0,-0.228475880154417,0,0,0,0,0,-0.113888190381533,0,0,0.192411799247935,0.108479066851173,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0319682742524612,0,0,0,0.573317638481174,0,0,0,0,-0.261512609395873,0,0
RealEstate_excess,0,0.0143437251047876,0,0,0,0.0438918478925789,0,0,0,0,0,0.152921481019756,0,0,0.00853641897064638,0,0,0.0481987925603679,-0.04933628144042,0,0,0,0,0,0,0,-0.0465616101505106,0,0,0,-0.0110330412208751,0,0,0,0,0,0,-0.0238859456683859,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0.0240291638083386,0,0,-0.0426243409498176,0,0,0,0
MKreturn,0,0,0,0,0.020109267089982,0,0,0,0.0690160939690057,0,0,0,0,0,0,0,0,0,0,0,0,0.0450824253369734,0,0,-0.0254023173105793,0,0,-0.0415766534094626,-0.0673531378391568,0,-6.93889390390723e-18,0.0512620725870363,0,0,0,0,0,0,-0.0467638375869135,0.0411552057105593,0,0,0,0,0,0,0,0.0271204961530903,0,0.0264417058693225,0,-0.00619081285860844,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000846807953269035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00116566853402055,0,0.00146255277212075,0.000472602034179077,0,0,0,0,0,0.00255110055426133,0,0,0.000761974564348082,0,0.000532503262387899,0.0026048648360828,0,0,0,0.00734982661878853,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.0118739984063957,-0.0334515326370132,0.0891231060837578,-0.0304706486628301,0,0,0,0.084392299708094,0,0,0,0,0.172639062466532,0,0,0,8.67361737988404e-19,0,-0.00902498725618175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0799623623374257,0,0,0,-0.138014069398571,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00916328528529752,0,-0.000721171897889919,0,-0.00247623187616851,0.00645362598341477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00330644640951432,0,0,0,0,0,0.00483344712250014,0,0,0,0,-0.0070357625567505,0.000282137051746657,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0010530074116022,0,4.33680868994202e-19,0,0,0,0,0,0,-0.000934916524118312,0,0,0,0,0.0178878203640507,0,0.00998870661748335,-0.00971071778127052,0,0,0,-0.0116139073581742,0,0,0,0,-0.0296551938588835,0,0,0,0.00688650577006237,0,0,0.00584611384547556,0,0.0393663782304813,0,0,0,0,0.159342333415995,0,0
