,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600703.SH,X000568.SZ,X600741.SH,X600031.SH,X002475.SZ,X002241.SZ,X000338.SZ,X600066.SH,X002236.SZ,X000100.SZ,X601877.SH,X600271.SH,X300124.SZ,X002508.SZ,X600089.SH,X600118.SH,X002456.SZ,X002085.SZ,X000157.SZ,X600177.SH,X600522.SH,X600372.SH,X002007.SZ,X300003.SZ,X300136.SZ,X000981.SZ,X600487.SH,X002294.SZ,X600867.SH,X002074.SZ,X600699.SH,X000066.SZ,X002008.SZ,X002180.SZ,X000559.SZ,X002426.SZ,X002292.SZ,X600566.SH,X600809.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.0964888208197834,0,0,0,0,0,-0.0159695361786086,0,0,0.183377657666546,-0.128415917593358,-0.0447815047798954,0,0,-0.0470321832012007,0,0,0,0,0,0.106562283093753,0,0,0,0,0,0,0,0,0,0.0222571410955363,0,0.0464048326643175,0,0.0616559732222225,0,0,0,0,0,0,0,0,0,0,0,0.144808551200936,0,-0.0035050591840791,0.000942170177256746,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0.011351761045853,0,0,0,0,0.160003259278707,-0.0495578115955112,0,0,0,0,-0.00825930966760791,0,0,0,0,0.0782015876646207,0,0,0,0,0,0,0,0,0,0,-0.035037291178988,0,0.108889556009249,0,0,0,0,0,0,0,0,0,0,0.097045185535154,0,0,0,-0.0157690094607505,0,0,0,0,0,0
X002415.SZ,0,0,0,0.288614528413321,0,0.0232568128205575,0,0,0,0,0,0,0,0,0,0,0.017702639466178,0.131487443112978,0,0.28283451044112,0,0,0,0,0.0250074715726485,0,0,0,0,0,0,0,0,-0.169969546121966,0,0.0605665082394254,-0.0271659501724647,-0.0333165248539359,0,0.155701067940705,0,0,0,-0.172371501086978,0,0,0,0,0,0,0,-0.014583008619815,-0.00337630181081265,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.288389398455225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0487478514395419,0,0,0.0193410560640445,-0.00407189180120274,0,0,0,0,0,0
X000858.SZ,0,0,0,0.0688673435950558,0,0,0,0.193940323732012,0,0,0,0.0299763789906161,0.234407310084327,0,0,0,0,0,0,0.11591468071613,0.00412436186261212,0,0,0,0,0,0,0.033927483864141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.120923354344666,0,0,0,0,0.0064705181203553,0,0,0,0.00241700220290265,0.00281425987542501,0,0,0,0,0,0
X000725.SZ,0,0,0,0.0608312282801079,0,0,0,0,0.0102246881687694,0,0.0312384596292546,0.218336164003041,0.169018109135493,0,0.00787260547280429,-0.281681890807252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239277727292603,0,0,-0.00227802158015738,0,0.146683354429514,0,0,0.295330272273816,0,0,0.291048092177763,-0.0503025082685823,0.0318069192160537,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0.315994026349458,0,0,-0.0808386665029587,0,0,0,0,-0.0734811983027906,0,0,0,0,0,0.0516830663337371,0,0.0109003647580954,0,-0.104653524947163,0,0,0,0,0,0.0159384318209516,0,0.0646012679858925,0,0,0,0,0.00493134761767166,0,0.122066572994238,0,0,0,0,0.113317777711762,0,-0.00457663262124846,0.00627904865621339,-0.203032452590268,0,0,0,0,0
X002304.SZ,0,0,0,0,0.0835085224484892,0,0,0,0,0,0,0,0.34532648390212,0,0.0429473516028145,0,0,0,0,0,0.129238978084547,0,0,0,0,0,0,0.0241764555864486,0,0,0,0,0,0,0,-0.0100203578478993,0,0.124888444808434,-0.165636413345131,0,-0.0546668781553314,0,0.111194429466693,0,0,0,0,0,0,0.0876505109456042,0,0.016510487170123,-0.00539353659476387,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0.0325100479567048,0,0,0,0,0,0,-0.0164871331411934,0.0843107912645397,0,0,0,0,0.15436498685071,0.176895745097077,0,0,0,0,-0.00600629264500489,0,0,0.0144501362100322,0,0,0,0,0,0,0,-0.143011213291894,0,0.0928866157029296,0,0,0,0,-0.0940166435754573,0,-0.134501685127009,0,0,0.18758465818998,0,0,0,-0.0137901688252064,0.0115699871292183,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0.177640603975331,0,0,0,0,0,0.0453567741242042,0,0,0,0.0538458912340248,0,0,0,0,0,0,0,0,0,0,-0.0599390384026743,0,0,0,0,0,0,0.00739794650450367,0,0.0439383185669512,0,0,0,0,-0.0541283374228238,0,0,0,0,-0.0338598188719593,0,0.111296599252069,0,0,-0.00638791009888589,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.0690983306621864,0,0,0,-0.0980110622774335,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176617340841358,0.123343210648897,0,0,0,-0.161726932991603,0,0,0,4.33680868994202e-19,0,0,0,0,0.0182173845169405,0,0,0,0,0.0784403445315028,0,0,0,0,0,-0.0517808118131872,-0.0636013152275837,0,0.00999574662216981,-0.00744886066979641,0,0,0,0,0,0
