,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X000858.SZ,X000725.SZ,X002304.SZ,X600276.SH,X000625.SZ,X000063.SZ,X600703.SH,X600741.SH,X002292.SZ,X000100.SZ,X002506.SZ,X002241.SZ,X600031.SH,X600066.SH,X002236.SZ,X600118.SH,X000559.SZ,X002049.SZ,X002465.SZ,X000157.SZ,X600372.SH,X002475.SZ,X000338.SZ,X600089.SH,X000568.SZ,X300124.SZ,X600177.SH,X002294.SZ,X600867.SH,X002074.SZ,X300003.SZ,X002456.SZ,X000869.SZ,X002085.SZ,X002426.SZ,X600498.SH,X601877.SH,X002007.SZ,X002129.SZ,X300146.SZ,X000977.SZ,X000623.SZ,X000550.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0692723599737512,0,0.0881998093237591,0,0,0.122967661740062,0,0,0,0,0.283426408324055,0,0,0.0354289371399318,0.0433176199857471,0,0,0,0,0,-0.0625593995188068,0,0,0,0,0,0,0,0,0,0,0.040782590495753,0,0.00728956997357329,0,0,0,0,0,0,-0.0182886284503967,0,0,0,0,0,0,0.0299535167130686,0,0,0,0,0,0,0
X600104.SH,0,0,0,0.124639925880204,0,0,0,0,0.00241102286566801,0,0,0.0266136990207917,0,0.162121539323361,0,0.0884454953296639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0759383892345594,0,0,0,0.124705181615665,0,0,0,0,0,0,0,-0.0171610183137537,-0.0013468341055402,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0.0394401992133826,0,0,0.0963099131486976,0,0,0,0.431945773336473,-0.0106834815511017,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147158510911445,0,0.260845365328993,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,-0.0954721867336581,0.02606726676989,0,0,0.0553799539071115,0.00658676440313123,0,0,0,0,0,0
X002415.SZ,0,0.0741428915945917,0,0,0,0,0,0,0,0,0,0.069590925089996,-0.0738110521809535,0.065978771548892,0.060879759707236,0.122246553219995,0,0,0,0.0712812587438732,0,0.0541633777033165,0,0,0,0,0,0,0.141963906100549,0.201313145699916,0,0,0,0,0,0,0.147289057636123,0,0,0.00862978625749553,0,0,0,0,0,-3.46944695195361e-18,0,0,-0.0216327567702403,-0.0120729107476985,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.141510455547221,0,0,0,0,0.418269530259835,-0.0242558822412382,0.0376003117484177,0,0,0,0,0.0292818908633445,0,0,0,0,0,0,0,0,0.0614024136360599,0,0,0,0,0,0.00815934470247718,0,0.0286111505924516,0.0777405620187316,-0.107443295068003,0,0,0,0,-1.73472347597681e-18,-0.00735349620200189,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131981586847069,0,0,0,0,0,0,0.0471048929196258,0,0,0,0,0,0,0,0,0,0.209352615938871,0,0,0,0,0.0573532507108088,0,0,0,0.0640591709274893,0,0,0.0612949265890494,0,0.0728502716049662,0,0,0,0,-0.0302120856671264,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0,0.014168059552026,0,6.93889390390723e-18,0,0,0.0772413596082684,0,0,0,0.109173142631993,0,0,0,0,0,0,0,0,0,0,0.318167044487181,0,0.00629834972782888,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.0502939355847277,0,0,0,0,0,-0.0553937329363885,0,0,0,0,0,0
X600276.SH,0,0,0.0875585760323886,0,0.108610845222011,0,0.0766931683196133,0,0,0,0,0,0,0.00116835819688582,0,0,0,0,0,0.0584945900792545,0.122696493635418,-0.0406287862219099,-0.162061754595114,0,0,0,0,0,0,0,0,0,0,-0.121361319489696,0,0,0,0,0,0,0,0.0218347805641839,0.0249023658643904,0,0.0675011739325402,0,0,0,-0.032152594653498,0,0,0,0,0,0,0
X000625.SZ,0,0,0.187496558730525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0991808870685714,0.184151968468742,0,0,0,0,0,0,0,0,0,0.0721768890266489,0,0,0,0,0,0.0172906244546692,0.00340290404729437,0,0,0,0,0,0,0,0.122184356658067,0.17064685841704,0,0,-0.00434382286263702,0,0,0,0,0,0
X000063.SZ,0,0,0.0384120541698929,0,0,0,0,0,0.0444505583562817,0,0,0,1.73472347597681e-18,0,0,0.0604519083133304,0,0,0,0,0.145807863532338,0,0,0,0,0,0,0,0,0.152806744768937,0.156633370037272,0,0.0111768444352349,0.0020151465452669,0,0,0,0,0.134770582769379,0,0,0,0,0,0.0123097204030879,0.0173525205554738,0,0,0,-0.0166000984404341,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122443457684747,0,0,0,0.01529921302775,0.157496793243772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143531594934661,0,0,0.00456697293453708,0.0664184272300123,0.0994770224122979,0,0.0266801502743687,0.0805009649013193,0,0.0296779417246633,0,0,0,-0.0049285924108493,0,0,0,0,0,0
X600741.SH,0,0.245230211896861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164266939088577,0.0590529489369609,0,0,0,0,0,0,0,0,0,0,0,0.0463601803399562,0.0258384765067972,0.0180313295589768,0.00113393883129779,0.0701111187408681,0,0,0,0,0,0,0,0.00921966688975614,0,0,0,0,-0.0453034813089074,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118862696099273,0,0,0,0,0.0524220538725852,0.0192593256098526,0,0,0,0,0,0,0,0,0.131378944193584,0,0,0,0.353835003454927,0.238819238152584,0.216481796386531,0,0,0,-0.215780497065741,0,0,3.46944695195361e-18,0,8.67361737988404e-19,0,0,0,-0.0453947333948424,-0.119213852008957,0,0,0,0,0,0
X000100.SZ,0,0,0.0789792907076354,0,0,0,0,0,0.106380057043861,0,0,0,0,0,0.0238733245813239,0.0138642782134199,0.103514081766226,0,0,0,0,0,0,0,0,0,0,0,0,0.0139023418378937,0.0117457301709389,0,0.0108360073716054,0,0,0.179827255821664,0,0,0,0,0,0,0.046320084070633,0,0.0161606270898846,1.73472347597681e-18,0,0,0,-0.0701645353790324,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.232248255553712,0,0,0,0,0,0,0,0,0,0,0,-0.137380138730703,0,0,0.199478116595416,0,0,0,0,0,0,0,0.348011911715209,0,1.0842021724855e-19,-0.05166502820022,0.0447129724135294,0,0,0.175553160348153,0,0,0,0,0,-0.0352247856727773,-0.0160615901401923,0,0,0,-0.0198688930091838,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18964405699044,0,0.00566370395057417,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021900859862,0,0,0,0.100260243100685,0,0,0.0594813916293283,0,0.157910537213092,0.257167623783252,0,0,0,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.0566477366017887,0,0,0,0,0,0,0,0,0,0.406213521545311,0,0,0.0651649288142801,0,0,0,0.0603103671196447,0,0,0.0531375608270037,0,0,0,0,0,0,0,0,0.031346473541789,0,0,0.214977831397617,0,0,0,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0.0547036074581154,0,0,0,0,0,0,0,0,0,0,0.129273996738174,0.159518241520493,-0.0753190296199273,0,0.155183375782111,0.0377926535804857,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.121197274635551,6.93889390390723e-18,0,0,0,0,0,0,0,0.0933514651002054,0,0,0,0.0026711085685518,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0818323421313369,0.252926621915027,0.0110309521179426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0300668331250053,0,0,0,0,0,0,0,0,0,0.0526771158548088,0.0550918292469455,0.141019523184167,0,0,6.93889390390723e-18,0,0,0,0.0265820012733097,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0.178601913450796,0,0,0,0,0.0597327926569912,0,0,0,0,0,0,0,0,0,0,0,0.127512789594026,0,0,0,0,0,0,0,0,0,0,0.346691537972102,0,0.0241685806643165,0.0359648295532255,0,0.0352138569886482,0,0,0,0,0.0645908191935206,0,0,0,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.162900490267403,0,0.0998501801553374,0,0,0.334644385503288,0,0,0,0,0,0,0,0,0,0,0,0.0818610167292688,0,0,0,0,0,0.00869872238715719,0,0.158392375338306,0.031887238087723,0,0,0,0.0206976412048751,0,0.0794631637214928,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169568719237662,0,0,0,0,0,0,0,0,0,0,0.399991859287542,0,0,0,-0.608914891277873,0,0,0.298414792412411,0,0.0391593896025351,0,0,0,0.00329369115303818,-0.133913931647568,0,0.183563974770163,0,0,0,0,0,0.0257366120723172,0.121310931958183,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,-0.0749707036097412,0,0,0,0,-0.0361943475768785,0.0266692339168044,0,0.18032946655418,0.00147314249356588,0,0,-0.0209486204243366,0,-0.0880687577556772,0.0354227165130169,0,0,0,0,0,0,0,0,0,0,0,0,0.182834561235926,0,0,0,-0.0578536718613513,0.0212396846059831,0,0,0.0228622589821077,0,0,0,0,0,0,0,0,0,0,-0.0482713817697052,0,0
