,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600809.SH,X600276.SH,X002304.SZ,X002475.SZ,X600690.SH,X000651.SZ,X300124.SZ,X000725.SZ,X600104.SH,X002129.SZ,X000596.SZ,X000063.SZ,X600031.SH,X003816.SZ,X300014.SZ,X002371.SZ,X000625.SZ,X000338.SZ,X600703.SH,X002049.SZ,X002179.SZ,X600089.SH,X000100.SZ,X002241.SZ,X002236.SZ,X000661.SZ,X600702.SH,X002180.SZ,X601877.SH,X600522.SH,X600584.SH,X300142.SZ,X000157.SZ,X002074.SZ,X600741.SH,X600460.SH,X000977.SZ,X000733.SZ,X300003.SZ,X600183.SH,X000799.SZ,X002463.SZ,X000066.SZ,X002007.SZ,X002414.SZ,X002294.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300124.SZ,0,0,-0.100229521827997,0,0,0,0,0.229061503432458,0.0522944489842727,0,0,-0.288801159604934,0,0,0,0,0,0,0.0643554687478534,0,0,0,0.277367942479256,-0.0536553185809327,0,0,0,0,-0.0211583619271258,0,0,0.000246471822515464,0,0,0,0,0,0.17942345167424,0,0,0.138450471499571,0,0,0,0,0,0,0,0,0.101296003447877,0,-0.0267738360274895,-0.0275525847780322,0,0,0,0,0,0
X000725.SZ,0,0,0.0936681168087664,0.032102121445951,0,0,0.0866868306393879,0,0,0,0,0,0,0,0,0,0,0,0,0.00807602940643904,4.33680868994202e-19,0,0,0.11924755809431,0,0.0340041747782795,0.122503049770654,0,0.0482399129999319,0,0,0,0,0,0.100960919760478,0,0,0,0,0,0.00675481504224711,0,0,0,0,0.0533834968617706,0,0,0,0,0,-0.00852249911857619,0,0,0,0,0,0,0
X600104.SH,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0.0175575370492081,0,0,-0.00814461262732049,0,0,0.286648407126974,0,8.67361737988404e-19,0.214479720585857,0.0658769287630585,0,0.0146582863357512,0,0,0,0,0,0,0.0168833864382692,0,0,0.0202667804438727,0,0,0,0,0.308997512810717,0,0.0344658554090664,0,0,0,0,-0.00491628157936333,-0.0411117799355375,-0.138260327992152,0,0,0,0,-0.00514059498857566,0,0,0,0,0,0
X002129.SZ,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0.0723631188965025,0,0,0,0.27456951743898,0,0,0,0,0.184885140466824,0,0,0,0,0,-0.0508113987979214,0,0.149801242615874,0.348038645292401,-0.187652320075029,0,0,0,0,0,0,0,0.0209542462500192,0,0,0.0634028626107523,0,0,0,-0.087612108725945,0,0.0859855914148783,-0.0622602092165381,0,0,0,0,0,0
X000596.SZ,0.126037150382237,0.237023994140148,0,0,0.0600408538234606,0,0.0473930729591665,0,0,0,0,0,0,0,0,0,0,0,0,0.00337722921694692,0,0,0,0,0,0,0,0,0,0.149025100455393,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,-0.00613477825146365,-0.0285471681058631,0,0,0,0,0,0.0338894611509236,0,0,0,0,0,0
X000063.SZ,0,0,0.181642640446735,0,0,0,0,-0.0400915660518078,0,0,0,0,0,0,0,0,0,0,0,0.282844291854093,0,0,0,-0.229638869834399,0,0,0,0.151218820041374,0.371931495576133,0,0,0,0,0,0.101591417792812,-0.382975201904348,0,0,0,0,0.0522327967728172,0,0,0,0,0,0,0.291339030367339,0.160344385616478,-0.0106925057792691,0,0.0509993442998504,0,0,0,0,0,0,0
X600031.SH,0,0.256228720488146,0,0,0,0,0,-0.0305916049099468,0.109588163086555,0,0,0,0,0,0,0,0,0,0,0,0,0.20366461756878,0,-0.0966554530726243,0,0,0,0,0,0,0,0.0756735947384492,0,0,0,0,0.351855680382369,0,0,0,0.0782265986576611,0,0,0,0,-0.0705619076147415,0.00124042003056613,0,0,0,0,-0.0199792237792813,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,-0.0378053754784882,0,0.0104309232533394,0,0,0.0854664833613394,-0.0310197188539008,0,0.0892651411558584,0,0,0,0,0,0.0678918630399962,0,0.0304841867369061,0,0.0228179470768939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091787228922497,0,0,0.0280928101109939,-0.00746963179412471,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0.00711826278397057,0,0,0,0,0,0,0,-0.114762241579923,0,0,0,0,0.218514825158812,0,0.0541775662885738,0,0,0,0,0.0871717644256523,0,0,0,0,0,0,-0.456791091564932,0,-0.284096014802214,0.0332594912544881,0,0.0817355914970128,0,0,0,0,0,0.249876886795327,0,0,0,0,0,-0.0144908135868262,0.0235438855184448,0,0,0,0,0,0
X002371.SZ,0,0,0.138740404048005,0,0,0,0.0592311778606282,0,0,0,0,0,0,0,0,0.0882625841431228,0,0,0,0,0,0,0.0169086955554023,0,0,0,0,0,0,0,0,0,0,-0.0830602762950621,0.0253975384977183,0,0,0,0,0.712761615055388,0,0,0,0,0.0497015064397169,-0.0579701204450461,0,0,0,0.168765587968541,0,0.0589400867391478,-0.0481837397609375,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.208762098747231,0.0855286321332984,0,0,0.107038099457005,0,0.305373918348095,0,0,0.0819013753932176,0.0778756864563634,0,0,0,0,0,0,0,0,-0.126224008812291,-0.139488576871975,0,0,0,0,0.094484295719444,0.443399072434319,0,0,0,-0.108475487026281,0.236948649140491,0,0,4.33680868994202e-19,0,0,-0.045874102828646,0,0.0253357702058963,0.0362244411595806,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,-0.0254911937617925,0,0.143415229647962,0,0,0,-0.0525111274837245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0378473317917495,0,0,0,0,0,0,0,0.264042102276462,0,0.0432185091904461,0,0,0,0,0,-0.0302826847937356,0,0.0184782586212437,0,0,0,-0.121365034678153,0.0444171817059489,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0.092515106308714,0,0,0,0,-0.0827343351558254,0,0,-0.0379744801188998,0,0,0.0687457394282471,0,0.0330229249005695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.522788606292671,0,0.0977234149746065,0,0,0,0.103238988760939,0,0,0,0,-0.0803635529835947,0.0114040175962891,0,0,0,0,0,0,0
X002049.SZ,0,0,0.113465599343751,0,0,0,0,0,0,0,-0.24265527533711,0,0,-0.0993151596487568,0,0,-0.0357912390062936,0,0,0.237372531291628,0,0,0,0,0,0,0,0.188904591531277,0.111101900567742,0,0,0,-0.251274478298131,0,0,0,0,0,0,0,0,0.163782531848639,0,0,0,0,0,0.139589931886686,0,0,0,0.00252617909604202,-0.00236258203071131,0,0,0,0,0,0
X002179.SZ,0,0,0.0455531724870717,0,0,0,0,0,0,0,0,0,0,0.0687793623334667,0,0,0.0466533981160455,0,0.055523394120542,-0.0238924571093591,0.167920030625505,0,0,0.0374745058148519,0,0.137447318285765,0,0.0328780857167725,0,0,0,0,0,0,-0.0512509564359123,0,0,0,0,0,-0.0143229977727141,0,0,0,0,0,0,0,0,0,0,0.0231241984768576,-0.0878126625369937,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0.0261917364008105,0,0,0,0,0,0,0,0.116445205682914,0,0,0,0,0,0,0.0777541629043851,0.0813322721556802,0,0,0,0,0,0.0357834381343019,0,0,0,0,0.0950868898627521,0.0136831812684774,0,0,0.0533426193493159,0.0238709245310128,0.0932548514878554,0,0,0,0,0,0,0,0.0338638666714582,0,0,0,0,0.00887612784147982,-0.0117029313662695,0,0,0,0,0,0
X000100.SZ,0,0.0383551432796442,0.0309298442553767,0,0,0,0,0,0,0,0,0.451156768918894,0,-0.0109844304109381,0,0.0425944911814253,0,0,0,0.0134560694379931,0,0,0,0.0422911046355981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284829458510815,0,-0.0110185903586991,0.0816445952458164,0,-0.0118568481427585,0,0,0,0,0,0.00551101607918587,0.0132641254851682,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0.038701204963198,0,0,0,0,0,0.0526940765667035,0,-0.0307992072079668,0,0,0,0,0.0884890538841093,0,0,0.120220818253388,0,0,0.0805205578684818,0,0,0.113523761425419,0,0,0.0268597859010358,0,0.227128562337601,0,0.0472958446727282,0,0,0,0.0526532196469056,0,0,0,0,0.140602653312429,0.069392996271584,0,6.93889390390723e-18,0,0,-0.0482205863563434,0,0,0,0,0,0,0
X002236.SZ,0,0,0.574289593331425,0,0,0,0,0,0,0,0,0,0,-0.0451460739645215,0,0.107495026443777,0,0,0,0,0,0,0.0143824290331647,0.164244233439881,0,0,0,-3.46944695195361e-18,0,0.0630556586718064,0,0,0,0.0643917519605184,0,0,0,0,0,0,0.127688773004086,0,0,0,0,0.0554067667772539,0,0,0,0,0,0.0340953388718268,0,0,0,0,0,0,0
X000661.SZ,0,0,-0.340296158310882,0.217514816679646,0,0.0728977577215757,0.0825724659064527,0,0,0,0,0,0,0,0.497743233331081,-0.194792938013258,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.0724187931016485,0,0,0,0,0,0,0,0.0802136290901215,0,0,0.145772932724651,0,0,0.483349600113152,0,0,0,0.135890141135914,-0.100365857533504,0,0,0,0,0,0
X600702.SH,0,0.109773005901665,0.0720286546752862,0,0,0.250554248950946,0,-0.0130089431346315,0,0,-0.0219132281447841,0,0,0,0,-0.133253691517922,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0552504842199639,0,0,0,0,0,0,0,-0.438588103369384,0.0785587877919548,0,0,0,0.00680144108358266,0,0,0,0.376181917286179,0,0,0,0,0,0,0.0347883527709908,-0.0425469838200294,0,0,0,0,0,0
X002180.SZ,0,0,0.123772897381431,0,0,0,0,0,0,0,0,0,0,0,0.0976551835422139,0,0,0,0,0.0556564930505438,0,0,0,0.0434933092362542,0,0,0,0,0,0,0,0,0,0.08263437333263,0.11241112415165,0,0,0,0,0,0,0,0.0464346441883801,0,0,0.0574658153797347,0,0,0,0,0,-0.0639293487637129,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0.0286487937578341,0,0,0,0,0,0,0,0,0,0,0,0.0248294924944171,-0.0138035374795345,0,0,0.0188775263416833,0,0.0964232111359428,0,0.06786179574433,0,0,-0.0278521461074541,0,0,0,-0.0565747256534699,0,0,0,0,0,0,0,0,0,-0.0619348780099946,0.0995005280104169,0.0234793276214733,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0
X600522.SH,0,0,-0.0568852327595685,0,0,-0.193383397568538,-0.0515829712110816,0.446159595667774,0,0,0,0,0,0.195494902369743,0,0,0,0,0,0.0939408967128336,0,-0.312123298408921,0,0,0,0,-0.146993216733911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10914014480926,0,-0.026432670414052,0,0.370495858425786,0,0,0.010812042333916,0,-0.961319961883774,0.0169914708442951,-0.152967078894141,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0.118659233313245,0,0,0,0,0,0,0,0.121509422545223,0,0,0,-4.33680868994202e-19,0,0,0,0.0888554037334698,0,0,0,0,0,0,0,0,0.0761678621146882,0,0,0,0.0199936091291901,0,0,0.176056416222746,-0.00183735141184721,0.214060560750506,0.0488110989788362,0,0,0,0,0.0096539059876037,0.0303280292594938,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0.362117545530225,0,0,0,0.165776750152437,0,0,0,0,0,0,0,0,-0.161325089984363,0.170265538193453,0,0,0,-0.112372401649557,0,0,0,-3.46944695195361e-18,0.0858785675341724,0,-0.109932847546863,0,0,0,0,0,0,0,0,0,-0.077382168303632,0,0,0.0711746912312581,0,0,0,0,0,0,0,0.0731125024267903,-0.106576254153998,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00113173355707229,0,0,0.0827508038300411,0,0,0,0,0.0841480124801729,0,0,0,0.151460341449187,0,0.0895649084093822,0,0,0,0,0,0,0,0,0,0.00218032878985616,0,0,0,0,0,0,0,0.0377448964600757,0.0809613942893719,0,0,0,0,0.00126991371820696,0,0,0,0,0,0,0
X002074.SZ,0,0,0,-0.064143404850879,-0.110095924891942,-0.12082684069443,0,0,0,0,0.0326335004986212,0,0,0.211632257328242,0,0,0.158604693422859,0,0.305670594276837,0.0394314047443116,0,0.0417210923790432,0,0.0499193235265008,0,-0.0633079767042226,0,0,0.0389596001951967,0,0,0,0,0,0,0,0.017647284802233,0,0,0,-3.46944695195361e-18,0,0,0,0,0.0342772171454119,0.0150840972999714,0,0,0,0,0,0.0300499099269492,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0.0871344404635358,-0.0784280407315802,0,0,0,0.657773318677157,0,0,0,0,0,0,-0.0875334194955684,0.119396406003869,0,0,-4.20324288036928e-05,0,0.152356858055903,0,0,0,0,0,0,0.113199010505156,0.00221250807128831,0,0,0,0,0,0,0.0183918324382593,0,0,0,0,0,0,0,0,0,0,0.0117825505972717,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.168793492021348,0,0,0,0,0.231522447016636,0.0474922602621808,0,0.11223316007409,0.171137140569202,0,0,0,0,0,0,0,0.0433293036247155,0,0,0,0,0,0,0,0,0,0,0,0.209406971893543,0,0.00103547048238752,0,0,0,0,0,0.00675409674817515,-0.00190699287949513,0,0,0,0,0,0
X000977.SZ,0,0,0.375799070696542,0,0,0,0,0.303447337859583,0,0,0.357792380944486,0,0,-0.32331888219274,0,0.0470707423553014,0,0,-0.459419085201061,-0.611058534148379,0,0.039718788574492,-0.0195299279020169,-0.23147886610815,0,0,0,0.120978731321192,0,0,0,0,0,0.149337068062977,0,0,0,0,0,0,0,0,0,0.478313462437226,0,0.40601637545721,0,0,0,0,0,0.0807911549205629,0,0,0,0,0,0,0
X000733.SZ,0,0.0288570743585805,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154429332095911,0,0,0,0,0,0,0.112119642450926,0.0856288280542983,0,0,0,0,0,0.144229221300579,0,0,0,-0.100896577047253,0,0,0,0,0,0,0,0,-0.0904705572952457,0,0,0.0956411669566306,0.0134256341206726,0,0,-0.327474780453668,0,0.0588321379117481,-0.0326170550646744,0,0,0,0,0,0
X300003.SZ,0,-0.0210921811401865,0,0,0,0.509460245638117,0,-0.0508439499626018,0,0,-0.0214996402981521,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,-0.0261820076760664,0,0,0,-0.106842225573825,0,0.0559919678573725,-0.284930258072687,0.0611636506896564,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101162810363904,-0.0542504748976649,0.0826193569124652,0,0,0.110654703446894,-0.0131028154820248,0,0,0,0,0,0,0
X600183.SH,0,0.0531733910352972,0.135862373252945,0.0546627465433732,0,0,0,0,0.0733469463839851,0,0,0,0,0.0067889053542956,-0.0176334291802138,0.203891967919651,0,0,0,0.0215903455256004,0,0,0,0,0,-0.143325318969392,0.310949188227572,0,0,0,0,0,-0.11962423868383,0,0.0401847581055073,0,0,0,0,0,-0.0639547237727391,0,0,0,0,0.19229473961225,0.0514392777778325,0,0,0,0,0.04515394927788,0.0049094034416228,0,0,0,0,0,0
X000799.SZ,0,0.184551856060002,0,0,-3.46944695195361e-18,0.00290557543976264,0,0,0,0,0,0,0,0,0,0.00171107936563371,0,0,0,0,0,0,0,0,0,0,0,0,0.00979430183861436,0.0898249387484289,0.351927688990885,0,0,0,0.208314111673745,0,0,0,0,0,0,0,0,0,0,0.00644127931346548,0,0,0,0,0,0.0211854561016528,0,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185126559986566,0,0,0,0,0.170165486170369,0.216543417138802,0,0,0.105542378240541,0,0.205332422149662,0,0,0,0,0,0,0.0525499525860701,0,0,0.335830358002558,0.0035500299373358,0,0,0,0,0,0,0,0.0242937380545818,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,-0.070009806278495,0,0,0,0,0,0,0.20907550253227,0,0,0,-0.358656343766764,0.485711783604947,0,0,0,0,0,0,0,0.254409435396074,0,0,-0.0880399637127267,0.0551483618827432,0,0.151963269647815,0,0,0,0,0,0,0,0,0.510882986626425,0,0,0,0.045959478689952,0,0.328612175012597,0,0.0197922798644054,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0.138450239198164,0,0,0,0,0,0,0,0.101285639345589,0,0,0,0,0,0,0,0,0,0,0,-0.0254933106858958,0,0.328165723341603,0,0,0.0574735840716412,-0.110716934668434,0,0,0,0,0,0,0,0,0.0685534192049649,0,0,0,0.0333937530302179,0,0,0,0.0593846025523472,0.00297872465341945,-0.0786195800928672,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0938672259324438,0,0,0,0,0,0,0.0154680514722005,0.14968443345927,0,0,0,0.0218712806879045,0,0,0,0,0.0674254503788445,0,0,0,0,0.0773791639167261,0,0.0313749617357743,0,0.202097364976561,0,0,-0.0584283024295235,0.0149907267602941,0.114035668549274,0.0176405087546504,0,0,-0.0763708779055781,0.0178635494650648,0,0,0,0,0,0,0
X002294.SZ,0,0.223162579240931,0,0,0,0,0,-0.172433112516628,0,0,0,0,0,0,0,0,-0.339747425319101,0,0,-0.188068431386108,0,0,0,0,0,0,0,0,-0.0248062883137445,0.376052657280881,0,0.162058502918416,0,0,0,0,0,0,0,0,-0.0870267199436204,0,0,0,0,0.0453513432053219,0.0885139966640552,0.0813633499019062,0,0,0,-0.00222611643124034,0,0,0,0,0,0,0
Change_TY3M,0,-0.0764791138390415,0,0,0,0,0,0.28441794449497,0,-0.134235530905363,0.126912281821895,0,0,0,0,0,0,0,0,0.13818215392231,-0.203979715411167,0,0,0,0,0,-0.0322194811801629,-0.0340221631493427,0,-0.222349403398061,-0.0388339764632727,0,0,-0.0353650565848637,0,0,0,0,0,0,0,0,0.234644455824667,0,0,0,0,0,0,0,0,0.0873009948399899,-0.146136763660243,0,0,0,0,0,0
Slope,0,0,0,0,-0.0241557452596207,0,0,0,0,0,0.177084315895949,0,0,0.556399362571191,0,0,0,0,0,0,0,0.000824734129173641,0,0,0,0,0,0,-0.189227246842505,0.160850120253842,0,0,0,-0.197868662205364,3.46944695195361e-18,0,0.170516680801422,-0.29312084478716,0.0957828093406008,0,0.00947256191978435,0,0,0,0,0,0,0,0,0,0,0,1.00798566038964,0,0,0,2.81846904675833,0,0
TED,0.171970044211281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0925225406210891,0,0,0,0.197291881826717,0,0,0,0,0.0506501487166743,0.0190433370910198,0,0,0,-0.192705864266563,0,-0.0680107075637516,-0.115297160282454,0.159208650400053,0,0,0,0,0,0,0,-0.126367672488415,0.810413304811511,0,0,0,0,0,0,0
RealEstate_excess,0,0,-0.0260067908859843,8.67361737988404e-19,-0.14365560586408,0,0,0,0,0,0,0,0,0,0.206468725165357,0,-0.000277087480093158,0,0,0,0,0,0,0,0,0,0,0,0,-0.0413278074054496,0,0,0,0,0.0368795660519289,0,0,0,0,0,0.0241765113736394,0,-0.131529289633597,0,0,0,0.033819739095885,-0.0289939703749121,0,0,0.0863317274076417,0.0491748677995271,-0.0459040319109725,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0.0429574536858686,0,0,0,0,0,0.0427055946399891,0,0,0,0,0.00786735535905431,0,0,0,0,0,0,0,0,0,-0.00427480575218702,0,0.0626737364061906,0,0,0,0,0,0,0,0,0,-0.00668692806822986,-0.0297029607362039,0,0,0,0,-0.0426589197225363,0,0,0,0,0.0142361010381588,-0.00675844141383855,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0.000736120156172784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0.00126013473361753,0,0,0,0,0,-0.00042694960116137,0,0,0,0,0,0,0,0,0,0,0.00443830352754894,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0.0244155548838793,0,0,0,0,0,0,0.0123697473162638,0,0,0,0,0,0,-0.00614062561182008,0,0,0,0,0,-0.00651351302603518,0,0,0,0,0,0,0,0,0,0,-0.00645803852970068,0.0111744342741669,0,0,0,0,0,0.00388538583278082,0,0,0,0,0.112637364282619,-0.115724676930938,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,-1.35525271560688e-20,0,0,0.00415434615783072,0,0,0,0,0,0,0.00439515647529757,0,0,0,0,0,-0.00172981234221496,-0.000116043858232775,0,0,0,0,0,-0.00572436614252561,0,0,0,0,0,0.00699279373095709,0,0,0,0,0,0.00651273602983075,0,0,0,0,-0.0022511407038927,0,0,0,0,0,0.0330704453094017,-0.0309839358605972,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000602247069389275,0,0,0,0,0,0,0
