,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X600741.SH,X000568.SZ,X002236.SZ,X002475.SZ,X000338.SZ,X600031.SH,X002008.SZ,X002456.SZ,X000625.SZ,X300124.SZ,X600487.SH,X300003.SZ,X600066.SH,X000100.SZ,X601877.SH,X002241.SZ,X600809.SH,X002294.SZ,X600867.SH,X300136.SZ,X600522.SH,X600271.SH,X002508.SZ,X600566.SH,X000050.SZ,X600089.SH,X000981.SZ,X000157.SZ,X600498.SH,X000596.SZ,X600177.SH,X002179.SZ,X600707.SH,X600699.SH,X300142.SZ,X000661.SZ,X002180.SZ,X600584.SH,X002049.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.457899163360087,0.0926915511867073,0.0496632262622851,0.030632363240926,0,0,0,0,0,-0.0963617471464243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0446999852570999,0,0,0,0,0,0,0,0,0,0.176577722013744,0,0,0,0,0.0908621270219407,0,0,0,0,0,0.0155315483245396,-0.018284004624035,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,-0.172277436154925,0,0,0.264150861065459,0,0,0.332715829280576,0,0,0,-0.139380815701469,0,0,0,0,-0.0134084797811792,0,0.145754198674684,0,-0.00202610937197714,-0.0340328983754978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0167228441043283,0,0,-0.00881711228490728,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0.0418487781256686,0,0.243305448231902,0,0,0,0.173236030066687,0,0.0402612623857731,0,0.0300106809057465,0,0,0,0.275730264644039,0,0,0,0,0,0,0,0.0753264261425032,0.10545777217077,0,0,0,0,0,0,0,0,0,0,0,0.0160971362422759,0,0,0,0,0,0,0,0,-0.00704056781962083,-0.0075533039087032,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.288040191663537,0,0,0,0,0.217516561364304,0,0,0,0,0,0,0.0179949562586983,0.196077006949512,0.0682233910331709,0,0,0,0,0,0,-0.0359947720357332,0,0,0,0.0413346493721802,0,-0.0464561595674233,0,0.146551053936925,0,0,0,0,0,0,0,0,0,0,0,0.0941066117109178,0,0,0,-0.0439867812418131,0,0.0230068179534293,-0.0418544211004121,0,0,0,0,0,0
X000858.SZ,0,0,0,0.33901630246028,0,0,0,0.210812405760533,0,0,0,0,0.484109182145855,0.0519662474576843,0,0,0,0,0,0,0,0.00965189123211284,0,0,0,0,0,0,0,0,-0.0118519346772188,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0362164893090087,0,0,0,0,0,0,-0.00317262222891128,-0.00995365469120145,0,0,0,0,0,0
X600276.SH,0,0,0.0649349327844517,0,0.0774797199791395,0,0,0,0,0,0.010832011830205,0,0,0.044519731882581,0,0,0,0,0,0,0,0.248634907140031,0,0,0,0,0,0.0776291482306963,0,0.0898431482135308,0,0,0,0.053324780255861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00259880655708553,0,0,0,0,0,0,0
X000725.SZ,0.0769210742868553,0,0,0,0,0,0,0,0.236768639501818,0,0,0,0,0,0,0.0791689932761345,0,0,0,0,0,0,0.160825337842556,0,0.0917643895085447,0,0,0,0,0.0812115849633992,0,0,0.0595034988448372,0,0,0,0,0,0,0.0930313427951725,0,0,0,0,0,0,0.197487086768607,0,0.160123853494679,0,0,-0.0325492321891877,0.0395891453700974,0,0,0,0,0,0
X002304.SZ,0.252367418777134,0,0,0,0,0,0,0,-0.0115080275897823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0583493132216032,0,0,0,0,0,0,0,0.409576107151942,0,0,0,0,0,0,0.205339728718357,0,0,0,0,0,0,0,0,0.0394833795516032,0,0,-0.0113638277370813,0,0,0,0,0,0
X000063.SZ,0,0,0,0,-0.0875039369786712,0,0.366165590615609,0,0,0,0,0,0,-0.0579009353375382,0,0,0,0,-0.0502472435844192,0,0,0.342699464807918,0,0,0.242824974493936,0,0,-0.206177310803169,0.0815400772246021,0,-0.0748334747076348,0,0.29846772137921,0,0.215696868939104,0,0,0,0,0.0743401553281648,0.186473180252203,0,0,0,0,0,0,0,0,0,0,0.00839732004092895,0,0,0,0,0,0,0
X600690.SH,0,0,0,0.338952622638258,0.141881003332974,0,0.00650145374345142,0,0,0,0,0.232099207373981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359314452902288,0,0,0,0.0367923751850405,0,0,0,0,0,0,0.00983689921347078,0,0,0,0,0,0,0,0.0201162135221346,0,0,-0.00686256407583771,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0.127496298442292,0,0,0,0,0,0,0,0,0.165901164624507,0,-0.166331435041885,0,0,0.151434977872798,0,0,0.196966105168554,0.143131531585276,0,0,0,0,0,0,0.0116642464956503,0,0.440079462542528,0,0,0,0,0,0,0,0,0,-0.276154604211196,0,0,0,0.00311395896073457,0,0,0.237836849012474,0.0556397590499116,0,0,-0.00889515632998136,0,0,0,0,0,0
X600741.SH,0,0.711274649498616,0,0,0,0,0,0.0319326196472024,0,0,0,0,0,0,0,0,0,0,0,0,0.059499914106675,0,0,0,0,-0.0201476763818145,0,0,0.168133880372959,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0193903372539725,0,0,-0.148394273563442,1.38777878078145e-17,0,-0.25365574500645,0.132891633172177,0,0,-0.00116352226290707,0,0,0,0,0,0
X000568.SZ,0,0,0,-1.73472347597681e-18,0.405288694338644,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0.117756720571914,0,0,0,0,0,0,0,0,0,-0.0651046669707485,0,0.132919031383721,0,0,0.0163933901666072,0,0,0,0,0,0,0,0,0,0.285085018652431,0,0,0,-0.0359625589863985,0,0,0,-0.0709671714114315,3.46944695195361e-18,0,0,-0.0106003990642765,0,0,0,0,0,0
X002236.SZ,0,0,0.113893760888062,0.017920216053944,0.215545701377325,0,0,0,0,0,0.071389412317428,0,0,0,0,0.318181856349335,0,0.369787632281251,0.276321712848165,0,0,0,0,0,0,0,0,0,-0.0705292134916189,-0.0954709497418958,0.0541955678959173,0,0,0,0,-0.146167714860507,0,-0.324221878753352,0,0,0,0,0,0,0.142596600016487,0,0,0.204523506334479,0,-0.0199605362354465,0,0.0775774499498907,-0.091914033005493,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216261243913109,0,0,0,0,0.391737277084771,0,0,0,-0.0968119311332672,0,0,0.134271330440736,0,0,0,0,0.0480413303587486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372296127401916,0,0,0,0.0170896143000337,0,0.0148152664571044,-0.0140991122675326,0,0,0,0,0,0
X000338.SZ,0,0,0.0763955554081061,0.0393784500277681,0,0,0.181306068484631,0,0,0,0,0.113351440747879,0,0.10307945956163,0,0,0.409117151577101,0,0,0,0.0337519530113412,0,0,0,0,0,0,0,0,0,0,-0.0987753448119639,0.14195057495327,0,0,0,0,0,0,0,0.0437664813054552,0,0,0,0,0,0,0,0,0,0,-0.00890551970465881,0,0,0,0,0,0,0
X600031.SH,0,0,0,0.0146491709625439,0,0,0,0,0,0,0,0.191024227207173,0,0.109991612423196,0,0.30877059601066,0,0,0,0,0,0.132459883987868,0,0,0,0.0683162384497107,0,0,0,0,0,0,0,0.137139343202852,-0.0664585842090808,0.101654870872855,0,0,0,0,0,0,0,0,0,0,-0.162637822963595,0,0,0,0,0,0.0139101275253463,0.0259314825740696,0.224381603260365,0,0,0,0
X002008.SZ,0,0,0,0,0.145521213524013,0,0,0,0.100478205115337,0,0,0,0,0,0,0,0,0,0,0,0,0.0692729942667882,-0.19176111096607,0,0.188100849655874,0,0,0.0533221694152,0,0,0,0.0190266350680684,0.311666525754648,0,0,0,0,0,0,0,0,0,0,0,0.0819870500624473,0.0732421141824593,0,0,0,0,0,0.0070120458495804,0,0,0,0,0,0,0
X002456.SZ,0,0,0.132042298980122,0,0,0,0,0,0,0,0,0,0,0,0.799138690102439,0,0.408192151071723,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273999366326748,0,-0.0394460073704,0,0,0,0,0,0,0,0,0,0,0,0,-0.0012137359203849,0,0,0,0,0,0,0.00684348543067904,0,0,0,0,0,0
X000625.SZ,0,0,0,0,-0.0019726053253122,0,0.10171729541311,0,0,0,0,0,0,0,0,0,0.182088959730404,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,-0.0906027064038009,0,0,0,0,0.104840410742113,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120760620327019,0,0,0.112654248678084,0,0.00229305140901531,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174325553069657,0,0.179453854643563,0,0.135709066646695,0,0,0,0,0,0,0.124295256145784,0,0,0,0,0,0.0210993722502948,0,0.09327383035858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00166757441930177,0,-0.0205532781323983,0.0253060927493423,0,0,0,0,0,0
X600487.SH,0,0,0.0118843862846292,0,0,0,0.0211069239380962,0,0.343406787253156,0,0.173885528001878,0,0,0,0,0,0.162089381681511,0.149833323678543,0.0323124605384307,0,0,0,0,0,0,0.0898608112720374,0,0,0,0.225188180646327,0,0,0,0,0,0.291314555856154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.98783943170562e-05,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0.153716113778706,0,0,0,0,0,0,0,0,0.0366063641601523,0,0,0,0,0,0,0,0,0,0,0,0.253194431071482,0,0,0,0,0.176926932261625,0.0920744167589015,0,0.0565848713178129,0,0,0,0,0,0,0.287788969537352,0,0,0.0242611380310212,0,0.0842355926380377,0.0139074280870307,0.0334104379920611,0,0.0164424288772205,0,0,0,0,0,0,0
X600066.SH,0,0,0,0.0986042680264056,0,0,0,0,0,0,0,0.212393603206276,0,0.127929074963973,0.0227099788427705,0,0,0,0.049984404710588,0,0.120078659067377,0,0,0,0,0.0537969585663651,0,0.0481605332780478,0,0,0,0,0.0172706941127721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0638867720211374,0,0.00813501142871042,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0.0614447023899722,0,0.210776530492932,0,0,0,0,0,0,2.16840434497101e-19,0,0.125193493337399,0,0,0.0491380208035269,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0748196351717771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0697094034238665,0,0,0,0,0,0.0386074718119715,-0.0317962939425049,0,0,0,0,0,0
