,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000858.SZ,X000625.SZ,X002304.SZ,X600276.SH,X600690.SH,X000063.SZ,X600031.SH,X600372.SH,X000338.SZ,X000157.SZ,X002241.SZ,X600741.SH,X600703.SH,X600089.SH,X000100.SZ,X002236.SZ,X601877.SH,X000581.SZ,X000550.SZ,X002475.SZ,X000559.SZ,X000050.SZ,X600118.SH,X000568.SZ,X600066.SH,X002294.SZ,X600271.SH,X002129.SZ,X000623.SZ,X600839.SH,X002456.SZ,X300124.SZ,X300003.SZ,X000400.SZ,X000869.SZ,X002007.SZ,X600867.SH,X002292.SZ,X000800.SZ,X600177.SH,X002038.SZ,X600435.SH,X002049.SZ,X000977.SZ,X002465.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0.201960186830328,0,0,0,0,0,0,0.00687347940885135,0,0,0,0,0.326925247999341,0,0,0,0,0,0,0,0,0.165178852239821,-0.0817039432377164,0,0,0,0,-0.0912314904532471,0,0,0.0235417295240347,0,0,0,0,0.16049008313928,0,0,0,0,0,0,0,0,0,0,0,-0.0418807430247136,0.0662121614604069,0,0,0,-0.205925661484134,0,0
X600519.SH,0,0,0.109195833805381,0,0,0,0,0.231881912012198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0550565008028466,0,0,0.0143543164836107,0,0,0,0,0,0,0,-0.0173948962395975,0,0,0,0,0,0,0.0720676430221237,0,0,0,0,0,0.0767934551945988,0,0,0,-0.00680430938003599,-0.0221269993540088,0,0,0,-0.18150126924522,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.437043923419697,0.0842105055505082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.049167531045776,0,0,0.0171788840089967,0,0,0,0,0,-0.00687224927728537,0,-0.152744852623503,0,0,0.017945243664807,-0.0109631410680825,0,0,0,-0.0633590233448834,0,0
X000651.SZ,0,0,0.0990220615897452,0,0,0,0,0,0,0.186348754665601,0,0,0,0.0915220128297599,0,0,0,0,0,0,0,0.280274565984853,0,0.0813934046546636,0,0,-0.0319425386659625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.151702702027518,-8.67361737988404e-19,0,0,0,0,0,0,0,0,-0.00638596910195049,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0.045634757455977,0,0,0,0,0,0,0,0,0.169186889230389,0,0,0,0,0.139922355600234,0,0,0.189944392037754,0,0,0,0,0,0.0615260498642109,0,0,0,0,0,0.188794508659192,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0405777010803148,0,0,0,0,-0.00165193257346757,0.0183847091304294,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.027649479568748,0,0,0,0.13582679876499,-0.0392228310224253,0,0.0104630891806674,0,0,0,0.113184518175879,-0.077923488447062,0.0223718932300501,-0.022091757641867,0.0137148953254855,0.317898057479009,0,0,0,0,0,0.0172302733224033,0,0,0,0,0.0639798706299731,0,0,0,0,0,0,0,0,0,0,0,-0.0146809125801003,0,0,0,0,0,0,0
X000625.SZ,0.216428057673479,0,0,0,0,0,0,0,0,0,0,0,-0.0134803290480308,0,0,0,0,0.0301588990850338,0,0,0.0564639674593556,0,0,0,0,0.0803228867759727,0,0.110614072022738,0,0,0,0,0,0,0,0.266485939616097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0243887183471465,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0.224955809736366,0,0,0,0,0,0,0,0,0,0,0.130224064392254,-0.0256657492501402,0,0,0,0,0,0,0,0,-0.0971661786072951,0.0191707513671658,0.385412380265535,0,-0.39169020532879,0,0.113858808938029,0,0,0,0,0,0,0,0,0,0,0,0,0.362319059981503,0,0,0,0,0,0.00108802545456737,0.0114585037206974,0,0,0,0,0,0
X600276.SH,0,0,0.052339190921231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0771338622090191,0,0.0212756848911979,0,0,0,0,0,0,-0.0405727601888028,0.161634064938154,0,0,0,-0.0439669331290489,0.172868814146312,0,0,0,0,0,0.00901561656473054,0,-0.101462591516224,0,0,-0.00231573480839808,0,0,0,0,-0.13582727620108,0,0
X600690.SH,0.0707904640374585,0.271226335239294,0.112719119198169,0.0247977140375499,0,0,0,0,0,0,0,0,0,0.20421792170154,0,0,0.0906128541560861,0,0.126115458031145,0.203607248568935,0,0,0,0,-0.0465214359340443,0,0,0,0,0,0,0,0,0,0,0,-0.0222274150906886,0,0,0,0,0.0590411173885326,0,0,0,0,0,0,0,0.036857812413204,0,-0.0250088711517791,0.115730180433492,0,0,0,0,0,0
