,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X002475.SZ,X600031.SH,X000338.SZ,X000568.SZ,X600741.SH,X601877.SH,X600703.SH,X600271.SH,X002236.SZ,X000100.SZ,X300124.SZ,X600809.SH,X000625.SZ,X002008.SZ,X600487.SH,X300003.SZ,X000596.SZ,X600498.SH,X002456.SZ,X000050.SZ,X600776.SH,X000661.SZ,X002007.SZ,X000157.SZ,X002179.SZ,X600066.SH,X300142.SZ,X600522.SH,X300146.SZ,X600177.SH,X002129.SZ,X600089.SH,X002506.SZ,X002241.SZ,X002180.SZ,X600566.SH,X600867.SH,X600372.SH,X000977.SZ,X300136.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0.0619895941140168,0,0,0,0,0,0,0,0,0,-0.0467716652841974,0,0.00548277372391141,0,0,0,0,0,0,0.0390730515551464,0,0.0857691722617114,0,0,-0.0309301787136414,0,0,0,0,0,0,0,0.0926275467318122,0,0,0,0,0,0,0,0,0,0,0.112030104384796,0,8.67361737988404e-19,0.00382884303039013,0,0,0,-0.00713631855458417,0,0
X600104.SH,0,0,0,0,0.121178348575673,0,-8.67361737988404e-19,0,0,0.121318513296718,0,0,0,0,0.223397549676467,0,-0.0169486571967448,0,0.0275051069295781,0,0,0,0,0,0,0,0,0,0,-0.0599826405181851,-0.0178216520975695,0,0.172776698311489,0,0.0895393930561203,0,0,0,0,0,0.0515317528466547,0,0,0,0,0.11478846088813,0,0,0,0,0,0.011867327795652,-0.0454953563534925,0,0,0,-0.000491811691321825,0,0
X002415.SZ,0,0,0,0,0,0,0,0,-0.0321084225631885,0.21520137001783,0.166826582492751,0,0,0.113596235642135,0,0.00276754953523141,0,0,0.532090327227437,-0.0211105381719974,0,0.101384137152259,0,0,0,0.0222674843641005,0,0,0,0,2.16840434497101e-19,0.0660485077676494,-0.199096642891879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0426649343757184,0.0476448896711217,0,0,0,0,0,0
X000651.SZ,0,0.253539710587489,0,0,0,0,0,0,0,0.172301519476132,0,0,0,0,0.0459005471579773,0,0,0,0.0781881547327642,0,0,0,0.0200949237343542,0,0,0,0,0,0,0,0.00845808774526989,0,0,0,0.0154983499209138,0,0,0,0.0449788259422684,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122636784655613,0,0,0,0,0,0
X000858.SZ,0,0,0.0844776487182679,0,0,0.0370688227885321,0.100790975625191,0,0,0,0,0,0,0.300051940423567,0,0,0,0,0.00949486826345741,0,0,0,0,0,0,0.0418501800806624,0,0,0,0,0,0,0,0,0,0,0,0,0.0176466817286112,0,0,0,0,0,0,0,0,0,0,0.0344165569495083,0,-0.00483864707150715,0,0,0,0,-0.0345416803077666,0,0
X600276.SH,0.161786076423702,0,0,0,0,0,0,0,0,0.109878447934413,-0.399705746259374,0,0,0,0,0,0.202781345111998,0,0,0,-0.109779592045807,0,0,0.075099835313398,0,0.226923592724372,0,0,0,0,0,0.348429417114347,0,0,0,0,0,0.12454074458122,0.0904380689966947,0,-0.113995205623562,0,0,0,0,0.245188196629787,0,0,0,0,0,0.0527616933980474,0.04921768080988,0,0,0,0.0235577576487737,0,0
X002304.SZ,0,0,0,0,0.0190000217759821,0,0,0,0,0.0936872078178895,0,0,0,0.219942846131627,0.00635365092322577,0,-0.0322604778682295,0,0,0,0,0,0,0,0,0.163319760100473,0,0,0,0,0,0,0,0,0,0,0,0,0.180681931413746,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570412611212911,0,0,0,-0.00528067109047542,0,0
X000725.SZ,0,0,0.0184981716433384,0,0.0314546262856504,0,0,0,0,0,0,0.0653599085227163,0,0,0,0,0,0,0,0.345295367365747,0,0,0,0,0,0.0744887473984385,0,0,0,0.198605633103461,0,0,0,0,0.0281989463587111,0,0,0,0,0,0,0,0.0663814518113999,0,0,0.0161483518973372,0,0,0,0.0497813626230904,-0.0136450990360871,0.00412955025710902,0.00811238182684269,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248202724881757,0,0,0.205596554759802,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.0934294604865934,0,0,0,0,0,0,0,0,0.0147277925639953,0,0,0.0506576739722977,0,0.00746705683500598,0,0,0,0,0.137138155473568,0,0
X600690.SH,0,0.229899838249587,0,0.319936290362546,0,0,0.0572486768317102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0888849134542324,0,0,0,0.005787015132386,0,0,0,-0.0154481919518691,0,0,0,0,0.0731450928350062,0,0,0,0,0,0.0492854920993414,0,0,0,0,0,0,0,0.077027083662713,0.00252606956314201,0,-0.0143206289100834,0,0,0,0,0,0,0
