,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X600690.SH,X002475.SZ,X002304.SZ,X600276.SH,X000651.SZ,X600104.SH,X002371.SZ,X300014.SZ,X300124.SZ,X002129.SZ,X000596.SZ,X003816.SZ,X000625.SZ,X002049.SZ,X000725.SZ,X600031.SH,X000063.SZ,X002241.SZ,X002179.SZ,X000338.SZ,X600703.SH,X600089.SH,X600522.SH,X000733.SZ,X000661.SZ,X002180.SZ,X300142.SZ,X601877.SH,X002074.SZ,X600741.SH,X000100.SZ,X600884.SH,X600460.SH,X000157.SZ,X600702.SH,X601799.SH,X600487.SH,X000799.SZ,X002236.SZ,X600584.SH,X002414.SZ,X600563.SH,X002176.SZ,X300003.SZ,X600372.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.231936605990136,0,0,8.67361737988404e-19,0.0509967173900941,0,0,0,0,0,0,0,0,0,-0.0607114399568267,-0.00667617579560689,0,0,0,0,0,0,0,0,0,-0.0170430690115499,0.0494376847785538,0,0,0.0308422447407903,0,0,0,0,0,0,0.00780618799726343,0,-0.0382982022653988,0.171259840052962,0,0,0,1.73472347597681e-18,0,0,0,0,0.0056433588873568,0.00938978438093046,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.00861267797984457,0,0,0,0.0253981333169846,0,0,0.0287925598720434,0,0,0,0.0132463239512442,0,0,0.0260627126061655,0,0,0,0,0,0,0,0,-0.0130900084887083,0.0338357936222011,0,2.16840434497101e-19,0,0,0,0,0,0,0.130383023394026,0,0.338038181115133,-0.0184760359772161,0,0,0,0,-0.123897826971058,0,0.0493071981443308,0,0,-0.0527322418690271,0.0108922190706172,-0.00170867788607065,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221756672042596,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0925246991288153,0,0,0,0,0,0,0,0.0287343092327591,0,0,-0.145427383093041,0,0,0,0,0,0,0,0,0,0.263997643106852,-0.0861674311810649,-0.0335870485552415,0,0,0,0,0,0
X000568.SZ,0,0,0.175199485327712,0,0,0,0,0,0,0,0,0,0,0,0,0.044448118265531,0,0,0,0,0.0283756936641652,0,0,0,0.0397743489177209,0,0,0,0,0.0193799635516638,-0.0133058849803968,0,0,0,0,0,0,0,0,0.317343493723427,0,0,0.0608467064636601,0,0,0,0,0,0,0,0,-0.0305931559433962,0.0028370275253558,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.148566332264776,0,0,0,0,-0.0564681409641046,0,0,0,0,0,0,0,0,0,0,0,0,-0.130654374582277,0.126407888757975,0.108419199308877,0,0,0,0.185824518911748,0,0,0,0,0,0,0.544709311149846,0.224230346095602,0,-0.0289745440678374,0,0,0,0.0495565183731883,0,0.000377958496266182,0,0,0,0,0,0
X600690.SH,0,0,0.160359356857839,0.041346654152685,0,0,0,0,0,0,0,-0.0298785393845204,-0.0513000520559439,0,0,0,0,-0.00816943362113857,0,0,0,0,0,0,0,0,0.292084144338597,0,0,0,0,0,-0.219321143921785,0,0,0,0,0,0,0.0191496607280405,0.0347681369849956,0,0,0,0,0,0,0,0.183932875719654,0,0,-0.0273263789481589,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414644561436189,0,-0.0057685873564245,0,0.0409765837281113,0,0,0,0,0.0490273999276376,0,0,0,-0.0816957746748402,0,-0.191506170512048,0,0,0,0,0,0,0,0,0.23850377396061,0,0,0,-0.00745045332731711,0,0,0,0.131980357474562,0,0,0,0,0,-0.108086007213991,0,0,0,0,0,0,0
X002304.SZ,0,0.328210948872436,0,0,0,0,0.0393613023451733,0,0.0307698936383616,0,0,0,0,0.064580736535237,0,0,0,0.0620239016064347,0,0,0,0,0,0,0,0,0,0,0,0,0.105411739898127,0,0,0.00996520174639939,0,0,0,0,0,0.137319871632357,0,-0.0220115806488477,0,0,0,-0.134316678117684,0,0.00426851015768732,0,0,0,0,0.0317354538969026,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,-0.213577893891093,0,0,0,0,0,0,0,-0.402169904634989,0,0,0,0,0,0.281841369950683,0,0,0,-0.503153683333029,0,0.214024235407853,0,0,0.342229140810681,0.132485252709697,0,0,0,0,-0.0209362717096249,0.0963500581135286,0,0,0,0,0,-0.0262798634167421,0,0,0,0,0,-0.07124840836373,0.060819032772318,0,0,0,-0.0595049067349886,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0.0614074954114056,0,0,0,-0.0299125055498853,0,0,-0.0268794691646463,0,0,0,0,0,0,0.0966893834958653,0,0,-0.0763455713520194,0.00494252460025305,0.0308197595696777,0,0.105675439347959,0,0,0,0,0,0,0,0,0,0,0,0,0.0750099655703817,0,0,-1.73472347597681e-18,0.142099142869897,0,0,0,-0.0642904932638262,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.135530596935318,0,0,0,0,0,0.0249904373286474,0,0,0,0.00785496030214747,0,0,0,0,0,0.160781574044692,0,0.0740351650158309,0,0,0,0.39819600311545,0.111653628872003,0,0,0,0.126215966292785,0,0,0,0,0,0,-0.109845669720662,0,0,0,0,0,0,0,0,0,-0.128808397374728,0,0
X002371.SZ,0,0,0,0,0,0,0.0427841450007892,0,0,-0.0237311713460697,0,0,0,0,0,0,0,0.00912727619522105,0,0,0,0,0,0,0,0.18284128492915,-0.178708514344811,0,0,0.0863386487491272,0,0.174513433399265,0,0,0,0,0,0.581033875972257,0,0,0,0,0,0,0,0.0519154517097526,0.0911719832067128,0,0,0,0,0,-0.0466611428769514,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.00175647064795297,0,0,0,0,0,0.16052162485035,0,0,0,0,0,-0.12065741915153,0,0,0,0.150667624589108,0,0,0,0.203769427358688,0.0482172910861161,0.335453043316455,0,0,0,0,0,0.0129667456932706,0.111502499431096,0,0,0,0,0.122019123482243,0.0365222612640115,0,0,0,0,0,-0.0139586969781011,0,0,0,0,0,0
X300124.SZ,0,0,-0.136588627299776,0,0,0,0.212921761414403,0,0,0,0,0,0.0667287708621783,0,0,0,0,0,0,0,0,0,0.0634847634322665,0,0,0,0.192586408310621,0,0,0,0,-0.036578733692725,0,0,0.00815767870322798,0,0,0,0,0,0,0,0,0,0,-0.0597286138946575,0,0,-0.158656482331034,0.458736476096623,0,0,0.0286486622702353,0,0,0,1.73472347597681e-18,0,0
