,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X600690.SH,X000063.SZ,X600703.SH,X600741.SH,X000568.SZ,X000625.SZ,X002236.SZ,X002475.SZ,X002241.SZ,X600031.SH,X600066.SH,X000338.SZ,X002456.SZ,X002508.SZ,X000100.SZ,X601877.SH,X300124.SZ,X300136.SZ,X600089.SH,X300003.SZ,X600177.SH,X600522.SH,X600271.SH,X002294.SZ,X002008.SZ,X002007.SZ,X000157.SZ,X002085.SZ,X600118.SH,X600487.SH,X600566.SH,X600809.SH,X600867.SH,X600699.SH,X600372.SH,X000623.SZ,X000559.SZ,X000596.SZ,X300115.SZ,X000066.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600703.SH,0,0,0.115233138978697,0,0,0,0.0746370321260783,0,0,0.0661446657420237,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.0664075647127163,0,0,0,0,0,0,0,0,0,0,0,0.00626464816239513,0,0,0,0,0.195149190140396,0,0,0,0,-0.0323177799774933,0,0,0,0,0,0,0.0161302736436157,0.000952305865374142,0,0,0,0,0,0
X600741.SH,0,0.413914730359072,0,0,0,0.0671373159740453,0,0.0898593504347348,0.046075038351567,0.0252499399819817,0,0,0,0,0.0647409897407829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0173040883201621,0.0102614528086394,0.0452346580419655,0,0,0,0,0,0,0,-0.119984229505224,0,-0.0214335198358026,0.00570677193357994,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.767839230775237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0352896661815179,0,0,0,0,-0.0150368669544099,0,0,0.0234116870324981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0859495504766418,0,0.018584953931637,0,0.0120397272827115,-0.00589287000909158,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0.0474029844366635,0,0.0961497947809511,0,0,0.0924130358419427,0,0,0,0,0,0.0133772910928032,0.61454553181571,0,-0.319990678353813,0,0,0,0,-0.0206308838257264,0,0.042183359607994,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,-0.0796245243858849,0,0,0,0,0,0,0,0,0,0,-0.0508184342205694,0.0266630217230546,0,0,0,0,0,0
X002236.SZ,0,0,0.529105183495035,0.165574113748388,0,0,-0.30343441357046,0,0.0159952314504002,0,0,0,0,0,0,0.429522007572949,0,0,0.380496304035089,0,0,0,0,0,0,-0.0875504756638655,0,0,0,0,0,0,0,0,0,0,0,-0.18258721326341,0,0,0,0,-0.0591930018648517,0,0,0,0.47400191784562,0.0482984780731908,0,-0.0205318466794909,-0.0228157862875263,0,0,0,0.139418255553803,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0.0194944828484107,0,0,0,0,0.0791275168077378,0,0.108046720127488,0,0,0,0,0,0,0,0,0.323994258213412,-0.0411963278073287,0,0,0,0,0,0,0,0,0,0,0,0.113579043743425,0,0,0,0,0,0,0,0,0,0,0.00648626215219207,0.0235002991303401,0,0,0,0,0,0
X002241.SZ,0,-0.208739363736483,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0266962922525434,0,0,0,0,0.402877192708478,0.137184842945313,0,0,0,0,-0.267423529852106,0,0,-0.0940637795784771,0.033900831728052,0,0.1054012355519,0,0,0.0412711236372392,0,0,0.0718057946366302,0,0,0,0,0,0.200983619893648,0,0.406584030386794,0,0,0,0.0458073440387731,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0.0641728496071594,0,0,0,0.362071105296849,0,0,0.0575669979580062,0,0,0,0,0,0,0,0,-0.0746376135627407,0.0878178825242973,0,0,0,0,0,0,0,0,0,0,0.236079477239553,0,0,0.0578902544547627,0.0833685315496748,0,0,0.229025551746396,0,0,0,-0.0045103369758935,0,0,0,5.42101086242752e-20,-0.0165340759145001,0,0,0,0,0,0
X600066.SH,0,0,0,0.206738478489379,0,0,-0.0731658204319048,0,0,0,0,0,-0.122439755980131,0.0526206322349706,0.208269019754561,-0.364266979886712,0,0,0,-0.0110919560507617,0,0.122537650748639,0,0,0,0,-0.214088679657832,0,0,0,0,0,0,0,0,-0.187766812434896,0,0,0,0,0,0,0,0,0,0,-0.00316611858684343,0,0,-0.019134486644845,0.00779083520370034,0,0,0,0,0,0
X000338.SZ,0,-0.130226684120604,0,-0.335146166908513,0,0,0.374691513683756,0,0,0,0,0,0,0,-0.014198515510751,0,0,0,0,0,0,-0.0220557976403786,0,0.235905955746941,0.0377614496259379,0.132057626689952,0,0,0,0,0,0,0,0,0.0706794286298107,0,0,0.0892837945202067,-0.0183341331647155,0,0,0.0669732310500083,0,0,0,0,0,0,0,-0.0102052286531561,-0.0200346191891674,0,0,0,-0.0851613575789477,0,0
X002456.SZ,-0.145521124386533,0,0,0,0,0,0,0.147084494856666,0,0,0.0907385188514976,0,0,0,0.252368316446889,0,0.0223378867934609,0,0,0,0,0,0,0,0,0,0.128231144354677,0,0,0,0,0,0.301715334598388,0,0,0,0,0,0,0.110866103958121,0,0,0,0,0,0,0.109623472749738,0,0,0.0277314297601554,0.0124513045664906,-0.0926696639277142,0,0,0,0,0
X002508.SZ,0,0,0.0592982692486474,0.232322087748617,0,0,-0.152557367636067,0,0,0,0,0,0.39887632315293,0,0.00471464993805207,0.0255412667587496,0.220396803250518,0,0.304210525029428,0,0,0,0,0,0,0,0,0,0,0.00960517085592573,0,0,0.12475879248455,0,0,-0.119475093633218,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178520051483403,0.0420241338819076,0,0,0,0,0,0
X000100.SZ,0,0,0,0.00332553328076223,0,0,0,0,0.0359669738491316,0,0,0,-0.0577526116850729,0,0.00382935531965317,0,0,0.165472019406182,0,0,0,0,0,0,0,0.104810661843504,0,0,0,0.226154968955486,0,0,0,0,0,0,0,0,0.0366419399431088,0,0,0,0,0,0,0,0,0.050250552965911,0,0.0207444425470613,-0.0279922744924424,0,0,0,0,0,0
X601877.SH,0,0,0,0.069014151786026,0,0,0,0.386840058613809,0,0,0,0,0,0.0693456808348596,0,0.136615972935461,0,0,0,0.632412898189835,-0.221360164094622,0,0,0,0,0.0178801795863828,0,0,0,0,0.44044794230989,0,0,0,0.186384149535054,0,0,0.0377068328037397,0,0,0,0,0,0,0,0,0,0,0,0,0.00393819209260679,0,0,0,0,0,0
X300124.SZ,0,0,0,0.300881690206146,0,0,0,-0.0938802662986464,0,0,0,0,0,0,0,0,0,0,0,0.0909771506912025,0,-0.241009006955031,0,0,0,0.0262669445786541,0.088977455601197,6.93889390390723e-18,0,0,0.229988156973062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0714380715973419,0,0,0,-0.0073889230941663,0.0290935273019193,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0.144405826013608,-0.024136301303924,0.0444205551871999,0,0,0,0.0081359455258039,0.123730739428798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175206087960591,0,0,0,0,0.185748163528543,0.050272312278614,0,0,0,0,0,0,0.127352832747933,0.184250799236568,0,0,-0.0279278456309607,0,0,0,0,0,0,0
X600089.SH,0.669823298913876,0,0,0,0,0,0,0,0,0,0.214446727673974,0,0,0,0,-0.119987181432717,0,0,0,0,0,0.0018424994445917,0,0,0,0,0,-0.296004146163939,0,0,0.287751881048544,0,0,0,0,0,0,0.188161184119099,0,0,0,0.101694475479102,0.168556196314906,0,0,0,0,0,0,-0.0116923173322053,0,0.235061367070614,0,0,0,0,0
X300003.SZ,0,0,0,0,0.170120093741064,0,0,0,0,0.111411512930032,0,0.243829155238572,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.170435531484413,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122275655388544,0,0,0.071277402134791,0,0,0,0,0,0,0.00615142977284481,0.0168363954812072,0,0,0,0,0,0
X600177.SH,0,0,-0.0649951604351472,0,0,0,0.118808564843893,0,0.0922434452609117,0,0,0,0,0,-0.0465323175331848,0,0,0,0,0,0,0,0,0,0,0,-0.079953702962645,0,0,0.0426295423317366,0,0,0,0,0.0853336371339112,-0.114336626537192,0.0483131423005299,0.0106892596882925,0,0,0,-2.71050543121376e-20,0,0,0,-0.0891295949908524,0,-0.0266255202037861,0,0.0221115634875743,-0.00923749094766072,0,0,0,0,0,0
X600522.SH,0,0,0.0109337407108374,0.0350273841041784,0,0,0,0,0,0,0,0,0,0,-0.287026760946599,0,-0.0357224010647806,0,0,0,0,0.323329620689708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400782433070287,0.0974982963821009,0.705639685627875,0,0,0,0,0,0.00746040755533281,0,-0.0307959947639685,0.0203232202403281,0,0,0,0,0,0
X600271.SH,0,0,0.0963557384979796,0,0,0,0.227548261343906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038677272901116,0.122573816611184,0,0.295417055118134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183683052755828,0,0.0338648972468529,-0.0178432664416795,-0.127568421252331,0,0,-0.00726728890573303,0.00852575972225914,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0.490116525966249,0,0,0.0678108960858371,0,0,0,0,0,0,0,0,0,0,-0.087437266878755,0,0,0,-0.0932487755707675,0.118232632823967,0,0,0,0,0,0,0,-0.0111035820429634,0,0,0.0137887970037428,0,0.0694518178525985,0.198380130377885,-8.67361737988404e-19,0,0,-0.253303707658541,0,0,0,0,0,0,0,0.021585856307281,0.0943708007745782,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127800913796393,0,0.115856411707685,-0.0951633335522327,0,-0.0979956366174295,0,0.0477347110627528,0,0,0.174184344817947,0.337668094578002,0.0217783495409424,0,0,0,0,-0.450345641918229,0,0,0,0,0,0,0,0,0,0,0,0,-0.118097401674502,0,0.193550906521221,0,0,0.0033241864709516,-0.0523293215273391,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0.0605653078048643,0,0,0,0.215976771189961,0,0.0114420095292329,0,0,0,0.00951866389554824,-0.0848932238131705,0,0,0,0,-0.0369618077145516,0,0,0,0,0,0.039306439227776,0,0,-0.0631455642653741,0,0,-0.0358934455500498,0.0889757151141414,0,0,0.0257371998831474,0.138371848182153,0,0,0.0587381585318981,0,0,-0.0151282900265297,0.0161830048856407,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391413829647477,0,0,0,-0.0171883915859567,0.109850314986422,0,0,0,0,0,0,0,0,0,0.0692896508459156,0,0,0,0,0.0492116936569647,0,0,0,0.106510374523947,0.0156773836099853,0,0.1061719821685,0,0,0,0,-0.00563118903105292,-0.000830677473523582,0,0,0,0,0,0
X002085.SZ,0.33784892172968,0,0,0,0,-0.380493001472212,0.0374135960510747,0,0,0,0,0,0,0,-0.073010469990416,0,0.433208454944339,0,-0.520108756397295,0,-0.0467185874306706,0,0,0,-0.271486644291852,-0.0602504643592998,-0.336045136723081,0,0,-0.0227035415089652,0,0,-0.0741470600225372,0,0,0,0,0,0,0.28061408621336,0,-0.30063997861656,0,0,0,0,0,0,0.0562022459354936,0.0138613480863765,0.0414021240241305,0,0,0,0,0,0
X600118.SH,0,0,0.0246811770624045,0,0,0,0,0,0,0,0,0,0,0,0.0410554562497127,0,0.021943021590932,0,0,0,0,0,0,0.0802627121177027,0,0,0,0,0,0,0,0,0,0,0,0.0144494221690565,0,0,0,-0.0234227360857897,0,0,0.384635876679637,0,0.0455369859386301,0,0,0,0,-0.018036892983156,0.0321654963522073,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,-0.000625813618672313,0,-0.0107326832323681,0,0,0,0,0,0,0,0,0,0,0.223389719838973,0.218399013853406,0,0,0,0,0,0.239974261031692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0420092153807705,0,0,0,0,0.537074650671924,0,0,0.0300134847565484,0,0,0,0,0,0,0
X600566.SH,-0.267055418863168,0,0,0.15870576953864,0,0,0,0,0,0,0,0,0,0,0,0,-0.226018306715985,0,0,0,0,0,0.173379941580852,0,0,0.274903719402145,0.0729240676542942,0,0,0,0,0,0,0,0,0.0625716460672125,0,0.150233903743968,0,0,0.115524487009464,0,0,0,0.0426565753287077,0,0,0,0,0.000228602928910026,-0.00391127008394197,0,0,0,0.094142568548295,0,0
X600809.SH,0,0,-0.0418443605886655,0,0,0,0,0,0,0.0761719151256344,0,0,0.321037896957047,0,0,-0.118195766768671,0,0.121453212854901,0,0.0420494782906289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277573190340638,0,0,0,0.229629757623515,0,0.130443372968698,0,0.00483374456163911,0.00288459258273614,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0.0787763522689137,0,0,-0.118650971350683,0,0,0,0,0,0,0,0,0,0.000126292877098341,0,0,0.188543381419294,0,0.105789049908097,0,0,0.0252744563404898,0,0.0428018164737246,0,0,0,0,0,0,0,0,0.298594204022877,0,0,0.00511996010534905,0,0,-8.67361737988404e-19,0,0,0.35830558974542,0,0.0208661316297561,-0.00386882252776494,0,0,0,-0.115030733241469,0,0
X600699.SH,0,0,0,-0.0153496899926279,0,0,-0.0325106635564493,-0.189027452131549,0,0,0,-0.126054920491926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00922477852895545,0,0,0.163394038245585,0,0,0,0,0,0,0,0,0,0,0,0,0.44966575499079,0,0.0529545322252625,0,0,0.0175986706885201,0,0,0,0,0,0,0,0,0
X600372.SH,0,0,-0.226795349619234,0,0,0,0,0,0,0.00388188063749742,-0.107728345554946,0.0540860458849905,0,0,0,0,0,0,0,0,0,0.0483919450724719,0,0,0.257220389434407,0,0.143058405702967,0,0,0,0,0,0,0,0.0560728581160487,0,0.693072175659235,0.0511659008890985,0,0,0,0.110411279967252,0,0,0,0,0,0,0,-0.0152574931669875,0.0227754219482426,0,0,0,0.211619263870029,0,0
X000623.SZ,0,0,-0.0238542269031291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0922553738480861,-0.00269059897430546,0,0,0,0.00916818281031661,0,0,0,0.0898965962803316,0,0,0.0321050922008046,0,0.120931701608933,0,0,0.0767623917185216,0,0.0338838464269933,0,0,0,0,0,0,0,0.105863544490585,0,-0.00353267286381032,-0.00492783406117844,0,0,0,0,0,0
X000559.SZ,0,0,0,-0.331064236192301,0,0,0,0,0,0,0,0,0,0,0,0,0.0818718879892315,0.00266376281621523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.502650600135131,0.570786778769391,1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.0652921936062914,0,0.0554301604333645,0,0.00379576430224705,-0.0269365662046457,0.0935336485858048,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0.316491323642538,0,0,0,0,0.240944225664785,0,0,0,-0.0813429136689505,0,0,0,0.0776671105450896,-0.160647253409333,0,0.139691078268727,0.0166425409933922,0,0,0,0,0,0,0,0.165462912404034,0,0,0,0,0,0,0.27108277615651,0,0.115751443366832,0,0,-0.235132487287062,0,0,0,0,-0.0391876247834409,0.0214393001996004,0,0,0,0,0,0
X300115.SZ,0,0,0,0,-0.227764707368038,0,-0.019538325461119,0,0,0.130102219900805,-0.366224613121723,0,0,0,0.435055368007589,0,0.130100063987092,-0.0461067511138315,0,0,0,0,0,0,-0.152221644513638,0.0470240286385508,0,0,0,0.0403968013599307,0,0,0.0931019397339602,0,0,0,0,0.293416816500483,0,0.102330834179432,0.0469236251147231,0,0,0,0,0,0,0.0479312488043935,0,0,0.00823112791881903,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0.209616053429462,0,0,0,0,0,0,0,0,0,0,-0.149170127120218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0201684999619881,0,0,0.706827399169166,0,0,0,0.456990195105284,0,0,0,0.364585945950397,0.0191388964545759,0.0616331012912762,0,0,0,0,0,0
Change_TY3M,0,0,-0.0813805315846447,0,0,0,0,0,0,0.0223751579317175,0,0,0.0163461407843157,0,0,0,0,0.0383125377078091,0,0,0,0,0,0,0,0.0065202026692166,0,0,0,0,0,0,0,0,0,0.0298987773288459,0,0,0,0,0,0,0,0,0,0,0,0.108156065514832,0,0.00786816242393203,-0.0110232942506668,-0.0904947303157234,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,1.81411536419402,0,-2.26775118813262,0,0,0,0.616616879482339,0,0,0,-0.0800951765443116,0,0,0,0,0,0,-0.142236045275011,0,0,0,-2.40215565096868,0,0.297258449983207,0,0,-0.420688393903589,0,0,0,-0.721637923760356,0.915792298255816,-2.44785406627698,0,0,0,0,0,0.483382713144809,0,0,0.385245563185886,0,0,0,-0.659448885058804,0,0
TED,0,0,0,0,0,0,0,0,-0.0100244467104312,-0.0320688534398164,0,0,0,0,0,0,0.0995555844262726,-0.211150204008326,0,0,0,0,0,0,0,0,0,0,0,-0.0910786285805281,0,0,0,0,0,0,0,0,0,-0.158642840373901,0,0,0,0,0,0,0,0,-0.347965784520852,0.300302042159347,0,0,0,0,2.12277020591928,0,0
RealEstate_excess,0,0,0,0,0,0,-0.00332372386598849,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.134945346817397,0.0464484742812331,0,0,0,-0.0791389985982748,0,0,0,0,0,0,0,0,0,-0.0167088143959252,0,-0.128129451745004,0,0,0,0,0,0,0.102733186275733,8.67361737988404e-19,0,0.00659847751998313,0,0,0.0348404134522703,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0.062605030923412,-0.0487165936115771,0,0.0126211815023332,0,0,0,0,0,0,0,0.0263382151850149,0,-0.00757238548397197,-0.00588085361294924,-0.000743683792107835,0,0,0,-0.0569432122592757,0,-0.0410203851663137,0,0,0,0,0,0,0,0,0,-0.0137480600187321,0,0,0,0,-0.0514768647903159,0,0.0563204241243976,0,0,0,0,-0.0128166362069519,-0.00371111372510341,0.0397415074307495,0,0,0,0,0
MKvol,0,0,0,0,0,0,-0.000951105276715961,0,0,0,0,0,-0.000565944536159579,0,-3.18957655620426e-05,0,0,0,0,0,0,-0.000988306277674019,0,0.000873530363920893,0,0,0,0,0,0,0,0,0.00017840588893661,0,0.000912393260446212,0,0,0,0.0016916353578898,0,0,0,0,0,0,0,0,0,0,0.00174023576133885,-0.00149895517592073,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,-0.0246061575575574,0,0,0,0,0,0,0,0.0375961898787528,0,0,0,0,0,0,0.0504560316781384,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0321499856599255,0,-0.0363688290859028,0,0.00794858301582085,0,-0.0106582169499353,0.0512181254079602,0,0,0,0,-0.0426061361813163,0,0,0.100071364917565,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,-0.00929559285149903,0.00591291067982163,0,0,-0.00510235349896647,0,0,0,0.0123620364399505,-0.0129535074518463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00348615631233059,0,0,0,0,0,-1.27483494870148e-05,0,0,0,0,0.00385493876696684,0,0,0,0.0320608059969818,0.0221177908738283,0,0,0.0563655825504391,0,0
CarbonVol_Hubei,0,0.0458792727539599,0,0,0,0,0.0176645390164812,0,0,0,-0.0343832910684071,0,0,0,-0.0337080225178119,0,0,0,0,0,0,-0.0282648440760663,0,-0.0293304824174252,0.0448501444728452,0,0,0,0,0,0,0.0304277987950365,0,0,0,0.0570478366638682,-0.0204749128336661,0,0,0,0,0,0,0,0,-0.00365670342456637,0,0,0,0.0263292643920323,0,0,0,0,0,0,0
