,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600276.SH,X600809.SH,X002475.SZ,X600690.SH,X000063.SZ,X000651.SZ,X002304.SZ,X300124.SZ,X600104.SH,X000725.SZ,X003816.SZ,X002371.SZ,X600031.SH,X000625.SZ,X000596.SZ,X002129.SZ,X300014.SZ,X000338.SZ,X002179.SZ,X600703.SH,X600089.SH,X002049.SZ,X000100.SZ,X002236.SZ,X000977.SZ,X600372.SH,X002241.SZ,X601877.SH,X600741.SH,X000157.SZ,X000661.SZ,X600584.SH,X600522.SH,X002180.SZ,X000733.SZ,X002074.SZ,X000066.SZ,X002463.SZ,X600460.SH,X000988.SZ,X600702.SH,X300003.SZ,X300142.SZ,X000800.SZ,X002007.SZ,X601799.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.313437991347062,-0.000745191579536426,0.136726098700685,0.120332827110418,0,-0.0331016751482987,0,-0.0365441136281933,0,0,0,0,0,0,0.0199253369183056,0,0,0,0,0,0,0,0,0,0.042575460471346,0,-0.032332850178264,-0.037097850396633,0,-0.0444735478674596,0,0,0,0,0,0,0,0.0464747141488061,0,0,0,0,0.0238516509547788,0,0,0,0,0,0,0,0.0112050179650604,0,0,0,0,0,0,0
X000858.SZ,0.178538731317654,0,0,0.335897219735841,0,0.0524398011948658,0,0,0,0,0,0,0,0,0,0,0.141884324639706,0,0,0,0,0,0,0,0,0,0.0112572224263411,-0.010856088671097,-0.0207629541510134,0,0,0,0,0,0,0,0,0,0,0,0.0530840234552888,0,0,-0.0226821041841569,0.0657682668550067,0,0,0,0,0,0.0198299739941934,-0.0198646400761611,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0917832245979241,0,0,0,0,0.249567707124911,0,0,0.115763815387815,0,0,0,0.266290166921428,0,0,0,0,0,0,0,0,-0.269707468179181,0.0235143831414505,0,0,0.136382054812764,-0.0710436474638706,0,0,0,0,0,0,0,0.0923706459724326,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0.44402977130427,0,0,0,0.000187907677866443,0,0,-0.0372265261820569,0,0.111994989373975,0,0,0,0,0,0.0075765309752974,0,0,0,0,0,0,0,0,0,0,0.0760164500355085,-0.0169284408761919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139458069632005,0,0,0,0,0,0,0,-0.0365001095430573,0,0,0,0,0,0
X600276.SH,0,0,0.15212941691357,0,0,0,-0.0627760679047571,0.127505653607075,0,0,0,0,0,0,0,0,0,0.222438115004217,0,0,0,0,0,-0.230931232347874,0,0.148741933601222,-0.0531491027742802,0.0231326566133052,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0170430244976964,0,0,0,0,-0.25821148811486,0,0.134140071581509,-0.0791729709167133,0,0,0,0.084742875869418,-0.109892094966529,0,0,0.0577772411295544,0,0,0,0,0,0
X600809.SH,0,0.192394745039928,0,0,0,0,0,0,0,0.0389324797889987,0.0488671455954315,0,0,0,0,0,0,0,0,-0.0993962361807059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0722270227956178,0,-0.0216003170076246,0.0108588602012647,0,0,0,0,-0.197259503601647,-0.116006224992696,0.489198813244831,0.0177646930277172,0.0420409464387722,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0.103607487466813,0.116191200328541,0,0,0,0,0,-0.0700597322401263,0,0,0,0.077257035119819,0,0,-0.0678420307677205,0,0,0,0,0,0,0,0.779072539728765,0,0,0,-0.112365980603382,0.159192559458803,-0.040316771403918,0,0,0,0,-0.162402489087832,0,0.237610487340161,0,0,0,0,0,0.157653096019618,0,1.38777878078145e-17,-0.0935522419994267,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.209338878581026,0,0,0,0,0.149247892367426,0,0,0,0.119091818366458,0,0,0,0,0,0,0,0,0,-0.0219965151388303,0,0,0,0,0.0597051573585191,0,0,0,0,0,0,-0.121388394578443,0,0,0.0554662625664769,0.0733887104348248,0,-0.0608947425652842,0,0,0,0,0.0119729671397466,0,0,0.0706845456717641,-1.0842021724855e-19,0.0595791471468186,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0.0359221750584093,0,0,0.1684667166588,0,0,0,0,0,0,0,0,-0.0380836024105062,0,0,0,0,0,0,0,0,0.117906725879685,0.128901065750485,0,0,0,0,0,0,0,0.124565199525342,0,0,0,0,0.0212514396475533,0,0,0,0,0,0,0,0.0879244799007722,0,0.136303143684216,-0.179183081157868,0,0,0,0,0,0
X000651.SZ,0,0,0,0.104097774078131,0,0,0,0,0.300085532010655,0,0,0.0362111076342353,0,0,0,0,0,0,0,0,0,-0.447759454479663,0,0,0,0.00399116163981679,0,0,0,0.0867338202502126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.434035722032106,0,0,0,0,0,0,0.0178792619187681,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0.131271555839281,0,0.0919918113947583,0,0,-0.024965575121565,0.00452513109217838,0,0,0,0.0309680294758751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000370566531709012,0,0,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0.302811292208094,0,-0.0499932961605682,0,0,0,0,0,-0.0327560507900537,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0.103219762680974,0,0.0572211914257,0,0,0,0,0,0,0.0521443065348697,0.00816885333080105,0.100785733297885,0,0,0.156243013842538,0,0.0419483244060896,0,0,0,-0.193904571814188,0,0,0,0.161516624224987,-0.259122525117757,0,0,0,0,0,0,0,0,0,0,0,-0.086948547016342,0,0,0,0,0,0,-0.0215326720185483,0.0210375043045942,-0.0133964942060048,0,0,0,0,0,0
X600104.SH,0,0,0.023207775703278,0,0,0,0,0,0,0.0230632216442209,0,0,0,0.119376678970645,0,0,0.200315822308891,0.0216626409729175,0,-0.0260018762859345,0,0,0,0,0,0,0.0468251117069885,0.0201578735056167,-0.0504829821971891,0,0,0,0,0,0,0,0,0,0,0,0,-0.018974235541614,0,-0.00126333724883775,0,0,0,0,0,0,0,0.0125831779840928,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0.0426418022190078,0,0,0,0,0,0,0,-0.017704508126104,0,0,0,0,0,0,0,-0.0258807728923086,0,0,0.467533786905824,0,0.0593186418033601,0,0,0,0,0,0,0.0497369467067855,0.034831719270123,0,0,0,0.0205101303514566,0.107452956379419,0,-0.100803736342278,0,0,0,0,0,0,0.241334046445574,0.0106747091980718,0,0,0,0,0,0,0
X003816.SZ,0,0,0,-0.0107165429573799,0,0,0,0,0.0458133276584157,-0.0189871144066527,0,0,0,0,0,0,0,0,0,0,0,0.113597106364494,0.0102859974715112,0,0.0594863403598638,0,0,0.0154492145901149,0,0,0.00747699175688989,0,0,0,0,0,0,0.0110264789369719,0,0,0,-0.0198297987908618,0,0.0592644919440031,0,2.16840434497101e-19,0,0,0,0,0.238761339094731,0,0.0185244009064773,0.0516572708535179,0,0,0,0,0
X002371.SZ,0,0,0,0,0.09867867693699,0,0.037442924804025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.167928785004934,0.0408487866467796,0,0,0.123793292926888,-0.296565796251695,0,0,0,0,0,0,0,0,0,0,0.0751278262471455,0,0.357386643515278,0.145427080272835,0.0473126118763916,0,0,0,0,-0.507296149694484,0,0.0611139053590987,-0.109174208943876,0,0,0,0,0,0
