,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X000568.SZ,X002304.SZ,X600690.SH,X600276.SH,X002475.SZ,X000651.SZ,X300124.SZ,X300014.SZ,X600104.SH,X000596.SZ,X600031.SH,X003816.SZ,X000625.SZ,X000725.SZ,X000063.SZ,X002371.SZ,X002129.SZ,X002049.SZ,X000338.SZ,X002179.SZ,X600703.SH,X600089.SH,X002180.SZ,X000661.SZ,X000100.SZ,X300142.SZ,X002241.SZ,X000733.SZ,X601877.SH,X600741.SH,X600702.SH,X002074.SZ,X600522.SH,X600460.SH,X000157.SZ,X000799.SZ,X600779.SH,X600584.SH,X300003.SZ,X600884.SH,X002007.SZ,X601799.SH,X300146.SZ,X000800.SZ,X002236.SZ,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0693627278305036,0.216933730880632,0,0.105422813720736,0,0,0,0,0,0,0.101740495922668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201586377418084,0,0,-0.109088684258114,0,0,0.139634120266908,0,0,0,0,0,0.0609550680804421,0,0,0,0.00983745939073047,0,0,0,0,0,0,-0.0296171636597354,0.004028902728552,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.47845240133447,0.145665025206503,0,0,0,0,0,-0.0312413781470507,0,0,0.110114005375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0163893468537382,-0.0346147525141837,0,0,0,0,0,0,0,0,0.0423965375563226,0,0,0,0,0,-6.93889390390723e-18,0.0700034554958283,0,0,0,-0.0201571163710382,-0.0101206854747818,0,0,0,0,0,0
X600809.SH,0.33826506429545,0,0,0,0.408179750765706,0,0,0,0,0,0,0.017470600422005,0,0,0,0,0,0,0,0,0,-0.0912285767219843,0,0,0,0,0,0,0,0.0128730003147532,0,-0.0728873895131237,0,0,0,0,0,-0.0386835896154658,0,0.137890154507793,0.0940099995387838,0,0,0,0,0,0,-0.0305966400623083,0,0,0,0.00757141389065501,-5.42101086242752e-20,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0.0279848854074395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139670723415862,0,0,0.00258076647808574,0,0,0.090061346385841,0,0,0,0,0,0,0.0923946165190514,0,0.0704442966577123,0,0,0,0,0.181891470797889,0.109386934659823,0,0,0.0401435052801954,0,0,-0.0109472425971423,-0.0292688206130077,0,0,0,0,0,0
X000568.SZ,0.557948407871741,0.11172533252098,0.404859869768144,0,0,0.0145381508046956,0,0,0,0,0,0,0,0.268626538769727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0103532278213148,0,0.0407100452034325,0,0,0,0.0769298359834995,0,0,2.77555756156289e-17,0,0,-0.08060157158215,0,0,0,0,0,0,0,0,-0.00407129626524017,0.0527063590003566,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.469621461429454,0,0,0,0.143528003806813,0,0.00594739329750524,0,0,0,0,0,0.00278364659360438,0,0,0,0,0,0,0,0,0,0,0,0,-0.0288270151012718,0,0,0,0,0.0105655465469089,0,-0.085682639935151,0,0,0,0,0,0,0,0,0.0284759868076307,0.134185455993655,0,0,0,0,-0.00808013168389905,0,0,0,0,0,0,0
X600690.SH,0,0,0,3.46944695195361e-18,0.287908065685519,0,0,0,0.115329784997436,0.181616872798976,0,-0.106761946642414,0,0,0.141076786603127,0,0,0,0,0,0,-0.03076623715038,0.072577056204146,0,0,0,-0.00559443829223851,0,0,0,0,0,0,0,-0.0451643555472614,0,0,0,0,0,0,0,0,0,0,0.0319919166690441,0,0,0,0,-0.0277943937138694,-0.0262638405605534,-0.0251732840705507,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123620867599682,0,0,0,0,0.0188093037719809,0.19422231817736,0,0.0146231280828245,0,0.017017842157743,-0.20603790413662,0.172027000895014,0,0,-0.172810018246174,0,0,0,0.144648490414702,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.00895218931882175,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0825105101020424,0,0,0,0,0,0,0,0.197571457181083,0.0816357680489271,0,0,0,0.0117725276016119,0,0,0,0.0434651533244991,0.0153106529015893,0.155497107914792,0,0,0,0,0.0417440508414751,0,0,0,0,0.00167664101991733,0,0,0,0,0.0347658585342416,0,0,0,0,0,-0.00765815592448036,-0.00430204254031132,0,0,0,0,0,0
X000651.SZ,0,0.28455781712992,-0.140202633225337,0,0,0,0.131706756004564,0,0,0,0,-0.108255994268434,0,0,0.262828772959535,0,0,0,0,0,0,0,0,0,0,0,0,0.0203923853100764,-6.93889390390723e-18,0,0,-0.0894207898979257,0,0,0.0536000364245661,-0.0517714497476277,0.0461401065441913,0,0,0,0,0,0,0,0.0909076080540775,0,0,0,0,0,0,-0.0166631379393504,0.0026379403754369,0,0,0,0,0,0
