,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X600690.SH,X000568.SZ,X600703.SH,X600741.SH,X002475.SZ,X000338.SZ,X600031.SH,X002236.SZ,X300003.SZ,X000063.SZ,X600809.SH,X002008.SZ,X300124.SZ,X600867.SH,X600271.SH,X601877.SH,X000596.SZ,X002456.SZ,X000625.SZ,X600487.SH,X600066.SH,X600566.SH,X000100.SZ,X000661.SZ,X002294.SZ,X002241.SZ,X000977.SZ,X000157.SZ,X002179.SZ,X002180.SZ,X002007.SZ,X300142.SZ,X300136.SZ,X000981.SZ,X000050.SZ,X600498.SH,X002049.SZ,X002508.SZ,X600522.SH,X600177.SH,X000869.SZ,X600089.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.282915917649849,0.0858903091743846,0,0,0.00203482698547415,0,0,0,0,0,0.0436022504094033,0,0,0,0,0.0590800923704464,0,0,0,0,0,0,0,0,0.0546368056640913,0,0,0,0,0,0,0,0,0,0,0,0.0347768040691294,-1.35525271560688e-20,0,0,0.0383485012448694,0,0,0,0,0.0411487117270141,0,0,0.00271227851336535,0.020241607056971,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0.314515398280689,0,0,0.333641169574293,0,0,0.0914740194956493,0,0.0327766200749584,0.0779562016179549,0,0.0964061982470747,0.196989386574734,-0.00943948885195204,0,-0.0624692852406881,0.0324476229288293,0,0,0,0,0,0,0,0,0,0,0,0,-0.0830904040255207,0,0,0,-0.125028040629285,-0.101220655822587,-0.12673546887754,1.73472347597681e-18,-0.0230058966216925,0,0,0,0,0,0.0193871179112704,-0.0464277522022704,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.0845148268962751,0,0,0,0,0,0.0329468472842234,0.061457881363675,0,0.245589520538823,0,-0.0543268847509147,0,0,0,0,0,0,0,0,0,0.0752896740456052,0,0.253870654786986,0,0,0.0135033422070044,0.131413827023609,0,0,0,0,0,0,0,0,0,0,0,0.173943819957485,0,0,0,0,0,0,-0.0245261569296909,0,0,0,0,0,0
X000858.SZ,0.271425236947828,0,0,0,0.0528752937033143,0,0.188889007956516,0,0.0620681821814887,0.0719206633873605,0,0,0,0,0,0.228248197163292,0,0,0.0926801149932652,0,0,0,0,0,0.0584915252081411,0,0,0,0,-0.0261094810243926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037646806291179,0,0,0,0,0,0.00681339664376475,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0.308254341402779,0,0,0.0634686747516341,0,0.0509856528226349,0,0,0,0.222028255243551,0,0,0,0,0,0,0,0,0,-0.106653405417732,0,0,0.0804543588226474,0,0,0,0,0,0,0,0,-0.00900361793852942,0,0,-0.0419429110696284,-0.00628520566565985,0,0,0,0,0,0,0,0.17846577762312,0,0,0,0,-0.0883305997233223,0.110242756897973,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0.32246221364852,0,0,0,-0.0370722571682112,0,0,0,-0.0698832512310559,0,0,0,0,-0.0815195722306925,-0.040253498995065,0,0,0,0,0,0.264392386157948,0,0.0954156956701917,0.242352414631034,0,-0.0190543790345203,0,0,0,0,0,0,0.103829056762506,0,-0.0948996433865348,0,0,0,0,0,0,0,-0.0253357120536976,0,0,0,0,0,0,0
X002304.SZ,0,0,0.0821122066397148,0,0,0,0,0,0.205729529631281,0,0,0,0,0,0,0,0.0609186268765075,-0.0771607641340964,0.338735949039231,0,0,0,0,0,0,0,0,0,0,0.0912094343219606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0329704676969537,0.0175715596445423,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0865592594831933,0,0.0257956748193974,0,0,0,0,0,0.014471624921311,0,0.0314438407710523,0,-0.143554037650952,0,-0.154738333612031,0,0.0755025581136465,0.019547669573537,0,0,-0.103913207315679,0,0,0.0667267114240764,0,0.221461499112491,0.157719269336837,0,0,0.135863836171884,0,0,0.0611007013511496,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0.272021151749158,0,0,0.18675223792855,0,0,0,0,0,0.00717542187949905,0,0,0.0688821732158631,0,0,0.0975323312631374,0,0,0,0,0,0.0434726554527473,0.0424159296387588,0,0,0,0,0,0,0,0,-0.0768396610886028,0,0,0,0,0.047929305865041,0,0,0,0,-0.018224722146731,0,0,0,0.0632899754431943,0,0,0.00750344463441633,0.0356392541269936,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0.155741807497193,0,0,0.126658618225913,0,0.0590972163896222,0,0,0,0,0,0,0.0281692036622447,0,0,0,0,0,0,0.242005030567478,0,0,0.035223086181977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0932704895128743,0,0.00945998348019533,0,0,0,0,0,0.0465463044273315,0,0,0,0,0,0
