,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X600690.SH,X600276.SH,X000568.SZ,X000651.SZ,X002475.SZ,X003816.SZ,X600104.SH,X000725.SZ,X300124.SZ,X002371.SZ,X000338.SZ,X002304.SZ,X600031.SH,X000625.SZ,X000596.SZ,X000063.SZ,X000100.SZ,X300014.SZ,X002179.SZ,X000157.SZ,X600089.SH,X002463.SZ,X600703.SH,X000977.SZ,X600372.SH,X002241.SZ,X000921.SZ,X002236.SZ,X600066.SH,X002028.SZ,X600741.SH,X600522.SH,X002049.SZ,X600183.SH,X000661.SZ,X600584.SH,X601877.SH,X002129.SZ,X000800.SZ,X002223.SZ,X002180.SZ,X600177.SH,X601799.SH,X600487.SH,X002085.SZ,X600566.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000338.SZ,0,0,0,0,0,-0.109580482952393,0,0,-0.0492882636588437,0.106497366186345,0,0,0,0,0,0,0,0.0448573351567963,0,0,0,0,0,0.253639280086942,0,0,-0.0479056375204927,0,0,0,0,0,0.226431103812683,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,-0.102172807299925,0,-0.0337191002842094,0.142626119636487,0.0509086634483062,0,0,-0.0180813981896833,0,0,0,0,0,0,0
X002304.SZ,0,0.236718725412396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0440313299308236,0.205045229037146,0,0,0.0313078634779906,0.198775051359674,-0.0247601436333123,0,0,0,0,0,0,0,0,0,-0.0257808608020261,0.349996666212744,0,0,0,0,0,0,0,0,0,0,0,-0.0786419310518845,0,-0.0621423129022862,-0.012926887529368,0,0,0.0370005202901397,-0.047165244666466,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0073286767339513,0.0445020287266674,0,0,0.0772867603915466,0,0.353402922161926,0.131168274661407,0.00644727544274299,0,-0.0269351558463587,-0.0427420606274877,0,0,0,0,0,0,0,0,0,0,0.0745524644677404,0,0.00592339034895856,0,0,0,0,0.185801262083696,0,0,0,0,-0.00512331103975671,0,0.0365812851280145,0,0,0,0,0
X000625.SZ,0,0,0,0,-0.152423213920535,0,0.216394108361374,0,0.0404262712581763,0,0,0,0,0,0.118768297806386,0,0,0,0,0,0,0.220563955818911,0,0.0418373846507146,0,0,0,-0.075399612721086,0.504902035683533,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246426501098276,0,0,-0.273740942160294,0.175536116682121,0,0.112016869705007,0,0,0,0.137905567216542,0,0,0,0,0,0
X000596.SZ,0,0.458418311490676,0.17509856085731,0,0,0,0.209916726414944,0.0809979305563358,0,0,0,0,0,0,0,0,0,0.0594793149993628,0,-0.0711596644530886,0.0701823192822548,0.0266675713882452,0,0,0,0,0.105440021107641,0,0,0,0.0501324682612572,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0176181248852786,0,0,-0.0783243450697616,-0.0462349239016923,0,0,-0.0122300181515402,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,-0.0147006003527138,0,0,0,0,0,0,0,0,0,-0.0374729207567962,0,0,0,0,0,0,0.110391904409954,0,0.151505378163984,0,0,0,0,0,0.0746532293157683,0,0,0.251491122633571,0,0,-0.0899799036067097,0,0.136536123275623,0,0,0,0,0,0.174071995890561,0,0,0,0.0278456242584839,-0.00970586054146564,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0.0312226380816272,0,0,0,0,0,0.749531544361165,0,0,0,0,0,0.0115536412316925,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0618924956324928,0,0,0,0,1.73472347597681e-18,0,-0.0724472477318097,0,0,0,0,0,0,-5.42101086242752e-20,0,-0.00471915667824943,0.150508071963345,0.00104700870462787,0,-0.383499985854658,0,0.0371759700712901,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0.0566003988805624,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0.0451628800112735,0,0,0,0.115634159746665,0,0.146687885594315,-0.0965068769663463,0.251984561551849,0.0100877812589628,0,0.197830354652386,0,0,0,0,0,0,0.115224148211693,0,0,0,0,0.368719377451209,0,0,0,0,0,-0.173317519066343,0,0,0,0,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0.213440743049433,0,0,0.0299602810977003,0,0,0,0,0,0,0.0826021636014779,0,0.00471557328631816,0,0.0380886218160484,0,0,0,0,0,-0.0427433987495361,0,0,0,0.130079380527477,0,0,0.0209423909000402,0,0,0,0.147236572070959,0,0,-0.031788860184291,0,0.0814143947634358,0,0,0.092648689903921,0,0,0,0.0122463022668551,0,0,0,-0.00161201215062088,-0.0697710571819113,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,-0.0430162702540459,0,0,0,0,0,0.220048828965024,0,0.238813511354517,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219835757850518,0,0,0,0,0,0,0,0.122793676068427,0,0,0,0,0,0,0,-0.0325214543666434,0,0.00112365492923734,0.0572495087191469,0,0,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0.19301065460116,0.338844631307074,0,0.143606722107812,0,0,0.155189449246006,0,0,0,0,0.0189387098393501,0,0,0,0,0,0,0,0,0,0.0288377368036423,0,0,0,-0.0574579962156751,0,0.293668006874732,0,0,0,0,0,0,0,0,0,-0.0278921024802055,0,0,0,0.0504849227168434,0.039359950951587,0,0,-0.0835310863879095,-0.00321662939254641,0.0834420291210064,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,-0.366044180364246,0,0,0,0,0,0,0,0,0,0,0,0,0.164430649544447,0,0,0,-0.107472977221767,0,0,0,0.152322247886956,0,0.173851251047647,0,0,0,0.505691926155054,0,0,0,0.255103682557734,0,0,0,0,0,0,0,0,0.0418657442358707,0,0.18055512007692,0,0,0,-0.0340257823557806,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0.054804355800958,0,0.0188064126424906,0,0,0,0,0,0,0,0,0,0,0,0,0.232455993194337,0,0,0,0.0475766215335504,0,0.158208926033712,0,0.0567073612465233,0,-0.0164721487251384,0,0,0,0,0.0802075987649597,0.159769770709236,0,0,0,0,0,0,0,0,0,0.0939075936134952,0,0,0,-0.0134776811572258,-0.0191404546900146,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0798081348628899,-0.0384226782000059,0,0.198808180962946,0,0,0,0,0,0,0,0.0699544756776719,0.545553697653972,0,0,0,0,0,0.036928556168934,0,0,0,0,0.361197949219742,0.00588321682152094,0,0.0293295803530119,0,0,0,-0.109473508731088,0,0,0,0,0.0155291317595772,0,0,0.0506172844588649,-0.0538704328508677,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0.139444259988434,0,-0.0159091076733376,0,0,0,0,0,0,0,0,0.103408745316613,0,0,0,0,0,0,0,0.0391178743472559,0,0,0,0,-0.0612882318046128,0,0,0,0,0,0.0890807974511319,0.143551295436174,0,0,0,0.0760768507150046,0,0,0.0799209548891402,0,0,0,0.00674568077756451,0,0,0.0430852340581518,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,-0.13792588791403,0,0,0,0.207819629804938,0,0,0,0,0,0,0,0,0,0,0,0,0.0629033241686474,0.0956601900594314,0,0,0.0209835168621791,0.206133455855928,0,0,0,-0.0826673807426331,0,0.126789952400219,0,0,0,0,0,0,0.131012686548786,0,0,0,0,0.0418600130789303,0,0,0.132197488486232,0.0102697019354139,0,0,0.0628315522776038,-0.0319732075702459,0,0,0,0,0,0
X000921.SZ,0,-0.0462238432771086,0,0,0,0,-0.0708495399421771,0.322324578038193,0,0,0,0,0,0,0,0,0,0,-0.0610083347994234,0.128432073338006,0.245539528194441,0,-0.0162929460857349,0.124453653467302,0,0,0,0,0,0,0,-0.130169718273389,0.115200788806121,0.0884536630731996,0,0,0,0,0,0,0,0.0529865601536461,0,0,0,0,0,0,-0.017873374466239,0,0,0,-0.034688789217259,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151050597417704,0,0.304454260306867,0,0,0.224514773598487,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0596731287805163,0,0,0.286900767821574,0,0,0,0,0.0442765542005594,0,0,0,-0.0195795606468056,0,0,0,-0.0228092149234667,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.480884161490581,0,0,0.103744787598868,0.116796640746534,0,0,0,0,0,0,0,0,0.0704571787653392,0,0,0.0936604587359611,0,0,0.131705936116053,0,0,-0.0907879017758788,0,0,0,0,0,0.0577561524692233,0,0,0,0,0,0,0.310744342697405,0,0,-0.00827751244126112,0,0,0,0.268452623077896,0,0
X002028.SZ,0,0,0,-0.0947260588976625,0,0,-0.0604989460860814,0,-0.0282739838975983,3.46944695195361e-18,0,0,0,0,0,0,0,0.0583107017158921,0,0,0,0,0,0,0.198783495161978,0.0338959140049497,-0.144604403550114,0,0,0,0.0324172563864382,0,0.0452397653173313,0,0,0,0,0,-0.0540483958138176,0,0,0,0,0,0,0,0,0,-0.0387520321160466,0.0762335767328527,0,0,-0.0174322187507152,0,0,0,0,0,0
X600741.SH,0,0,0,0,-0.0130799161488964,-0.0472149471229009,0,0,0,0,0,0,0,0,0,0.210070285209794,0,0.0120661728194607,0,0,0,0,0,0,0,0,0,0.096038696798024,0,0,0,-0.0343814687327205,0.338560166332113,0,0,0,0,-0.147819919365923,0,-0.0280542458443798,0,0,0,0,0,0,-0.0176840284662336,0,0.0156421595286654,0,0,0,0.095703626321658,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,-0.0450437093503476,0,0,0,0,0,0,0,0,0,0,0,0,0.0763416592895401,0,0,0,0,0,0,0,0,0.00464033025289966,0,0,0,0,0,0.398050024667205,0,0,0,0,0.0089548401205556,0,0,0,0,0,0.373527874886235,0.00339170487221593,-0.162021705208613,0,0.0246344116082317,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0.0830398625891955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0555998487185265,0,0,0.0871782335501708,0,-0.138282556116359,0,0.249324019191831,0.0899735535741625,0.00570413932404266,0,0,0.0841342067690897,-0.198771941632216,-0.0799689812333043,0,0.227391896177012,0,0.145649257769543,0,0,0,0,0,0,0,0,0,0,0.0278042994938656,0,0,0,0.0376542136964896,-0.12232481414123,0,0,0,0,0
X600183.SH,0,0,0,0,0,-0.176647680333477,0,0,0.168852833036277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.037843262880365,0,0.334210837757999,0,0.012533578781397,0,0.0762308864553718,0,0,0,0,0,0,0.0411321430188666,0,0,0.139965556980451,0,0.148551044827159,0,0.13464352305038,0.0306419431615733,0,0,0,0,0,0,0.121371404696343,-0.0482540521189824,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0.235310544393514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169231795433252,-0.098983446133272,0.218174647124497,0,0.074660021849984,0,0,0,0,0.0900997005649479,0,0.0768486562580461,0,0,0.116079356594107,0,0,0,0.198761272911183,0,0,0,0,0,0,-0.124397612538798,0,0.113525466418866,0,0,0.0507437151290972,0,0,0.298721769107195,0,0,0,0
X600584.SH,0,0,0,0.166788065989106,0,0,0.187226354080585,0,0,0,0,0,0,0,0,0,0,0.100846279826753,0,0,0,0,0,-0.135425753539232,0,0.0170301583143874,0,0.0756566023137919,0,0,0,0.245218507996651,0,0,0,0,0,0.126869690519401,0.012414122977194,0,0,0,0.333668760541701,0,0,0,0,0,-0.0589441681907371,0,0,0.0998966028947843,-0.0259354663479091,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0.0736478326528885,0,0,0,0,0,0,0,0,0,0,0.0340631239087775,0,0,0,0.0340340740419458,0,0,0,0,0.164557983552282,0,0,0,0,0,0,0,0,0,0.04928265935074,0.0235914525531712,0,0,0,0.17795324611846,0.0122835305599824,0.0108867007528343,0,0,0,0,0.00811042953597064,0,0.0898787531604509,0.00687015173736801,0.00915732053728427,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,-0.0248736381058608,0,0,-0.00706057783526185,0,0,0,0,0,0,0,0,0.0740992184293343,0,0.0408212723427951,0,0.307257972437671,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152467252057955,0.216534200591012,0,0,0,0.0785128796506253,0,0,0,0,0,0,0,0.0357344583838242,0,0,0.0230679869929761,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149752653725638,0,0,0,0,0,0,-0.0236058307186857,-0.0501538629964041,0,0,0,0,0,0.195276124366014,0.162824432620073,0,0,-0.139206637545055,0.0297373490282021,0,0,0.15040106939084,0,0,0,0,0.152746119690577,0,0,0,0.100212603095756,0,0,0,-0.00335563794286721,0,0,0,0,0,0
X002223.SZ,0,0,0,0,0,0,0,0,0.00227643254426995,0,0,0,0,0,0,0,-0.112901743770848,-0.0042834328844674,0,0,0,0,0.0263942766350103,0,0,0,0,0,0,0,0.0482506266370269,0,0.089062701997992,0,0,0,0.0193211685607216,0.0348767621264525,0,0,0.0853951751691365,0,0,0,0.0120538090305068,0,0,0,0,0.0777521094323681,0.0715173099517634,0,-0.00773368028398619,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,-0.244238233309885,0,0,0,0,0,0,0,0.270489554762142,-0.384316450515688,0,0,0.0594301708247502,0,0,-0.0481099049501404,0,0.0936846629541357,0,0,0,0,0,0.160457400229957,0,0,0,0.0798665106712372,0.0807741680429255,0,0,0,0,0.0262239425790935,0,0,0,0,0,0,0,0,0.0150964099405971,-0.0309555537843196,0,0,0,0,0,0
X600177.SH,0,0,0,0.0486802201369733,0,0,0,0,0,0.032843156585189,0,0,0,-0.0680749393686645,0,0,0,0,0,0,0,0,0,0,0.0875760022163731,-0.0641081220650138,0,-0.0690314405340971,0.0580873055393713,0,0,0,0.15990449223175,0,0,0,0,0,0,0,0,0.0202328746326554,0.0194148052651051,0.0992071424371696,0,0,0,0,0,0.0620746443191188,0.067275023538836,-0.0392596193208601,-0.0198336026455259,-0.090657991744462,0,0,0,0,0
X601799.SH,0,0,0,0,0,0.0497894642751301,0,0,0.174346364046557,0,0,0,0,0,0,0,0,0.117428813729411,0,0,0,-0.12865259452423,0,0,-0.0369337610787698,0.0112121121504396,0,0,-0.0660772794320709,0,0,0.05079198357746,0,0,0,0.1872418932962,0.0615436138496153,0,-0.125014596339463,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,-0.0491392329692563,0,0.0951929852896317,-0.00615174728862045,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297782112370617,0,0,0,0,0,0,0.0643399901145131,0.00698788134801304,0,0,0,0.0949293223207871,0.00725647592606137,0,0,0.121458824983018,0,0.0864297796846521,0,0,0,0.0825832683610052,0,0,0,0,0,0,0.0265731251302713,0,-0.0493220012684591,0,0,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.245576569092136,0,-0.440521041509673,0,0,-1.38777878078145e-17,0,0,0,0.306484054705472,0,0,0.651564422920291,0,-0.830555300185343,0,-0.156506795474063,-0.274070607939287,0,0,0,0.103797815105842,0.899640338848974,0.940362032307519,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388243632073448,0,0,0,0,0
X600566.SH,0,0,0,0,0,0,0,0,0,0.0426633242383897,0,0,0,0,0,0,0,0,0,0,0.165647735384719,0,0,0.223894957151514,0,-0.040500142507035,0,0,0,0,0,0,0.103964739396485,0,0,0,0,0,0.0353138252751548,0,0,0.0142780678540999,0.00738988132046732,0,0,0,0,0,0.0663123867674575,0,0,-0.00495349983390715,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,-0.155838714520774,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0817004085982618,0,0,0,0,-0.0430142945581451,0,0,-0.0350794418795725,0,-0.0928245867880841,0,0,0,0,0,-0.123500001602836,-0.0656304196717692,0,0,0,0,0.0786748384882011,0,-0.1378708428336,0,0,0,0,-0.153825953528525,0.0554234333429607,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,-0.257290060735919,0,0,0,0,0,0,0,0,-0.268696027291259,-0.233352274706365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.311906185860925,0.374189008583502,0.140542669747929,0,0,0,0,0.314161290146826,0,0.36672435547161,0,-0.0568211396280042,0,0,0,0.046250100840752,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161926956959417,0,0,0,0.31685910655397,0,0,-1.73472347597681e-18,0,-0.0146449163932355,0,0,0.210324142220565,0,-0.0324540173995778,0,0,0,0,0,0,0,-0.526174853149159,0,0,0,0,0,0,0,0,0,0,0,0,0.180832545747003,0,0,1.12817255252088,0,0,0,0,1.17651241862006,0,0
RealEstate_excess,0,0,0,0,-0.124619497541184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0193223155115759,0,0,0,0.0547608835036936,0,0,0,-0.0694054479989877,-0.100979659306913,0,0,0,0,0,0,-0.15037034058558,0,0,0.144402973515089,0,0.0090654572867282,-0.236867222848726,0.0675077732595659,0,-0.0480384257773673,0,0,0,0,0,0
MKreturn,0,0,0,0,0,-0.0229113514762733,0,0,-0.0172678819662599,0,0,0,0,-1.73472347597681e-18,0,0,-0.0989378360520513,0,0,-0.0776046230013524,0,-0.00405872602244777,0,0,0.029530168419254,-0.00790991657508343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0978850400012666,0,0.0013645890511247,-1.73472347597681e-18,0,0.0432770717854246,-0.00130722736747528,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,-0.000893022492376929,0,0,0,0,0,0,-0.00435352145202092,0,0,0,0,0,0.00143117335627798,-0.0018625507585413,0,0,-0.00535217164126665,0,0,0,-0.00516827535847895,0.000814187086865989,0,0,0,0,0,0,0,0,0,0,0,0,-0.0030942596007001,0,-0.000812092376973375,-0.00206827596964444,0,0.00564027502696766,-0.00725780877720016,0,0,0.000128064546192209,0,0,0,0.0263452084740384,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.0131488232537055,-0.00398966521419253,0,0,0,0,0,0,0,-0.103236665743347,-0.103099259410818,0,0,0,0,0,0,0,0,0,-0.0546915213223115,0,0,0,0,0,-0.0137409663628256,0.102266553281043,0,0,0,0,0,0,-0.0344067347003153,0,0,0.175627028995399,-0.0262025330674459,0,-0.120726690194149,0,0.0503132923639108,-0.0255717048825772,0,0,-0.12459294814748,0.132340065412846,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,-0.00500056696282704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00504272247243279,0,0,0,0,-0.00395418082079978,0,0.00948913627065251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00267062254659428,0,0,0,0.00576720733553183,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,-0.0071386022728301,-0.002495528477682,0,0,0,0,0,0,0,0.00114177584099607,0,0,0,0,0,0,0,0,0,-0.0117407114741994,0,0,0,0,0.00108526591502923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00826041702749109,0,0,-0.010053010575323,0.013728463961387,-0.00302076617882852,0,0,0.045354374108824,0,0
