,X600519.SH,X600104.SH,X000651.SZ,X000725.SZ,X002415.SZ,X000063.SZ,X000625.SZ,X000858.SZ,X002304.SZ,X600276.SH,X600690.SH,X000100.SZ,X600031.SH,X002129.SZ,X600372.SH,X600118.SH,X600271.SH,X000338.SZ,X600703.SH,X000157.SZ,X600089.SH,X002241.SZ,X600741.SH,X600177.SH,X002292.SZ,X002236.SZ,X600582.SH,X600066.SH,X600060.SH,X000800.SZ,X300124.SZ,X601877.SH,X000977.SZ,X600839.SH,X002475.SZ,X000581.SZ,X000623.SZ,X002294.SZ,X002456.SZ,X000559.SZ,X600435.SH,X000869.SZ,X002465.SZ,X000568.SZ,X000550.SZ,X600867.SH,X600498.SH,X300003.SZ,X300146.SZ,X002007.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0,0,0.0218353117302988,0,0,0,0,0,0,0,0,0,0,-0.0310778544075046,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128106935236099,0,0,-0.00894590904614153,0,0.11845264212569,0.10059437014738,0,0.144188121914832,0,0,0.00200143713744791,0,0,0,0,0,0,0,0,0,0,0,-0.00983461406908138,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0.0331755136423209,0,0,0,0,-0.00882323068731214,0,0,8.67361737988404e-19,0,0,0.0292830374351564,0,0,0,0,0,0,0,0,-0.0197888580051628,0,0,0.269204970342582,0,0,0,0,0,0,0,0.00266612075190611,0,0,0.0155144266315347,0.0663087871447781,0,0,0,0.114040750900197,0,0.181689290934218,0,0,0,0,0.0219943132715109,0.0540810273233106,0,0,0,0,0,0
X600031.SH,0,0,-0.0216306445593896,0,0,0,0,0,0,0,0,0,0,0,0.0547720387689466,0,0,0,0.0288680274511516,0.202845187239779,0.206886062013533,0,0,0,0,0,0,0,0.0656669580010114,0.036025951053806,0,0,0,0,0,0,0,0,0,0.0539275543273884,0.0425569060095474,0,0,0,0,0,0,0,0.054260416501744,0,0,0,0.0427949009611846,0,0,0,0,0,0
X002129.SZ,0,0,0.0171133912882996,0,0.0874585302582108,0,0,0,0,0,0,0.0723370293841761,0,0,0,0,-0.137631610075188,0,0.0127561193239024,0,0,0,0,0,0,0,-0.103374366179794,0,0.0241413057206466,0,0.235754362120847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0639478511395297,-0.0236787729468385,0,0,0,0,0,0
X600372.SH,0,0.105368530885545,0,0.0355295566653804,0,0,0,0,0,0,0,0,0.0555948125241635,0,0,0.0294076557027355,0,0,0,0,0.0900822317044767,0,0,0,0,0,0,0,0,0.0614756210462505,0,0.103058732500206,0,0.0315012002243881,0,0,0,0,0,0,0.0110521601344111,0,0,0.149683051020595,0,0,0,0,0.0764779698933872,0.0894318901933885,0,-0.0257993831289829,0,0,0,0,0,0,0
X600118.SH,0,0,0,0.10334400636787,0,0,-0.0527702425719251,0,0.0637607188670935,0,0,0,0,0,0,0,0,-0.124438162257548,0,0,0,0,0,0.0049727725012796,0,0,0.253897472366269,0,0,0,0.133642497763365,0,0,0,0.0228714576056445,0,0,0,-0.135856199996024,0,0.345842693953354,-0.0570975072536305,0,0.157171944623298,0,0,0,0,0,0,0,-0.0210944048554301,0.0231626954938214,0,0,0,0,0,0
X600271.SH,0,0,0,0,0.285294709516755,0,0,0,0,0,-0.0357354730385548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21225124616861,0,0,0,0,0.0149799932392037,0,0.0595533683922931,0,0,0,0,0,0,0,0.119145536968045,0.14417744750106,0.0680479433133639,0,0,0.205145614965424,0,0,0,0,0,-0.00773563514090642,-0.0125860540892937,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0.0269107813811127,0,0,0,0,0,0,0.0594596310429531,0.0240687915287601,0,0,0,0,0,0,0.341217345197203,0,0,0,0,0,0,0.0243557512973724,0,0,-0.0562250177332946,0,0,0,0,0,0,0.0940856671055051,0.0515171976453947,0.014953166143121,0,0,0,0.0286209486987819,0,0,0,0,0,0,0,0,0,0.000758436949090503,0,0,0,0,0,0
X600703.SH,0,0,0,0.0417838135269623,0,0,0,0,0,0,0,0,0.0825288160483307,0,0,0.103880975726033,0,0,0,0,0,0,0,0,0,0,0.157415428028396,0,0,0,0,0,0.18468169024243,0,0.0319860590046118,0,0,0,0,0,0.0204106250901576,0,0.0833582972028149,0,0,0,0,0,0.0292429178892427,0,0,-0.0111097258258626,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0.0147806425088571,0,0.0670157503246153,0,0,0,0,0,0,0.263945938225337,0,0,0,0,0.203118138631089,0,0,0.0745901536116724,0,0,0,0,0,0,0,0.053458350480959,0,0,0,-0.00431467674438692,0.0387358496988934,0,0,0,0,0.0802057135219185,0.0196131157662385,0,0,0,0.0827498611770852,0,0,0,0,0,0,0,2.71050543121376e-20,0.0082960944888393,0,0,0,0,0,0
X600089.SH,0,0,0,0.025526965506689,0,0,0,0,0,0,0,0,0.233570157870898,0,0.0603357573784368,0,0,0,0.00571096730364209,0.305861903477034,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0.00717639048742695,0,0,0,0.0247670719600075,0,0,0,0,0,0,0,0.00812825243617225,0,0,0,0,-0.0266383071000135,0,0,0,0,0,0,0
X002241.SZ,0,0,-0.0613539968097843,0,0,0,0,0,0,0,0,0,0.107238801361524,0.0402762933368604,0,-0.0829332136718794,0,0,0,0,0,0,0,0,0.0356372551955309,0.208689554437769,0,0,0.112706312949778,0,0,0,0,0,0,0,0,0,0,0.0202247798925094,0,0,0,0,0,0,0,0,0.0967186627493753,0,0,0,-0.0279312728467366,0,0,0,0,0,0
X600741.SH,0,0,0,0,0.165292839072998,0,0.0377985951869235,0.135236161216541,0,0,0,0,0,0.0553523028896417,0.0470192705045201,-0.295521568477247,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434573881317656,0.250606668060324,0.0129439817735162,0,0,0,-0.0123339599643564,0,0,0,-0.0311836033011798,0,0,0,0.0165682962625408,0,0,0,0,0,0,0,-0.0035299165174811,0.0269754473985356,-0.0386557653465123,0,0,0,0,0
X600177.SH,0.105953675770153,0,0,0,0,0.0684845165609463,0,0,0,0,0,0,0,0,0,0,-0.0635066412354255,0,0,0,0,0,0,0,0,0,0,0,0.0173397326199919,0,0,0.0555119709043332,0,0,0,0,0,0,0,0.0897114931161281,0,0,0,0.024716669737802,0,0,0,0,0,0,0,-0.0128830344124164,0.0166271831415909,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0502730846895179,0,0,0,0,0,0,0,0,0,0,0,0,0.290271908037728,0,0,0,0,0,0,0.103730188812156,0,0,0,-0.0492463202133877,0,0.0386427133911464,0,-0.0452506106552635,0,0.0971497124316526,0,0,0.103122969945757,0.0485652202741412,0.240908967791928,0,0.0921121843156597,0,-0.00189234975363123,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0.231163260451221,0,0,0,0,0,0.338885309350513,0,0,0,0,0,0,0,0.0691872514161397,0,0,0,0,-0.0663003051072886,0.00530649454305311,0,0,0,0.0537531037746778,-0.0667566020729355,0,0,0,0.172068650896343,0,0,0,0,0,0,0.184878556944898,0,0,0,0,-0.00394562062708416,0,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0425729969237267,0,0,0,0,0,0,0,0,0,0,0,0.0954624816872929,0,0,0,0.082777052423636,0,0.356589938461306,0,0.0773717743119079,0,0.0578976637545009,0,0,0,0,0,0,0.0872430338629703,0,0,0,-0.0511337868739669,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0.0403592061391292,0,0,0,0,0,0,0.0331153727821271,0,0.0579526132090347,0,-0.0387747831246022,0,-8.67361737988404e-19,0,0,0.0239965718873199,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0452958628242679,0,0,0,0,0,0,0.212234343988661,0,0,0,0,0.0594465926706728,0,0.0595073563084498,0.0596599681483911,0,0,0,0,0,0,0.00403499447148092,-1.0842021724855e-19,0,0,0,0,0,0
X600060.SH,0,0,0,0,0,0,0,0,0.0548708808242586,0,0,0.232952011326337,0,0,0,0,0,0,0,0,0,0,0,0.0602832222511999,0.0551964621654498,0,0,0,0,0.0527152439251812,0.0713722399146331,0,0,0.109078873593221,0,0,0,0,0.157490674459709,0,0.0100307428351399,0.0029253764088301,0,0,0,0,0.183325766930697,0,0.250794516331609,0,0,0.0173754351516248,-0.0192537714584073,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11549950754099,0,0,0,0,0,0.334319539653251,-0.026438079834485,0,0,0,0,0.122310013815201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0998864083849526,0,0,0.106198899263946,0,0,0,0,0.0954244136354902,0,0,0,0,0,0
X300124.SZ,0,0,0,0.151313083071473,0,0,0,0,0,0,0,0,0,0.199770951507611,0,0.101080551119546,0,0,0,0,0,0,0,-0.0191039040097821,0,0,0.0619874457676046,0,0.154759742437056,0,0,0,0,0,0,0,0,0,0,0,0.231506302464626,0,0.0166485890592942,0,0,0,0,0.0156957299814974,0,0,0,-0.0146840209564699,0,0,0,0,0,0,0
X601877.SH,0,0,0,0.0185611815051557,0,0,0,0,0.135321989949319,0,0,0,0,0.00517725228429172,0.00929422371414042,0,-0.0383099725643578,0,0.0923996172878957,0,0,0,0,0.0368691054476077,0,0,0,0,0,0,0.146920312413608,0,0,0,0,0,0,0,0.0208245757444869,0,0.0626894631904445,0,0,0,0,0,0,0.193484565776852,0,0,0,-0.0276486596124726,-0.0329212959784024,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0.0459880152487987,0,0,0,0,0,0.0546970714373145,0,0,0,0,0,0,0,0.0564594037993783,0,0,0,0.130503683755953,0,0.109185112064409,0,0,0,0,0,0,0,0.119834103751973,0.0155443684922067,0,0,0,0,0,0,0.287015537096222,0.0217976687624064,0,0,0,0,0.00425235963690766,0,0,0,0,0,0
X600839.SH,0,0,0,0.135450715127803,0,0.081367315494356,0,0,0,0,0,0.018454869238406,0,0,0.0886925206978765,0.160190143977734,0.17131220930578,0,0,0,0,0,0,0,0,0,0,0,0.161377395663051,0,0,0,0,0,0,0,0,0,0,0,0.0225397147653639,0,0,0,0,0,0.00693066464164139,0,0.0741370092891172,0,0,0,0.011475159839401,0,0,0,0,0,0
X002475.SZ,0,0,0,0.0372241777941126,0.191318347839103,0,0,0,0,0,0,0,0,0,0,0.0141764150741842,0,0,0.0526088410675317,0,0,0,0,0.0684646686230375,0,0,0.0514788974546398,0,0,0,0,0,0,0,0,0,0.098656587745159,0,0.0305133293349425,0,0.0442114730351009,0,0,0.0258831451036107,0,0.118891617227665,0,0,0,0,0,0.00663858205073851,0,0,0,0,0,0,0
X000581.SZ,0.0119652899059913,0,0.11130435577192,0,0,-0.105390227042486,0,0,0,0,0.150149106669643,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,-0.0756883760330183,0,-0.0263385530635722,0,0,0,0.206160321427714,-0.0113025206180971,0,0,0,-0.00778039496881395,0,0,0,0,-3.46944695195361e-18,0.134882397510827,0,0,0,0,0.0833888247650256,0,0,0,0,0,0,-0.022381091367582,0,0,0,0,0,0,0
X000623.SZ,0,0,0.0435087522367873,0,0.0951760232206456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0905105238806857,0.0311269873674759,0.0354146093517356,0.0566942239896852,0.0379762410536374,0,0,0,0,0,0,0,0,0,0.147228887679192,0.0427750579073193,0,0,0,0.336271574384478,0.110255228386247,0,0,0,-0.0880853856353436,0,0,0,-0.00757988154141246,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0.0953827181030863,0,0,0,0,-0.0267003399713257,0.141020760440517,0,0,0,0,0,0,0,0.0767214391103304,0.0533714904213678,0,0,0.196537864445554,0,0,0,0,0,0,0,0,0,0,0,-0.061084676682104,0,0,0,0,0,0,0,0,0,0,0,0.00767752869813173,0,0,0,0,0,0
X002456.SZ,-0.0359608642292257,0,0,0,0,0,0,0,-0.216107235386807,0,0,0,0,0.0609154618234585,0.20818542717275,0,0,0,0,0.0580075429289961,0,0,0,0,0,0.00132659185592231,0.241020975721654,0.114541850272654,0.218632692036001,0,0,0,0,-0.108663033191957,0.0275279175484527,0.0902048640631756,0,0,0,0.0105390601735075,0,0,0,0,0,0,0,0,0,0,0,-0.0255391614368269,0.0103156198761754,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0243066827638009,0,0,0,0,0,0,0.0708765205920362,0,0,0,0,0,0,0,0.0978526056203071,0,0.175472727430354,-0.079578370271437,0.016557881356305,0,0,0,0,0,0,0.147340681195061,0.127802985809543,0,0.0953426400200904,0,0,0,0,0,0.114221572575937,0.0611959638629002,0.0402249760696768,0,0,0,-0.00914538849798061,0,0,0,0,0,0
X600435.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0619692304091551,0,0.12084004001192,0,0,0,0,0,0,0,0,0,0,0,0.0583872562957317,0,0.125288534094359,0,0.169279620905447,0.0202760344026281,0,0.173319994685947,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00985020947569385,0.0329673089532686,0,0,-0.0271401696365976,0,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0.10723593422751,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0461732667963329,0,0,0,0,0,0,-0.0036697282441278,0,0,0.095135710983859,0,0.0039109029186921,0,0.115127609470389,0,0,0.0237994499425784,0,0,0.299777462868555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0267013900710659,-0.0138851263749714,0,0,0,0,0,0
X002465.SZ,-0.0444589736410192,0,0,0.098535853962,0,0,0,0,0,0,0,0,0,0,0,0,0.0139781871437561,0,0,0,0,0.0513386076544305,-0.00803421584379675,0,0.142028654447947,4.33680868994202e-19,0,-0.0582621261485286,0,0.119870668885347,0,0,0.1243130989498,0,0.0326989207415354,0,0,0,0.0616074787282103,0,0,0,0,0,0,0.0889188512354775,0,0.112159752702275,0,0,0,0.0106743947894603,0,0,0,0,0,0,0
X000568.SZ,0,0,0.0539041049071519,0,0,8.67361737988404e-19,0,0,0.10785479579271,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.0505867295169913,0,0,0,0,0,0,0,0,0.0417897950175437,0,0,0,0,0,0,0,0,0.229110672346806,0,0,0,0,0,0,0,0,0.0194767261938174,0,0,0,0,0.000291561988656762,0.0502558521673545,0,0,0,0,0,0
X000550.SZ,0,0,0.0362703158712114,0,0.165242501329727,0.0648345094332992,0,0,0,0,0,0,0,-0.00364441445985299,0,0,0.0403550055850628,0,0,0,0.0505070242492937,0,0,0,0,-8.67361737988404e-19,0,0.0254834601758107,0.0719313017972097,0,0,0,0,0.0153646493299425,0,0,0.0258119311030095,0,0,0,0,0.0213781645756469,0,0.165506207206599,0,0,0,0,0,0,0,0.000400960956489645,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0579972820960802,0,0.044573876835472,0,0,0,0,0,0,0.0244440369016307,0,0,0.22786849219131,0,0,0,0,0,0,0.0345353669643824,0,0,0,0,0,0,0.223823012193492,0,0,0,0.00425738328011179,0,0.0361697372184118,0,0,0.0129998552815496,0.0396458802646839,0,0,0,0,0,0
X600498.SH,0,0,0.0458555620588548,0.215327593491998,0,0,0,0,0,-0.0446934972556793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147882919150656,0.173757331813143,0,0,0,0,0,0,0.127505937584142,0,0.0282459953702283,0.155952881504524,0,0.0562956648609084,0,0,0,0,0,0,0,0,0,0,0,0.0625197387128223,0,-0.0160217355045614,0.00684435771179458,-0.0948830211368181,0,0,0,0,0
X300003.SZ,0,0,0,0.115489323989578,0,0,0,0,0,0,0,0,-0.13352972729253,0,0,0,0,0,0,0,0,0,-0.173024359003376,0,0.0646122909351823,0,0,0,0,0,0.235068284267689,0,0.345078943378667,0,0.103028095406091,0,0,0,0,0,0,0,0.0325526470538108,0,0,0,0,0,1.73472347597681e-18,0,0,0.000973669369784099,-0.00328646762370251,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,-0.142142583190145,0,0,0,0,0.0922758235235203,0,-0.0865133653242725,0,0,0.0534569897084503,0,0,0,0,0,0,0,0,0.174304284592616,0,0,0,0,0,0,0,0.23850347031085,0,0,0,0,0,0,0.0113223600476369,0,0,0,0,0,0,0.212647086977648,0,0,0,-0.0254821648266525,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162591717612762,0.0090659912048486,-0.00103035295204496,0,0,0,0,0,0,0.00088250841806089,0.0625417299655285,0,0,0,0.00547810673279045,-0.0794218886836875,0,0,0,0,0,0,-0.0654475433230062,0,0,0,0,0,0,0.1217208302643,0,0.272912739582001,0,0,0,0,0,0,0.0354797626665555,0,0,0,0,0,0
Change_TY3M,0,-0.0524091710906558,-0.0133229763433456,0,0,0,0,0,0,0,0,0,0.159302517031411,0,0,0,0,0,0.0174507949752802,0,0.0472420815040694,0,0,0.00844713647326572,0,0,0,0,0,0.000884024349828004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0799751874131929,0,0,0,0,0,-0.0771847500734435,-0.0454257270164426,0,0,0,0,0,0
Slope,0,-0.392236627268697,0,0,0,0,0,0,0,0,0,0,-0.134787663032196,0.521268539338494,0,0,0,0,-1.25726489672388,0,-0.253391740712848,0,0,0,0,0,0.969962537042513,0,-0.0525287098423606,-0.193923875084975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24591693411374,0,0.562907156816636,-0.0236015643114068,0,0,-0.355791157828214,0,-0.946515220910662,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0.0811386020139996,0,0,0,0,-0.146780295583629,0,-1.2275683100251,-0.095928606897644,0,0,0,0,-0.484651610129669,0,0.149794189789988,-0.566719208258879,0,-0.492784929333762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39044780661368,0,0,0,0,-0.842009326356956,0,0,0.317040846404452,0,0,0,0
RealEstate_excess,0,-0.101022512333565,-0.129104462460981,0,0,-6.93889390390723e-18,0,-0.317021114518751,0,0,0,0,0,0,0,-0.0920058973700741,0,0,0,0,0,0,0,0.193581113993268,-0.0660360711918122,-0.207168588815644,-0.0814919043797013,0,0,0,0,0.218982537047628,0,0,0,0,0,-0.0774331120350423,0,0.223471816668444,0,0,0,0,0,0,0,0,0,0,0,0.00568867129671003,-0.000680534489382562,0,0,0,0,0,0
MKreturn,-0.0926053786340012,0,0,0,0,0,-0.0137635689982044,0,0,-0.122712562895453,0,0,0,0,0,0.183117511841437,-0.0675096702359096,0,0,0,0,0,0,0,0,0,0,-0.220536575640944,0.105551495713108,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.0259135426662687,0,-0.0131468919581328,0.0844812111392885,-0.072252643330689,0,-0.195628746598206,0.0871529971844848,0,0,-0.0858576664403259,0,-0.00372894359394497,0.03061486615902,0,0,0,0,0,0
MKvol,0,0,0,0,0,-0.00246893480818338,0,0,0,0,0,0,0,0,0,-0.00132247810769187,0,0,0,0,0,0,0.00809858047866812,0,0,0,-0.00770836469772541,0,0,0,0,0,0,0,0,0,0,0.00090356448594556,-0.000749894981390718,0,0,0,0,0,0,-0.000178175829257469,0,0,0,0,0,-0.00742424195636197,0.0073900190411337,0,0,0,0,0,0
CarbonVol_Shenzhen,-0.00849249124226665,0,0,0,-0.00342407105015324,0,-0.042889589335166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0142521157986614,0,0,0,0,0,0,0,0,0.001611705049782,0,0,0,0,-0.00499817738942555,-0.0119278737295169,-0.0291787311840486,0,0,0,-0.0128295362171014,0,0,0.0169798045466772,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00384406640124553,0,0,0,0,0,0,0,0,0,-0.00467616595327197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00507488427578605,0,0,0,0,0,0,0,0,0,0,0,0.0131479845735529,-0.0207888318767884,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,-0.00669814976000969,0,0,0,0,0,0,-0.00753613189217813,0,0,0,0,0.0117268343806817,0,0,0,0,0,0,0,0.00196291069465218,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149934561546486,-0.0134480182805165,0,0,0,0,0,0
