,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X002475.SZ,X600276.SH,X002304.SZ,X600690.SH,X600104.SH,X000651.SZ,X000725.SZ,X300124.SZ,X600031.SH,X002371.SZ,X002129.SZ,X003816.SZ,X300014.SZ,X000063.SZ,X002241.SZ,X002049.SZ,X000338.SZ,X600703.SH,X000596.SZ,X601877.SH,X002179.SZ,X000625.SZ,X600460.SH,X600089.SH,X000100.SZ,X600741.SH,X300142.SZ,X000661.SZ,X002180.SZ,X002074.SZ,X600702.SH,X000157.SZ,X600522.SH,X600884.SH,X000733.SZ,X002236.SZ,X000799.SZ,X002414.SZ,X002008.SZ,X600584.SH,X000977.SZ,X600779.SH,X002007.SZ,X600563.SH,X600183.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.536916553088771,0,0,0.0156633201404101,0,0,0.119080069206628,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0769572312058111,0,0,0,0,0,0,0,0.006716165608727,0,0,0,0.0775996397735026,0,0,0,0,0,0,0,0,0,0,0,0,-0.0353459532754979,0,0,-0.00542685393074178,-0.0109194524111008,0,0,0,0,0,0
X000858.SZ,0.186167596924196,0,0,0,0.150915491670254,0.0497379804968025,0,0,0.0118082049673971,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172686017138711,0,0,0,0,0,0,0,0,0,0,0,0,0.0897999081612134,0,-0.0301463355422936,0,0,0,0.0516656896338277,0,0,0,0,0,0,0,0,0,0,0.0209115066128133,0,0,0,0.0252750051882945,0,0
X002415.SZ,0,0.065094322331361,0,0,0,0.110713703814571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177042173992757,-0.0314775912730772,0,0,0,0,-0.126329413817047,0,0,0,0,0.168321023176005,0,0,0,0,0,0,0,0,0,0,0,0.13502039288502,0.042719114479354,0,0,0,0,0,0.0237520206272552,0,0,0,0,0,0
X600809.SH,0,0,0,0,0.145528781552339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127345164466082,-0.274469321306876,0,0.021356555280151,0,-0.161463046763758,0,0,0,0,0.0127900901412777,-0.119429180859429,0,0,0,0,0,0,0,0,0,0.213031595494537,0,0,0,0,0.0826747312301416,0,0,0,0.0552064265759763,0.00756450300875778,0,0,0,0,0,0,0
X000568.SZ,0.374912277476545,0.0740573387254984,0,0.013394854025438,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0751701119384187,0,0,0,0,0,0.0912574790795774,0,0,0,0,-0.0507986331504133,0,0,0,0,0,0,0,0,0,0,0,0,0.173027109669233,0,0,0,0.00719814919257759,0.0583339277380474,0,0.0305685802299846,0,0,0,0.0362058131713888,0,0,0,0,0,0
X002475.SZ,0.0411535528523547,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27437171287206,0,0,0,0,0.253755265644519,2.16840434497101e-19,0,0.12085169139464,0,0,0,0,0,0,0,0,0,0,0,-0.0125568884744455,0,-0.257159085216336,0.0245276020941013,0,0,0,0,0.0369528432052997,0,0,0,0,0,0,0,0,-0.0820300543444194,0.0457062034389432,0,0,0,0.00845129602429417,0,0
X600276.SH,0.205140230094616,0,0.0735878472527102,-0.0526883667728732,0,0,0,0,0.153955819588911,0,0,0.144251443648587,0,0,0,0,0,-0.0776719762845688,0.26362766142363,0,0,0,0.014737808535327,0,0,0,0,0,-0.122578335066252,0,-0.0407136779782598,0.0535610528844695,0,0.0426270597767965,-0.0551144109951753,2.16840434497101e-19,-0.0201350321294152,0.0886601574191013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0496935138138754,0,0,0,-0.0694769578603388,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0427042899921243,0,0.0291365222370653,0,0,0.0185292244111871,0,0,0,0,0,0.229596923492598,0,0,0,0,0,0,0,0.0192898527672862,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0846511658369403,0.211303345720121,0,0,0,0,-0.0288552166579036,0.0445063484722557,0,0,0,0.0105493513455104,0,0
X600690.SH,0,0,0,0,0,0,0.00492348288674523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256612380068922,0,0,0,0,0,0,0,0,0,0.0108031841136857,0,0,0,0.108360469645991,0,0.0951700538725218,0,-0.0752719356989073,0,0.162489969112143,0,0,0,0,0.134765608589376,0,0,0,0,0,-0.0206386326142411,0,0,0,-0.0364134871545503,0,0
X600104.SH,0,0,0,0,0.0100344420220425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122126775042874,0,0,0,0.00856343912182325,0.190553272774539,0,0,0.218442222131967,0,0,0,0,0,0,0.117653203177045,0,0,0,0,0,0,0,0,0,0.0223020617896434,0,0.00660371406485274,0,0,0,0,0,0,0,-0.00377695066436965,0,0
X000651.SZ,0,0,0,0,0.00109545054229753,0,0,0.0520052042190192,0,0,0,0,0.145511500416118,0.0787471419331238,0,0,0,0,0.289348216336052,0,0,0,0,0.0402236125240864,-0.077942614634976,0,0,0,0,0.00125239949825286,0,0,0,0,0,0,0,-0.0382704843953731,-0.034203241028454,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0104606725130074,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0.031855147910617,0,0,0,0,0,0,0,0,-0.0181428814929865,0,-0.0131898450660138,0,0,0,0.0227006621314391,0,0,0,0,0.0988480187286113,0,0,0.44778125755866,0,0,0,0,-0.00745625539977633,0,0,0,0,0,0,0,0,0,0,0.0315893772593792,0,0,0,0,0,-0.00891605475987218,0.0203084541762055,0,0,0,0.0217542696128514,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.670863465690414,0,0,0,0,0,0,0.0825848055583158,0,0,0,0,0,0,0.138229203722603,0,0,0,0,-0.108090039981005,0,0,0,0,-0.0186208717605527,0.171573808710889,0,0,0.0724444791964911,0.316655114213976,0,0.0824079991624021,0,0,0,0,0,0,0.0186059513499575,-0.0439943132987579,0,0,0,-0.0336476295134464,0,0
X600031.SH,0,-0.01687204184589,0,0,0,0,0,-0.0813346076484746,0,0,0.147764815268532,0,0.030602637078379,0,0,0,0,0,0,0,0,0.124347939531796,0,0,0,0,0,0.113355329511009,0,0,0,0,0,0,0,0,0.287221463903258,-0.0714161276231548,-0.00145314638443243,0,0,0,0.209421129078239,0,0,0,0,0.0307773513289998,-0.0385921667432994,0,0,0,-0.00288636729319173,0,0,0,0.0401032842350816,0,0
