,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000063.SZ,X600703.SH,X600690.SH,X000568.SZ,X002236.SZ,X600741.SH,X000625.SZ,X002241.SZ,X002475.SZ,X000338.SZ,X600031.SH,X002456.SZ,X600066.SH,X600809.SH,X601877.SH,X300124.SZ,X600487.SH,X002085.SZ,X002008.SZ,X000100.SZ,X600522.SH,X002508.SZ,X300136.SZ,X300003.SZ,X600089.SH,X600177.SH,X600271.SH,X000157.SZ,X600118.SH,X002294.SZ,X000559.SZ,X600867.SH,X600699.SH,X600498.SH,X000050.SZ,X300115.SZ,X002180.SZ,X600566.SH,X000981.SZ,X000596.SZ,X600372.SH,X002074.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.169596526933364,0,0,0,0.0266275674200427,0.0316623423295705,0,0.12022042685885,0,0,0,0,0,0,0,0,0,0.00546151916936388,0,0,0,0,0,0,0,0.0983592673858989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0502375679215983,0,0,-1.73472347597681e-18,0,-0.0156131648132468,0,0.0106656844752857,-0.0208595557444455,0,0,0,0,0,0
X600104.SH,0,0,0.0517671269353405,0.0181502663519977,0,0,0,0,0,0,0,0,0,0.363034656682294,0,0,0.043177918739102,0,-0.0133170411454895,0,0,0,0,0.0785083122047333,0,0,0,-0.0543630755319149,0,0,0,0,-0.102070177398388,0,0,0,0,0,0,0,0,0,-0.00851665354667537,0,0,0,0,0.0366253369231869,0,0,0,-0.039101237196448,0.0287358562840036,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0.0179298910077413,0,0,0,0.188715435366388,0,0,0.0748295945015626,0,0,0,0,0,0,0,0.0397227552579257,0,0.0772011773257498,0,0,0,0,0,0.093684888502347,0,0,0,0,0,0,0,0,0,0,0,0.0476114519097637,0.00137264159264147,0,0,0.0451882068085726,0,0.0792026010784414,0,0.04178529301325,0,0.0267706610015592,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0.0738534142797774,0,0,0,0.254009998580101,0.087083599706103,0,0,0,0,0,0,0.0240219660316717,0,0,0,0,0,0,0,-0.00212035222516052,0,0,0.345899914039737,0,0,0,0,-0.0757386258220129,0,0,0,0,0,-0.0167956270668604,0,-0.0464143424853061,0,-0.00203428169895911,0,0,0,0,0,-0.099503807507802,0.000933375483776644,0.00655179930421115,-0.0304679449747921,0,0,0,0,0
X000858.SZ,0,0,0,0.189907286925275,0,0,0,0,0,0,0,0.352056392289054,0.0253452589007418,0,0,0,0,0,0,0,0,0.168139882140754,0,0,0,0.0279758457006593,-0.0430075098767952,0,0,0.0407662821699106,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.00569130922128344,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0.0579735651509786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.130176219942613,-0.0795673985864791,0,0.146174217005691,-0.0484400496906781,0,0,0,0,0,0,0,0,0,0,0.0524755589104164,0,0,-0.0413466006389854,0.0294648259469175,0.029210186713732,0.0233437144588872,0,0,0,0,0,0,0,-0.00891649597010116,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0.0235235609431855,0,0.199046357133058,0,0.190234283288863,0,0,0,0,0.12762133398553,-0.00362109656290668,0,0,0,0,0,0.0484688995802103,0,0,0,0,0,-0.0109684274725165,0,0,0,0,0,0,0,0,0,0,0.0280803400946014,0.0839357055877088,-0.100516319901251,0,0,0.0371031797848377,0,0,0,-0.0374164277011675,0.0176511323743704,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.000666215750773814,0,0,0.0102486061466745,0,0.133091483133492,0,-0.0377488010994153,0,0.0548582414166391,0,0,0,0,0,0,0.0163350614497649,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242076116456506,0,0,0.145041117543915,0.0132821347640304,0,0,0,0,0,0,0,0,-0.00796793968420002,0.00503738856888506,-0.102725504589244,0,0,0,0,0
X000063.SZ,0,0,-8.67361737988404e-19,0,0,0,0.127079063620961,0,0,0.0468937964664045,0.143296415251368,0.0352531936529529,0.0880971979237969,0,0,4.33680868994202e-19,0,0.0847072904126769,0,0,0,0,0.0990669014196832,0,0.0713719871806263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0655833067963926,0,0,0.0412887017874985,0.0614704268782609,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0.0468677574224649,0,0,0,0,0,0,0.0121361070206313,0.0417116183608275,0.0148170876157096,0,0,0,0,0,0,0,0,0,0,-0.0215513033265571,8.67361737988404e-19,0,0,0,0,0,-0.123656529557341,0,0,0,0,0,0,0,0,0,0,0,0.11048639215466,0,0,0,0.0841126895592401,0,0,0,0.161035641143018,-0.0700457944960929,0,0,0,0,0,0
X600690.SH,0,0,0.143460264283655,0.154258517443779,0,0,0,0,0,0,0,0,0.162337175862742,0.0617244423590778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0550793122105562,0,0.158205664388516,-0.00870138153496094,0,0,0,0,0,0,0,0,0,0,0,0,0.0201348422204023,0,0,-0.0190664859556834,0,0,0,0,-0.0112571312608627,0,0,0,0,0,0
X000568.SZ,0,0,0,0.243059016002605,0.362764680853208,0,0,0.108072312756822,0,0,0.122954397505087,0,0,0,0,0,0,0,0,0,0,0.183060847012686,0.0406013417664319,0,0,0,-0.0307777714998203,0,0,0,0.133464327447654,0,0.00440009046175166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105207455422814,0.0108403570353979,0,-0.0132895177383744,-0.0267704679512148,-0.0210311651458144,0,0,0,0,0
X002236.SZ,0,0,0.294001423969853,0,0,0,0,0,0.18660693638577,0,0,0,0,-0.0246852407546529,0,0,0,0,0,0,0,-0.113151427939151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.289600234861532,0,0,0,0.459467160442531,0,0,0,0,0,-0.0647822284137575,0,-0.0420671120082244,0.0357347351329056,0,0,0,0,0,0
X600741.SH,0,0.813133482891899,0,0,0,0,0,0.00337838496000657,0.0500988870910472,0,0,0,0,0,0,0,0,0,0,-0.0676093099644328,0,-0.0196287932460072,0,0,0,0,0.113963900990979,0,0.0164031320784747,0,0.140407673316686,0,0,0,0,0,0,0.0457486573247947,0,0,0,0,-0.0823819256309514,0,0,0,0,0,0,0.0270058602566107,0,0.0176714513326313,0.00575846097214342,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0.078597843252607,0,0,0,0,0,0,0,0,0,0.12775857612266,0,0,-0.0101767709109973,0,0,0,0,-0.0253970368597862,0,0,0,0,0,0,0.129856445504918,0,0.0539971123806105,0,0,0,0,0,0,0.103850107537344,0.0857772533088588,0.00960765087992656,0,0,0,0.0776313408875288,0.000221265828713421,0,-0.00820393694671676,0.0121845258751094,0,0,0,0,0,0
X002241.SZ,0,0,0.124121200253637,0,0,0,0,0,0.068229936069533,0,0,0,0,0.154714044022654,0,0,0.198069164118272,0.0454177673768306,0,0.303165110008973,0,-0.116620664963102,0,0.231965788088373,0,0.0718545538293145,0.12448790220138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033260461316307,0,0,0,0,-0.0761442424194165,0,0,-0.0181213973875182,0,0,0,0,0,0
X002475.SZ,0,0.0625363191334413,0,0,0,0,0,0,0.136206856759508,0.0500468360878286,0,0,0,0,0,0,0,0,0,0.124345967197386,0,0.0235889949114882,0,0,0,0,0.185500277540533,0,-0.0205572439541127,0.05160392774151,0.194773884057268,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.13372191888142,0,0,0,0,0,0.0489617992510283,0,-0.0270748215397178,-0.0703247698295616,0,0,0,0,0,0
X000338.SZ,0,0,-0.299626408409349,-0.00315767850181732,0,0,0.0869371400116625,0,0,-0.119518628948306,0,0,0,0,0,0.113631882529654,0,0,0.223089225090947,0,0,0,0.220250227736337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253890597676233,0.0230334146859664,0.00299107077799251,0,0,0,0,0,0,-5.42101086242752e-20,0,0.0365436156838566,0.0137223924472181,0,0,0,0,0,0
X600031.SH,0,0,0,0.0826863765687159,0,0,0.166305720252945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0768875598685503,0,0,0,0,0.976102614205468,0,0,-0.0603055817350397,0,0,0,0,-0.385585656789179,0,0.309652945867253,0,0,0,0.160775807806138,0,-0.0209437213744642,0.0147442338910228,0,0,0,0,0,0
X002456.SZ,0,0,-0.0298562938448224,0.0371174256875196,0,0,0,0,0,0,-0.0177950809062599,0,0.18333845285771,0,0.199304023673304,0.266910829583437,0,0,-0.0249903747259495,0,0,0,0,0,0,0,0.153451060694315,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0602367550402299,0.227544124878693,0.178224912092131,0,0.224400666893253,0,0,0,0,0,-0.123478476038056,0.00133856237165356,0.0174312520529957,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,-0.18652719618606,0,0.0241683438727077,0,0,0,0,0,0,-0.0228588760987666,0,0,0,0.0680974126680285,0,0.17757112662472,0,0,0,0,0,-0.111243414917198,0,0,0,0,0,0,0,0,0,-0.0204792876406911,0,0,0,0,-0.0333414494316398,0.0528374315226792,0,1.73472347597681e-18,0,0,-0.1637635855889,-0.0296951903199349,0.0263557286730237,0,0,0,0,0,0
X600809.SH,0,0,0,0,0.086615929646797,0,0.0888412938040608,0,0,0,0,0.574196829750663,0,0.0300001530750743,0,0,0,0,0,0.134194785981391,0,0,0,0,0,0,0,0,0.218834065273028,-0.222211003779083,0,0,0,0,0,0,0,0,0,0.170644125397974,0,0,0,0,0,0,0,0.0549578738701934,0.00773854143964234,0,0,-0.0306733580946671,-0.00909961892511277,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0.057927611569807,0,0,0.0275197301810564,0,0,0,0,0,0,0.108994004163541,0,0,0,0,0,0,0,0,0,0,0.00858345121258062,0,0,0,0.21920408819886,0,0,0,0,0,0,0.140405069019647,0,0,0.0586332857305562,0,0,0,0.11441939189031,0.0147153453021341,0.00113050898790651,0,-0.0133048310342027,0.0495565756763288,0.0395633929973433,0,0,0,0,0
X300124.SZ,0,0,0.337159451645937,0,0,0,0,0,0,0,0,0,0,0,0,0.138406891873701,0,0,0,0,0,0.0340625697408533,0,0,0,0,0.125348702633354,0,0.00850564009737178,0,0,0,0,0,0.11443475030459,0,0,0,0,0,0,-0.025036709612348,0,0,0.0174631914717143,0.156543782351597,-0.053033092181381,0,0,0.0552905547645795,0,0.0113328439500093,0,0,0,0,0,0,0
X600487.SH,0,0,-0.0837414653175973,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219176509152779,0,0,0.0749100500841967,0,0.103858061998002,0,0,0,0.212791467053552,0,0,0.470404930208932,0,0,0.151762969230971,0,0,0,0,0,0.0317860021820921,0,0,0,-1.73472347597681e-18,0.0104128717054436,0,0,0,0,0,0.0803887888458321,0.281847367127807,0,0.0153607813937263,-2.16840434497101e-19,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,3.46944695195361e-18,0,0.171520967891785,0.021112795183199,0,0,0,0,0,0,0,0,0.0397385596912016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.127905852056553,0,0,0,0,0,0,0,0.106920734483771,0,0,0,0.0840945213387645,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0.101331994476891,0,0,0,0.041939651102212,0.042793523759302,0,0.208381603413474,0,0,0,0.0989422300822021,0,0.0249772970397706,0,0,0.0889732011482919,-0.0354114867178154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122317366797858,0,0,0.0580557883420055,0,0,5.42101086242752e-20,0,0,-0.0124443872718343,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.124993177656556,0,0.0670100556642428,0,0,0.0818852413258414,0,0,0,0,0,0,0,0,0,-0.0209096582063824,0,0,0,0.0752360385569593,0,0,0,0,0,0,0,0.0530952777945158,0,0.00091606423114852,0,0,0,0,0,-0.0476378242586542,0.0559029687308078,0,-0.0355227568967374,0.0190077029718661,0,0,0,0,0,0
X600522.SH,0,0,0.157920364603524,0,0,0,-0.0795295295078997,0,0,0.0934711589417395,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.0145456723560854,0.310256327675138,0,0,0,0,0,0,0,0.421002941395071,0,0,0,0.0119132715317928,0,0,0,0,0,0.00300423033635106,0,0,0,0,-0.115426197160222,0.0695788748268944,0,0,0.0183480709030301,-0.0103403503742047,0,0,0,0,0,0
X002508.SZ,0.14094154803513,0,0.141472224416357,0.517728770121038,0,0,0,0,0,-0.0816601156316765,0.0264833949455302,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00262241925229661,0,-0.203141173881934,-0.0293272340375818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0292258724409085,0,0,0,0,0.0117668946691683,-0.0097116805025499,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,0.197473866536111,0.16169658857798,0,0.00150865993110293,0,0,0.525099803149951,-0.0573331871632339,0,0,0,-0.00899875248678641,0,0,0,0,0.210141973736373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0786998401802076,0,0,0,0,0,0.18879049051869,0,0,0.0796843977106703,0,0,0,0,0,0
X300003.SZ,0,0,0.0457622548434724,0,0,0,0,0,0,0,0,0.233657222213814,0,0,0,0.432325579062251,0,0,0,0,0,0,0,0,0,0,0,0,0.0158759152938175,0,0,0,0,0,0.133321639772132,0,0,0,0,0.13929501152857,-0.35290179836395,0.196513404433282,0,0,0.141519428851442,0.0935862233673328,0,0,-0.0349468520627829,0,0,-0.0238710983082066,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039506641894315,0.0481772733447375,0.0264475356239292,0,0.0223540645819617,0,0,0.0291874804466798,0.0368225491484886,0,0,0.024535521061691,-0.0644445562273593,0,0,0,0,0,0,0,0,0,0,0,0.0265693797656394,0.158495695464842,-0.0254839906993467,0.144506584275267,0,0,0,0.0672968465033822,0,0,-0.0227385132830559,0.0271340969602651,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0.0209464734237456,0.0958796848255253,0,0,0.119732425610125,0.00338511297982236,0,0,0,0,0.0228628998488965,0,0,0,0,0.0684985579302597,0,0,-0.0606310592308067,-0.0287194077461975,0,0,0,0,0,0.203170562027673,0,0,0.0447945802627176,0,0,0,0,0,0.0329866996705146,0.0205585986586834,0,0,0,0,0,0,0,0,-0.0299236628658613,0.0248362335617553,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.135277859036006,0,0,0,0,0.132282840422581,0,0,0.00912442208878061,0,0,0,0.157796056469148,0,-0.00345497452140704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.157873254074083,0,0,-0.05589587593674,0.091901106372677,0.275540267502416,0,0,0.0769431220192487,-0.0395505518174914,0,0,0,0,0,0
