,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X600741.SH,X000568.SZ,X002236.SZ,X002475.SZ,X000338.SZ,X600031.SH,X002008.SZ,X002456.SZ,X000625.SZ,X300124.SZ,X601877.SH,X600487.SH,X600066.SH,X300003.SZ,X000100.SZ,X002241.SZ,X600809.SH,X002294.SZ,X600867.SH,X300136.SZ,X600271.SH,X600522.SH,X002508.SZ,X000050.SZ,X600566.SH,X600089.SH,X000981.SZ,X000157.SZ,X600498.SH,X600177.SH,X000596.SZ,X600707.SH,X000661.SZ,X002179.SZ,X600699.SH,X002180.SZ,X300142.SZ,X600584.SH,X002049.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.402593247819343,0.000945638443389685,0.0390178236115057,0.0400035462506577,0,0,0,0,0.0808975874863272,-0.126303471836019,0,0,0,0,0,0,0,0.0628280163597484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0552902206684639,0,0.18182737733056,0,0,0,0,0,0.12797416026853,0,0,0,0.00582106974844251,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,-0.148728888289443,0,0,0.115596938210531,0,0,0.298540236884375,0,0,0,-0.11548722149281,0,0,0.1651301204912,0,-0.0420394788798275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143977981696747,0,0,0,-0.00918997274644906,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0.0414595274103801,0.0951037428271607,0.261812493397802,0,0,0,0.172969860231171,0,0.130803160075436,0,0,0,0,0,0,0.265909305270921,0,0,0,0,0,0,0.0116309346128861,0.110500818523796,0,0,0,0,0,0,0.0568717640124854,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00875913010358796,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.364458558369976,0,0,0,0,0.0799079051444892,0,0,0,0.0308222039074172,0,0,0.0682674509515925,0.0196692266904975,0,0,0.0531364527660537,-0.0418526323653916,0,0,0,0,0,0,0,0.111134271303369,0,0,0,0.230097147255639,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139077448618377,0,-0.0797452481386811,0,0,-0.00279943916711112,0,0,0,0,0,0
X000858.SZ,0.0290034071645151,0,0,0.327118841141944,0,0,0,0.209727316414162,0,0,0,-0.020449538249445,0.452503075558756,0.0537361074710555,0,0,0,0,0,0,0,0,0.0328741651086984,0,0,0,0,0,0.00821924614067475,0,-0.015620586120081,0,0,0,0,0,0,-0.0456615254545685,0,0,-0.0584270508510004,0,0,0,0,-0.0267196798842302,0,0,0,0,0,0,-0.0134874707541371,0,0,0,0,0,0
X600276.SH,0,0,0.104337521136085,0.0580633792835256,0.0617647993488774,0,0.0521056688575479,0,0,0.0556145333379557,0,0,0,0,0,0,0,0,0,0,0,0,0.234899049300821,0,0,0,0,0.0312888900075967,0,0.0872855260920962,0,0,0,0.119568538334628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00304188230484526,0,0,0,0,0,0,0
X000725.SZ,0.108554603677439,0,0,0,0,0,0,0,0.222713182045532,0,0,0,0,0,0,0.06034655098713,0,0,0,0,0,0,0,0,0.167585268968872,0.197405939059267,0,0,0,0.0532365839869832,0,0.00474504653093033,0,0,0,0,0.0879859134085303,0,0,0.0718623276544505,0,0.0331218965936513,0,0.216637823607751,0,0,0,0,0.103980552875479,0,0,-0.0403312312511396,0.0524560856699352,0,0,0,0,0,0
X002304.SZ,0.243047295853108,0,0,0,0.0136764362024604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0576404150871504,0,0,0,0,0,0,0,0,0,0,0,0.409491508385721,0,0,0,0,0,0,0,0.197010154006484,0,0,0,0,0,0,0,0.0396850650445687,0,0,-0.0110917361262277,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0.357476157078936,0,0,0,0,0,0,-0.0362746372738595,0,-0.0349028470788975,0,0,-0.0372936218106878,0,0,0,0.318795802587991,0,0,0.269189717418005,0,-0.235175198835676,0,0,-0.0417321077877148,0.333805920989387,0,0,0,0.253453880658466,0,0,0,0.121552438101684,0,0.0684461895031439,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.00688977917405411,0,0,0,0,0,0,0
X600690.SH,0,0,0,0.312563204581062,0.107545435067533,0.0661991289005381,0,0.00253376117246405,0,0,0,0.204770748454513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0389522478786094,0,0,0,0,0,0,0,0.0298913561396175,0,0.0147149735754072,0,0,0,0,0,0,0,-0.00653251296255146,0,0,0,0,0,0,0
