,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X003816.SZ,X002304.SZ,X002475.SZ,X000063.SZ,X000725.SZ,X000568.SZ,X600031.SH,X600690.SH,X000338.SZ,X600741.SH,X600809.SH,X000661.SZ,X600183.SH,X600703.SH,X000596.SZ,X002241.SZ,X002236.SZ,X002007.SZ,X000100.SZ,X000157.SZ,X300003.SZ,X601877.SH,X002463.SZ,X002179.SZ,X300142.SZ,X300124.SZ,X600271.SH,X000066.SZ,X002008.SZ,X000625.SZ,X002129.SZ,X600867.SH,X300136.SZ,X002506.SZ,X000977.SZ,X600498.SH,X600177.SH,X300014.SZ,X002049.SZ,X002180.SZ,X600066.SH,X002456.SZ,X002371.SZ,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0499743465898966,0.0621225336811833,0,0.0104900405721096,0,0,0,0,0,0,0.49368036710524,0,0,0,-0.0151491901698964,0,0,0,0,0,0.0718734721779487,0,0,-0.0585805080350147,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0157209946219744,0,0,0,0,0,0,0,0,-0.0299294073208815,0,0,0,0.0194992610451423,0,0,0,0.00255297035457388,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0.099761108292188,0,0,0.356501556236524,-0.0911469267569048,0,0,0,0.302415905650115,0,0,0,0.151508332113318,0.0225503325973147,0,0,0,0,0,0,-0.0538675064565901,0,0,0,0,0,0,0.0208438723474232,0.0322755202691943,0,0,0,0,0,0,-0.0163589602658334,0,0,0,0.0512075618666101,0,0,0,0.000354026928361229,-0.0202002537202493,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0.122297792649836,0,0,0.229052864267825,0,0,0,0.0938674050783541,0,0.0406422247023569,0,0,0.0585811511442974,0,0,0,0,0,0.0089833638498102,0,-0.018504772703169,0,0,0,0,0,0,0,0,0,0,0.0546069368888138,0,0,0,-0.0543308833912274,0,0,0,-4.33680868994202e-19,0.0255470889453407,0,0,0,-0.00832450076179268,0,0,0,0.00470009040693805,0,0
X000651.SZ,0,0,0,0,0.023101439828148,0,0,0,0,0,0,0,0,0,0,0,0.230442244810781,0,-0.0774030235446431,0,0.0129713767463038,0,0,0.239010333294056,0,0,0,0,-0.0275948193996483,0,0,0.0692588457525754,0,0.128599235965048,0,0,0.0193098196013454,0,0,0,0,0,0,-0.00162945034295061,0,-0.0426564633933929,0,0,0,0,0,-0.00269203785414766,0,0,0,0,0.0156457954518715,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0.013027320185981,0,0,0,0.0517233660436435,0,0,0,0,0,0,0,0,0.0542653605493799,0.129768269795678,0,0,0.0677735724256193,0,0.060247663284463,0.00836913158748507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216513383787826,0.093917996057237,0,0.0892061108625166,0,0,0,0.00500087195927801,-8.67361737988404e-19,0,0,0,-0.0154377534121373,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0259783061959395,0,0.0277197876698148,0.08296484980071,0,0,-0.0610612476380307,0,0,0,0,0,0,0,0,0.0736282215286567,0,0,0,0,0,0,0.0571591829219145,0.167247142720286,0,-0.0144194540911559,0.00355138166423732,0,0,0,0,0,0.0398964707963082,0,0,0,0,0,0,-0.00676500813715865,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0.167859314065045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.134764410475905,0,0,-0.0638994549132193,0,0,0,0,-0.102921543171666,-0.0334045418451782,0,0,0,0,0,0,0,0,-0.114568372960238,0,0,0.015989594276914,0,0,0,0,-0.0330795710902414,0,0,0,0,0.174017115986177,0,0
X002304.SZ,0,0,0.17284014430384,0,0.0252397981270091,0,0.166500987559174,0,0,0,0,0.213906520915979,0,0,0,0.0513870881227164,0,0,0,0,0.0306204731189561,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0755694863969564,0,0,0.0814546092558263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0475331722424416,0,0,0,-0.0368378359481311,0,0
X002475.SZ,0,0.16919298480024,0,0,0.00053447686054671,0,0,0,0,0,0.062558159711454,0,0,0,0,0.125436055333898,0,0,0.064585658094078,0,0,0,0.0122503193700731,0,0,0,0,0,0,0,0,0,0,0,0.123892022666946,0,0,0,0,0,0,0,0,0,0.0993912108615405,0,0,0.195664611852602,0,0,0,0.00491850829168977,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171289730711993,0,0,0.124875431928906,0.187693266365188,0,0.537190074754682,0,0,0,0,0,0,0,0,0,0,0.0739532310399843,-0.14411221484717,0,0,0,0,0,0,0.00904626304881561,0,0,0,-0.135483114592369,0,0,0,0.334926032013699,0,0,0.0449240700780919,0,0,0,-0.0722053931730022,0,0
