,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X002506.SZ,X000100.SZ,X600031.SH,X002292.SZ,X600066.SH,X002241.SZ,X002236.SZ,X600118.SH,X000157.SZ,X600741.SH,X002049.SZ,X000559.SZ,X002465.SZ,X002475.SZ,X600372.SH,X000338.SZ,X600089.SH,X000568.SZ,X600498.SH,X300124.SZ,X600177.SH,X002294.SZ,X600867.SH,X000869.SZ,X300003.SZ,X601877.SH,X002456.SZ,X000977.SZ,X600582.SH,X002129.SZ,X002074.SZ,X002426.SZ,X000550.SZ,X600584.SH,X002085.SZ,X300146.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.10835807758861,0,0,0,0,0,0.0192950112662817,0,0,0,0,0,0,4.33680868994202e-19,0,0.141301309992677,0,0,0,0.0138387788723828,0,0,0,0,0,0,0,0,0,0.0187625644992406,0.0435338054263965,0,0.00116885817115665,0,0,0,0,0,0,0
X600104.SH,0,0,0,0.0286393983863349,0,0,0,0,0.305870594307482,0,0,0,0,0.0313000926680883,0,0.00170527532083392,0,0.0566618581590493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,-8.67361737988404e-19,0,0,0.12304682848803,0,0,0,0,0.0387646420856363,0,0,0,0,0,0,-0.0271026294328471,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0767479962271212,0,0,0,0,0.0185740135937665,0,0.0558837575593204,0,0,0,0,0,0,0,0,0.417683370231548,0,0,0.0955816969174382,0.0751404547691496,0,0.0579280798709532,0,0,0,0.0271722178350191,0,0,0,0,0,0,0,0,0,0,0,-0.0318757739448213,0,0,0,0,0,0
X000651.SZ,0,0,6.93889390390723e-18,0,0,0,0.0536261911313567,0,0,0,0,0,-0.0470141345439363,0.400161678477949,0.0993173815553111,0,0,0,0.0390322238729443,-0.03087368450515,0,0,0,0,0,0,0,0,0,0.229194785641343,0,0,0.148187506756884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0753107556833044,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0818149909466102,0,0,0,0,0,0,0.0477356318091051,0,0.180316210387786,0,0,0,0,0,0.035158949167087,0.0176917459694154,0.0768901722330727,0.0835265438209741,0.00142612508098087,0.028202409731711,0,0,0.0277266205126248,0.0728943126067389,0,0,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0208336000536892,0,0,0.13505053133123,0.228010674231779,0,-0.0195355306343704,0.121487799791074,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0279843260515112,0,0,0,0,0.15943477072911,0,0,0,0,0,0,0.0790587661888072,-0.0178767359699234,0,0,0,-0.0696470551622801,0,-0.00491947877294061,-0.00953077560079101,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0.152346891554371,0,0.0323787813620504,0,0,0,0,0,0.0238800106976827,0,0,0,0,0,0,0,0,0,0,0,0,0.0744945069674215,0,0.175027645882423,0,0,0,0,0,0,0,0,0,0,0.0514095957629942,0,0,0,0.130963225235922,0,0.00829685034004488,8.67361737988404e-19,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0411268426246313,0,0,0,0,0,0,0.104211412958402,0,0,-0.0789847929916667,0.195339694318915,-0.0399823866787876,0,0,0,0,0,0.0422095506615694,0,1.38777878078145e-17,0,0,0,0,0,0,0.100622910008337,0,0,-0.120542927725866,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0.0888218431739282,0,0,0,0,0,0,0,0,0.00464788699515717,0,0,0,0,0,0,0,0,0,0,0.241469048192897,0,0,0,0,0,0,0,0,0.147127819633333,0,0,0.0245801057222094,0,0,0.0450800781469465,0,0,0,0,0,0.242031252161701,0,0,0.0336154728749194,0,0,-0.00735546231820386,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.0673397087484261,0,0,0,0,0,0.104260505343763,0,0,0,0,0,0,0,0.117050070593118,0.210048570482556,0,0.060450431360155,0,0,0,0.00994879359561311,0.0442747602135264,0,0.0131350458023789,0,0.115121503115604,0,0,0,0,0,0,-0.0206929337862393,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0442758630414035,0,0,0,0,0,0,0,0,0,0,0.0135866084718119,0.0348703848358956,0,0,0,0,0,-0.00376769380314162,0,0,0,0,0,0,0,0.0168097675783194,0,-0.00382100843131491,0,0,0,0,0.012095224558752,0,0,0,-0.0149854247104888,-0.00640598067302947,-0.0199729834744146,0,0,-0.0220008314216262,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0108701989456691,0,0,0,0,0.102673997880701,0,0,0,0,0,0.133231704390625,0,0,0,0,0,0,0.0678160244317374,0,0.0382808900567531,0,0,0,0,0.147873017438672,0.173095341631967,0,0,0,0,0.00295970782421177,0,0,0.00523665117134971,0.046498811173098,0,0,-0.00876086699905996,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191580997253444,0,0,0,0,0,0,0.0632300996880267,0,0,0,-0.156356534992278,0,0,0.156638635150696,0.12822866178274,0,0,0,0,0,0,0,0.250248361155275,0,0,0.148429932238346,0.112244207226314,-0.130444821774814,-0.0805777133013259,0.240125517908258,0,0,0,-0.00772943760609843,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0.0873564076696508,0,0,0,0,0,0,0,0,0.0173446040096906,0,0,0.0421727632326007,0,0,0,0,0,0,0,0.00171662496172626,0,0,0,0,0,0,0,0,0.130297485411564,0,0.00305113892273051,0,0,0,0.187933095965056,0,0,0.0435330435743197,0,0,0.133275454188356,0,0,0,0,0,-0.0519708238207427,0,0,0,0,0,0
X600031.SH,0,0,0.0909292687293474,0,0,0,0,0,0,0.0329150438219154,0,0,0,0,0,0,0,0,0,0,0.0696170002598766,0,0,0,0,0,0,0.0270001394723589,0.0245358927427482,0,0,-6.93889390390723e-18,0.238410864453719,0,0,0,0,0,0.207573243650124,0,0,0.0776962121636869,0,0,0,0.00174058115787244,0,0,0,0,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00478251852738021,0,0,0.103199581657188,0.208855296369225,0,0,0,0,0,0,0,0,0,0,0,0.181488821037151,0,0.0451427524949444,0,0,0.432214796723297,0.3069723308318,0,-0.187578825797507,0,0,0,0,-0.050342942488053,-0.0348904895629279,0,0.313280494180747,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0.0242474661876508,0,0,0,0,0,0,0,0,0,0,0.145650088947893,0,0,-0.0991299564669017,0.221037761240467,0,0,0.102627673282885,0,0,0,0,0,0.105440733685442,0,0,0.111594844139596,0,0,0,0,0,0,0,0,0,0,0.0387794472844474,0,0,0,0.00690330869752762,0,0,0,0,0,0
X002241.SZ,0,0,0,0.0921222382632407,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0878251049982584,0,0,0.00360129752922493,-2.16840434497101e-19,0,0,0,0,0,0,0.086224337029706,0.123939290196345,0,0,0,0.0586935822180209,0,0,0.0607908553841628,0.216676574545099,0,0.0415880292266785,0,0,0,0.0417035889181498,0,0,0,0.0767068450546801,0,0,0,0,0,0,0
