,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X600276.SH,X000568.SZ,X002475.SZ,X002304.SZ,X600690.SH,X300124.SZ,X300014.SZ,X600104.SH,X000651.SZ,X002371.SZ,X002129.SZ,X000725.SZ,X003816.SZ,X002049.SZ,X600031.SH,X000625.SZ,X000596.SZ,X000063.SZ,X002179.SZ,X000338.SZ,X002241.SZ,X600703.SH,X600089.SH,X002180.SZ,X000661.SZ,X300142.SZ,X600522.SH,X000733.SZ,X002074.SZ,X601877.SH,X000100.SZ,X600741.SH,X300003.SZ,X000157.SZ,X600460.SH,X600702.SH,X600487.SH,X600884.SH,X600584.SH,X600563.SH,X601799.SH,X002414.SZ,X000799.SZ,X002236.SZ,X002223.SZ,X000066.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.131752340669948,0.296012345896749,0,0,0.0127478362331294,0,0,0.0937465751597085,0,0,0,0,0.0663824066740317,0.0426165059985453,0,0,-0.0869096391547579,0,0,0,0,0,0,0,0,0,-0.0321464359801239,0,0,0,-0.13791408577765,0,0,0,0,-0.0356869954469786,0,0,0,0,0,0,0,0,0,0.159235176537129,0,-0.0301820743856261,0,0,0.0405908977268462,0.0168162556344787,0,0,0,0,0,0
X000858.SZ,0.0987423185053407,0,0,0,0.120583731356652,0.189050875094758,0,0.0660875719696053,0,0,0,0,0,0.0926185996324819,0,0,0,0,0,0,0.063254781823801,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0.0429183109707387,0,0,0,0,0,0,0.158745358533443,0,0,0,0,0,-0.0642164229327922,0.0511430105193934,6.93889390390723e-18,0,-0.0324419901358153,0,0,0,0,0,0,0,0,0
X600809.SH,0.134075427423661,0,0,0,0,0.817939461310521,0,0,0,-0.0653586786745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0116200810403443,0,0.199115026600094,0.057872402972077,0,0,0,0,0,0,0.00844972016635294,0,0,0,0,-0.191825988416092,0,0,0,0,0,0,0,0,0,-0.00981633133333385,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0596724278068294,0.0811338070793634,0,-0.0127259436973024,0,0.0920530663810276,-0.151517074545799,0,0,0,0,0,0,0,0,0,0,0.166854667687773,0,-0.302286502759012,0.0164265818580974,0,0,0.148314367193967,8.67361737988404e-19,0.210573351616144,0,0,0.024872544479132,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108449236248638,0,0,0,0,0,0,0,0,0,0,0,0.0450992893713093,0,0,0,0,0,0,0,0,0,0,-0.129194285376523,0,0,-0.0706630955864657,0,0,0.0415671474229899,0,0.336334541901074,0,0,-0.00865022112968863,0,0,0,0,0,0,0
X000568.SZ,0.342186068334912,0,0.757701053118483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0616057174012573,0,0,0,0,0,0,0,0.086277582223301,0,0.0852509574143898,0,0,0.00795682808527865,0,0,0,0,0,0,0,0,-0.0297436394915765,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0142787825806528,0,0,0,0,0,0
X002475.SZ,0,0.001715463569087,0,0,0,0,0,0,0,0.336716943937309,0.0781974582632687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205380913276848,0,0,0,0,0.0145309915029664,0,0,0,0,0,0
X002304.SZ,0,0.229119411681289,0,0,0,0,0.0940263297656184,0,0,0,-0.172418697713986,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.125496691040093,0,0,0,0,0,0,0.0327397624780528,0,0,0,0,0.13610181154247,0,0.0957689113137,0,0,0,0,0.192177865162629,0,0,0,0,0.096110091365058,-0.112736881555613,0,0,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0.155967031498827,0,0,0,0,0.251192462727662,0,0,0,0,1.73472347597681e-18,0,0.285205841489766,0,0.00748392835859714,0,0,0,0,-0.032370831841002,0,0,0,0,0.0875262268720954,0,0.0894336224710731,-0.0215056344196557,0,0,0.100811545803392,0,0,0,0,0,0,0,0,0,0,-0.0328760317998462,0,0,0,-0.0534684799246126,0,0,0,0,0,-0.0270632178160272,0,0,0,0,0,0,0
X300124.SZ,0,0,-0.0515795573937241,0,0,0,0.0330409680247638,0,-0.0732956693347973,0,0,0,0,-0.00986704342229385,0,0,0,0,0,0.214693044808907,0,0,0,0,0,-0.0301383531972305,0,-0.0231298811478266,0,0,0,0,0.234766946443765,0,0,0,0,0,0,0,-0.210681424378119,0,0,0,0,-0.0458795606200788,0,0,0,0,-0.109485736378477,0,0,0,0,0,0,0,0
