,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000858.SZ,X000063.SZ,X000625.SZ,X600690.SH,X000559.SZ,X600703.SH,X600118.SH,X600031.SH,X600271.SH,X000100.SZ,X600372.SH,X600066.SH,X002241.SZ,X002475.SZ,X002236.SZ,X002292.SZ,X600741.SH,X000157.SZ,X600089.SH,X300124.SZ,X000338.SZ,X002049.SZ,X002465.SZ,X002506.SZ,X002074.SZ,X600177.SH,X000568.SZ,X300003.SZ,X002129.SZ,X002276.SZ,X600839.SH,X600582.SH,X002294.SZ,X000977.SZ,X300001.SZ,X002180.SZ,X000547.SZ,X600498.SH,X600867.SH,X002008.SZ,X002426.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0497419453539308,0,0.35868824366278,0,0.0283130054168531,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0973140069451859,0,0,0,0.0640145737336188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,-0.0707468182602097,0.061250619114518,0,0,0,0,0,0
X600104.SH,0.0440147013018452,0,0,0,0,0,0.0931723601039353,0,0,0.218698885727302,0.277683992968491,0,0.0514646407165713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0321052558108606,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0133159395415955,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.181988809428964,0,0,0,0,0.10089619592213,0.152401318531862,0,0.0322330576207002,0,0,0,0.203638166916946,0,0,3.46944695195361e-18,0.0484838188222637,0,0,0,0,0,-0.0353668436529772,0,0,0,0.119549571552516,0,0,0,0,0,0,0,0,0,-0.00581946625184449,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0.146813464178238,0,0,0,0,0,0,0,0,0,0.17942611245979,0,0,0,0,0,0,0,0,0,0,0,0.013966060148359,0,0.0181958435468587,0.0520680549640047,0,0.122187183596168,0,0,0,0,0.0857538438116939,0,0,0.094558676163317,0,0,0.075611684624145,0,0,0,0,-0.00906040568607093,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044901970125879,0,0,0,0,0,0,0,0,0,0.00776822066904451,0.0546306585296038,0,0.135762843906751,0,0,0.00546219614046127,0,0.147736486085092,0,0,0,0.0377855753884682,0.0746346223463352,0,0,0,0,0,0,-0.0725525305043916,0,0,0,0,0,0,0
X600276.SH,0,0.00258492677458063,0,0,0,0,0,0,0.0836654499655999,0.206658601783841,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,-0.07324659398486,0,0,0,0,0,0,0,0,0.121910063401891,0,0,0,0,0.0851883576393136,0,0,0,0,-0.0825115583398968,0.0859656864507531,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0911084175972059,0,0,0.00186074485750455,0.205597948407962,0.0186350554289207,0.246417786317109,0,0,0,0,0,0,0,0,0,0.219994137292323,0.0646910236527965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00385113693804679,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.0721472844362599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.161202872182288,0.0380694875604666,0,0,0,0,0,0,0,0.0594603033881444,0.0468073664541333,0,0,0,0,0,-0.0275891982232086,0,0,-0.0153539747769928,0.048152852752667,-0.101804159642289,0.101167832965255,0,0,0,-0.0645573889404202,0,0.0348448224744855,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0283491178808184,0.0502338061425797,4.33680868994202e-19,0,0,0.0165940064897741,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.0136682996953278,0.056929125127121,0,0,0,0.396882425693543,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.0228304256777704,0,0.179303747283697,0,0,-0.0153059664142484,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0.0428918993199576,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0807222947838451,0,0,0.239628186428488,0,0,0,0,0,0,0,0,0.0856912156044852,0,0,0.0974411984605592,0,0.0181043548981171,0,0.067631305313726,0,0.0334444661997097,0,0,0,0,0,0,0,-0.0215631067225085,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0.0300458008682677,0,0,0.0161630872722367,0,0,0.0377461580745006,0,0,0,0,0.128062116925304,0,0,0.0285258510682551,0,0,0,0,0.00740803240413285,0,0.046334487906814,0,0,0,0,0,0,0,0,0,0,0.0780738889946194,0,0,0,0.00491006795841474,0,0,0,-0.100875116306166,0,0,0,0,0,0,0
X000559.SZ,0,0,0.147556240654019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0709814886148503,0,0,0,0,0,0,0.0355921148036427,0,0.0105385186353103,0,0,0.118929797306956,0,0,0,0.0848159628011967,0,0,0,0,0.148988767325668,0.226574993878535,0,0,0,0,0,0,0,-0.0483024500444988,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0.0781608463683192,0,0,0,0,0,0,0,0,0,0,0,0.0138461679356019,0,0,0.0158709446663251,0,0.349169657972737,0,0,0.0189558602532903,-6.93889390390723e-18,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.215259143838097,0,0,-0.0250992333653324,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226647659293827,0,0,0,0,0.0908725567376043,0,0.274107800819179,-1.38777878078145e-17,0,0,0,0,0.0364293226626023,0,0,0,0,-8.67361737988404e-19,0.0244307477262147,0,0,0,0.133936286302689,0,0,0.225492728154259,0,0,0,0,0,-0.0130638067386086,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0394259242999156,0,0,0,0,0,0,0,0,0,0,0.406049015905992,0,0,0,0,0,0.0280725642585616,0.027709137835149,0,0,0,0.115695490445895,0,0.0131811952119249,0,0,0,0,0,0,0,0,0.0933150439436773,0,0,-0.0322274087963367,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0.0301984212634417,0,0,0,0,0,0.021926382317246,0,0,0,0,0,0,0,0,0,0,0.074521399725546,0.124077118877007,0.0768141802802442,0,0,0,0,0.0651188975230739,0.0979369644003203,0,0,0,0,0.016923659334,0,0,0,0,0,0,0,-0.0794007248899333,0.0113805853566958,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0.0630293871136693,0,0.00279842807133491,0,0.283906268331554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020210354440432,0.0461942917398844,0,0.0732494981648926,0.045806990498387,0.100608355055577,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,-0.0481499082325597,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0.207932933036937,0,0,0,0.613629107768132,0,0,0,0,0,0,0,0,0.0254905699857707,0.0420812481940534,0,0,0,0,0.120093126891825,0,0.180693400376371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0254271845030141,0.0658536188447865,0,0,0,0,0,0
