,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000625.SZ,X002304.SZ,X000858.SZ,X000063.SZ,X600276.SH,X600031.SH,X600690.SH,X000100.SZ,X000338.SZ,X000157.SZ,X600372.SH,X600741.SH,X600089.SH,X600703.SH,X002129.SZ,X002241.SZ,X600271.SH,X600177.SH,X600066.SH,X600582.SH,X600118.SH,X002236.SZ,X601877.SH,X000800.SZ,X000581.SZ,X000550.SZ,X000568.SZ,X000559.SZ,X600060.SH,X000623.SZ,X600839.SH,X002294.SZ,X000977.SZ,X002475.SZ,X300124.SZ,X300146.SZ,X000050.SZ,X000869.SZ,X002292.SZ,X002007.SZ,X000400.SZ,X002008.SZ,X002465.SZ,X600166.SH,X600498.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0.126154871804377,0,0,0,0,0,0.171690437169562,0,0.0455999346702427,0,0,0,0,0,0.0409214338682461,0.0433766925597087,0,0,0,0,0,0,0,0,0.118717935666682,0,0,0,0,0,0,-0.0154485502058421,0,0,0,0,0,0,0,0,0,0,0,0.00705388562491953,0,0,0,0,0,0.00356540675739183,-0.003481605499441,0,0,0,0,0,0
X600519.SH,0,0,0.159955240169327,0,0,0,0.145667575742692,0,0,0.0849223241609351,0,0,0,0.104117469878104,0,0,-0.0198599221233075,0,0,0,0,0,0,0,0,0.080644666001765,-0.0174629425699638,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,-0.097069059783353,0,0,0,0,0,0,0,0,0,0,0,0.010842199952916,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,-0.0753184670191086,0,0,0,0,0.000498327063587248,0,0,0,0,0,0,0,0,0,0,0.0883286453811764,0,0,0,0,0,0.287784575741406,0,0,0.050265581332104,0.101171840883934,0,0,0.107107860422443,0,0.059527908686958,0,0,0.0878787591204096,6.93889390390723e-18,0.161236203611042,0.105839460221731,0.111932924375079,0,0.136935861554966,0,-0.0247467801031184,0,0,0,0,0,0,0
X000651.SZ,0,0.220742312798645,0,0,0,0,0.0390341812955216,0,0.0664476230092102,0,0,0.0871527408982333,0,0.218790241712249,0,0,0,0,0,0,0,0.0306972600961652,0,0,0,0,0,0,-0.0100927738548022,0,0,0,0,0,0.0369048633169047,0,0,0.0282708866654273,0,0,0,0,0,0.00240389232099134,0,0,0,0,0,0,0,0.00490013798847776,-0.0598251094257724,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0.0603523729397804,0,0,0,0.0700110423772638,0,0,0,0.0680243252900393,0,0,0,0,0,-0.132883424068421,0,0,0,0.152270593682802,0.0372325997259891,0.130576754352005,0,0.305312614192324,0,0,0,0.170912977827568,0,0,0,0,0.0672192832637249,0,0,0,0,0,0.151179372228169,0,0,0,0,0,0.0162035244677395,-0.00313854200632621,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0.169137265531994,0,0,0,0,0,0,0,0,0,0,0,0.240419848985076,0,0,0.0783287552265826,0,0,0,0.0312027260732281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0418152949439375,0,0,0,0,0,0,0,0,0,0,0,0.0117964265437602,-0.0261026603245033,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0.250284228233427,0.0591198768232071,0,0,0,0.0285145866900611,0,0,0,0,0,0,0,0,0,0.170114449481546,0.194599990085424,0,0,0,0,-0.125966264057931,0,0,0,0,0.0611035058447261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00339733527434366,-0.0629056767449401,0,0,0,0,0,0
X000858.SZ,0,0,0.0431261184498396,0,0,0,0.107556214085624,0,0,0,0,0,0,0,0,0,0,0.0513014822366857,0,0,0,0,0.0434013833255708,0.00245988211947618,0,0,0,0,0,0,0,0.131480731087699,0,0,0.104879211506619,0.166079245741819,0,0,0,0,0,0.038551336437566,0,0,0,0,0,0,0,0,0,0,0.0121010644023693,0,0,0,0,0,0
X000063.SZ,0.00759211627947695,0,0,0,0,0,0,0,0,0,0,0,0.185275682402074,0,0,0,0,0.000274577414680425,0,0.0375360123758558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123715464051752,0.0243236912827119,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174347103317911,0,-0.00342913049361654,2.16840434497101e-19,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,-0.0286629008433019,0,0,0,0,0,0.0848210134139596,0.0917882611582784,0,0,0,0,-0.0147525880286787,0,0,0,0,0,0.13421711552153,0,0,0,0,0.0169895076060159,0,-0.0752063617731421,0,0,0,0,0,0,0.00786718179953523,0,-0.0273623369554738,0,-0.018753752905206,0.146717549580375,0,0,-0.0285412415328034,0,0,0,0,0,0.0316948971714512,0,0,0,0,0,0,0
