,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X000651.SZ,X000568.SZ,X600809.SH,X600690.SH,X600031.SH,X002475.SZ,X002304.SZ,X600104.SH,X000725.SZ,X000661.SZ,X000338.SZ,X003816.SZ,X300124.SZ,X300014.SZ,X000100.SZ,X000063.SZ,X000596.SZ,X000157.SZ,X600703.SH,X002241.SZ,X002129.SZ,X600741.SH,X002179.SZ,X002371.SZ,X000625.SZ,X002007.SZ,X002236.SZ,X601877.SH,X300142.SZ,X002049.SZ,X600584.SH,X002414.SZ,X000799.SZ,X600183.SH,X300003.SZ,X000800.SZ,X601799.SH,X300146.SZ,X002074.SZ,X002008.SZ,X600707.SH,X600089.SH,X000066.SZ,X000977.SZ,X600460.SH,X600118.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000157.SZ,0,0,0,0,0,0,0,0,0.357551496227487,0,0,0,0,0.0626800345586565,0.238622196221787,0,0,0,-0.0396604842292808,0,0,0,0,0,0.110275520058194,0,0,0,0,0,0,0,0,0.171024244480558,0,0,0,-0.111043457271903,0,0,0,-0.00317639892752052,0.21831518624525,0,0.0964460941534098,0,0,0,0,0,0,0,0,0,0,0,-0.0659842120691693,0,0
X600703.SH,0,-0.310795478972616,0.179338233276733,0,0,0,0,0,0.149521863816678,0,-0.0650716914822571,0,0.0308131413306779,0,0,0,0,0,0.29567166676178,0,0,0.00598760501866643,0,0,-0.0611220928675649,0,0,0.527540528238602,0,0,0,0,0.046881202448566,0,0,0,0,0,0,0,0,0,0.332134816408793,0,-0.0551058543834959,-0.0899084515697723,0,0,0,0,0,-0.0600390816824054,0,0,0,0,-0.0860336917206496,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.0886627322175004,0.327026983740786,0,0,0.264363747192619,0,0,0,0.00914682324602308,0.0030614040787127,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.129572929208033,0,0,0.0546649503459973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0245442977722455,0.00797170950744478,0,0,0,-0.059448587619964,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0.0332935978585805,0,0,0,0,0,0,0,0.0382857711580975,0.138436424910704,0,0,0,0,0,0,0,0,0,0.302280501199991,0,0,0,0,0,0,0,0.0698560463703958,0,0,0,0,0,0.056902988071741,0,0,0.255403775120363,0,0,0.125924327084308,0,0,0,0.0309025562680782,0,0,0,0,0,0
X600741.SH,0,0,0,0,0.295795610778752,0,0,0,-0.100785766271497,0,0,0,0,0,0,0,0,0.11988956798191,0,0,0,0,0,-0.000361514672312439,-0.00101599428559714,0,0.13942824865384,-0.0263603596314555,0,0,2.16840434497101e-19,0.217060989678306,-0.0611088959133878,0,0,0,0.234085534712307,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0304149446208288,0.0388361618285676,-0.0728072231143863,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0.152869176240608,0,0.183266299507766,0,-0.00851748407271558,0,0,0.12131270606693,0,0,0,0.0104380831579171,0,0,0,0.0486111820056393,0,0,0,0,0,0,0,0,0,0,0,0,-0.168314769017913,0,-2.16840434497101e-19,0,0,0,0.163900660330243,0,0,0.0768127805270365,-0.108480965276088,0,0.239869141834066,0,0.037858273833928,0,0,0,0,0,0,0,-0.0513094631870684,0,0
X002371.SZ,0,0,0.0178734614316973,0,0,0,0,0,0.106571872386001,0,0,0,0,0,0.0754234647166028,0,0,0.152716687839494,0,0,0,0,0.0464617925152526,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0.438962684138098,0,0,-0.186904942118729,0,0,0,0,-0.0730820951469685,0,0,0,0,0,0,0.124744265539755,0,-0.0885286333353673,0,-0.0218301626350283,0,0,0,-0.0487681275168905,0,0
X000625.SZ,0,0,0,0,0,0,0,-0.0653846499485531,0,0,0,0,0,0,0,0,0,0,0.327374866356418,0,0,0,0,0,0,0,0,0,0,-0.221133515416177,0,0,0,0.326503599700785,0,0,1.0842021724855e-19,-0.123636043142382,0.0371283473117911,0,0.138416874808429,0,0,0,0,0,0,0,0.0267298552043724,0,0,-0.0625746739452026,0,0,0,0,-0.0529782189839863,0,0
X002007.SZ,0,0,0.178941719061954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0536377425980087,0,0,0.209003705086552,0,0,0,0,0,0,0,0,0.0574830284271016,0,0,0,0.149397414314746,0,0.332190225354399,0,0,0,0,0,-0.0360525409425268,0,-0.282352167731044,0,-0.0522872821433801,0,0,-0.0144567849337823,0,0,0,0,-0.00953642465274722,0,0
X002236.SZ,0,0,0.256774309806877,0,0.0139827367265147,0,0,0,-0.0570325064695982,0,0.0722613687171917,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.0489102507506068,0,0,0,0,0,0,0,0,0,0,0,0,0.0469592017935374,-0.0189003680289934,0,0,0,0,0.0589084535954114,0,0.398197717508393,0.0147783615886393,-3.46944695195361e-18,0,0.021615506644861,0.0646678731154108,0,0.144251782012087,0.0475042123096998,0,0,0,0,0,0,0
X601877.SH,0,0,0.0591129289562479,0,0,0,0,0,0.0546255026836646,0,0,0,0,0.112984231797537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184403404364122,0,0,0,0,0,0,0,0,0.0468997545860534,0,0,0.161454165865859,0,-0.0581613078564391,0,0,0,0,0.0364932322254708,0,0,0,-0.0101785310493386,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0414172038551677,0,0.219860955990539,-4.33680868994202e-19,0,0,0,-0.0480324906998488,0,0,0,0,0,0.0709436072639747,0,0,-0.0478175815012901,0,0,0,0,0,-0.043636881966201,0,0,0,0,0,0.12075919283406,0.0941462053476952,0.0908748360096493,0.136771965707703,0,0,0,0,0,0,-0.00779432966642001,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,3.46944695195361e-18,0,0.245894238296623,0,0,-0.0476075179988806,0,0,0,0,0,0,0,0,0,0.199612433968476,0,0,2.16840434497101e-19,0,0.101154839708714,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.118409869213005,0,0,0,0,0,0,0,0,0,0,-0.0908008882987665,0.0134213302055212,0,0,0,-0.0306894071141283,0,0,0,-0.0552864845984039,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228197354065246,-0.0851235385661058,0,0,0,0,0,0,0,0,0,0.258472494046548,0,0,0,0,0,0,0,0,0.0868830775222312,0.0286241425562697,0,0,0,0,-0.0210703618525323,0,0.088176467871157,-0.215913250269946,0,0,0.229096224223559,0,0,0,0.00210682008011632,0,0,0,-0.0364208566583012,0,0
X002414.SZ,0,0,0,0,0,0,0.0732632622513934,0,0,0,0,0,0,0,0,0,0.053787270355667,0.0952668915761288,0,0,0.199979340333316,0.0144911052032604,0,-0.00354248329805305,0.122386649120299,0,0,-0.0117556880040945,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0864730814753946,0,0,0,0,0,0,0.095163454376594,0,0,0,-0.00303659529486172,0,0,0,0,0,0
X000799.SZ,0,0,0,0,0,0.857089277966976,0.1112191810496,0,0,0.0813939397331473,0,0,0,0,0,0,-0.117451332923544,0,0,0,0,0,0,0,0.281942711665303,0,0,0,0,0,0,0,0,0.129668705279846,0,0,0,0,0,0,0,0,0,0,-0.0831703581551257,0,0,0,3.46944695195361e-18,0.0189146529878447,0,0,0.0328628097014739,0,0,0,-0.0473336937524617,0,0
X600183.SH,0,0,0,0,0,0,0.14217078994413,0,0,0.0768114569559221,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.16748672512323,-0.0613402212001121,0.0366077363050899,0,0,0,-3.46944695195361e-18,0,0,0,0,-0.0552973478032074,0,0,0,0,0.0755906047766453,0,0,0,0,0,0,0,0,0.075241911792792,0,0,0.127374904316831,0,0,0,0.105197400835252,0,0,0,-0.043064412610764,0,0
X300003.SZ,0,0,0,0,0,0,0.0146607934683339,0.00216003723666512,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086770567903533,0,0,0,0,0,0.0754110966660623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00319594449132434,0,0,0,0,0,0,0
X000800.SZ,0,0,-0.00946271719632634,0,0,0,0.0551597093798615,0,0,0,0,0.0340388042304742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0274570889427431,0.0219119659658227,0.158079211697811,0,0,0,0,0,0,0,0,0,0,0,0.0207049885210985,0,0,0,0,0,0,0.0531904607107646,0.0206089466930688,0,0,0,-0.0249329555545597,0,0
X601799.SH,0,0.12687164366719,0,0,0,0,0.0318089590739462,0,0,0,0,0,0,0,0,0,0.346570093067312,0.035695829850363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0905115504748654,0.149715233129867,0,-0.0460438159721114,0,0,0,0,0,0,-0.0111595270275129,0,0,0,0,0.0179716554574902,0,0
X300146.SZ,0,0,0,0,0,0,0.0887041614326921,0,0,0,0,0,0.0897283530569118,0,0,0,0,0,0,0,0,0,0.00922877173144271,0,0,0,0.152404698471499,0,0,0,0,0,0,0,0.0648713185117523,0,0,0,0,0,0,0,0,0,0,0,0.0210705483110315,0,0.0642025626371132,0.0403508804799761,0,0.00922156236739954,0,0,0,0,-0.000631797306595166,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209916088601727,0.168939578436459,0,0,0.276573088294461,0,0.0151331431200063,0,0.143001878208853,0,0,0,0,0.0533569930111949,0,0,0.0628236929565279,0,0,0,0,0,0,0,0,0,0,0,-0.150579253853675,0,0,0,0,0,-0.0979904461599557,0,8.67361737988404e-19,0,0,0,0.00881688134574034,0,0
X002008.SZ,0,0,0.0290941525142101,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133323591696802,0,0,0,0,0.0455296932354915,0.0414950141373168,0.199463607568785,0,0,0.0210044272611018,0,0,0,0.149558436799551,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0606215115317988,-0.0361157779848062,0,0,0,0,0.170765744300482,0,0,0,0,0,0,0,0,-0.0169161299051534,0,0
X600707.SH,0,0,-0.182041019767171,0,0,0.624934720725066,0,0,0,0,0,0,0,-0.423155366818513,0,0,0,0,0.0428012927114615,0,0,0.24264628405898,0,0,0,0,0,-0.0520690396146139,0,-0.78860447286506,0,0,0,0,0,0,0,0,0,0,0,-5.55111512312578e-17,0,0,0,0,0,0,-0.00929004954313454,0,0,0,0.156640923477078,0,0,0,0.0966838856179361,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0286879991861495,0,0,0.0908022504889904,0,0,0,0.304021882101701,0,-3.46944695195361e-18,0.227214959755559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161060067251494,0,0,0.110269144250982,0.00984875685066722,0,0,0,0,-0.0756709103692043,0,0,-0.0157678540665006,0,0,0,-0.0633705152159462,0,0
X000066.SZ,0,0,0,0,0,0,0.287945012658252,0,0,0,0,0,0,0,-0.19408497489916,0,0.0634474358559666,0.0717562110324937,0,0,0,0,0,0,-0.22362505988426,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164087318896045,0,0,0,0,0,-0.0403189702340186,0,0,0.309001331701395,0,0.210355240812975,0,0.0441205518681467,0,0,0,0,0.0524965561299888,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0.0607734874882005,0,0,0,0,0,0,0,-0.190620759051541,0,0.19768991144513,0,0.0966642906156371,0,0.136773315083153,0,0,0,0,0,0.0496307008610085,0.100141060235933,0,0,0,0.130069766521924,0,0,0,0,0,-0.415165444001685,0,0,0,0,0,0.332557615887209,0,-1.38777878078145e-17,0,0,0,-0.0234431588059622,0,0,0,-0.0293707331947968,0,0
X600460.SH,0,0,0,0,0,0,0.166604930307533,0,0,0.335393891904199,0,0,0,0.0419885971662904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00952454051142608,0,0,0,0,0.243407752840734,0,0,0,0,0,0,0,0,0.163074664374221,0.0290144446680387,-0.0751932310652045,0,0,0,0,0,0,-0.057694033781381,0,0,0,0,-0.0948510710681161,0,0
X600118.SH,0,0,0,0,0,0,0,0,0.0812976966490876,0,0,0,0,0,0,0,0,0,0,0,0,0.0214726135604702,0,0,0,0,0.0848862046612853,0,0.0446784822891028,0,0,0,0,0.0820976948039142,0,0.322628766968392,0.0478438705130544,0,0,0,-0.0123779471835017,0.149626790699266,0,0,0,0,0,0,0.158312665209883,0,-0.0430723230944819,0,0.0108965260962756,0,0,0,-0.048484427284681,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,-0.0119144383996038,0,0.00848281529846398,0,0,0.0185351981020366,0,0,0,0,0,0,-0.333061202767871,0,0,0.06394233299399,0,-0.0687841199711332,0,0,0,0.0439358262945503,0,0,0,0,-0.116812993422255,0,0,0,0,0,0,0,0.0283703386018743,0,0,-0.046559879516874,0,0,0.0752038982454303,-0.0280789567161196,0,0,0,-0.0145028651765995,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0979701073297519,0,0,0,-0.0270854478649833,0,0,0,0,0,0,0,-0.0333862120390475,0,0,-0.185837321889094,0,0,0,0,0,0.0416681507036755,0,0,0.183138138690799,0,-0.0905288013101757,0,0,0,0,0,0,0,0,0,0,0,0,0.935633062272628,0,0,0,-0.417519319075571,0,0
TED,0,0,0,0,0,0,0,0,0,0,-0.103826578751472,0,0,0,0,0,0,0,0,0.188366118306665,0,0,0,0,0,0,-6.93889390390723e-18,0.0930226896197051,0,0,0,-0.0378278141768545,0,0,0,0,0,0,0,0,0,0,0,0.0234161160233556,0,-0.08514848601858,0,0,0,-0.183653756099369,-0.748659436443211,0.811216408810736,0,0,0,0,0.0477698862017062,0,0
RealEstate_excess,0,0.0440069716968986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0604738562025222,-0.0649133424481528,0,0,0.0315319721643742,0,0,0,0,0,0,-0.042426190915202,0,0,0,0.0354786274865699,0,0,0,0,0,0,0,0,0,0,0,0.0349921971635361,0.0339980262413085,0,0,0,0,0,0,0,0,0,0,-0.0174981967018948,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0361855970294398,-0.00882950676648998,0,0,0,-0.00574665615582369,0,0,0,0,0,0.00534162579937028,0,0.0612116810567425,-0.0861504389682975,0,0,0,0.139507832598993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0510323773481478,0,-0.00993237785524212,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0.00271324450387032,0,-0.00296729759575711,0,0,0,-0.001791485984499,0,0,0,0.000621930786267714,-2.71050543121376e-20,0,0,0,0.000664740846293486,-0.000486542509236043,0,0,0,0,-0.00251955896954853,0.000475375645912225,0,0,0,0,0,0,0,-0.000451556462330615,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0.00181238048252149,0,0,-3.88714462096286e-05,0,0,0,0,-0.00563221302291593,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0.120861242781708,0,0,0,0,0.262516240874948,0,0,0,0,0,0.150056710448373,0.217965675772655,0,0,0,0,1.38777878078145e-17,0,0,0,-0.268200052412438,0,-0.611720067546414,-0.78276885787935,0,0,0.0638679400690499,0,0,0,0,0,0,0,0,0,0.296711485910318,0,0.0765550273132585,0,0.356706011757949,0,0,0,0.553861945521148,-1.40086469542306,1.30058921012551,0,0,0,0,0,-4.1835115912455
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,-0.00743592407474157,0,0,0,0,0,0,0,0.00222790622724338,0,0,0,0.00238645592472015,0,-0.00146116475713536,1.0842021724855e-19,0,0,0,0,0,-0.00169363648627436,0,0,0,0,0,0,0,0,0,0,0,0,0.00490087572584731,0,0.0012006793250624,0,0,0,0,0,0.00200202564154302,0,-0.00311942822362888,0,0,0,-0.00940483501096093,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00559231717492254,0,0,0,0,0,0,0,0,-0.00950528662924843,0,0,0,0,-0.0838776309993264,0,0
