,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600271.SH,X600066.SH,X600741.SH,X002241.SZ,X002292.SZ,X000100.SZ,X002236.SZ,X600031.SH,X600177.SH,X600118.SH,X002506.SZ,X002475.SZ,X000559.SZ,X000568.SZ,X600372.SH,X000157.SZ,X000338.SZ,X002085.SZ,X300003.SZ,X300124.SZ,X002007.SZ,X002074.SZ,X600867.SH,X002180.SZ,X002294.SZ,X600089.SH,X000869.SZ,X002456.SZ,X000050.SZ,X002426.SZ,X002508.SZ,X600498.SH,X002465.SZ,X601877.SH,X000981.SZ,X600699.SH,X002008.SZ,X000623.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0717336895663289,0,0,0,0.144353480757665,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.261471903270425,0,0,0,0,0.0990549143489251,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.0293690776948364,-0.0319483882326708,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0.10731910089097,0,0,0,0,0,0,0,0,0,0,0.0105901684934743,0,0.0529354790265973,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025286989321142,0,0,0,0,0,0,0.108232497349331,0.0781639957992921,0,-0.000819440856043663,0,0,0,0,0,0.089642318021339,0,0,-0.0117263060104724,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.324789515240379,0.127784653904984,0,0,0,0,0.0333278838293272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0564083234432008,0.135968583004862,0.151478699601906,0,0,0,0,0.227840688980729,0,-0.0222127882435482,0,0,-0.0262202644913181,0.177281433270061,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0.171204500239129,0,0,0,0.012651757410514,-0.0406189764922376,0,0,0,0.132244718377267,0,0,0,8.67361737988404e-19,0,0,0,0,0,-8.67361737988404e-19,0,0.0937555194802865,0.0697654983103913,0,-0.0621350581134852,0,0,0,0,0,-0.0408526271237641,-0.014553583451864,0.105230094148085,0,0,0,0.0187362883362777,0,0,0,0,0,0,0.159745093240565,0,0,0,0
X600741.SH,0,0.149676018273087,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0441339616548032,0,0.0599766760276584,0,0,0,0,0,0,0.0894891854702863,0.0346234674739096,0.0103891017109935,0,0,0.0247840457698919,0,0,0,0.0373165697095589,0,0,0,0.0851185188791148,0,0,0,0,0,0,0.045562120026368,0.114950141534661,0,0,0.0111065851753261,0,0,0,0,0,0,0,0.00551519633569703,0,0,0,0,0,0,0
X002241.SZ,0,0,-0.100991010484005,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202115967260613,0,0,-0.142534607648639,0,0.113625800071251,0.220149230409672,0,0,0,0.172684497483779,0,0,-0.0538266942239974,0.0598005226520959,0,0,0.141116281543627,0,0,0,0,0,8.67361737988404e-19,0.083520056707666,0.101479492435363,0,0.0906910357040504,0.00245413177501007,0.177090912445566,0,-0.0131513030257709,0,0,0,0.0276722708864934,-0.0212128862117664,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145976415633847,0,0,0,0,0,0,0,0,0.0403761307118651,0,0,0,0,0,0.0698955307352612,0.143725602262419,0,0.131947981929823,0,0,0,0,0,0,0.151186429842124,0,0,0,0.459297554022347,0,0,0.0336856110515069,0.200531357936684,0.0285366760391783,0,0.110898284663449,-0.151097070558329,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0288609046861104,0.0983716908985458,0.0495239760473185,0.0476580825299605,0,0,0,0,0,0,0,0.0445328645469261,0,0,0,0,0,0,0.221401100115666,0,0,0,0.105198476741188,0,0,0,0,0,0,0,0.00525574911306938,-0.0119287219569111,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195349932205181,0,0,0,0,0,0.21197975023574,0.0857357409904354,0,0.037002439423289,0.201133722978664,0,0,0,0,0.0109316354258141,0,0,-0.0353468070277751,0,0,0,0,0,0.095348916242782,0,0.282741904983902,0,0,0,0,0,0,0.0398131887177057,0,0,-0.0223267826305454,-2.16840434497101e-19,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0.244957363580903,0,0.0917253197308553,0,0,0.141440545617168,0,0,0,0,0,0,0,0.0725308197241746,0,0,0,0,0,0.118864897885185,0.347696468926155,0.0539777127243191,0,0,0,0,0.00187032246541025,0,0,0,0,0,0,0,0,0,0,0,0,0.0571842198159022,0,0,0,0,0.0125726945738197,0.0571788740713713,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0.0353486167888675,0,0,0,0,0,0.0358322352956853,0,0,0,0,0,0.112840278356991,0,0,0.129198327979933,0,0.074254022492092,0,0,0,0,-8.67361737988404e-19,0,0.00758187167404992,0,0,0,0.383582715753586,0,0,0.017929677417258,0,0,0,0,0,0,0,0,0,0,-0.000118421473772719,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0.109854716670253,0,0,0,0.0536224192382323,0,0,0,0,0,0.111950956032437,0,0,0.0698868480737716,0,0.103392520256602,0,0.0710913701788666,0,0.117255549941402,0,0.107322171890373,0,0,0,0.0495222519328834,0,0,0,0.0867551835394487,0,0,0,0,0.1748632497031,0,0,0,0,0,0,0.0273607666159238,0.0227709232835104,0,0,0,0.0198945926465796,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0.34453732184782,0.0824451188340958,0,0,0,0,0,0,0.118071928947256,0,0,0,0,0,0,0,0,0.0269468333125954,0,-0.104083903181298,0,0,0,0,0.178247913789446,0,0.0570472304757604,0,0,0,0,0,-0.138361082127454,0,0,0,0,0.246284224590057,0.0773024886112488,0,0.0565333443128552,0,0.166067497692329,0,-0.0272255130674324,0.00216409995018437,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118730784283906,0,0.149397053453614,0.0831273765606913,0,0.13392184221653,0,0.045283511123277,0,0,0,0,0.007467667617338,0.213691638676375,0.0349320101980076,0,0,0,0,0,0,0.00179748359718601,0,0,0,0,0,0.0635351181467558,0,0,0,0,-0.0564757134023415,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082124585606344,0,0,0.366288154014602,0.0349872407357104,0.0354621695395414,0.00765842489413142,0.094245918959179,0.0450770408157216,0,0,0,0,0,0,0,0,0,0.0517378818697441,0.0936667161541358,0,0.229783862339546,0,0,0.0643384224821598,0,0,0,0,0,0.0491777601745778,0,0,0,0,0,-0.00841213501516607,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0.0610083301747848,0,0,0,0,0,0,0,0,0,0.130618139530931,0.0156976802880719,0,0,0,0,0,0,0,0,0,0,0,0.0606175947778659,0,0,0,0,0,0,0,0,0,0,0.222513015827711,0.0922240189460621,0,-0.00639371044814724,0,0,0,0,-0.0344757363939319,0,0,0,0.00614978559986083,-0.00641706192194467,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0.0796176792784855,0,0,0,0,0,-0.0754419977035378,0,0,0.0331352204242084,0,0.388706631121193,-0.0109934531495476,0,0,0.103764153438908,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116985819961012,-1.38777878078145e-17,0,-0.111747022092907,0,0,0,0,0,0.332172079032189,0,0,-0.062116712141061,0.138223724352112,0,0.0786664629343621,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0.0408887623308656,0,-0.0268542686824603,0,0,0,0.0322397438905323,0,0,0,0,0,0,0,0.013254543881269,0,0,0,0.0749349579496785,0,0,0,0,0,0,0,0,0,0,0.119514957505231,0.0148425978418261,0,0,0,0,0.114278330734587,0,0,0,0.324300588195084,0,0.0199464048229141,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0986973251648506,0,0,0,0.166799903831586,0.0115928681868058,0,0.144871241023261,0,0.0319349451392484,0,0.0103322459222706,0,0,0,0,0.030149601610646,0.103380099919563,0,0,0,0,0,0,0.0779649350581356,0,0,0,0.0338239129852129,0,0,0,0,0.0984408656787022,0,0,0,0,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0.406565560959497,0,0,0,0,0,0,0,-0.0600995735559266,0,0,0,0.313849479115745,0,-0.265891217473671,0.158821559852712,0,0,0,0,0,0,0,0,0,0,0.0447916275952046,0,-0.213085053170576,0,0,0,0,-0.0744536668825465,0,0,0,0,-0.282493368201451,-0.147798138745352,0,0,0,0,-0.0806503448939185,0.022168385428949,0,-0.0959661488917203,0,0,0,0
X300003.SZ,-0.198747642805807,0,0,0,0,0,0,0,0,0,0,-0.044739241166111,0,0,0,0.173627706537666,0,0,0.0411350539124353,0,0,0.174262942134692,0,0,0.141662296473694,0,-0.0951995434183873,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212644034698231,0.0633101563470421,0.182152815475546,0,0,0.206162035087832,0,0.029322233031448,0,0,0,0.0246634689342684,-0.0293843460153505,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183571074474096,0,0,0,0,0,0,0.132744309075186,0.0795807632694975,0,0.0247453757851148,0,0,0,0.015075859243158,0.0940659508828627,0,0.13755986483689,0.0676684007917573,0,0,0,0,0,0.0590891043086465,0.102043659626128,0,1.73472347597681e-18,0,0,0,-0.00738363531433701,0,0.118769436307816,0,0,0.00526812913816531,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0.083835048351707,0,0,0,0.19455495063737,0,0,0,0,0,0.205442711657095,0,0,0,0,0.197040301413747,0,0,0.223352882970692,0.0119287438353988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00656134940425653,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0.245295615069663,0,0,0,0,0,0,0,-0.133339341447244,0.235711834395226,0.143082493218728,0,0,-0.19451100919876,0.248656998606752,0,-0.0244891332667598,0,0,0,-0.0802483673562487,0,0,0,0.138226044761072,0.244297688876766,0,0,0,0,0,0,0,0,0,0.308760772031026,-6.93889390390723e-18,0,0,-0.0150620625543741,0,8.67361737988404e-19,0,0,0,-0.0273871916885043,0.0225545705379477,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0480305499397225,0,0,0,0,0,0.0518807068523005,0.0804206410936738,0.0311837680428883,0,0,0.0498565703466597,0,0.0884060115819072,0,0,0.197752115955739,0.0248438883824164,0,0,0,0,0,0,0.0520325918376657,0,0,0,0,0,0,0,0,0,0,0,0.00591175448367651,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,-0.0303218633589754,0,0,0,0.0523269960703812,0,0,0,0,0,0,0,0,0,0,0,-0.0265212803973832,0,0.00837649354076122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210509400990305,0,0,0,0,0,0,0,0.0342878883267658,-0.0507035393334841,0,-0.0256112355036782,0,0,0,0
X002294.SZ,0,0,0,0,0,0.0880380095839119,0,0,0,0,0,0,0.0802845689523176,0,0,0.103787060088933,-0.0201648225332764,0,0,0.186783581106284,0,0,0,0.225837098850496,8.67361737988404e-19,0,-0.137150850390785,0,0,0,0,0,0,0.0396152822145944,0,0,0,0,0,0.1545200565437,0,0,0,0.0460454991283393,0,0,0,0,0,0,0,-0.0142679651857066,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0.0189890053528147,0,0,0,0,-1.38777878078145e-17,0,0,0,0.0662834110851687,0.203982594627046,0.0654621117958852,0.124997958337592,0,0,0,0,0,0.141330426963516,0,0,0,0.114085622888177,0,0,0,0,0,0,0,0.00779134447735381,0,0,0.116356699137894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0.22008565565682,0,0,0,0,0,0,0,0,0,0,0,0.0170079907876867,0,0,0,0,0,0,0,0.246203232310637,0,0.0205915543582756,0,0,0,0,0,0,0,0,0,0,0,0,0.140991303502621,0,0.072064720185344,0,0,0,0,0,0,0,0,0,0.0203768146019159,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149703848819645,0,0,0,0.313291683713478,0,0,0,0,0.017770466887212,0,0,0,0,0.108897666875676,0,0,0,0,0,0,0,0,0.125349816526216,0.111403817210509,0,0,0,0,0,0,0.277668419042038,0,0.233151866036864,0,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0437352929315914,0,0,0,0,0,0.127922570549463,0.0263589374617436,0.0292214742588557,0,0.0468570591462228,0,0,0,0,0.24097756009134,0.0776380102850009,0,0,0,0,0,0,0.0645556411849388,0,0,0,0,0,0,0,0,0.179495278377033,0,0,0.0365034977834701,0,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.136500191881293,0,0,0,0,0,0,0.0147344503745568,0,0.333644518515675,0,0,0,0,0,0,0,-0.117613364256366,0,0,0,0.0161424790099587,0,0,0,0,0.17517486661886,0.0324776612340189,0.0468827943183188,0,0,0,0,0.0752772579220572,0,0,0,0,0,0,4.33680868994202e-19,0,0.0280445653012042,0,0,0,0
X002508.SZ,0.0757920669216848,0,0,0,0,0,0,-0.0475288581315374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0366103268493619,0,0,0.0855956808533074,0,0,0,0,0,0,0,0.0169431865366693,0,0,0,0,0.0299705419355137,0,0.450193267646355,0,0,0.0151530167518441,0.0237058802693668,-0.045180519549596,-0.256047273876352,0,0,0,0
X600498.SH,0,0,0.181304426920867,0,0,0,0,0.072546457133992,0,0,0,0,0,0,0,0,0,0.204105991336062,0,0,0,0,0,0,0.118860768703896,0,0,0,0.0901590793597169,0,0,0,0,0.165053039367531,0,0,0,0,0,0.00485832509999371,0,-0.0204577937211507,0,0,0,0,0,-0.0290301795184154,0.139973281971513,0,0,-0.0190235511460898,-0.030183230011161,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0597625155745579,0,0,0,0,0,0,0,0,0,0.248962253349093,0,-8.67361737988404e-19,0,0,0,0,-0.143078765486288,0,6.93889390390723e-18,0,-0.0183614123456225,0,0,0,0,0,0.316809046409008,1.38777878078145e-17,0,0,0,0,0,0,0.14774829275561,0,0,0,0.298373894112716,-0.480291736219142,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0688461723875321,0.00532086003760051,0,0.162610134135507,0,0,0,0.13881099048204,0,0.085946612347506,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160397415745281,0.227755212572275,0.0851718995369131,0.0608256721581929,0,0,0,0,0,0,0,0,0,0,-0.0450199549683682,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0.141381610725224,0,0,0,0.103036389657827,0,0,0,0,0,0,0.263063507294234,0,0.0942350146267874,0,0,0,0,0.0276172418524086,0,0,0,0,0,0,0,0,0,0,0,-0.0582920358105624,0,0,-0.0591686624370424,0,0,0,0,0,0.185155955218079,0,0,0,-0.0321218275882284,0,0,0,0,0,0,0
X600699.SH,0,0.0386254040437397,0,0,0,0,0.170522046460005,0,0,0,0,0,0,0.089322456669967,0,0,0.00554196667388208,0,0.079425178246799,0,0,0.0547075930085208,0,-0.0133171433756036,0.634053831976961,-0.785348605451285,0,0,0,-0.00769221986689357,0,0,0,0,0,0,0,0,0,0,0.151789460882381,0.111516022626594,0,0,0,0,0,0,0,0,0,-0.0767378475586862,-0.156732859115784,-6.93889390390723e-18,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143659756494162,0,0,0,0.00149314266962295,0,0.249075247923813,0,0.0881080841343592,0,0,0,-0.0382622933452954,0,0,0,0,0,0,0,0,0.268810428553224,0.137540924700398,0,0,0.0211292448104007,0,0.101134227239534,0,-0.0261772523448451,0,0,0,0,0.193197373955919,0,0,0,0,0,0
X000623.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214314611385291,0,0,0,4.33680868994202e-19,0,0,3.46944695195361e-18,0,0.049984670095431,0,0.00733569415597762,0,0.149095794990716,0,0,0.0112950244003535,0,0,0,0,0,0,0,0,0.123011009537099,0,0,0,0.0011996531258083,0.16183559107427,0,0,0,0,0,-0.0105691550861701,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0.0289254711084797,0,0,0,-0.0824260269153649,0,0,0,0,0,0,0,0,0,0.110138221406807,0,0,0,0.0522525862670976,0,0,-0.0747533370460098,0,0,0,0,-0.0700396097958964,0.0646908132128922,0,0.0754967650521888,0,0,0,0,0.056901512131915,0,0,0,0,0.0155922279367337,-0.168305666568359,0,0,0,0,0,0
Slope,0,0,0.925614739765998,0,0.369275593321441,0,0,0,0,0,0,0,0,0,0.448885565305184,0,0,0,0,0,0.743335391196986,0,-0.448072574709003,0,0,0,0,0,0,-0.282034207735808,0.265980025719441,0,0,-0.915576187297011,0,-1.01534177742989,0,0,0,0,-0.105613450402627,0,0,-0.650945533801085,0,0,0.14090974887009,0,0,0,0,0,0,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,-0.133295042154054,0,0,-0.217884984972147,0,0,0,0,-0.162749569052803,0,0,0,0,0,0.362736193760928,0,0,0.0823636860616764,0.38654742894892,0,-0.100409459747087,0,0,0,0,0,0,0,0.0109062737529583,0,0.40729475107994,0,-0.130473934087501,0,0,0,0,0,-0.450075773512391,0.417805739486237,0,0,0,0,-1.2859629198339,0,0
RealEstate_excess,0.664640920946295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102930747202836,0,0,0,0,0,0,0,0,-0.434629887544361,0,0,0,0,-1.38777878078145e-17,0,0,-0.0721519463234682,0,0,0,0,-0.0642163553227912,0,-0.0359800487594658,0,0,0,0,0,0,0,0,0,0.0416639516253193,-0.0970054984702419,0.00444330160339009,0,0.435273645621468,0,0,0,0
MKreturn,0,0,-0.187153810305804,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0573781330661542,-0.129206223646038,0,0,0,0,0,6.93889390390723e-18,0,0,0.0698364288473652,0,0,-0.219407160783561,-0.0110963334741891,0.0521755383926397,-0.130646880265483,0,0,0,0,0,0,0,0,0,0,0,0.133829192062903,0,0,0,0,-0.0169498012843908,0,-0.00818829860213149,0.120140992512309,0.471139025608118,0,0,0,0,0
MKvol,0,0,-0.0025095083163951,0,0,0,0,0,0.0201775093653795,0,0,0,0,0,0,-0.00931695419144102,-0.00499734545777281,0,0,0.00245383738935511,0,0,0.00023626308612037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,-0.00525584297158042,0.00650998389641813,-0.0114894977425904,0,0,0.0138378335631331,0,0,0,0,0.0126706543830792,0.00700604216167038,0.0397663863540666,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0.0840827307951144,0,0,0,0,0,0,0,0,0,0,0,-0.0855710819677275,0,-0.000546564931561739,0,0,0,0,0,0,0,-0.00882458631795822,0,0,0,0,-0.0155119443371046,0,0,0,-0.00908059778553758,0,0,0,0,0,0,0,-0.0188041232540416,0,0,0,0,0,-1.0842021724855e-19,0,0,0,-0.0305094185109297,-0.076229194612088,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0.00744000041680513,0,0,0,0,0,0,0,0,0,0,0,-0.0168553120464159,0,0,0,0,0,0,0,0,0.00736302520370283,0,0,0,0,0,-0.00132970880951485,0,0,0,0,0,0,0,0,0,-0.000487374258205193,-0.00622602468634115,-0.00614534517513133,0,0,0,0,0.00588502457983716,-0.00261060309176617,0,0,-0.0114426605902673,-0.00833450737072573,-0.0247521140250861,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0.0426013754895927,0,0,0,0,0,0,0,0.00428904866791379,0,0,-0.025884385612448,-0.00900097410616861,0,0,0,0,0,-0.0032300161796786,0,-0.037639186070214,0,-0.0146305261516856,0,0,0,0.0484508930470707,0,0,0,0,0,0,0,0,0,0,0.0176271533082849,-0.00824882186968566,0.00769800554102375,0.00454232584935979,0,0,0,-0.00303846457620782,0,0,-0.00156796925315441,0.0559515141572243,0,0,0,0,0,0
