,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X600031.SH,X000651.SZ,X000568.SZ,X002475.SZ,X002304.SZ,X600809.SH,X600690.SH,X600104.SH,X000725.SZ,X000338.SZ,X000661.SZ,X300014.SZ,X300124.SZ,X000063.SZ,X003816.SZ,X600703.SH,X000157.SZ,X000100.SZ,X000596.SZ,X002241.SZ,X002371.SZ,X000625.SZ,X600741.SH,X002129.SZ,X002179.SZ,X002007.SZ,X601877.SH,X300142.SZ,X002049.SZ,X002414.SZ,X002236.SZ,X600584.SH,X300003.SZ,X600183.SH,X601799.SH,X000800.SZ,X000066.SZ,X002074.SZ,X002008.SZ,X000977.SZ,X600089.SH,X000799.SZ,X002294.SZ,X600118.SH,X000050.SZ,X600177.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.241355284537792,0,0.00928354872566394,0,0,0.0771804807652093,0,0,0,0.117669039627396,0,0,0,0.0240541279752136,0,0,0,0,0,0.0944241467242593,0,0,0,-0.120292205109205,0,0,-0.0013331335867683,0,0.041264145138229,0,0,0,0,0.00631892384696978,0,0,0,0.0960791732070947,0,0,0,0,0,0,0.043274133211064,0,0,0,0,0,-0.00914441512266032,0,0,0,0,0.00254072175418444,0,0
X000858.SZ,0,0,0,0,0,0,0.353991909230224,0,0.0882571070810325,0.144996956777143,0,0,0,0,0,0,0,0,0,0,0.00876282813183758,0,0.0231907234242558,0,0,0.0463797968204417,0,0,0,0,0,0,0,0.0094424469358422,0,0,0,0,0,0,0,0,0,0,0,0.101987895293349,0,0,0,0,0,-0.000782456693480469,-0.0232946882456814,0,0,0,0,0,0
X600276.SH,0,0,0,0.121277982258346,0,0,0,0,0.0303466987539264,0,0,-0.0246631782029477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0907890634402901,0,0.0373297995719739,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0.19455898457544,0,0,0,0,0,0.00270889515643162,0,0,0,-0.0605256218476262,0,0
X002415.SZ,0,0,0,0,0,0,0.0611441164740337,0.0615508179637589,0.0266281605670241,0,0.0661283262948879,0,0,0,0,0.0897221236067865,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0933142203898156,0,0,0,0,0.453007770496889,0,0,0,0,0,0,0,0,0,0,0.0313942768017973,0,0,0,-0.198301978806718,0,0,2.16840434497101e-19,0,0,0,-0.0100544383081108,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0.130653489504592,0.143929634750408,0,0,0,0,0,0.0494857429534813,0,0,0.159833378687369,0.170356767619923,-3.46944695195361e-18,0,0,0.000301993113967986,0,0,8.67361737988404e-19,0,0,0,0,0.0600738130577529,0,0,0,0,-0.0366618949752885,0,0,0,0.0271175914050138,0,0,0,0,0,0,0,0,0,-0.0190768108042695,-0.00354425906310289,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0.106176791111046,0,0,0,0,0,0,0,0,-0.0714046451387205,0,0,0,0.0350681445126783,0.1437365067504,0,0,-0.0679784032182998,0,0,0,0.0299250211546557,0,0,0.139587888391334,0,0,0,0,0,0,0,0,0,0,0.0377186852984923,0,0,0,0,0,0,0,0,0,0.00448109153466957,0,0,0,0,0,0,0
X000568.SZ,0.0146614097033748,0.635581619731472,0,0.0483990350693866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.031177154209196,-0.084034820323239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0593401472320159,0,0,-0.025458889986108,0,0.324667774978339,0,0,0,0,0,0,-0.0247430135124113,0,0,0,0.021821625522659,0,0
X002475.SZ,0,0,0.340360076799516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0788202999119581,0,0,0.276839779028886,0,0,0,0,-0.045241004009902,0.0556583540543255,0,0,0,0,0,-0.00974356278697657,0,0.138176311498373,0,0,0,0,0,0,-0.0122956735154326,0,0,0,0,0,0,-0.000103339008997839,0,0,0,0,-0.0357665201809661,0,0
X002304.SZ,0,0.235072955818863,0,0,0,0,3.46944695195361e-18,0,0,0.0770994751738982,0,0,0,-0.142364805786873,0,0,0,0,0,0,0,0,0.0162836058452216,0,0,-0.0499178944091946,0,0,0,0,0,0,0,0.0517044501055541,0,0,0.00315561259400011,0.0195744558559058,0.176202295680802,-0.0821352454195445,0,0,0,0,0,0.144933708029339,0,0.111294010434838,0,0,0,-0.053353812432863,0,0,0,0,0.081160373391797,0,0
X600809.SH,0,0,0,0,0.188755275839353,0,0,0,0,0,0.328960722846351,0,0,0,0,0.00965542187933411,0.00873920295998522,0,0,0,0,-0.0765631739548988,0,0,0,0,0,0,0,0,0,0,0,-0.1989215677698,0,-0.168188083550845,0,0,0,0,0,0.209184026332055,0,0,0,0.16030944880236,0,0,0,0,0,0,-0.0893118151798709,0,0,0,0.074232718628748,0,0
X600690.SH,0,0.0568982518084764,0,0.175552927918854,0,0,0.030956029156336,0,0,0.360279612015687,0,0,0,0,0.125469887391529,0,0,0,0,0,0,0,0,0,0,0,0.0979330097260994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00500491022893247,0,0,0,0.0463001026552334,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0635060067624423,0,0,0,0,0,0,-0.0320394011784193,0,0.136473054540237,0.00608639707505098,0.0519970674396558,-0.162944012848652,0,0,0,0,0,0,0,0,0.074317351303165,0,0.286613649843129,0,0.217833451217141,0,0,0,-0.0741769845937379,0,0,0,0,0,-0.0246769395329749,0.0308955907676227,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0.143769118870821,0,0,0,0,0,0,0,0,0,0,0,0.0454278226691669,0,0.214208720031381,0,0.0955144627365095,0.0840304499381418,0.074982346604222,0,0.0617310065688248,0,0,0,0,0,0,0.141164648817581,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,-0.0305092802262916,-0.00694001837229781,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0.193980322972215,0,-0.0724543579718473,0,0,0,0,0,0,0.0576189750949235,0,0,0,0.13863706685908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0506315222444991,-0.0415350214038735,0,-0.0581688324779568,0,0,0,0,0.0790119029965356,0.208276430170603,0,1.73472347597681e-18,0,-0.0866288792301285,0,0,0,0,0.0088276453272859,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0.0140293904335172,0,0,0,0,0.0720046670473509,0,0,0,0,0.135161655408469,0,0,0,0,0,0,0,0.0654525087702854,-3.46944695195361e-18,0.0223747905589306,-0.00939498739886167,0,0,0.034782159775897,0,0,0,0,0,0,0.0526556385384364,0,0,0.0840693874134996,0,0,0,0,0,0,-0.0274720633910796,0,0,0,0,0.0126889621225817,0,0
X300014.SZ,0,0,0,0.0200197718454183,0,0,0,0.195893033781195,0,0,0,0,0,0,0,0,0,0,0,0,-0.139097201473895,-0.0872687079451905,0,0,0,0.0704478596914632,0,0,0.318061954788986,0.0284532958683171,0,0,0,0,0,-0.119958531812695,0,0,0,0,0,0.213826639669942,0,0,0.392697785509275,0,0,0,0,0,0,0,-0.00747011582757852,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0.253722003281908,0,0,0,0,0,0,0.0321548174637899,0,0,0,0.265547742215033,0,0,0,0,0,0,0,0,0,0.132195514526303,0,0.112900802059368,0,0,0,0,0,0,0,0.151204064018087,0,0,0,0,0.0923246402261704,0.0786460770148971,0.0649435373589767,0.0773205582988832,0,-0.0128026825549122,0,0,0,0,0,-0.0699550096105312,0,0,0,0,0.114030493795252,0,0
X000063.SZ,0,0,0,0,0.0115839858802839,0,0,0,0,0,0,0,0.00402016305324308,0,0.0195821015117087,0,0,0,0,0,0,0,0,0.06991308652079,0,0,0,0,0,0,0,0.019874035785552,0,0,0.0982145074639243,0.0789003333801155,0,0,0,0,0.268646660277446,-0.0574884297492075,0,0.0294382644516788,0,0,0,0,0,0,0,0,0.00957137703897225,0,0,0,-0.0104102522348261,0,0
