,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X600276.SH,X000568.SZ,X600690.SH,X000651.SZ,X003816.SZ,X002475.SZ,X000625.SZ,X600104.SH,X002371.SZ,X000725.SZ,X300124.SZ,X000338.SZ,X002304.SZ,X000596.SZ,X000063.SZ,X600031.SH,X000100.SZ,X000157.SZ,X300014.SZ,X600089.SH,X002179.SZ,X002236.SZ,X002463.SZ,X600703.SH,X600741.SH,X000977.SZ,X600372.SH,X600066.SH,X002241.SZ,X002028.SZ,X002049.SZ,X000921.SZ,X000661.SZ,X600584.SH,X600522.SH,X002129.SZ,X601877.SH,X000800.SZ,X601799.SH,X600566.SH,X600183.SH,X002223.SZ,X600060.SH,X002007.SZ,X600418.SH,X600177.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.212812994240284,0,0.132585652421946,0.0742033262049446,0,0,0,0.138766052005815,0,0,0,0,0,0,0,0.0786027324160439,0,0,0,0,0.0285908303934525,0,0,0,0,0,0,-0.0723765245276137,0,0,0,0,0,0,0,0.0390596129029545,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.515415298191342,0,0,0,0,0,0,0,0,0,0,0.115376347247524,0.00851677980036621,0,0,0,0,0,0,0,0,0.00695443935098708,0,0,0.0413616972577227,0,-0.0213959241801628,0,-0.0262097988595206,0,0,0,0,0,0.0108174521333358,0.0832395472424357,0,0,-0.017370682035191,0.0383301991365495,0,0,0,0,0,0,-0.0510448624242947,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0.00727215862686418,0,0,0,6.93889390390723e-18,-6.93889390390723e-18,0,0,0,0.269357465857158,0,0.340251540854384,0.125325244381408,0,0,0,0,0.199825326359824,0,0,0,0,0,0,0,0.0875720861381053,0,0,0,0,0,0,0,0,0,0,0,0.0104523395495405,0,-0.11240473372944,0,0,0,0,0,0,0,-0.0211865171082005,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0.145997678846816,0,0.0358977385366095,0,0.0850076298755498,0,0,0,0,0,0.000376174023328631,0,0,-0.106311751235428,0.0742058781279394,0.153579751686824,0,0,0,0,0,-0.0430124192539599,0,0,0.0400293226635637,0,0,0,0,0,0,0.0724802882520675,0,0,0,0,0,0,0,0,0,0,-0.0146104220081121,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,-0.101118121031626,0,0,0,0,0,0,0,0,0,-0.162325224000721,0,0,0,0,0.064360172370633,0,0,0.0256655820783173,-0.0972907682865296,0,0,0.0392310196766022,0,0.0517261210095327,0.164433576151961,0,0,-0.016234206734844,0,0.302748937726249,-3.46944695195361e-18,0,0,0,0.00646981651426711,0.0363864646168053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0.828618204516347,0.113996108090811,0,0,0,0,0,0,0,0.0381760837661674,0,0,0,0,0,0,0,0,0,0.080122199398278,0,0.177924251407355,0.064402878714672,0,0,-0.152588450671966,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.00778818899257244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0492015571099413,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0.164650535758845,0,0,0,0,0,0,0,0,0.00481290496271065,0,0,0,0,0,0,0,0.132606709851691,0,-0.151943991950137,0,0,0,0,0,-0.0285840619079672,0,0,0.177154675784749,0,0.0459052596709257,0,0.0225749268634952,0,-0.0489974943219574,-1.38777878078145e-17,0,0.0813554313623235,0,0,0,0,0,0,-0.0524477606337142,0.0539405512761871,-0.0502194521857142,0,0,0,0,0
X000651.SZ,0,0,0,0,-0.0448170369009074,0.0991140201030627,0.25608154637507,0,0.0206912871423364,0,-0.111222356037052,0,0,0,0.187606380221207,0.028377563361666,0,0,0,0,0.133939652477059,0,0,0.225597095126773,0,0,0,0,0,0,-0.112954113781088,0,0,0,0,0.0806454598009654,-0.055912490420399,0,0,0,-0.152116309826311,0,0,0,0,0,0,0,0,0,0,0,0.0457679103369854,0,0,0,0,0,0
X003816.SZ,0,0,-0.0254555936482552,0,0,-0.225663155734521,0,0,0,0,0,0,0,0,0,0,0,0,0.172477405171473,0,-0.0337906874188896,0.116093710851684,0.0594687970674791,0,0,-0.132209225830553,0,0,0,0,0,0,0,0,0,0.0767147530958548,-0.00928773041434933,0,0,0,0,0,0,0.33617265936846,0,0,0.0978458113004629,0,-0.000125515657294327,0.0638423315235798,0,0,-0.112633669652538,0,0,0,0,0,0
X002475.SZ,0.312566156933793,0,0,0,0.0226231615766529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0646342173874277,0,0,0.263574207955477,0,-0.00427580709172878,0,0,-0.0854333685511142,0,-0.115068549265907,0.306686175634182,0,0,0,0,0,0,0,0,0,0.173480728642409,0,0.153535861506222,0,0,0,0.0549231495172131,0,0,0,-0.0345202068668793,-0.227425752728002,-0.101518028825057,0,0,0,0
