,X600519.SH,X000858.SZ,X600104.SH,X000651.SZ,X002415.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X600031.SH,X000338.SZ,X000568.SZ,X002475.SZ,X600741.SH,X601877.SH,X600703.SH,X000100.SZ,X600271.SH,X000596.SZ,X000661.SZ,X600809.SH,X002236.SZ,X000625.SZ,X300003.SZ,X300124.SZ,X002008.SZ,X000157.SZ,X600487.SH,X002007.SZ,X300142.SZ,X002506.SZ,X002456.SZ,X600498.SH,X600867.SH,X600776.SH,X600066.SH,X600177.SH,X000050.SZ,X600089.SH,X002241.SZ,X002179.SZ,X000977.SZ,X600522.SH,X300146.SZ,X002180.SZ,X600566.SH,X600118.SH,X002508.SZ,X600372.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.21848068659942,0,0,0,0.156005462426558,0,0,0.0396139262272995,0,0,0,0,0,0,0,-0.0841192674808386,0,0,0.0424303363696522,0,0.0416465218566006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.030188016287816,0,0,0,0,0,0,0,0,0,0.00313753971620221,0,0,0,-0.0120526244724549,0,0
X000858.SZ,0,0,0,0,0,0,0.129471780432018,0,0,0,0,0.00529492529120839,0,0,0,0,0,0,0,0.00920781879936837,0,0.326179261781948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139088451369537,0,0,0,0,0,0,0,0,0,0.125082285543623,0,0,-0.0130091835674121,0.0164048281996519,0,0,0,-0.100162209886918,0,0
X600104.SH,0.0591031343124768,0,0,0.0975879531456835,0,0,0,0,0,0,0,0.0669697182795156,0,0.112320559009764,0.214957457481836,0,0,0,0,0,0,0,0.106725461067826,0.115689692375326,0,0,0,0,0,0,0,0,0,0,0,0,0.061013124965146,0,0,0,0,0,0.0499757879613643,0,0,0,0,0,0.0164015363278344,0,0,-0.0183303473735873,-0.0409966804328788,0,0,0,0.0298589982963441,0,0
X000651.SZ,0,0.138360017709312,0,0,0,0,0.208209986940713,0,0,0.201876842500619,0,0,0,0,0.132073030787854,0,0,0,0,0,0,0,0.0317076768744418,0,-0.0979313706827031,0,0,0,0,0,0,-0.0674866464647079,0,0,0,0,0,0,-5.42101086242752e-20,0,0.0238190830333366,0,0,0,0,0,0,-0.0131651691000947,0,0,0,0.00319361435851857,0.0264940270019409,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0.014678386676769,0,0,0.0622660206392243,0,0,0.0468907339568024,0.0243592773245387,0,0,0,0,0,0,0.0783327830714363,0.261104608965441,0,0,0,0.0470997431727295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083684779012278,0,0,-0.0280362968628083,0.0258625755803525,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0.160816317934259,0,0,0,0,0,0.028153838628858,-0.443400744881212,0,0,0.289753150446684,-0.0619719909482016,0,0,0,0,0,0,0.450870827188125,0,0,0,0,0,0.0498088063431998,0,0,0,0,0,0,0,0,0,0.0277402092165871,0,0,0,0,0,0,-0.0669193220840411,0.0534625353100892,0,0,0.00139983138363946,0.0903446740021714,0,0,0,0,0,0
X002304.SZ,0,0.098208671585015,0,0.0150550390058759,0,0,0,0,0,0,0.0730912051525726,0,0.369144049252174,0.0211765649013634,0,0,0,0,0,0.250715042595367,0,0,0,0,0,0,0,0,0,0,0.00540500437861875,0,0,0,0.0488216694427669,0,0,0,0,0,0,0,0,0,0,0.0546737096650717,0,0,0,0,0,0,0,0,0,0,-0.020908861019002,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.142388774857425,0,0.0786625508404678,0,0,0.0624019119832285,0,0,0.0023660864936973,0.219134441803301,0.0275269512113233,0,0,0,0,0,0,0,0,0,0,0,0.0660846878297176,0,0,0,0,0,0,0,0.213684120824217,0,0.0481493881432383,0,0,0,0,0,0,0,0,0,0,-0.0547718444113677,0.00143737278168632,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,-0.0433743245475459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0782405674145631,0.510749079309617,0.0364770784965509,0.076721969018816,0,0,0,0,0,0.0260350230260161,0.1675499574084,0,0.0981582655866593,0,0,0,0,0,0,-0.0371412134200263,-0.000733350022468213,0,0,0,0,0,0
X600690.SH,0,0.0577138845484592,0,0,0.0470658959627292,0,0,0,0,0,0,0.0685606998317933,0,0,0.104077470443242,0,0,0,0,0,0,0,0.0579013132490507,0.0234247555125729,0,0,0,0.0878941301217293,0,0,0,0,0.0615563608661599,0,0.041710376430588,0,0,0.0454888218378507,0,0,0,0,0,0,0,0,0,0,0.332824543363812,0,0,0,-0.0573942146544826,0,0,0,-0.0204961063189772,0,0
X600031.SH,0,0,0,0,0.0529130432870366,0,0,0.0794192877149233,0,0,0,0.299140401943566,0,0.0617036127673028,0,0,0,0,0,0,0,0,0.0146690972418751,0,0,0,0,0,0,0.286739369075203,0,0,0,0,0,0,-0.0282716519681287,0,0.0300542297669193,0,0,0,0,0,0,0,0,-0.0623132325556343,0.0101920227488082,0,0,-0.0104209671188929,0.00112937462563395,0,0,0,-0.0441519789284065,0,0
X000338.SZ,0,0,0.234007551713925,0,0,0,0,0,-0.0970193681062161,0,0.344299322071387,0,0.125185874293112,0,0.0686292829825288,0,0,0,0,0,0,0,0.0878690665389806,0,0,0,0,0,0,0,0,-0.171758718738882,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117382867612462,0,0,0,0,0,-0.0317060356073467,0.0747993788818662,0,0,0,0,0,0
X000568.SZ,0,0.13755326959288,0,0,0,0,0.232902283785291,0.0148101632424069,0,0,0.00614818580906222,0.0213967404644469,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.308415576052365,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356417033088121,0.0381521691106092,0,0,0,0,0,0,0,0.024659859311099,0,0,0.0126078692638476,0,0,0,-0.00869843432865767,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0.212002374982559,0,0,0,0,0,0.0335091319586621,-0.0426127168080767,0,0,0,0,0,0,0,0,0,0,0.118272035969272,0,0,0,0.0328661603149791,0,0.148807108811416,-0.0450068270421345,0,0,0.0498478413772509,0,0.197743091595655,0,0,0,0,0,0,0,0,0,0,0.0102720027425524,0,0,0,0,-0.0132487974573114,0,0
X600741.SH,0,0,0.353141322007019,0,0,0,0,0,0,0,0,0.135784341410422,0,0,0,0,0,0,0,0,0,0,0.129608925899659,0.16005651002906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.040537148761779,0,0,0.19553587857296,0,0,0,0,0.0829509386356433,0,0,0,0,0.00911393609418342,0,0,0,0,0,0,0
X601877.SH,0,0.0412075802182847,0,0,0,0,0,0,0,0,0.0588335862915573,0.0938458477096913,0,0,0,0,0,0.066999828600476,0,0,0.0253298729206187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00371615594374253,0,0,-2.16840434497101e-19,0,0,0,0.0248479661117895,0,0,0,0.00178897283351993,-0.013705077573298,0,0,0,-0.0248870010089293,-0.0298882335606284,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03915226980485,0,-1.73472347597681e-18,0,0.19423902153858,0,0,-0.0738568713833642,0,0,0,0,0,-0.245167745631907,0,0.696950876347548,0,0,0.0468319440070261,0,0,0,0,0,-0.0834031552008088,0,0,0,0,0,0,0,0,0,0.0862009651898978,-0.00315281066458767,0,0,0,0.0190161635741325,0,0
X000100.SZ,0,0,0,0,0,0,0,0.0535328490421444,0,0,0,0,0,0,0.0587671172958743,0,0,0,0.0543329085204461,-0.0569824625889579,0,0,0,0.280578146736296,0.140900713208309,0,0.130607324267585,0,-0.0469781542626841,0.0717704876933523,0,0,0,0,0,0,0,0.298842180648508,0.0933925950814115,0,0,0,0.0855048166541295,0,0,0,0,0,0,0,0,0.0119774102031249,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0.168479824084036,0.157317332941855,0,0,0,0,0,0.0297719809284436,0,0,0,0,0,0,0,0,0,0.279701184159454,0,0,0,0,0,0,0,0,0,0.0811635900908735,0,0,0,0,0,0,0.0991202297799751,0.0825642558331577,0,0,0,0,0,0,0,0,0.00709896221817701,0.0141847085364046,0,0,0,0,0,0
X000596.SZ,0,0.242602879715131,0,0,0,0,0,0,0,0,0,0,0,0.0362675430878983,0,0,1.73472347597681e-18,0,0,0,0,0.271329949243084,0,0,0,0,0,0,0,0,-1.73472347597681e-18,-0.033413287007104,0,0,0,0,0.0629873831560568,0,0,0,0.0594591661050806,0,0,0,0,0,0,0,0,0,0,-0.0430309648482754,0.0264839903819562,0.00209967157774861,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0.214971285539997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193449139454795,0,0.0686987979149744,0.0629385458895898,0,0.0819222582879639,0,0,0,0,-0.0306832405339218,0.0285671636329814,0,-8.67361737988404e-19,-0.0446060817001207,0,0,0,0,0,0,0,0,-1.38777878078145e-17,-0.0565096210510106,0,0,0.133869215226178,0,0.115707560938439,0.0026016362418443,-0.0287254006532514,0,0,0,0,0,0
X600809.SH,0.0661362122378839,0.242555928851244,0,0,0.00413075442757493,0,0.00182565725353363,0,0,0,0,0.146032038614898,0.114713180832361,0,0,0,0,0,0,0.267523872470309,0,0,0,0,0.0561754148415735,0,0.0929031912283701,0,0,0,0,0,0,0,0,-0.0204486904755791,0,0,0,0,0,0,0,0,0,0,0,0,0.0798585639443694,0,0,-0.00429019751781381,0.00266038334117399,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.151206163141382,0,0,0,0,0,0,0,0,0,0.0758930084801597,0,0.0742708191195519,0.0208862760564539,0,0,0,0,0,0.0146543604370403,0,0.149286541017663,0,0,0,0,0.0560473070144709,0,0.0432562839719702,0,0,0,0,0,0,0,0.124375205317682,0,0,0,0,0,0,0,0,0,0,0.00065521836453754,0.0274265502163132,0,0,0,0.0158375228906422,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0.100564000435606,0,0,0,0,0.0434180889334749,0.220043332301948,0,0,0.205710212009527,0.0720549159077282,0,-0.0090401945125717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0444046693573478,0,0,0.087717716764208,-0.0799571527631228,0,0.14312019291887,0,0,0,0,0,0,0,0,-0.00478868918715409,-0.0703291424783533,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.140923759046322,0,0,0,0,0,0,0,0,0,0,0.00219352529264923,0.182024183267992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0418332831540638,0,0,0,0.0769963791884091,0,0.0842148114742539,0,0,0.00844119555101483,0,0,0,0,0.00956887356478207,0,0
X300124.SZ,0,0.103536091744051,0,0,0,0,0.0180761489628876,0.0880146500843014,0,0,0,0,0,0,0,0,0,0.14327789257968,0,0,0,0,0,0,0,0,0,0,0.03858436335149,0,0.103321992145141,0,-0.00336038593509822,0,0,0.0888529941438709,0,0,-0.00685571957238881,0,0,0,0,0,0,0,0,0,0,0,0,-0.018575428544828,0.060829366739409,0,0,0,0.0624277592116419,0,0
X002008.SZ,0,0.0662497256392622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00770448278245608,0.0559115752899274,0,0,0,0,0.34621752229924,0,0,0,0,0,0,0,0,0,0.027467164650996,0,0,-0.0209068354949535,0.0361291207424525,0,0,0,0,0,0.0445859897468099,0,0.346528395578992,0,0,0,0,0,0,-0.00667115077832766,0,0,0,0,0,0,0
X000157.SZ,0.00647168541057951,0,0,0,0,0.0242242073086906,0,0,0,0.0157060256897394,0,0.177806474736361,0,0,0,0,-0.0821194535427788,0,0,0,0,0,0,0,0.00567223518943157,0,0,0,0,0,0,0,0,0,0,0.105305788415209,0.054604478559002,0.156918627503044,0,0.157479650877812,0,0,0.014110534288507,0,0,0,0,0,0.0720294072053354,0,0,0.0066252753839997,0,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0533364421379798,0,0,0,0,0,0,0,0,0,0,0,0,0.483748610088555,0,0.105341909249839,0,0,0,0,0,0,0,0.297943129345895,0.0577338930089858,0,0,0,0,0,0.0332560974312785,0,-0.00606462020111801,0,0,0,0,0,0
X002007.SZ,0,0.299335419968096,0,0,0,0,0.00605766338950103,0,0,0,0.06979462383873,0,0,0,0,0,0,0.0269435194878038,0,0,0.0468192014101143,0,0,0,0.160765087057749,0,0,0,0.0640379267899438,0,0,0,0,0,0,0,0,0,-0.0908535351136665,0,0,0,0,0,0,0,0,-0.0163138849587415,0.0918908215638423,0,0,-0.000746710678818237,0.0233001826406489,0,0,0,-1.38777878078145e-17,0,0
X300142.SZ,0,0,0,0,0,0,0,0.0611694667572709,0,0,0,0.0204069205275075,0,0,0,-0.0330935659336695,0,-1.73472347597681e-18,0,0,0,0,0,0.096933142762075,-0.0503350227342231,0.149788611994183,0,0,0.0404562637008561,0.0415779253829375,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.0338672299399434,0,0.0943000375680122,0,0,0,0,0,0,0,0,0,0.0263187008299648,0,0,0,-0.0246800410471455,0,0
X002506.SZ,0,0,0,0,0,0,0,0.0997461122543268,-0.170167537525707,0,0,0,0,0,0,0,0,0.0684977589168624,0,0,0,0,0,0,0,0,0,0.0142216250099555,0,0,0,0,0,0,0,-0.00714227220233351,0,0,0.0567864067891283,0,0.0209607149426015,0.0272455788515517,0.17901330946171,0,0,0.0200169959576298,0,0,0,0,0,-0.0319473375879941,0,0,0,0,0.0115908935434536,0,0
X002456.SZ,0,0,0,0,0,0,0,0.131710424569701,0.00148424131923959,0,0,-0.100326275657625,0,0,0,0,0.291923480623036,0.125372953937255,0,-0.130372449587384,0,0,0,0.0131489715659229,0,0.345088568582983,0,0,0,0,0,0,0,0,0,0,0,0,0.0154921851663523,0,0,0,0.0154743559133943,0,-0.088636483213441,0,0,0,0,0,0,-0.0254902891295975,0,0,0,0,0,0,0
X600498.SH,0,0.0299516673239383,0,0,0.0606261412561639,0,0,0,0.308922246314608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588986414607641,0,0,0,0.187687354726544,0,0,0,0,0,0.0223244642654354,0,0,0,0.0501913155097892,0,0.022895123236766,0,0,0,0,0,0,0,0,0,-0.116078151271835,-0.0355158128064583,0.0195801708020397,0,0,0,0.058526689030158,0,0
X600867.SH,0,-0.156288944564902,0,0,0,-0.0592289656614846,0,0.412448295594959,-0.176213866957699,0,0,0,0,0,0,0,0,0.0415781583318596,0,0,0,0,0,0.338296027092736,0,0,0,0,0,0,0,0,-0.00352666545525505,0,0,0,0.113482739478787,0,0.0389210364181297,0,0,0,0,0,0.445176428353235,0.161052653718102,0,0.0243020022889932,0,0,0,0.0965879717102176,-0.0890487651088332,0,0,0,-0.0248872715285688,0,0
X600776.SH,0,0,0,0,0,0.127632824451011,0.0459415603907027,0,0.250890492948823,0,0,0,0,0,0,0,0,0,0,0,0,0.209286756060832,0,0,0,0,0,0,0,0,0.320388088183875,0,-0.175567842908452,0,-0.083911711939644,0,0,0,0.421682782194876,0,-0.348043344560349,0,0.679342472838888,0,0,0,-0.0970471661809397,0,0,-0.490105043495019,0,0,0.285080964450621,0,0,0,-0.111377377957534,0,0
X600066.SH,0,0,0,0,0,-0.287551280169714,0,0.283279522885366,0,0,0,0,0,-0.0236597883150831,0.0634778894279017,0,0,0,0.189647208227787,0.130764191367331,0,0,0,0,0,0,0.178479263967263,0,0,0,-0.00306928833847125,0,0,0,0,0.0559826036073498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14695479880087,-0.0444452260650608,0.109823137259913,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,-0.0861369467570827,0,0,0.0522343159152315,0,0,0.155955130234922,0,0,0.160449241751613,0.0132051423577158,0,0,0,0,0.1003331446243,0,0,0,0.147419979107415,0,0,-0.0028250535390131,0,0,0,0.120237654485502,0,0,0,0.000264232337912184,0,0,0,0,0,0,0,0,0.118172634426369,0,0,0,0.0184310535519967,-0.0336080389035066,0,0,0,-0.0896575559083239,0,0
