,X600519.SH,X000858.SZ,X000651.SZ,X600104.SH,X600276.SH,X002415.SZ,X002304.SZ,X000063.SZ,X000568.SZ,X000725.SZ,X600690.SH,X600031.SH,X002475.SZ,X000338.SZ,X600741.SH,X000596.SZ,X600809.SH,X000661.SZ,X601877.SH,X600703.SH,X002007.SZ,X000100.SZ,X300003.SZ,X000157.SZ,X300142.SZ,X600271.SH,X002236.SZ,X300124.SZ,X002008.SZ,X002179.SZ,X000625.SZ,X600183.SH,X002506.SZ,X600177.SH,X600498.SH,X600487.SH,X600867.SH,X002241.SZ,X002371.SZ,X300014.SZ,X000977.SZ,X600066.SH,X000050.SZ,X600522.SH,X300146.SZ,X000066.SZ,X600118.SH,X600776.SH,X600372.SH,X002508.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.128050754293957,0,0,0,0,0,0.137358639901907,0.101396612555345,0,0,0,0.171383637485792,0,0,0.00112560584693535,0,0,0,0,0,0,0,0,0,0,0.101026626748507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0804357838575822,0,0,0,0,0,0,0,0.037871670071698,0,0.318765324620323,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0535085818328028,0,0,0,0.308626965129224,0,0,0,0,0,0,0,0,0,0.288005176036906,0,0,0,0,0,0,0,0,0,0,0,0.0128035236615483,0,0.160505700231167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0494626932108874,0,0
X000651.SZ,0,0,0,0,0,0,0.139564823291196,0.00279162123788256,0,0,0,0.329043678903279,0.212553816536091,0,0.181338556593064,0,0,0.0863221775238835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0751783655826579,0,0,0,0,0,0,0,-0.00484689898105323,0,-0.102786049208461,0,0,0,0,0,0,0,0,0,-0.0387898213155269,0,0,0,0,0,0
X600104.SH,0,0,0.012833440243903,0,0,0.00484726079464332,0,0,0,0,0,0,0,0,0.280941276386808,0,0,0,0.0101797909611368,-0.0406381550203344,0.0724708443112853,0,0.0835634690307208,0,0,0,0,0,0,0,0.268081786376678,0,0,0,0,0,0,0.0382367434894097,0,0,0,0,0,0,0.00297251875632177,0.0147834812568968,0,0,0,0.0605560019274389,0,0.00981545957372997,0,0,0,0,-0.00260837006038026,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.104684128705615,0,0.118389799779259,0,0,0.157271161170901,0,0,0,0,0.0729868187116054,0,0.12684982475326,0,0,0,0,0,0.0575776895410175,0.107573854291188,0,0,0,0,0.169518341883518,0,-3.46944695195361e-18,0,0,0,-0.0445332348972074,0,0,-0.0221373468012042,0,0,0,0,0,0.0139978195124028,0,0,0,0,0.0128371601312878,0,0
X002415.SZ,0,-0.0339239010635571,0,0,0,0,0,0,0,0,0,0,0.357607101892953,0,0,0,0,0,0,-0.0880416592920348,0,0,0,0,-0.0120448145455039,0,0.588980762023697,0,0,-0.0499122879635188,0.0762866576665023,0,0,0,0,0.122435738063016,0,0,0,0,-0.110578499472238,-0.0133152748446917,0,0,0,4.33680868994202e-19,0,0,0,0,0,0.0169066076362671,-0.00480957198770668,0,0,0,0.0351633407136429,0,0
X002304.SZ,0,0.154290832295629,0.207665733766762,0,0,0,0,0,0,0,0,0,0,0,0,0.201807718639994,0.21677109201194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0079540327144077,0,0,0.0888808422371981,0,0,0,0,0,0,0,0,0,0,-0.0991085977235694,0,-0.020246921441433,0,0.0285555986932116,-0.0477262143519238,0,0,0,0,-0.0118903425032341,0,0
X000063.SZ,0,-2.77555756156289e-17,0.176687392705418,0,0,0,0,0,0,0,0,0,0,0,0,0.144820999251749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.415385483445559,0.226633024263139,0,0,0,0,0,0,0.114564368492221,-0.0134409643295997,-0.0400096046719994,0,0,0,0,0,0.204246202678461,0,0,0,0.0224124734280569,0,0,0,0,0,0,0
X000568.SZ,0,0.215079162722473,0,0,0,0.00420430969497757,0,0.0250814200586204,0,0,0,0,0,0,0,0,0.210028633429661,0,0,0.06432953014431,0,0,0,0,0,0,0,0,0,0,0.0656159641196062,0,0,0,0,0,0,0.156196516495364,0,0.0352047307688998,0,0,0,0,0,0,0,0,0,0,0,-0.00210581261087325,-0.0607735206099444,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0952212494038446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0847754989891251,0,0.00373150845867106,0.0841116942730702,0,0,0,0.434695747860795,0,0,0.0680899073743869,0,0,0,0,0,-0.0017027673399767,0,0,0,0,0.0204803094591189,0,0
X600690.SH,0,0,0,0,0,0.134931143386568,0,0,0,0,0,0.0493301273422223,0,0.00185871650759801,0.0783133568449487,0.0223554741516832,0,0.0284907796152449,0,0,0,0,0,0,0.0747936345977704,0,0,0.146250170887416,0.122382317751627,0,0,0,0,0,0,0.0116628869690316,0,0,-0.0410388273309845,0,0,0,0,0,0.0953668234096676,0,0,0,0,0,0,0,0.0164862380722313,0,0,0,0.0294647800165134,0,0
X600031.SH,0,0,0.330898353450607,0,0,0,0,0,0,0,0,0,0,0.176796568641874,0,0,0.0631818450336662,0,0,0,0,0,0,0.0785665800655357,0,0,0,0,0,0,0,0,-0.0414865212081384,0,0,0,-0.0404689479167915,0,-0.0321536333664273,0,0,0,0,0,0,0.0125392661671952,0,0,0,0.152139999669412,0,-0.0182750411236181,0.0280676327849986,0,0,0,0.094520247928897,0,0
X002475.SZ,0,0,0,0,0.107486331090345,0.235526180582028,0,0.275964480481509,0,0,0,0,0,0,0.135393111754642,0,0,0,0,0.16425266807109,0,0,0,0,0,0,0,0,0.0979088305729663,0,0,0,0,0,0,0.00976451587595667,0,0,0,0,0,0,0,0,-0.0385357663067731,0,0,0,0,0,0,0,0,0,0,0,-0.0335857494653345,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0.06379595293978,0,0.165010925703605,0,0,0,0,0,0,0,0,0,0,0,0,0.0161158998880795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014848903444116,0,0.290057832141156,0,0,0,0,0,0,0,0,0,-0.0802380349469394,0,0,0,0,0,0,0
X600741.SH,0,0,0.283528262390697,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274312008323762,0,0,0,0.162801928884397,0,0,0.117550880665323,0,0,0,0.0462467973043753,0,0,0,0.0198774819990841,0,0,0,0,0,0,0.138766760420373,0.0362361410250922,0,0,0,0,0.0849384526081242,0,0
X000596.SZ,0,1.73472347597681e-18,0,0,0,0,0.0822538058577854,0,0.484120578322715,0,0,0,0,0,0,0,0.309292521512374,0.154681728709359,0,0,0,0,0,0,0.0842393909449668,0,0,0,0,0.0611507346756982,0,0,0,0,0,0,0.0338881312304022,0.199638483639667,-0.0794283874680494,0,0,0,0,0,0,0,0,-0.0845752811657605,0,0,0,-0.0240318381604632,-0.0287360723463352,0,0,0,0,0,0
X600809.SH,0,0.341628025243818,0,0,0,6.93889390390723e-18,0,0,0,0.0637982463768757,0,0,0,0,0,0.189837567061497,0,0.0033873852787664,0,0.0460838508400552,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023647444447082,0.0697112177639572,0,0,0,0,0.0995127689652422,0,0,0,0,0,-0.000777936137718915,0,0,0,0.0477377856918237,0,0
X000661.SZ,0.1209298499823,0,0.0605546902314895,0,0.294793437328446,0,0,0,0,0,0,0,0,0,0,0.168698570580311,0,0,0,0,0.0698197956074744,0,0,0,0,0,0,0,0,0,0,0,0.0162082446262676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0.00132262098091403,0.00919614469464283,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.208623257839122,0,0,0,0,0,0,0,0.0257365712647801,0,0,-0.14705787903516,0,0,0,0,0.0592610682411502,0,0,0,0.0184330526082503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177745531928016,0.1325592350533,0,-0.147097707716196,0,0,0,0,0,0,0.00932598050314639,-0.0285594364638804,0,0,0,0.0411928908248607,0,0
X600703.SH,0,0,0,0,0,0,-0.713342408200952,0,0,0,0,0,0.503638162627788,0,0,0,0,0,0,0,0,0,0,0,0.105329626094008,0,0,0,0,0,0.392573217090297,0,0.0519995756597737,0,0,0,0,0,0.164361145682055,0,0,0,0,0,0,-0.156401271632188,0.175998373664063,0,0,0,0.347700975356517,0,0,0.38246357427717,0,0,0.0495299915640324,0,0
X002007.SZ,0,0.136322072076346,0,0,0.0891952918539221,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0.189550855734351,0.148280837804317,0,0,0,0,0,0.261232703413967,0.0595926475320494,0,0,0,0,0,0,0,0,0,0,0,0,0.0863397477848211,0,0,0,0,0,0,0,0,0.0668312426283652,0,0,0,-0.010519989437464,0,0,0,0,0.0248871584608816,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123842991997383,0,0,0,0,0,0,0,0,0,0,0.049321991257423,0,0.123246229233629,0,0,0,0,0,0,0,0,0,0,0,0.0606873196645742,0.0310406101839496,0,0,0.0608468955655188,0,0,0.0464267709813973,0,0.0115178547341962,0,0,0,-0.0471030970271547,0.101236310579404,0,0,0,-0.000424446102535576,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0.0303057836411543,0,0,0,0,0,0,0,0,0,0,0,0.0629516657900265,0,0,0,0.062744408170056,0,0,0,0,0,0,0,0,0,0,0,0.0919128922875022,0.0826764118284816,0.182558986841309,0.103145609894101,0,0,0,0,0,0,0,1.35525271560688e-20,0,0,0,0.0388974547581655,0,0,0,0,0.00408360590981342,0,0
X000157.SZ,0,0,0,0,0,-0.08033344469416,0,0,0,-0.071598393985729,0,0.096509816400946,0,0.0534227947322737,0.0482519944910461,0.150250058109387,0,0,0,-0.0095685788455187,0,0,0,0,0,0,0,0,0,0,0,0.0713669681896477,0,0,0,0,0.102558383292488,0,0,0,0,0,0,0,0.020929527097509,0,0,0.0591535878235209,0,0,0,-0.105658498752891,0,0,0,0,-0.0984054135829718,0,0
X300142.SZ,0,0,-0.0534907886589262,0,0,0,0,0,0,0,0,0,0,0.0966896170190335,0,0,0,0.298622442166745,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,-0.0614587961081743,0,0,0.172212596063831,0,0,0,0,0.360940289021616,0,0,0,0,0,0,0,0,0,0,0.126829013725318,0,0,0,0.0131986109207819,0.0063251896384138,0,0,0,-0.022956920032671,0,0
X600271.SH,0.0276816533453715,0,0,0,0,0,0,0.0159473968783265,0,0,0,0,0,0.0451994147695227,0,0,0,0,0,0.0421477976151985,0,0.0398456046687105,0,0.0240725953837835,0,0,0,0,0.0430508259256247,0,0,0.0584033985204752,0,0,0,0,0,0,0.028824529415291,0.0584362069792788,0,0,0.0708075236380966,0,0,0.015515655598647,0.395388488522952,0,0,0,0,-0.0244948541490848,0,0,0,0,0.0278471298234705,0,0
X002236.SZ,0,0,0,0,0,0.505252347238688,0,0,0.0333370058742899,0,0,0,2.77555756156289e-17,0,0,0,0,0,0,0.058886714326647,0,0,0,0,0,0,0,0.0251339470697779,0,0,0,0,0.0551667120997816,0,0,0,0,0.250120459911677,0,0.0504445757701597,0,0,0,0,0,0,0,0,0,0,0,0,-0.13337350486533,0,0,0,-0.0421664943167071,0,0
X300124.SZ,0,0.133439048136352,0,0,0,0,0,0,0,0,0,0,0,0.0925005205092037,0,0.039745037746958,0,0,0,0,0,0,0,0,0,0,0.179188915676074,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0288638196525405,0,0,0,0,0,0,0,0,0,0,-0.0294789833448438,-0.00463896884048294,0,0,0,0,0,0
X002008.SZ,0,0,0.0968347836689042,0,0,0,0,0,0,0,0,0,0.0812612395942951,0.0335665173434498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0335881251196828,0,0,0.00875461046558757,0,0.23650284322597,0,0,0,0,0.0820300134939873,0,0,0,0,0,0,0,0,0.0189991883516087,0,0,0,0,0.0392924123527883,0,0
X002179.SZ,0,0,0,0,0,0,0,-0.133532076657558,0,0,0,0,0,0,-0.0100092497005951,0.0366102593574987,0.0760566691167253,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0715161233845353,0,0,0,0.0337089072877461,0,3.46944695195361e-18,0.125631965926335,0,0,0,0,0,0.112283941020026,0,0,0,0,0,0.0152536942935496,0,0,0,0,0,0,0
