,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X002475.SZ,X000651.SZ,X000568.SZ,X002304.SZ,X600690.SH,X600031.SH,X600104.SH,X300014.SZ,X000725.SZ,X300124.SZ,X002371.SZ,X600703.SH,X000338.SZ,X000063.SZ,X000625.SZ,X002241.SZ,X002129.SZ,X003816.SZ,X300142.SZ,X000661.SZ,X002049.SZ,X601877.SH,X000100.SZ,X000596.SZ,X002179.SZ,X600460.SH,X000157.SZ,X002074.SZ,X600702.SH,X000799.SZ,X002414.SZ,X600741.SH,X002007.SZ,X600584.SH,X600183.SH,X002236.SZ,X600089.SH,X601799.SH,X600779.SH,X000800.SZ,X600884.SH,X300146.SZ,X000066.SZ,X300003.SZ,X000733.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600031.SH,0,0.0747567786103954,0,0,0.104995722678958,0,0,0,0,0.0437320372803655,0,0.0362943437825332,0,0,0.0266189653619356,0,0.0934132263828636,0,0,0,0,0,0,0,0,0,0,0,0.0115563015693269,0,0,0.142992013738658,0,0.0537513332106716,0,0.0529986582891668,0,0,0,0,0,0,0.0346217682640369,0,0,0,0,0,0,0,0,-0.042375573402742,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0.0754459126077653,0,0,0,0,0,0,0,0,0.0332832656008831,0,0.135208683268585,0,0,0,0.0231348778073384,0,0,0.0286901127463516,0,0.0121473382841909,0.123919398675185,0,0,0,0,0.0678013509958354,0,0.0310229301653859,0,0,0,0,0,0,0,0,0,0,0.0563618459693149,0,-0.120466759642885,0,2.16840434497101e-19,0,0,0,0,0,0,0
X300014.SZ,0,0,0.243402629281898,0,0,0.00245196851333187,0,0,-0.0418572898029701,0.0459569574354024,0,0,0,0,0.0417943777772093,0.0795582837868261,0.0579663926753629,0,0,0.189573230834025,0,0.265373219238802,0,0,0.0906651353069946,0,0,0,0,0,0,0,0.204365117446815,-0.0303667102873605,0,0.0767787123006378,0,0,-0.0714320454047925,-0.0412709832245133,0,0.180641691140089,0,0,0,0,0,0,0,0.0837924216505693,0,0,0.0619502742557221,0,0,0,0,0,0
X000725.SZ,0,0,0,0,-0.0383298801432187,0.0216434474803818,0,0,0,0,0.0201547619551107,0,-0.0189687010114167,0,0,0,0,0,0,0,0,-0.0137984508574977,0,-0.00028792094564309,0,0,0,0.41384161039444,0,0,0,0,0,0.0031517573891546,0,0,0,0,0,0,0,0,0,0,0.190936356520135,0,-0.0410483546790171,-0.0154414014239254,0,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,-0.0257751737951597,0.267221998305208,0.0546290393824708,0,0,0,0,0,0,0.206245379668083,0,0,0,0,0.261050135992501,0,0,0,0,0,0,0,0,0.0702060780611019,0,0,0,0,0,0,-0.036799790509665,0,0.144354555856176,0,0,0,0,0,0,0,0,0,-0.20359246858434,0,0,0,0.112403402168558,0,0.192900498127943,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,-0.0708680944591147,0,0.126909756668964,0,0,0,0.124666522223373,0,0.254442520664398,0,0,0.333420384266695,0,0,0.0318197018417807,-1.73472347597681e-18,0,0,0,0,0.175100814505061,0,0,0,0,0,0,-0.127427965661548,0.136080099846923,0,0,0,-0.24911650868416,0,0,0,0,0,0,0,0,0.124744593253103,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0.0597515360017937,0,0,0.118832582970983,0,0.135242529847235,0,0,0,0,0.26024062340444,0,0,0,0,0,0.167809292406517,0,0,0,0,0,-0.150923290976642,0,0,0.294199822347884,0,0.0124883951224032,0.0336333732008854,-0.0295566952740048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268585743029241,0,0,0,0,0,0
X000338.SZ,0,0.0893302224838922,0,0,0,0,0,0,0.0223327059138739,0,0.29704988230005,0,0,0,0.0589992860535198,0,0,0,0,0,-0.102767524468408,-8.67361737988404e-19,0,0,0,0,0,0.134812908674231,0,0,0.0873345382213549,0,0.0142542049264365,-0.0178792344914245,0,0.0333385245289766,0,0,0.0881158113867888,0,0,0,0,0,0,-0.0822973239805692,0,0.00677399021249306,0,0,0,0.0138880565958485,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0.245467867858311,0,0,0,0,0,0,0,0,-0.0330147173636612,0,0.0258000818928275,0,0,0,0,0,0,0,0,0.198329210555807,0,0,0.0917771654417417,0,0,0,0,0,-0.0398493973090718,0.122258612973688,0,0,0,0,0,0.0465466915289106,0,0,0,-0.170608269721912,-0.160099665461874,-0.0551410944333295,0,0,0,0,0,0.0588479750979435,0.0498359536190079,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0.402631380409167,0,0,0.159383345881161,0,0,0,0,0,0,0.118702546731282,0,0.0684553792531993,0.0879832109743904,0,0,0.274461699754783,-0.281912971163704,0,0,0,0.110055336674417,-0.0644921732648767,0,0,0,0,0,0,0,0,0,0,0,0.322440538607998,0,0,0,0,0,-0.105859834618893,-0.0917866274732201,0,0,0,0,0,0
X002241.SZ,0,0,-0.0521043633795737,0.131064687559069,0,0.438180620760079,0,0,0,-0.218814651987593,0,0,0,0,-0.0731368982754416,-0.0771791463771628,1.35525271560688e-20,0,0,0,0,0,0,-0.0191483741631904,0,0,0,0,-0.159234409215022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0684489611687935,0,0.199782061441972,0,0,-0.105969753817477,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.202992902195227,0.272144441027883,0,-0.0608986798460359,0.00872373754750157,0.125821056468636,0,0,0,0,0,0,0,0,0,0.117038241897674,0,0,0,0,0,0.16471357121669,0,0,0,0,0,0,0,0,0.179296563308502,0,0.0494203471483425,0,0.0608656700849166,0,0,0,0,0,0.0274244713549528,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0.0195495064263549,0,0,0,0,0,0,0,0,0.0131422015643342,0,0,-0.00446419911582066,0,0,0,0,-0.0472290534292065,0,0,0,0,0,0,0,0,0,-0.0185364638186574,0.00468630451737848,-0.041186686192465,-0.0327414858721873,0,-0.0193610156471665,0,0.0592751392972935,0,0,0.0489193206992766,0,-0.0261471558930462,0,0.0211703372389609,0,0,0.00924644134728327,0,0,0,0.0144267128170679,0.00791338322268526,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122326244463445,0.0067656247390845,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0369697943307697,0,0,0,0,0,0.164146388020955,0.418397443552463,0,0,0,0.26538638657793,0.345382420856805,-0.0191426254626303,0,-0.0476365191663964,0,0.225549094675441,0,0,0,0.072463853971465,0,0,0,0,0,0,0
X000661.SZ,0,0.0402968347765816,0,0,0,0,0,0,0,0,0,0,0.0938442294740123,0,0,0.126880867438099,0,0,0,0,0,0.169182219696892,0,0,0,-0.250782660641818,0,0,0,0,0,0,0,0.112753627791049,0.142206715468983,0,0,0,0,0,0.180611736503751,0,0,-0.298728359179278,0,0.160932288140595,0,0,0.347531175309143,0,0,0.12753895208187,-0.252236451265322,0,0,0,0,0,0
X002049.SZ,0,0,0,-0.0630787726495907,0,0.0707691953969207,0,0,0,-0.248612861978227,0,0,0,0,0.0776503296922223,0.145296034930412,0,0,0,0.106605257406588,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.119809307842084,0,0,0,0,0,0.0272983857136999,0.168994125251316,0,0,0,0.0826888052622007,0,0,-0.0665585244329581,-0.0109965758404796,0,0.230822910563513,0,-0.0194671289759771,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0.0565533152257597,0,0,0,0,0,0.146886238514027,0,0,0,0,-0.0676082291188358,0,0,0,0,0,0,0,0,0,0.0319676732417796,0,0,0.126581949552287,0,0,0.0639226443994787,0.165627294547645,-0.105352432194128,0.0706181665714669,0,0,0,0,0,0,0.0642394687940669,0,0.0187896618381119,0,0.0791112515155512,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0.0504733926373714,0,0,0,0,0,0,0.048648953052884,0.641999808189227,0.000638237966743984,0,-0.0338933607820226,0,0,8.67361737988404e-19,0,0,0,0,0,0,-0.0336643208870432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0517103444295473,0,0.0862844767787753,0,0,0,-0.0328250172028663,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0.305703890333933,0,0,-0.105311723096059,0,0,0,3.46944695195361e-18,0,0,0,0,0.0520449768270482,0,-0.084350512353103,0,0,0.109780745891406,0.0636962894352801,0,0,0,0,0,0,0,0.10449035987312,0.301878586927322,0.0914237022237483,0,0,0.070193353036761,0,0,-0.0235464817039958,0,0.0806174301582762,-0.120572081303216,0,0,0,0,0,0,0.03659751859555,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0539608570381249,0.0642075338517778,0,0,0,0,0,0.16378772269016,0,0,0.0251566221290365,0,0,0,0,0,0,-0.0332164897327866,0,0.0959534044507982,0,0,0,0,0,0,0,-0.0401251259221999,0,0.0785375837523716,0,0,0,0.107909486821498,0,-0.0346734592413664,-0.103001473779844,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163944297668928,0,0,0,0.0602931976958369,0,0,0,0,-0.41258687112678,0.133583222468301,0.169168477536182,-0.209709795905883,0,0,0,0,0,0,0,0,0,0,0.170629888488741,-0.109685444882901,0,0,0,0,0,0.132766314403631,0,0,0,0,0,-0.00196348720593656,-0.123987525929068,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.0353336580888777,0.0465678981383724,0,0.513851752027703,0,0,0,0,0,0,0,-0.0191715306723005,0,-0.021643415214631,0,0,0,0,0,-0.113981702649411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0581773053076268,0,0.00410412421043148,0,0.0683783028542283,0,0.0709654014878328,0,-0.0069978266331923,0,0,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0.0360867002155613,0,0,0,0,0.30272996909678,0,0,0.228218167124075,0,0,0,0,0,0,0,0,0.0526983416395727,0,0,0,0,0,0,0.175771567302531,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0473377472372607,0,0,0,0,0,0.0216185542262577,0,0,0,0.0459521314161278,0,0,0,0,0,0,0
X600702.SH,0,0,-0.194793204136489,0,-0.213882394066232,0,0,0,-0.237775454782438,0,0,0,0,0,0,0,0.0723764659860263,0,0,0,0,0,0,0,0,0.0103610739415522,0,0,0.480688418628402,0,0,0,0,0,0,0,0,0,0,0,0,-0.00552034528978194,0,0.315239937355856,0,0.0919132265214757,0,-0.435704286522762,0,0,0,0,0.159057235458061,0,0,0,0,0,0
X000799.SZ,0,0,0,0.405453913410508,0,0,0,0,0,0,0,0,0.136583796542637,0,0.0302141415556636,0.00351305306334984,0,0,0.192430238786244,0,-0.0417744892506926,0,0,0,0,0,-0.0118664421760643,0,0.122594309831962,0,0,0,0,0,0,0,0,0,0,0,0,-0.096413670414971,0,0.261719784970861,0,0,0,0,0,0,0,-0.0800278236174932,0,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0253529234594575,0,0.0313381410785175,0.01357780087577,0,0,0,0,0,0,0,0.0889305400010875,0.219683940251059,0,0,0.281599390589625,0.0486769665267582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0947814273881346,0.0207410651373434,0,0,0,0,0,0,0,0,0,0,0
X600741.SH,0,0,0,-0.0528874807812122,0,0,0,0,0.121458993827619,0,0,0.254143998988251,0,0,0,-0.029383162675215,0,0,0,0,0,-0.128149532728765,0,0.140780705263056,0,0,0.147567462431017,0,0,0,0,0,0,0,0,0,0,0,0.0417832897692698,0,0,0,0,0,0.172536712022217,0,0,0,0,0,0,-0.0562500257747802,0,0,0,0,0,0,0
X002007.SZ,0,0.0245921559416555,0,0,0,0.0726652837647133,0,0,0.0864100115504383,0,0.0314308237744458,0,0,0,0.113159749650652,0,0,0,0,0,0,0,0,0.077911228626036,0,0,0,0,0.0970083551608867,0,0,0,0.0385474404332346,0,0,0,0,0,0,0,0,0,0,0,0,-0.108720843748599,0,0,0,0,0,1.73472347597681e-18,-0.0196621039080647,0,0,0,0,0,0
X600584.SH,0,-0.00705847051230054,0,0,0,0.110153592864978,0,0,0.121527797846047,-0.112809192700198,0,0,0,0,0,0.0427887241236542,0,0,0,0.231071950038993,0,0,0,0,0,0.171317513767742,0,0,0,0,0,0,0.0680884577591064,0,0,0,0,0,0,0,0,0,0,0,0,0.0252186122451864,0,-0.129884364084785,0,0.0694763731280037,0,0,-0.031218733059205,0,0,0,0,0,0
X600183.SH,0.157627965745414,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00946220984539537,0.0779350253638536,0.0103305348700567,0,0,-0.000725372093158783,-0.0509564114087455,0,0,0.0487233618949976,0,0.0493317766422488,0,0,0,0,0,0,0,0,0,0,0,0.0187989081323498,0.111976807790774,0,0,0,0,-0.0829617285664615,0,0,0.108420954229683,0.0463559554772325,0,0,0,0,0.0457615636837704,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0.0207981660807817,0,0,0,0,0,0,0,0,0.019040569988308,0,0,0,0,0,0,-0.0550379228811318,0.0513904444349141,0,0,0,0.0565885276486637,0,0,0,0,-0.0650117804549257,0.0881884161852643,0,0,0,0,0,0,0,0,0.0825252685622671,0,0.0962559529539939,0,0.049757941501623,0,0,0,-0.0258159781827361,0.0539835521496886,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0198986080655449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0678816478694044,0.091743346071646,-0.0703687223999877,0,0,0,0,0,0,0,0,0,0,0,0.152749817931207,-0.029448823782731,0,0,0,0,0,0.00604157220571379,0,0,0,0,0,0
X601799.SH,0,0,0,0.049631861146569,0,0,0,0,0,0,0,0,0.26210869393275,0,0.0252059068104076,0,0,0,0.101913628873024,0.00810960636825642,0,0,0,0.0582416540512807,0.0280629354057413,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06224936852925,0,0,0,0,-0.0245330435099193,0,0,0,0.0219436968949917,0,0.0939308105186412,0,-0.0241888060946384,0,0,0,0,0,0,0
X600779.SH,0,0.480227374352279,0,0,0,0,0,0,0,0,0,-0.0907403450701831,0,0,0,0.0910706365126168,0,0,-0.0776149379962717,-0.00604838863423304,0,0.0224842780396644,0,0,0,0,0,0,0,0,0,0,0.130488838410061,0.272502631838865,0.196255714578665,0,-0.0528895935788929,0,0,-0.0552840356016914,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.0350374601835132,-0.203657084478772,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0.0591137690688824,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11678332502475,-0.0974352265108815,-0.110831376731368,0,0.0538581005076428,0,0,0,-0.0221916117673064,0.051688076769522,0,0,-0.0877174516022892,0.0640525280239486,0,0,0,0.23867818018425,0,0,0,0,0,0,-0.106492731386835,0,0,0,0,0,0.0342063957651022,0,0.0249255142854863,0,0,0,0,0,0,0
X600884.SH,0,0,0,-0.148418416266221,0,0,0,0,0,0,0,0,0.25198779298814,0,0,0,0,0,-0.0161501962630718,0,-0.226882891002044,0.0387793816132366,0,0,-0.0837662427737515,0,0,0,0,0,0.310935432589333,0,0.147084923881949,0.418836128166167,0,0.14691791814894,0,0,0,0,0,0.358629331848753,0,-0.217865963256884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104686268655762,0.211143900153452,0.057642133491418,0.0984262163612753,0,0,0,0.00207049923160478,0,0,0,0,0,0,0,0,0,0,0.00463608006765593,0.15140660677524,0.0695428789487715,0,0,0,0,0,0,0,0,-0.0678260854697996,0,0,0,0,0,0.156472990167907,0,-0.0432721957098603,0.0381107420961338,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0.220573205836463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0499790244783345,0,0,0.361493886186707,0.242208209081813,0,0,0,0,0,0,0,0.021765744026005,0,0,0,0.0501159910472767,0,-0.313729118454196,0,0,0,0,-0.00728857111900237,-0.27946413441015,0,0,0,0,0,0,0,0
X300003.SZ,0,0.028084346105038,0,0,0,0,0,0,0,0.14680796514292,0,0,0,0,0,-0.0321444788298534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0616299377323049,0.0680817414412124,-0.0231260418030948,0,0,0,0,0.0565797275445818,0.00412641045483887,0,0.0174221673594351,0,0,0,0,0,0,0,-0.0249962104427045,-0.044866469753115,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0.14195372431633,0,0,0,0,0,0.204093785653114,0,0,-0.0741406306219563,0,0,0,0.0405644298245168,0,0,0,0,0,0,0,0.172767876071265,0.22140718344333,0,0,0,0,0.156705574146343,0,0,0,0,0,-0.0131160166131847,0,0,0,0.00500219607524354,0,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.0581469001962629,0,0,0.00274855471302473,0,0,0,0.0222225009313937,0,0,0,0.089180944852767,0,0,0.0799288622896183,0,0,0,-2.36947207821651e-05,0,0,0,0,0,0,0,0.0010872460835547,-0.127860195137387,-0.0495495845101525,0.0403959702954496,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.0123294115531035,0,0,0,0,0,0,-0.0900487027702741,0,0,0,0,0,0
Slope,0.462156359436967,0,0,0,0,0,0,0,0,0,-0.434868897387254,0,0,0,0,0,0,0,0.216597914765775,0,0,0.465318978490695,0,0.316171476388586,0,0,-0.564614726128439,0,0,-0.681272488314977,0.821978445106692,0,-0.026606551635383,0,0,0,0,0,0,0,0,-0.225696624836251,0,0,0,0,0,0,0,0,0,0,0.757357692237906,0,0,0,-1.12325046964466,0,1.07248166409696
TED,0,0,0,0,0,-0.0710769531521339,0,0,0,0,0,-0.285751332741214,0,0,-0.0650286529604993,0,0.200336467162373,0,0.149867878582034,-0.0964243929451841,-0.136236130119477,0,0,0,0,0,0.145533768023753,0,-0.232478069473842,0,0,0,0,0.167017086180499,0,0.0772520942412749,0,0,0,0,0,0,0,0,0,0,-0.104074957061893,0,0,0,0,0.264692222527093,0,0,0,0,-0.507768126263124,0,0
RealEstate_excess,0,0,0,0.0682670963055528,0,0,-0.0683898696427914,0,0,0,0,0,0.0260660462840836,0,0,0,0,0,0,0.0152831838577812,0.181530205713773,0,0,-0.0191971180627246,0,0,0.00576795476671223,0,0,0,-0.0582157718452784,0,0,0,0,0,0,0,0,0,-0.0600256392581732,0,0,-0.0415505703346997,0,-0.0369954386298631,0.0162005811134896,0,0,0,0,0,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00193992794360492,-0.0752126889482105,0,0,0.00963200181155468,0,0,0,0.0625998805347947,0,0,0,0,0,0,0,0,0.0234619696481728,-0.0142334409174273,0,0.00710678329309526,0.0973978353516035,0,0,-0.173268170094905,0,0,0,0,0.0122057915096021,0.0174762352255782,0,0,0,0,0,-0.0141166252607298,-0.0150890449938816,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0.000919732910101696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.84885646739546e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00435351331649141,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0305878065159502,0,0.0202436639742733,0,-0.0104020837851416,0,0.0482702920670867,0,0,0.112606749425185,0.0154732663709301,0,0,0,-0.0257165050340674,0,0,0,0,0,0,0,0.00718996164622924,-0.0387995790697987,0,0,0,0,0,0,0.128128339651218,-0.0254377886568681,0,0,0,0.0136596470074592,0,-0.177382740761589,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0109168897779531,0,-0.00907410070686433,-0.00742526841044851,0.0108580783708872,0,0,0,0.00521456409177435,0,0,0.00094562582888516,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00442253597624656,0,0,0,0,0,0.00304586652992931,5.42101086242752e-20,0,0,-0.0145589413755094,0.00644203576942922,0,0,0,0,0,-0.11228372844331
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00676638484521942,0,0,0.00046521572688544,0,0,0,0,0,0,0,0,0,0,0.000861858301347835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00303343478979793,0,0.00602388747655177,0,-0.0156819691720548,0,0.0425203470221821,-0.0287866137506245,0,0,0,0,0,0
