,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X002475.SZ,X000651.SZ,X000568.SZ,X600031.SH,X600809.SH,X600690.SH,X002304.SZ,X600104.SH,X000725.SZ,X300014.SZ,X000661.SZ,X300124.SZ,X000063.SZ,X600703.SH,X000338.SZ,X003816.SZ,X000100.SZ,X002241.SZ,X000596.SZ,X002371.SZ,X000625.SZ,X600741.SH,X002129.SZ,X002007.SZ,X000157.SZ,X002179.SZ,X601877.SH,X002049.SZ,X002414.SZ,X002236.SZ,X600584.SH,X600183.SH,X300142.SZ,X601799.SH,X000799.SZ,X002008.SZ,X300003.SZ,X002074.SZ,X000066.SZ,X000800.SZ,X600089.SH,X600118.SH,X000977.SZ,X600779.SH,X000547.SZ,X300146.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.126098959054304,0,0,0,0,0,0,0.136075870573645,0,0,0,0,0,0,0,0,0,0.186464526811532,0,0.0292250354599905,0,0,0,0,-0.0689942602249402,0,0,0,0,0,0,0,0,-0.0100659894400447,0.0472640588079341,0,0,0,0,0,0.0107363749605014,0,0,0,0,0,0.0686323546739839,0,0,0,-0.0111191580023536,0.0138773511653523,0,0,0,0.00298903847037251,0,0
X000858.SZ,0,0,0,0,0,0,0.191591923571889,0,0.148944278169004,0,0.0836201105330052,0,0,0.0847531612277129,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0483203227827274,0,0,0,0.0278820038263473,0,0,0,0,0.0192619695530753,0,0.0994961767159129,0,0,0,0,0,0,0.0365541916075491,0,0,0,0,0,-0.00325275544420124,-0.0210733040935544,0,0,0,-0.0051616329533716,0,0
X002415.SZ,0,0,0,-0.0209573980619016,0,0,0,0,0,0.0474608263872432,0,0,0,0,0,0,0,0,-0.0737390088908171,0,0,0,0,0,0.011261804730495,0,0.0208694025666692,0,0,0,0,0.114856043625631,0,0,0,0,0,0.188762780321686,0.184717377703523,0,0,0,0,0,0,0,0,0,0,0,0,0.0109809964852052,0,0,0,0,0.00172400301171788,0,0
X600276.SH,0,0,0.00574506062569979,0,0,0,0,0,-0.0598891021254025,0,0,-0.0462742371580973,0,0,0,0.0169091562039028,0,0,0,0,-0.0391385329908576,0,0,-0.0508254583839499,0,0,0.217443708608867,0,0,0,0.0475998391137039,0,0,0,0,0,0.0139285881141885,0,0,0.0896534376778679,0,0,0,0,0,0,0,0,0,0,0,-0.010789616795486,0,0,0,0,-0.00232446432322276,0,0
X002475.SZ,0,0,0,0,0,0,-0.0667172488249148,0.141160767697842,0,0,0,0,0,0,0,0,0,0.0275081451364747,0,0,0,0.481731009861225,0,0,0,0,-0.0143647789180987,0,0.0858070311006381,-0.0444982050869865,0,0,0.0016570981051457,0,0,0.146162350755191,0,0.181453238245698,0,0,0,0,0,0,-0.0248729597230799,0,0,0,0,0,0,8.67361737988404e-19,-0.0294271776970668,0,0,0,0.0139484141935617,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0.204177871155541,0,0.0319174338496687,0,-0.10257848344709,0,0,0,0,0,0.00405689939966088,0,-0.0577557193060208,0,0,-0.0542668894776236,0,0,0,0.254611318019401,0,0,0,0.125159532552019,0,0.115487007152519,0,0.0570788172937686,0,0,0,0,0.0948020898983236,0,0,-0.000947010649460573,0,0,0,0,-0.0707718749288563,0,0.00201301882334727,0,0,0,0,-0.0121495593434331,0,0
X000568.SZ,0,0.196882185580367,0,0,0,0,0,0,0.394242108335759,0,0.22657103127973,0,0,0,0,0,0,0,0,0,-0.018790989041512,-0.00320465759019191,0,-0.0466375474355527,0,0,0,-0.0290003236883191,0,0,0,0,0,0,0,0,0,0,0.0202242812061433,0.0489181203407443,0,6.93889390390723e-18,-0.0167562022953131,0,0,0,0,0.0923282078757353,0,0,0,0,-0.0379203176830711,0,0,0,-0.00491691556901441,0,0
X600031.SH,0,0,0.0991453204124019,0,0,0,0,0,0.205311108986093,0.0401224984493577,0,0,0,0,0,0,0,0.188197463585358,0,0,0,0,0,0,0.0307617396152381,0,0,0,0.248669585110505,0,0,0,0,0,0,0,-0.023493498974734,0.194950136624881,0.00774046979768987,0,-0.0824684487863795,0.0193628917698773,-0.0678628769522559,0,-0.0368151870516508,0,0,0,0,0,0,-0.0214583793063435,3.46944695195361e-18,0,0,0,0.015911179183967,0,0
X600809.SH,0,0,0,0,0,0,0.380075090667549,0,0,0.260577798247199,0.141974468656222,0,0,0.00423279688135214,0,0,0,0.0994070555475009,0,0,0,0,0,-0.206201099670397,-0.0288063865846839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.127115056518359,0,0.00352600026391878,-0.033979121614969,0,0,0,0,0,0,-0.00476875568808646,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0.00561592034587699,0,0.0327936782627337,0.420749328802928,0,-0.195020730921114,0.124938176938754,0,0,3.46944695195361e-18,0,0,0,0,0,0.0430924878709905,0,0,0,0.0267892123447195,0,0,0,0,0,0,0,0,0,0,0,-0.0433531464289452,0,0.0229823485286024,0,0,0,0,0,0,0.128010478860667,0,0,0,0,0,0.0183262107063087,0.0100049401042597,0,0,0,-0.0174435478953226,0,0
X002304.SZ,0,0,0,0,0,0,0.0905661133113363,0,0.305385299500182,0,0,0,0,0,0,0.0226714414236222,0,0,0,0,0,0,0,0,-0.0737351314719708,0,0,0,0,0,0,0,0,0,-0.0163075851206454,0,0,0.253381538299881,0.0203454621464886,0,0.156123292391955,0,0,0,0,0,0,0.124594518395311,0,0,0,-0.039321574162011,0,0,0,0,0.0228416174625879,0,0
X600104.SH,0,0,0,0,0.195685500572163,0,0,0,0,0,0,0,0,-0.00676872318577111,0,0,0,0,0,0,0,0,0,0,0.186122793983576,0.249247648209298,0,0,0,0,0,0,0,0,0,0,0,0,-0.0453211062449768,0.0842902647964335,0,0.137930578581237,0,0.183575643379274,0,0,0,-0.0305786278710296,0,0,0,0,0,0,0,0,-0.0196914933116111,0,0
X000725.SZ,0,0,0,0,0.110719022710255,0,0,0,0,0,0,0,0,-0.0574669927930587,0,0,0,0,0,0,0.319214760354286,0,0,0.0675120810089619,0.117638859869912,0,0.0946119401069132,0,0,0,0,0.0460186297026878,0,0,0,0,0,0,0.0172772456534862,0.068010979069104,0,0,0,0,0,0,0,0,0,0,0,0,-0.0300944107641563,0,0,0,0.000844784874929611,0,0
X300014.SZ,0,0,0,0,0,0,-0.179963192124814,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.116357810605241,0,0.523422493858638,0,0.0884062834677065,0,0,0,0,0.0479836559220564,0,0,0.0702685714290659,0.0926261477668144,0,0,0,0,0,0,0,0.174154728548707,0,0,0.0712730889414621,0,0,0,0.335540642946204,0,0,0.0468383791485281,0,0,0,0,0,0,0
