,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600741.SH,X600031.SH,X000568.SZ,X600066.SH,X002475.SZ,X002241.SZ,X000338.SZ,X600271.SH,X002456.SZ,X002236.SZ,X600118.SH,X600177.SH,X002085.SZ,X000157.SZ,X600372.SH,X002007.SZ,X300124.SZ,X000559.SZ,X300003.SZ,X002292.SZ,X600867.SH,X002294.SZ,X600089.SH,X002426.SZ,X601877.SH,X002506.SZ,X002180.SZ,X600522.SH,X002074.SZ,X000536.SZ,X600498.SH,X000623.SZ,X000981.SZ,X002508.SZ,X300136.SZ,X000869.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.00937754576779795,0,0.305998800761853,0,0,0,0,0,0.146056446674719,0,0,0,0.0344951924704079,0,0,0.000189759906072885,0.0289098533450642,0,0.0436059122452421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0224440403960193,0,0,0,0,0,0,0,0.0350259492321588,0,0,0.0601574318237316,0,0,0,0.0251060178251261,0,0,0,0,0,0
X600104.SH,0.0359963405620538,0,0,0,0,0,0.138062882973748,0,0,0,0,-0.0692795285051005,0.692848644126078,0,0,0,0,0,0,0,0.202821028911472,0,0,0,-0.040669331250642,0,0,-0.0283664698516403,-0.129659395585823,0,0,0,0,0,0,0,0,0,0,-0.0120043686793151,0,0,0.0102419440569304,0,0,0,-0.107406030224554,0,-0.0468205025938866,0.00518632942279808,0,0.274698572007658,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0.357153592477434,0.510676677436873,0,0,0,0,0,0,0,-0.0256478989527248,0,-0.0975537176911383,0,0,0,0,0,0,0,0,0,-0.0866586591694886,0,0,0,0,0.0545910529993286,0,0,0.0918181545835745,0,0,0,0,0.221791837875852,0.10705515148212,0.0986499485483533,0,0,-0.106893381823594,0.0489796385964926,0.119629183575157,0,0,0,-0.111080769430313,0,0
X002415.SZ,0,0,0.076162267157209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05987360979242,0,0.0190122854969755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111795480613819,0,0,0,0,0,0,0,0.0204592519047661,0,0.321611636826149,0,0,0,0,0.0103351599589707,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0.0139265800951472,0,0,0,0,0,0.442170145502076,0,0,0,0,0,0.0219122420428264,0,0.193912563433081,0,0,0,0,0,0,0.07378260345899,0,0,0,0,0,0.00369871201863018,0,0,0,0,0,0,0,0,0,0,0.0388181005722906,0.0917776772259306,0,-0.0202242334342426,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0.273772519759845,0,0,-0.063635254595954,0.0759657964922528,0,0,-0.133975665104179,0,0,0.0910759060716406,0,0,0,-0.0157842618556191,0,0,0,0,0,0,0,0,0.13240489180406,0.0623415373201542,0,0,0,0,0,0.0397396619498404,-0.145468027196799,-0.00276121555017466,0,0.086976542200581,0,0.0249087481963238,0,0,0,-0.00528862368965838,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.192280643215756,0,0,0,0,0,0,0,0.323498581174413,0,0.145747218361097,0.0243796263106437,0,0.0444760115842426,0.0855477694794073,0,0,0,0,0,0.0336375200605863,0,0,0,0.0191570466944626,0,0,0,0,0,0,0,-0.0126608951061129,0,0,0,0,0,0,0,0.005461822155602,0,0,0,-0.154919003501804,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0.131541950347926,0,0,0,0,0,0,0.00746744995187832,0,0,0,0.0745804690578715,0,0,0,0.0811694907417635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0522033046445206,0.0560999876376406,0,0,0.0374106563478629,0.306598903599622,0,0.0446000103627071,0,0.0423731798875952,-0.0231829871148678,-0.00671012080678519,0.133707093392244,0,0,-0.00657975012295732,0,0
X000625.SZ,0,0,0.0568829982111996,0,0.25997156027064,0,0,0,0,0,0,0,0.242162575633692,0,0,0,0,0,0,0,-0.0321460494420171,0,0,0,0,0.0173256294142928,0,0.0590867985639431,0,0,0,0,0,0,0,0.0268810909463756,0.109706977377381,0,0,0,0,0,0,0.0268696772837476,0,0,0,0,0,0.0504510787427466,0,0,0,0,0,0,0
X000063.SZ,0,0.0746748696688187,0.113863671899782,0,0,0,0,0,0,0,0,0,0,0.0622631893268734,0,0,0,0,0.213628383610337,0,0,0,0,0,0.0405573671214358,0,0,0,-0.024747328967173,0,0,0,0,0,0,0,0,0,0.0349003463985812,0.123018352234549,0,0,0,0.180785655830164,0,0,0,0,0,0,-0.0333145263894693,0,0,0,-0.246396777361186,0,0.0710634359961048
X600690.SH,0,0,0,0,0.1270610323344,0,0,0,0,0.168344882005768,0,0,0,0.0827451081068608,0,0,0,0.0571614139253092,0,0,0,0,0,0.0628345382958728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154083663649785,0.0506758284281888,0.0400994289830263,0,0.0342385714785174,0,0,0,-0.187053700971441,0,0.0803278948974496,0,0,0,0,0,0,0
X600703.SH,0,0,0,0.0389390445627999,0,0,0,0,0.320691446035077,0,0,0,0,0.0808208365819061,0,0,0,-0.119762022216672,0,0,0,0,0.112223424336657,0,0,0,0,0,0,0,0,0,0,0,0.21994606923204,0,0,0,-0.0187898371636615,0,0,0.0116221753865439,0.018896251363515,0,-0.0752461228683824,0,0,0,0,0,0.027309430331835,0,0,0,0,0,0
X600741.SH,0,0.448295954775145,0,0,0,0,0.10721696611462,-0.00161526458263316,0,0,0,0,0,-0.0204604696778262,0,0.116449101369982,0,0,0,0,0,0,0,0,0,0,0,0,0.00451674083964358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0533758344154022,0.183748450408705,0,0.052628245286631,0.000117123539139588,0,0,0,0,0,0
X600031.SH,0,0,0,0.16394277107053,0,0,0,0.193253678913451,0,0,0,0,0,0,0,0,0,0,0,0,-0.035403680652177,0,0,0,0.120329032159276,0.476443652076896,0,0,0,0,0,0,0,0,0,0,0,0,-0.0789963907169727,0,0,0.320018592290321,0,-0.0186429403537094,-0.169462173562258,0,0,0,0,0,0.00859832273004995,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.236299879429731,0,0.323180383549208,0,0,0,0,0,0,0,0,0,0,0,0.0176382283629801,0,0.0748742493065822,0,0,0,0.0701329857563933,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110794470460926,0,0,0,0,0.0169275183936401,0.0237876525158486,0,0,0.0135169670498946,0,-0.014699924376581,-0.0249638839387431,0,0,0,0,0,0
